SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
PANACHE,EQ,PANACHE DIGILIFE LIMITED,374.95,374.95,360.1,363.55,3724,1356060.05,20260612,374.95,359.6,366.0,366.84999999999997,367.275,366.42499999999995,367.275,366.42499999999995,0.8500000000000227,0.23224043715847617,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.21666666666666667,60,6751543.75,False,False,Lower,True,Neutral,True,None,18.189285714285706,324.473,,0.04673080698998753,0.20085184962328062,True,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,66,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.20x) (4/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
JKIL,EQ,JKUMAR INFR.LTD.,465.0,470.0,454.5,458.9,221015,101854500.8,20260612,468.0,457.05,461.0,462.01666666666665,462.525,461.5083333333333,462.525,461.5083333333333,1.0166666666666515,0.22053506869124762,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.2,60,51222550.825,True,True,Lower,True,Neutral,True,None,15.389285714285714,491.735,512.3655,0.06606327840952946,1.9884699055301291,False,False,Short,1.0,None,None,0,No active J-Curve setup.,Short,90,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.99x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
WEWORK,EQ,WEWORK INDIA MANAGEMENT L,640.1,660.0,631.2,639.35,177686,115201711.35,20260612,649.85,632.0,638.9,640.25,640.925,639.575,640.925,639.575,1.349999999999909,0.21130067303175912,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.23333333333333334,60,68282461.05,False,False,Lower,True,Neutral,True,None,25.117857142857133,543.164,536.2545,0.053746623062700796,1.6871347279888353,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TATACONSUM,EQ,TATA CONSUMER PRODUCT LTD,1120.8,1120.8,1096.7,1100.7,1455068,1604039055.7,20260612,1119.0,1105.0,1108.6,1110.8666666666666,1112.0,1109.7333333333331,1112.0,1109.7333333333331,2.266666666666879,0.20446208431056095,Narrow,Bearish,Below CPR,Cash Only,Fast Moving Consumer Goods,True,False,True,0.23333333333333334,60,1837828868.9,False,False,Overlapping,True,Neutral,True,None,27.992857142857133,1146.438,1137.991,0.08097303733946495,0.872790216131532,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PREMIERENE,EQ,PREMIER ENERGIES LIMITED,1070.0,1084.7,1025.4,1034.6,1125401,1182400679.0,20260612,1076.0,1046.2,1058.0,1060.0666666666666,1061.1,1059.0333333333333,1061.1,1059.0333333333333,2.066666666666606,0.1953371140516641,Narrow,Bearish,Below CPR,Cash Only,Capital Goods,True,False,True,0.2,60,1759843581.6999998,True,False,Lower,True,Neutral,True,None,35.964285714285715,1009.154,889.7845,0.057464415756370374,0.6718782801468112,True,True,Short,0.5,None,None,0,No active J-Curve setup.,Short,54,Mixed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.67x) (4/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SIS,EQ,SIS LIMITED,432.0,437.2,418.4,421.15,154289,65459784.0,20260612,444.3,415.45,428.65,429.4666666666667,429.875,429.0583333333334,429.875,429.0583333333334,0.816666666666606,0.1905206267739662,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.13333333333333333,60,22728271.225,True,True,Higher,True,Neutral,True,None,21.610714285714288,366.221,338.3275,0.037789896986721146,2.8801039618005526,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
KRISHIVAL,EQ,KRISHIVAL FOODS LIMITED,406.0,407.0,403.55,404.55,8357,3388360.4,20260612,408.5,403.75,405.0,405.75,406.125,405.375,406.125,405.375,0.75,0.1851851851851852,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.5333333333333333,60,2001862.625,False,False,Overlapping,True,Neutral,False,None,6.328571428571422,360.11199999999997,341.50700000000006,0.11851015801354414,1.6926038568705482,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ONGC,EQ,OIL AND NATURAL GAS CORP.,250.3,250.85,243.35,246.2,31112657,7647168511.0,20260612,256.5,250.05,252.6,253.04999999999998,253.275,252.82499999999996,253.275,252.82499999999996,0.4500000000000455,0.17814726840856906,Narrow,Bearish,Below CPR,Cash Only,Oil Gas & Consumable Fuels,True,False,True,0.3,60,4144681259.2,False,False,Lower,True,Neutral,False,Bearish Virgin,7.31785714285714,282.668,274.4286,0.06149341142021121,1.8450558758952782,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AMRUTANJAN,EQ,AMRUTAJAN HEALTH LTD,567.1,568.0,554.05,557.7,21738,12158188.55,20260612,570.5,557.05,562.3,563.2833333333333,563.775,562.7916666666666,563.775,562.7916666666666,0.9833333333333485,0.17487699330132467,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.2,60,12601444.875,False,False,Lower,True,Neutral,True,Bearish Virgin,15.546428571428594,551.734,568.7085000000001,0.06325139750363822,0.9648249602012404,True,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,74,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: moderate (0.96x) (12/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DIVISLAB,EQ,DIVI S LABORATORIES LTD,6719.5,6738.5,6622.0,6638.0,162810,1083517603.5,20260612,6720.0,6625.0,6655.5,6666.833333333333,6672.5,6661.166666666666,6672.5,6661.166666666666,11.33333333333394,0.17028522775650123,Narrow,Bearish,Below CPR,Cash Only,Healthcare,True,False,True,0.3333333333333333,60,2016009612.75,True,False,Overlapping,True,Neutral,False,None,167.14285714285714,6486.17,6336.07,0.06780626780627144,0.5374565660041642,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
