SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
GTECJAINX,EQ,G-TEC JAINX EDUCATION LTD,27.03,28.82,27.03,28.82,365031,10393157.53,20260603,24.02,19.42,24.02,22.486666666666665,21.72,23.25333333333333,23.25333333333333,21.72,1.5333333333333314,6.383569247849007,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,48748.495,False,False,Higher,True,Risk Off,False,Bullish Virgin,2.064285714285714,19.6266,19.927599999999998,0.7427912341407142,213.19955682734408,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JSLL,EQ,JEENA SIKHO LIFECARE LTD,605.0,708.7,605.0,692.3,19402077,12936482303.9,20260603,590.6,501.6,590.6,560.9333333333334,546.1,575.7666666666668,575.7666666666668,546.1,29.666666666666742,5.02314030929,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,171023315.65,False,False,Higher,True,Risk Off,False,Bullish Virgin,52.282142857142894,651.484,660.5005,0.5674340232711717,75.6416296499278,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
CONFIPET,EQ,CONFIDENCE PETRO IND LTD.,70.16,76.79,70.16,76.79,13245255,990266035.59,20260603,69.81,59.95,69.81,66.52333333333333,64.88,68.16666666666666,68.16666666666666,64.88,3.2866666666666617,4.708016998519785,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9333333333333333,60,160799818.965,False,False,Overlapping,True,Risk Off,False,Bullish Virgin,5.281428571428572,54.626999999999995,43.653,0.6223063745379126,6.158377801442321,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SHAH,EQ,SHAH METACORP LIMITED,4.97,5.32,4.68,5.29,20698069,105586601.94,20260603,5.42,4.78,4.81,5.003333333333333,5.1,4.906666666666666,5.1,4.906666666666666,0.19333333333333336,4.01940401940402,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,9725514.04,False,False,Outside,True,Risk Off,False,None,0.3685714285714284,5.1488,5.0328,0.5245478036175714,10.85666027582024,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
BALAMINES,EQ,BALAJI AMINES LIMITED,2020.0,2185.0,1942.8,2122.2,3178753,6737182914.7,20260603,2063.0,1736.1,2016.1,1938.3999999999999,1899.55,1977.2499999999998,1977.2499999999998,1899.55,77.69999999999982,3.8539754972471516,Wide,Bullish,Above CPR,Cash Only,Specialty Chemicals,False,False,False,1.0,60,165667750.375,False,False,Higher,True,Risk Off,False,Bullish Virgin,150.45000000000002,1371.6430000000003,1243.2635,0.5164506480558312,40.666834066678256,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
DCM,EQ,DCM LTD,94.0,96.89,91.7,95.1,55946,5307269.99,20260603,95.55,82.01,94.11,90.55666666666667,88.78,92.33333333333334,92.33333333333334,88.78,3.5533333333333417,3.7757234441965166,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,752216.78,False,False,Higher,True,Risk Off,False,Bullish Virgin,5.829285714285715,75.7066,78.6118,0.609565821182046,7.055505980603091,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ACMESOLAR,EQ,ACME SOLAR HOLDINGS LTD,335.0,336.9,324.05,329.05,3477148,1142169500.1,20260603,337.9,295.9,334.75,322.84999999999997,316.9,328.79999999999995,328.79999999999995,316.9,11.899999999999977,3.554891710231509,Wide,Bullish,Above CPR,Cash Only,Power,True,False,False,1.0,60,381417620.07500005,False,False,Higher,True,Risk Off,False,Bullish Virgin,13.192857142857134,286.5736,256.6018,0.9020032485110979,2.994537850336881,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED,15.3,15.8,14.8,15.52,46536,718640.14,20260603,16.25,14.03,14.38,14.886666666666668,15.14,14.633333333333336,15.14,14.633333333333336,0.5066666666666642,3.5234121464997505,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.9333333333333333,60,188997.19,False,False,Lower,True,Risk Off,False,None,1.2835714285714286,13.6676,14.3641,0.39473196067519745,3.8023853158875007,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JAYBARMARU,EQ,JAY BHARAT MARUTI LTD,126.0,132.5,123.45,127.71,4481875,576228203.89,20260603,126.14,113.2,126.14,121.82666666666667,119.67,123.98333333333333,123.98333333333333,119.67,4.313333333333333,3.419480999947148,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,18298603.615000002,False,False,Higher,True,Risk Off,False,Bullish Virgin,7.840000000000002,94.70739999999999,95.3535,0.5501700680272107,31.49028286604589,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SKMEGGPROD,EQ,SKM EGG PROD EXPORT(I) LT,235.0,247.9,228.04,243.51,2661942,631958874.32,20260603,237.9,204.25,232.77,224.97333333333333,221.075,228.87166666666667,228.87166666666667,221.075,7.796666666666681,3.3495152582663916,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,21579708.705,False,False,Higher,True,Risk Off,False,Bullish Virgin,16.62857142857143,176.2266,187.15290000000002,0.46887170675830553,29.284865841288013,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JMFINANCIL,EQ,JM FINANCIAL LIMITED,129.16,129.42,121.86,122.67,5560345,688555492.13,20260603,130.9,114.5,129.16,124.85333333333334,122.7,127.00666666666667,127.00666666666667,122.7,4.306666666666672,3.3343656446784395,Wide,Bullish,Below CPR,Cash Only,Financial Services,True,False,False,1.0,60,347396945.205,False,False,Higher,True,Risk Off,False,None,5.857142857142859,131.27339999999998,131.4543,0.7352845528455291,1.9820424492324804,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
