SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
GRANDOAK,EQ,GRAND OAK CANYONS DIST L,37.69,37.69,34.14,34.7,494112,17557459.95,20260611,37.93,32.51,37.93,36.123333333333335,35.22,37.02666666666667,37.02666666666667,35.22,1.806666666666672,4.7631602073996095,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.9444444444444444,37,69684.16,False,False,Higher,True,Risk Off,False,Bullish Virgin,2.757857142857143,,,0.6550979884313236,251.95768952370236,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GENESYS,EQ,GENESYS INTL CORPN LTD,327.55,342.35,319.4,331.4,5717058,1889280603.1,20260611,335.65,284.3,329.55,316.5,309.975,323.025,323.025,309.975,13.049999999999955,3.959945380063709,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,130848563.9,False,False,Higher,True,Risk Off,False,Bullish Virgin,24.564285714285713,252.64739999999998,278.0432,0.5312590869438772,14.438680462277507,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ELECTHERM,EQ,ELECTROTHERM (I) LTD.,1125.0,1231.0,1102.0,1182.65,533410,630933490.35,20260611,1179.9,981.25,1146.8,1102.6499999999999,1080.575,1124.7249999999997,1124.7249999999997,1080.575,44.149999999999636,3.8498430415067704,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.95,60,16160358.075,False,False,Higher,True,Risk Off,False,Bullish Virgin,118.42857142857143,785.936,759.74,0.3727985524728558,39.04204890893175,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
3BBLACKBIO,EQ,3B BLACKBIO DX LTD.,1234.7,1269.0,1225.0,1254.1,12997,16150288.7,20260611,1441.5,1199.9,1253.4,1298.2666666666667,1320.7,1275.8333333333333,1320.7,1275.8333333333333,44.86666666666679,3.5795968299558627,Wide,Bearish,Below CPR,Cash Only,Healthcare & Pharma,False,False,False,0.9722222222222222,37,10128614.8,False,False,Higher,True,Risk Off,False,Bullish Virgin,76.50000000000001,,,0.5864923747276704,1.5945209704292436,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GRMOVER,EQ,GRM OVERSEAS LIMITED,89.55,91.15,81.95,87.6,13567700,1151943051.09,20260611,102.51,89.1,91.05,94.22000000000001,95.805,92.63500000000002,95.805,92.63500000000002,3.1699999999999875,3.4816035145524302,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,315146915.595,False,False,Lower,True,Risk Off,False,Bearish Virgin,11.957142857142857,157.0374,158.7046,0.2651135005973705,3.6552572596660884,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
LAHOTIOV,EQ,LAHOTI OVERSEAS LTD.,45.9,47.7,44.0,44.74,105065,4848956.8,20260611,50.8,43.61,44.91,46.44,47.205,45.675,47.205,45.675,1.5300000000000011,3.4068136272545115,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9722222222222222,37,760941.75,False,False,Higher,True,Risk Off,False,None,4.105714285714286,,,0.3726513569937372,6.372310101265964,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
NUCLEUS,EQ,NUCLEUS SOFTWARE EXPORTS,778.0,797.6,742.5,751.15,377794,290735439.35,20260611,827.3,696.4,802.85,775.5166666666665,761.8499999999999,789.1833333333332,789.1833333333332,761.8499999999999,27.333333333333258,3.404538000041509,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,21177307.35,False,False,Higher,True,Risk Off,False,Bullish Virgin,37.09642857142857,785.0939999999999,813.4509999999999,0.7368184589711478,13.728631055165755,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
WELSPLSOL,EQ,WELSPUN SPECIALTY SOL L,55.63,58.19,52.25,52.92,2716227,148743034.31,20260611,61.75,55.1,55.66,57.50333333333333,58.425,56.58166666666666,58.425,56.58166666666666,1.8433333333333337,3.31177386513355,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,37,15518876.73,False,False,Overlapping,True,Risk Off,False,None,3.956428571428571,,,0.46590840705301817,9.584652091633696,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
UNICHEMLAB,EQ,UNICHEM LABORATORIES LTD,456.0,515.95,442.2,462.6,24849976,12112263758.35,20260611,455.55,376.6,437.4,423.1833333333334,416.07500000000005,430.29166666666674,430.29166666666674,416.07500000000005,14.216666666666697,3.2502667276329897,Wide,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,False,False,1.0,60,9565403.525,False,False,Higher,True,Risk Off,False,Bullish Virgin,25.87857142857143,359.92199999999997,359.9510000000001,0.5493605667494721,1266.257479540049,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
WAKEFIT,EQ,WAKEFIT INNOVATIONS LTD,117.8,117.85,113.0,113.72,1312408,150189217.56,20260611,131.94,115.81,118.12,121.95666666666666,123.875,120.03833333333333,123.875,120.03833333333333,3.836666666666673,3.248109267411677,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,49956091.32,False,False,Higher,True,Risk Off,False,None,7.423571428571429,136.9744,159.8117,0.5168222200840318,3.006424513838446,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
JAINREC,EQ,JAIN RESOURCE RECYCLING L,337.5,337.7,302.0,305.25,7416235,2333799034.55,20260611,370.05,336.5,337.95,348.1666666666667,353.275,343.0583333333334,353.275,343.0583333333334,10.216666666666583,3.0231296542880854,Wide,Bearish,Below CPR,Cash Only,Metals & Mining,True,False,False,0.9666666666666667,60,777036029.7,False,False,Lower,True,Risk Off,False,Bearish Virgin,22.821428571428573,431.17900000000003,417.774,0.44767866458006933,3.003463089672996,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
LEXUS,EQ,LEXUS GRANITO (INDIA) LTD,15.06,15.79,14.17,14.61,26269,389524.66,20260611,16.68,14.8,15.06,15.513333333333334,15.74,15.286666666666667,15.74,15.286666666666667,0.45333333333333314,3.010181496237272,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.95,60,344112.03,False,False,Lower,True,Risk Off,False,None,1.203571428571428,24.812600000000003,26.3119,0.37665677546983184,1.1319704806600337,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
DECNGOLD,EQ,DECCAN GOLD MINES LTD.,159.39,160.87,152.25,153.09,1179791,184006278.21,20260611,174.4,156.6,158.56,163.18666666666667,165.5,160.87333333333333,165.5,160.87333333333333,4.626666666666665,2.9179280188361916,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9722222222222222,37,164823046.62,False,False,Outside,True,Risk Off,False,Bearish Virgin,11.668571428571429,,,0.3965066927848513,1.1163868280764582,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
TCIFINANCE,EQ,TCI FINANCE LTD,24.33,25.3,23.6,25.3,409730,10132258.82,20260611,23.0,21.0,23.0,22.333333333333332,22.0,22.666666666666664,22.666666666666664,22.0,0.6666666666666643,2.898550724637671,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,False,0.9166666666666666,60,339193.41500000004,False,False,Higher,True,Risk Off,False,Bullish Virgin,1.3750000000000002,14.7172,13.338000000000001,0.48484848484848303,29.871625957125374,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
OIL,EQ,OIL INDIA LTD,429.65,438.0,426.15,429.35,9429122,4064487177.4,20260611,467.6,422.55,427.35,439.1666666666667,445.07500000000005,433.2583333333333,445.07500000000005,433.2583333333333,11.81666666666672,2.7651027651027773,Wide,Bearish,Below CPR,Cash Only,Oil Gas & Consumable Fuels,True,False,False,1.0,60,1975322845.55,False,False,Lower,True,Risk Off,False,Bearish Virgin,15.028571428571427,478.85900000000004,475.2025,0.7862801013941735,2.057631838034204,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
APCL,EQ,ANJANI PORTLAND CEM LTD,115.5,122.99,104.0,104.56,58508,6323921.8,20260611,126.0,116.0,116.44,119.48,121.0,117.96000000000001,121.0,117.96000000000001,3.039999999999992,2.6107866712469874,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.95,60,575886.3500000001,False,False,Overlapping,True,Risk Off,False,None,5.912142857142856,115.2106,122.28110000000001,0.5141959647215163,10.981197592198528,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
AKUMS,EQ,AKUMS DRUGS AND PHARMA L,593.9,621.0,587.5,609.1,1988455,1210359785.05,20260611,595.9,545.0,592.1,577.6666666666666,570.45,584.8833333333332,584.8833333333332,570.45,14.433333333333167,2.437651297641136,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,87203370.075,False,False,Higher,True,Risk Off,False,Bullish Virgin,22.424999999999994,530.682,497.06050000000005,0.6436269044964624,13.879736345155235,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
BANG,EQ,BANG OVERSEAS LTD.,38.5,38.5,30.21,33.67,174893,5870505.77,20260611,40.2,37.0,37.25,38.15,38.6,37.699999999999996,38.6,37.699999999999996,0.9000000000000057,2.4161073825503507,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,305273.82,False,False,Lower,True,Risk Off,False,Bearish Virgin,2.517142857142858,37.118199999999995,39.1269,0.3575482406356435,19.230295509782003,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SHAH,EQ,SHAH METACORP LIMITED,4.7,4.71,4.64,4.65,2495409,11663609.86,20260611,4.98,4.64,4.65,4.756666666666667,4.8100000000000005,4.703333333333333,4.8100000000000005,4.703333333333333,0.10666666666666735,2.293906810035857,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9,60,10687162.030000001,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,0.37785714285714295,5.1613999999999995,5.0016,0.282293635790802,1.0913664289227585,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ZEEL,EQ,ZEE ENTERTAINMENT ENT LTD,103.0,112.89,102.95,111.45,147507343,15928988766.91,20260611,110.49,102.25,102.93,105.22333333333334,106.37,104.07666666666668,106.37,104.07666666666668,2.2933333333333223,2.2280514265358224,Wide,Bearish,Above CPR,Cash Only,Media Entertainment & Publication,True,False,False,0.9666666666666667,60,1395223763.04,False,False,Lower,True,Risk Off,False,None,6.595714285714284,88.55099999999999,86.6083,0.3477005270377574,11.41679864468688,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,217.07,217.14,210.03,211.96,243101,51876841.48,20260611,232.46,215.0,216.78,221.41333333333333,223.73000000000002,219.09666666666664,223.73000000000002,219.09666666666664,4.633333333333383,2.137343543377333,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,51347836.675,False,False,Lower,True,Risk Off,False,Bearish Virgin,12.704285714285712,273.43219999999997,313.12760000000003,0.36470632332546593,1.0103023776512392,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SILLYMONKS,EQ,SILLY MONKS ENTERTAIN LTD,19.85,22.05,18.05,18.34,267165,5295166.39,20260611,19.0,16.61,18.38,17.996666666666666,17.805,18.188333333333333,18.188333333333333,17.805,0.38333333333333286,2.085600290170473,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9166666666666666,60,163939.84000000003,False,False,Higher,True,Risk Off,False,Bullish Virgin,1.5742857142857136,16.585,17.1809,0.24349667271627323,32.299448322018605,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
GEEKAYWIRE,EQ,GEEKAY WIRES LIMITED,21.72,22.79,21.0,21.22,160266,3489682.02,20260611,23.72,22.01,22.18,22.636666666666667,22.865000000000002,22.40833333333333,22.865000000000002,22.40833333333333,0.45666666666667055,2.0589119326720944,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.85,60,3155339.24,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,1.3428571428571423,24.8062,25.216499999999996,0.3400709219858186,1.105960961585861,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SCANSTL,EQ,SCAN STEELS LTD.,35.7,35.7,32.51,33.49,52711,1787309.31,20260611,37.5,34.58,34.97,35.68333333333333,36.04,35.32666666666666,36.04,35.32666666666666,0.7133333333333383,2.039843675531422,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,37,830536.05,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.8021428571428568,,,0.39582507596776606,2.1519948592237506,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
NETWORK18,EQ,NETWORK18 MEDIA & INV LTD,30.55,30.58,29.3,29.72,8447135,252278218.36,20260611,32.35,30.3,30.4,31.01666666666667,31.325000000000003,30.708333333333336,31.325000000000003,30.708333333333336,0.6166666666666671,2.0285087719298263,Wide,Bearish,Below CPR,Cash Only,Media & Entertainment,False,False,False,0.9666666666666667,60,148525497.835,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.5778571428571428,32.6148,34.044599999999996,0.3908254111966202,1.6985515755702836,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SUDARSCHEM,EQ,SUDARSHAN CHEMICAL INDS L,887.7,890.85,855.05,856.75,270488,234924179.95,20260611,908.9,851.1,854.05,871.35,880.0,862.7,880.0,862.7,17.299999999999955,2.025642526784141,Wide,Bearish,Below CPR,Cash Only,Chemicals & Fertilizers,False,False,False,0.95,60,121115499.44999999,False,False,Lower,True,Risk Off,False,None,50.142857142857146,879.086,877.7675,0.3450142450142441,1.939670653358314,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ZENITHSTL,EQ,ZENITH STEEL PIP IND LTD,5.67,5.88,5.27,5.61,120609,678126.69,20260611,6.22,5.65,5.76,5.876666666666668,5.9350000000000005,5.818333333333335,5.9350000000000005,5.818333333333335,0.11666666666666536,2.0254629629629406,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.8666666666666667,60,675272.52,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.36714285714285705,6.006600000000001,5.7125,0.3177691309986995,1.004226693542927,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
BCG,EQ,BRIGHTCOM GROUP LIMITED,10.25,10.74,10.05,10.23,11027959,114429527.52,20260611,10.95,10.25,10.3,10.5,10.6,10.4,10.6,10.4,0.1999999999999993,1.941747572815527,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.8666666666666667,60,79017306.225,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.7271428571428569,10.5966,11.3819,0.27504911591355513,1.4481577895627638,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
