SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
RETAIL,EQ,JHS SVENDGAARD RETAIL V L,18.47,19.88,18.09,19.0,35727,675199.83,20260605,24.38,17.5,18.17,20.016666666666666,20.939999999999998,19.093333333333334,20.939999999999998,19.093333333333334,1.846666666666664,10.16327279398274,Wide,Bearish,Below CPR,Cash Only,Consumer & Retail,False,False,False,1.0,60,85019.17499999999,False,False,Lower,True,Neutral,False,Bearish Virgin,1.817857142857143,20.0104,21.9105,1.0158480681073985,7.941735849589225,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GICL,EQ,GLOBE INTL CARRIERS LTD,27.5,28.79,24.34,25.16,2535244,65174272.49,20260605,33.9,25.76,26.93,28.863333333333333,29.83,27.89666666666667,29.83,27.89666666666667,1.93333333333333,7.179106325040216,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9583333333333334,49,40027565.24,False,False,Lower,True,Neutral,False,Bearish Virgin,2.71,,,0.7134071340713395,1.6282347452117973,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
PANACEABIO,EQ,PANACEA BIOTEC LTD,530.0,577.65,526.6,540.2,8876574,4929927689.95,20260605,520.3,426.2,520.3,488.93333333333334,473.25,504.6166666666667,504.6166666666667,473.25,31.366666666666674,6.028573259017236,Wide,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,False,False,1.0,60,45568837.375,False,False,Higher,True,Neutral,False,Bullish Virgin,32.821428571428555,375.01800000000003,366.4745,0.9556764599202038,108.1863829305125,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JSLL,EQ,JEENA SIKHO LIFECARE LTD,663.5,689.7,617.15,629.85,10210709,6468309281.45,20260605,749.65,641.1,651.9,680.8833333333333,695.375,666.3916666666667,695.375,666.3916666666667,28.98333333333335,4.445978422048373,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,183658002.425,False,False,Overlapping,True,Neutral,False,None,57.20000000000003,652.389,659.8785,0.5067016317016317,35.219316316431396,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
BHAGERIA,EQ,BHAGERIA INDUSTRIES LTD,205.0,216.0,196.02,209.09,2265151,463158122.55,20260605,187.46,152.39,180.52,173.45666666666668,169.925,176.98833333333334,176.98833333333334,169.925,7.063333333333333,3.9127705148090692,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,4954306.52,False,False,Higher,True,Neutral,False,Bullish Virgin,9.814999999999998,158.543,159.3905,0.7196467991169979,93.48596431817062,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,130.0,138.9,128.64,136.85,20107949,2723387434.95,20260605,133.5,114.0,131.37,126.29,123.75,128.83,128.83,123.75,5.0800000000000125,3.8669407018345225,Wide,Bullish,Above CPR,Cash Only,Automobile & Ancillary,False,False,False,1.0,60,157370477.415,False,False,Higher,True,Neutral,False,Bullish Virgin,7.210714285714288,115.5232,118.4771,0.7045071817731565,17.305580307595967,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
PSUBANK,EQ,KOTAK PSU BANK,845.72,845.72,818.52,828.75,62858,52083464.27,20260605,929.0,816.25,825.1,856.7833333333333,872.625,840.9416666666666,872.625,840.9416666666666,31.683333333333394,3.8399385933018295,Wide,Bearish,Below CPR,Cash Only,Financial Services,False,False,False,1.0,60,30168981.985,False,False,Higher,True,Neutral,False,Bullish Virgin,26.88357142857143,839.2755999999999,872.3591,1.1785388491821014,1.7263911754097594,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CEMPRO,EQ,CEMINDIA PROJECTS LIMITED,1132.0,1149.0,1076.3,1112.8,1192068,1320358251.5,20260605,1127.3,1016.7,1127.3,1090.4333333333334,1072.0,1108.8666666666668,1108.8666666666668,1072.0,36.86666666666679,3.2703509861320668,Wide,Bullish,Above CPR,Cash Only,Construction,True,False,False,0.9666666666666667,60,262923166.075,False,False,Higher,True,Neutral,False,Bullish Virgin,59.46071428571429,774.783,697.2570000000001,0.6200172182513485,5.021840681483966,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SHAH,EQ,SHAH METACORP LIMITED,4.93,4.99,4.84,4.93,2164139,10624409.99,20260605,5.38,4.8,4.86,5.013333333333333,5.09,4.936666666666666,5.09,4.936666666666666,0.1533333333333342,3.15500685871058,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.95,60,10294261.325,True,False,Overlapping,True,Neutral,False,Bearish Virgin,0.37999999999999995,5.1552,5.029100000000001,0.4035087719298269,1.0320711369739781,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GKENERGY,EQ,GK ENERGY LIMITED,142.99,145.88,139.0,141.41,1886850,268809847.93,20260605,141.0,128.0,141.0,136.66666666666666,134.5,138.83333333333331,138.83333333333331,134.5,4.333333333333314,3.0732860520094425,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,78731202.85,False,False,Higher,True,Neutral,False,Bullish Virgin,6.262857142857144,120.2516,119.0423,0.6919099756690966,3.4142733528679985,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
