TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-02,2026-09-02,CM,NSE,STK,765409,INE013820027,KSHITIJ-RE,BE,,,,,KSHITIJ POLYLINE LTD,0.06,0.06,0.06,0.06,0.06,0.05,,0.06,,,6816757,409005.42,741,F1,1,,,,,,Cash Only,Diversified,False,0.05,0.05,0.05,0.05000000000000001,0.05,0.05000000000000002,0.05000000000000002,0.05,1.3877787807814457e-17,2.7755575615628914e-14,Narrow,Bullish,Above CPR,True,False,1.0,1,143966.6,False,False,Unknown,False,Risk Off,False,None,,,,,2.840974364887411,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,46,INE890C01046,SANWARIA,BZ,,,,,SANWARIA CONSUMER LIMITED,0.2,0.2,0.19,0.19,0.19,0.19,,0.21,,,343892,66965.23,134,F1,1,,,,,,Cash Only,Diversified,False,0.2,0.18,0.19,0.19000000000000003,0.19,0.19000000000000006,0.19000000000000006,0.19,5.551115123125783e-17,2.9216395384872544e-14,Narrow,Bullish,Inside CPR,False,False,1.0,1,139342.64,False,False,Unknown,False,Risk Off,False,None,,,,,0.480579598606715,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,1624,INE242A01010,IOC,EQ,,,,,INDIAN OIL CORP LTD,135.0,137.0,134.35,137.0,137.0,136.53,,137.0,,,8229119,1118360606.46,58634,F1,1,,,,,,F&O + Cash,Oil Gas & Consumable Fuels,True,137.9,135.15,136.53,136.52666666666667,136.525,136.52833333333334,136.52833333333334,136.525,0.0033333333333303017,0.002441465856097782,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,1455716134.275,True,True,Lower,True,Risk Off,True,None,2.337142857142857,140.2836,141.0471,0.0014262428687843588,0.7682545931367206,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,13270,INE823G01014,JKCEMENT,EQ,,,,,JK CEMENT LIMITED,5078.5,5080.0,4951.0,4979.5,4970.0,5078.5,,4979.42,,,63500,316611459.5,11497,F1,1,,,,,,Cash Only,Construction Materials,True,5157.5,4999.0,5078.5,5078.333333333333,5078.25,5078.416666666666,5078.416666666666,5078.25,0.16666666666606034,0.0032818089330719767,Narrow,Bullish,Below CPR,False,False,0.016666666666666666,60,242142794.0,True,True,Lower,True,Risk Off,True,Bearish Virgin,108.96428571428571,5418.5,5395.035,0.0015295531519664667,1.3075402917007721,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,458.5,459.7,452.5,454.8,454.8,460.8,,454.79,,,1061104,483047375.95,26549,F1,1,,,,,,F&O + Cash,Services,True,464.35,457.2,460.8,460.7833333333333,460.775,460.79166666666663,460.79166666666663,460.775,0.01666666666665151,0.0036168981481448587,Narrow,Bullish,Below CPR,False,False,0.016666666666666666,60,1502112671.975,True,True,Inside,True,Risk Off,True,None,9.314285714285713,477.205,467.64850000000007,0.001789366053168107,0.321578657155513,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,13290,INE350H01032,BLKASHYAP,EQ,,,,,B.L.KASHYAP & SON LTD,55.8,57.89,54.8,55.75,55.62,55.84,,55.75,,,682619,38617466.4,4328,F1,1,,,,,,Cash Only,Diversified,False,56.87,54.8,55.84,55.836666666666666,55.834999999999994,55.83833333333334,55.83833333333334,55.834999999999994,0.0033333333333445125,0.005969436485215817,Narrow,Bullish,Below CPR,False,False,0.03333333333333333,60,15447699.135,True,True,Lower,True,Risk Off,True,None,2.6299999999999994,54.9512,54.71940000000001,0.0012674271229446818,2.4998846794280216,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,25920,INE0PK601023,OCCLLTD,BE,,,,,OCCL LIMITED,164.0,164.7,160.0,163.35,163.12,163.01,,163.35,,,34223,5557329.29,227,F1,1,,,,,,Cash Only,Diversified,False,164.99,161.0,163.01,163.0,162.995,163.005,163.005,162.995,0.009999999999990905,0.006134592969750877,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,7818502.715,True,True,Higher,True,Risk Off,True,Bullish Virgin,11.795,103.1522,96.7332,0.0008478168715549729,0.7107920138389311,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,20303,INE717W01049,GANDHAR,EQ,,,,,GANDHAR OIL REFINE IND L,263.65,267.75,262.1,265.95,265.6,261.8,,265.96,,,1018241,270201078.35,14840,F1,1,,,,,,Cash Only,Diversified,False,268.5,255.05,261.8,261.7833333333333,261.775,261.79166666666663,261.79166666666663,261.775,0.01666666666665151,0.006366182836765282,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,230757758.165,True,True,Higher,True,Risk Off,True,Bullish Virgin,8.257142857142847,226.331,189.26350000000002,0.002018454440597936,1.1709295518324314,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9617,INE663A01033,SPLPETRO,EQ,,,,,SUPREME PETROCHEM LIMITED,718.05,724.25,713.4,721.85,723.5,718.5,,721.83,,,83706,60305446.75,6690,F1,1,,,,,,Cash Only,Chemicals,True,728.85,708.0,718.5,718.4499999999999,718.425,718.4749999999999,718.4749999999999,718.425,0.049999999999954525,0.0069589422407730726,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,46535529.025000006,True,True,Lower,True,Risk Off,True,None,20.50357142857144,718.597,721.1220000000001,0.0024385995471150074,1.2959011751559215,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,1784.0,1789.5,1717.8,1734.1,1734.0,1782.8,,1734.08,,,389513,679593570.3,28296,F1,1,,,,,,Cash Only,Chemicals,True,1820.0,1745.2,1782.8,1782.6666666666667,1782.6,1782.7333333333336,1782.7333333333336,1782.6,0.13333333333366681,0.0074788721860930465,Narrow,Bullish,Below CPR,False,False,0.03333333333333333,60,310452792.65,True,True,Higher,True,Risk Off,True,None,47.857142857142875,1689.68,1692.963,0.002786069651748261,2.189039964817337,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2
