TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-03,2026-09-03,CM,NSE,STK,13305,INE348B01021,CENTURYPLY,EQ,,,,,CENTURY PLYBOARDS (I) LTD,748.45,755.75,744.0,749.2,750.95,748.45,,749.19,,,21062,15791477.35,1729,F1,1,,,,,,Cash Only,Diversified,False,757.35,745.1,748.45,750.3000000000001,751.225,749.3750000000001,751.225,749.3750000000001,1.849999999999909,0.24717750016699963,Narrow,Bearish,Below CPR,False,True,0.058333333333333334,60,29248486.4,True,False,Lower,True,Risk Off,True,Bearish Virgin,19.39285714285715,770.3439999999999,768.5645,0.09539594843461774,0.5399075061197013,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,25574,INE908D01010,SHAKTIPUMP,EQ,,,,,SHAKTI PUMPS (I) LTD,473.45,478.8,470.1,472.2,473.0,472.35,,472.2,,,291210,137642692.55,13375,F1,1,,,,,,Cash Only,Diversified,False,477.95,470.25,472.35,473.5166666666667,474.1,472.9333333333334,474.1,472.9333333333334,1.1666666666666288,0.2469919904025889,Narrow,Bearish,Below CPR,False,True,0.6583333333333333,60,233082794.325,False,False,Lower,True,Risk Off,False,Bearish Virgin,10.875,532.669,534.373,0.10727969348658656,0.5905313300735417,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,761916,INE0I0T01010,VOEPL,EQ,,,,,VIRTUOSO OPTOELECTRONIC L,556.65,561.1,537.55,545.9,546.0,548.55,,545.91,,,64859,35589552.4,2440,F1,1,,,,,,Cash Only,Diversified,False,564.1,537.0,548.55,549.8833333333333,550.55,549.2166666666667,550.55,549.2166666666667,1.3333333333332575,0.24306505028406847,Narrow,Bearish,Below CPR,False,True,0.11956521739130435,46,43505295.224999994,True,False,Lower,True,Risk Off,True,None,31.185714285714287,,,0.042754619025803034,0.8180510490950244,False,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.82x) (12/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,-2,0,0,-2
2026-09-03,2026-09-03,CM,NSE,STK,756925,INE607A01022,PRIMO,EQ,,,,,PRIMO CHEMICALS LIMITED,20.91,21.33,20.5,20.68,20.94,20.8,,20.75,,,118899,2482726.61,1177,F1,1,,,,,,Cash Only,Diversified,False,21.44,20.31,20.8,20.849999999999998,20.875,20.824999999999996,20.875,20.824999999999996,0.05000000000000426,0.24038461538463587,Narrow,Bearish,Below CPR,False,True,0.14166666666666666,60,3062947.245,False,False,Lower,True,Risk Off,True,None,1.3042857142857147,23.260800000000003,23.544700000000002,0.038335158817089786,0.8105678653306351,False,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.81x) (12/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,-2,0,0,-2
2026-09-03,2026-09-03,CM,NSE,STK,8828,INE036B01030,GAEL,EQ,,,,,GUJARAT AMBUJA EXPORTS LT,170.8,172.0,167.7,170.88,170.25,170.8,,170.88,,,830501,141210299.22,10840,F1,1,,,,,,Cash Only,Diversified,False,173.67,169.15,170.8,171.20666666666668,171.41,171.00333333333336,171.41,171.00333333333336,0.40666666666663787,0.2380952380952212,Narrow,Bearish,Below CPR,False,True,0.275,60,140947271.54,True,True,Lower,True,Risk Off,False,Bearish Virgin,7.300714285714283,164.47639999999998,161.1251,0.05570231223298046,1.0018661424029436,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,764480,INE0XNF01022,ARDEE,EQ,,,,,ARDEE INDUSTRIES LIMITED,56.79,57.73,54.48,54.84,54.96,56.4,,54.84,,,4822946,268912489.66,18861,F1,1,,,,,,Cash Only,Diversified,False,57.49,55.71,56.4,56.53333333333333,56.6,56.46666666666666,56.6,56.46666666666666,0.13333333333333997,0.23640661938535454,Narrow,Bearish,Below CPR,False,True,0.59375,16,445158470.475,False,False,Overlapping,False,Risk Off,False,None,3.478571428571428,,,0.03832991101985133,0.6040826076454544,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,15254,INE482A01020,CEATLTD,EQ,,,,,CEAT LIMITED,3355.0,3390.0,3310.1,3315.3,3320.0,3347.8,,3315.34,,,87197,292138785.9,20462,F1,1,,,,,,Cash Only,Automobile and Auto Components,True,3382.3,3337.0,3347.8,3355.7000000000003,3359.65,3351.7500000000005,3359.65,3351.7500000000005,7.899999999999636,0.23597586474698715,Narrow,Bearish,Below CPR,False,True,0.625,60,382171629.0,False,False,Lower,True,Risk Off,False,Bearish Virgin,74.29999999999995,3597.204,3487.587,0.10632570659488076,0.7644177739316175,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,17022,INE636A01039,MAWANASUG,EQ,,,,,MAWANA SUGARS LIMITED,149.0,154.7,145.14,146.27,146.5,147.87,,146.27,,,552646,82087403.74,8596,F1,1,,,,,,Cash Only,Diversified,False,154.47,142.31,147.87,148.21666666666667,148.39,148.04333333333335,148.39,148.04333333333335,0.3466666666666356,0.23444016140301316,Narrow,Bearish,Below CPR,False,True,0.775,60,26827864.96,False,False,Higher,True,Risk Off,False,None,11.244285714285713,111.2044,95.8344,0.03083047473848875,3.059781457167436,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-03,2026-09-03,CM,NSE,STK,3324,INE287B01021,SUBROS,EQ,,,,,SUBROS LIMITED,708.0,714.8,702.7,705.85,709.5,706.8,,705.85,,,26791,18904717.75,2109,F1,1,,,,,,Cash Only,Diversified,False,714.45,704.05,706.8,708.4333333333334,709.25,707.6166666666668,709.25,707.6166666666668,1.633333333333212,0.231088473872837,Narrow,Bearish,Below CPR,False,True,0.24166666666666667,60,31235957.950000003,False,False,Lower,True,Risk Off,True,Bearish Virgin,15.021428571428592,787.535,770.4875,0.10873355523853989,0.6052229222571354,False,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.61x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,-2,0,0,-2
2026-09-03,2026-09-03,CM,NSE,STK,14479,INE753U01022,DIVGIITTS,EQ,,,,,DIVGI TORQTRANSFER SYST L,1255.0,1309.5,1225.9,1235.2,1256.1,1244.4,,1235.32,,,180476,227251480.5,14670,F1,1,,,,,,Cash Only,Diversified,False,1277.3,1220.1,1244.4,1247.2666666666667,1248.6999999999998,1245.8333333333335,1248.6999999999998,1245.8333333333335,2.866666666666333,0.23036537019176573,Narrow,Bearish,Below CPR,False,True,0.6583333333333333,60,62271236.575,False,False,Lower,True,Risk Off,False,None,63.53214285714286,1048.53,902.81,0.04512151704236175,3.6493812071050877,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
