TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-07,2026-09-07,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.82,0.96,0.81,0.92,0.91,0.8,,0.92,,,11585530,10829429.32,1939,F1,1,,,,,,Cash Only,Diversified,False,0.82,0.78,0.8,0.8000000000000002,0.8,0.8000000000000003,0.8000000000000003,0.8,2.220446049250313e-16,2.7755575615628914e-14,Narrow,Bullish,Above CPR,True,False,0.85,60,403218.12,False,False,Lower,True,Risk On,False,None,0.042142857142857135,0.9016000000000001,0.9377,5.268855032119388e-15,26.857496681944752,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
2026-09-07,2026-09-07,CM,NSE,STK,764975,INE693D01018,VADILENT,EQ,,,,,VADILAL ENTERPRISES LTD.,10399.0,10950.0,10399.0,10730.0,10500.0,10045.0,,10536.84,,,22,232550.0,22,F1,1,,,,,,Cash Only,Diversified,False,10489.0,9600.0,10045.0,10044.666666666666,10044.5,10044.833333333332,10044.833333333332,10044.5,0.3333333333321207,0.0033184005309320128,Narrow,Bullish,Above CPR,True,False,0.8461538461538461,13,110022.0,False,False,Lower,False,Risk On,False,Bullish Virgin,,,,,2.113668175455818,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,798.7,804.0,791.85,799.95,799.95,796.55,,799.88,,,179010,142567342.1,4560,F1,1,,,,,,Cash Only,Realty,True,809.9,783.0,796.55,796.4833333333332,796.45,796.5166666666664,796.5166666666664,796.45,0.06666666666637866,0.008369426485013955,Narrow,Bullish,Above CPR,True,False,0.7166666666666667,60,182401796.975,False,False,Higher,True,Risk On,False,Bullish Virgin,21.900000000000016,795.6519999999999,812.132,0.003044140030428247,0.7816114998008505,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,20374,INE522F01014,COALINDIA,EQ,,,,,COAL INDIA LTD,416.6,420.3,413.3,418.85,418.85,415.35,,418.83,,,13592701,5674958384.9,114546,F1,1,,,,,,Cash Only,Oil Gas & Consumable Fuels,True,418.0,412.55,415.35,415.3,415.275,415.32500000000005,415.32500000000005,415.275,0.05000000000006821,0.012038040207070715,Narrow,Bullish,Above CPR,True,False,0.8166666666666667,60,2392888574.475,False,False,Inside,True,Risk On,False,None,8.178571428571425,418.7439999999999,438.125,0.006113537117912273,2.371593247355902,True,False,No setup,0.0,None,Ready,68,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.4x volume). Coiling inside band (₹415.27 - ₹415.33), closed above Central Pivot (₹415.30). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹415.27).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,19,INE189B01011,STYRENIX,EQ,,,,,STYRENIX PERFORMANCE LTD,2044.0,2091.0,2024.3,2063.7,2070.2,2043.2,,2063.59,,,57965,119415461.0,7095,F1,1,,,,,,Cash Only,Automobile & Ancillary,False,2078.0,2007.6,2043.2,2042.9333333333334,2042.8,2043.0666666666668,2043.0666666666668,2042.8,0.2666666666668789,0.013051422605074336,Narrow,Bullish,Above CPR,True,False,0.43333333333333335,60,77490743.30000001,False,False,Higher,True,Risk On,False,Bullish Virgin,57.12857142857144,2252.8,2254.8340000000003,0.004667833625076649,1.5410287205233193,False,False,No setup,0.0,None,Ready,64,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with 1.5x volume. Coiling inside band (₹2,042.80 - ₹2,043.07), closed above Central Pivot (₹2,042.93). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹2,042.80).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,26.69,26.69,26.68,26.68,26.69,25.42,,26.68,,,8256003,220330905.03,6174,F1,1,,,,,,Cash Only,Diversified,False,25.42,25.41,25.42,25.416666666666668,25.415,25.418333333333337,25.418333333333337,25.415,0.003333333333337407,0.013113034356166037,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,258227981.885,True,True,Higher,True,Risk On,True,Bullish Virgin,1.5292857142857144,26.3464,27.285700000000002,0.0021796668223598176,0.8532417882122582,True,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: moderate (0.85x) (12/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,2,0,0,2
2026-09-07,2026-09-07,CM,NSE,STK,7679,INE903D01011,MONARCH,EQ,,,,,MONARCH NETWORTH CAP LTD,377.9,388.9,375.0,383.25,381.25,377.9,,383.25,,,162414,62171197.1,2948,F1,1,,,,,,Cash Only,Diversified,False,382.65,373.0,377.9,377.84999999999997,377.825,377.87499999999994,377.87499999999994,377.825,0.049999999999954525,0.013231013495621733,Narrow,Bullish,Above CPR,True,False,0.9333333333333333,60,32150809.375,False,False,Higher,True,Risk On,False,Bullish Virgin,14.46428571428571,372.16299999999995,346.17659999999995,0.0034567901234536474,1.9337366090803119,True,True,No setup,0.0,None,Liftoff,82,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹377.87) with strong 1.9x volume. Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹377.87 with stop below Pivot (₹377.85).,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,14063,INE107F01022,WANBURY,EQ,,,,,WANBURY LIMITED,243.1,253.0,240.0,250.55,252.0,246.2,,250.58,,,140282,34484692.9,4136,F1,1,,,,,,Cash Only,Diversified,False,249.3,243.0,246.2,246.16666666666666,246.15,246.1833333333333,246.1833333333333,246.15,0.03333333333330302,0.013539128080139323,Narrow,Bullish,Above CPR,True,False,0.31666666666666665,60,62951095.325,False,False,Lower,True,Risk On,False,None,9.057142857142859,284.17,264.75350000000003,0.003680336487904118,0.5478013165928975,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,29472,INE004A01022,PROTEAN,EQ,,,,,PROTEAN EGOV TECHNO LTD,496.3,517.75,493.2,515.4,515.1,496.3,,515.41,,,393890,199038359.9,12840,F1,1,,,,,,Cash Only,FMCG & Food Products,False,503.0,489.35,496.3,496.2166666666667,496.175,496.2583333333334,496.2583333333334,496.175,0.08333333333337123,0.016790919470757854,Narrow,Bullish,Above CPR,True,False,0.5666666666666667,60,126535787.57499999,True,True,Lower,True,Risk On,False,None,14.042857142857136,574.1410000000001,577.7555,0.005934214988134272,1.5729807646870373,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,29962,INE599M01018,JUSTDIAL,EQ,,,,,JUSTDIAL LTD.,699.8,701.35,685.1,698.75,699.7,692.85,,698.72,,,132821,92324234.6,5852,F1,1,,,,,,Cash Only,Diversified,False,697.2,688.1,692.85,692.7166666666667,692.6500000000001,692.7833333333333,692.7833333333333,692.6500000000001,0.13333333333321207,0.019244184647934197,Narrow,Bullish,Above CPR,True,False,0.26666666666666666,60,127624862.9,False,False,Lower,True,Risk On,False,None,22.739285714285717,673.6120000000001,603.878,0.0058635673524893,0.7234032029663398,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
