SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Regime
WELSPUNLIV,Textiles,223.77,220.27666666666664,219.66,220.8933333333333,220.8933333333333,219.66,0.5567844943042263,0.1,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,88,Strong confirmation,CPR width: 0.5568% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (5.52x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
INDSWFTLAB,Healthcare & Pharma,405.05,402.9166666666667,401.6,404.23333333333335,404.23333333333335,401.6,0.6493239633419616,0.08333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,88,Strong confirmation,CPR width: 0.6493% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.78x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
GREENPLY,Diversified,298.4,294.46666666666664,293.375,295.5583333333333,295.5583333333333,293.375,0.7359964042923581,0.2,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,88,Strong confirmation,CPR width: 0.7360% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.03x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
MAHLIFE,Diversified,356.6,359.6333333333334,359.925,359.34166666666675,359.925,359.34166666666675,0.16246576614211322,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.81x) (12/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
USK,Diversified,19.85,20.036666666666665,20.07,20.00333333333333,20.07,20.00333333333333,0.33383408446004,0.23333333333333334,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.3338% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.41x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
CONTROLPR,Diversified,584.55,591.4833333333332,592.65,590.3166666666665,592.65,590.3166666666665,0.39605080766078,0.1,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.3961% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.12x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
GRAVITA,Metals & Mining,1561.1,1573.8333333333333,1578.3,1569.3666666666666,1578.3,1569.3666666666666,0.5708564977527889,0.1,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.5709% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.55x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
RSYSTEMS,Information Technology,239.6,240.83,241.51999999999998,240.14000000000004,241.51999999999998,240.14000000000004,0.5763207350177234,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.5763% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.21x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
ORCHASP,Diversified,1.37,1.3800000000000001,1.385,1.3750000000000002,1.385,1.3750000000000002,0.7299270072992544,0.025,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.7299% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.08x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
LEXUS,Diversified,12.5,12.813333333333333,12.985,12.641666666666666,12.985,12.641666666666666,2.7532745255279365,0.15,Lower,Short,Bearish,Below CPR,Cash Only,-4,Short,88,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.74x) (20/20); Higher timeframe: strongly aligned (-4) (20/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Neutral
PRECWIRE,Diversified,498.85,487.25,485.325,489.175,489.175,485.325,0.7839543881083328,0.2,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.03x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
JINDWORLD,Diversified,52.2,51.80666666666667,51.6,52.01333333333334,52.01333333333334,51.6,0.7915230435337823,0.21666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.96x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
ARVSMART,Consumer & Retail,634.05,583.1,580.55,585.6500000000001,585.6500000000001,580.55,0.8670520231214105,0.21666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (147.51x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
AEQUS,Diversified,243.94,240.19333333333336,238.85500000000002,241.5316666666667,241.5316666666667,238.85500000000002,1.1020985163530599,0.15,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.44x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
RBZJEWEL,Consumer & Retail,178.05,175.77666666666667,174.775,176.77833333333334,176.77833333333334,174.775,1.1268609142385704,0.13333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.40x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
SPECIALITY,Diversified,152.45,147.84333333333333,147.0,148.68666666666667,148.68666666666667,147.0,1.127978777948684,0.21666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.27x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
SGIL,Diversified,668.5,628.9499999999999,625.025,632.8749999999999,632.8749999999999,625.025,1.232726130653252,0.13333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (10.61x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
KTKBANK,Financial Services,343.05,326.8333333333333,324.5,329.16666666666663,329.16666666666663,324.5,1.407742584213161,0.23333333333333334,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.78x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
IKS,Information Technology,1937.8,1842.1666666666667,1828.65,1855.6833333333334,1855.6833333333334,1828.65,1.446251515799984,0.03333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (7.75x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
ATLASCYCLE,Diversified,100.46,92.15333333333332,91.455,92.85166666666665,92.85166666666665,91.455,1.4929627650097776,0.13333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (65.65x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
SUDEEPPHRM,Diversified,1199.6,1177.3666666666666,1167.5,1187.2333333333331,1187.2333333333331,1167.5,1.648428145796769,0.03333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.11x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
ITDC,Diversified,702.65,693.4833333333332,687.35,699.6166666666664,699.6166666666664,687.35,1.738103672216284,0.15,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.69x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
LOYALTEX,Diversified,231.23,210.8733333333333,208.83499999999998,212.91166666666663,212.91166666666663,208.83499999999998,1.896565092657201,0.041666666666666664,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (134.35x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
STLNETWORK,Diversified,49.7,46.23,45.675,46.785,46.785,45.675,2.344740177439796,0.016666666666666666,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.75x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
ISFT,Diversified,107.63,101.30333333333333,99.945,102.66166666666666,102.66166666666666,99.945,2.611677241556113,0.13333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (17.19x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
ARIHANTCAP,Diversified,94.06,88.39333333333333,87.095,89.69166666666666,89.69166666666666,87.095,2.853793457156461,0.18333333333333332,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (78.80x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
SHIVAUM,Diversified,513.2,498.01666666666665,489.5,506.5333333333333,506.5333333333333,489.5,3.3071222858622087,0.06666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.01x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
RACE,Diversified,122.91,113.30000000000001,109.96000000000001,116.64000000000001,116.64000000000001,109.96000000000001,5.567594599099855,0.13333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (148.98x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Neutral
DIGITIDE,Diversified,81.13,82.46666666666665,82.78999999999999,82.14333333333332,82.78999999999999,82.14333333333332,0.7903528069746705,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.32x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Neutral
JENBURPH,Diversified,952.0,968.2333333333332,973.75,962.7166666666665,973.75,962.7166666666665,1.152667502437686,0.038461538461538464,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.33x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Neutral
CENTRUM,Diversified,21.21,21.689999999999998,21.82,21.559999999999995,21.82,21.559999999999995,1.2132524498367014,0.03333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.55x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Neutral
JISLDVREQS,Diversified,20.36,20.80666666666667,20.945,20.668333333333337,20.945,20.668333333333337,1.3476213671050352,0.21666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.94x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Neutral
GROWW,Financial Services,188.63,189.26,189.3,189.21999999999997,189.3,189.21999999999997,0.042287768263051556,0.03333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-4,Short,84,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.54x) (4/20); Higher timeframe: strongly aligned (-4) (20/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
SALONA,Diversified,270.65,270.84999999999997,270.525,271.17499999999995,271.17499999999995,270.525,0.2394106813996233,0.2,Higher,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.41x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
BPCL,Oil Gas & Consumable Fuels,315.75,313.31666666666666,313.17499999999995,313.45833333333337,313.45833333333337,313.17499999999995,0.09034863945580889,0.25,Higher,Long,Bullish,Above CPR,F&O + Cash,2,Long,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.40x) (4/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
INFY,Information Technology,1020.5,1029.8666666666666,1030.1,1029.6333333333332,1030.1,1029.6333333333332,0.045333851434495524,0.1,Lower,Short,Bearish,Below CPR,F&O + Cash,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.53x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
ZENITHEXPO,Diversified,197.0,197.86333333333334,197.985,197.74166666666667,197.985,197.74166666666667,0.12313193671356108,0.23333333333333334,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.26x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
CORALFINAC,Diversified,31.9,32.21,32.245000000000005,32.175,32.245000000000005,32.175,0.21779713752335841,0.05,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.15x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Neutral
AMAL,Diversified,704.3,713.9666666666667,715.0,712.9333333333334,715.0,712.9333333333334,0.2903029451701933,0.07692307692307693,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.2903% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.94x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
ANANDRATHI,Financial Services,2169.2,2186.8333333333335,2190.75,2182.916666666667,2190.75,2182.916666666667,0.35949212176838136,0.08333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.3595% (12/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.68x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
ZENSARTECH,Information Technology,430.75,434.5333333333333,435.5,433.5666666666666,435.5,433.5666666666666,0.4469101556480337,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.4469% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.85x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
CANTABIL,Diversified,238.55,239.95000000000002,240.5,239.40000000000003,240.5,239.40000000000003,0.4605400879212752,0.03333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.4605% (12/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.40x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
FCSSOFT,Information Technology,1.36,1.3866666666666667,1.3900000000000001,1.3833333333333333,1.3900000000000001,1.3833333333333333,0.48309178743962466,0.06666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.4831% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.99x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Neutral
