TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-04,2026-09-04,CM,NSE,STK,8825,INE959A01019,PRIVISCL,EQ,,,,,PRIVI SPECIALITY CHE LTD,3410.0,3410.6,3350.0,3367.3,3400.7,3373.5,,3367.33,,,42021,142088549.2,6916,F1,1,,,,,,Cash Only,Diversified,False,3409.0,3312.6,3373.5,3365.0333333333333,3360.8,3369.2666666666664,3369.2666666666664,3360.8,8.466666666666242,0.2509757423052095,Moderate,Bullish,Inside CPR,False,False,0.4,60,194801276.2,False,False,Overlapping,True,Risk Off,False,None,73.90000000000006,3578.1880000000006,3429.604,0.11456923770860941,0.7294025581953554,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,13622,INE071A01013,BILVYAPAR,BE,,,,,BIL VYAPAR LIMITED,3.98,4.09,3.91,4.04,4.05,3.98,,4.04,,,6223,25258.51,29,F1,1,,,,,,Cash Only,Diversified,False,4.08,3.91,3.98,3.99,3.995,3.9850000000000003,3.995,3.9850000000000003,0.009999999999999787,0.2512562814070298,Moderate,Bearish,Above CPR,False,False,0.6538461538461539,52,96348.695,False,False,Lower,True,Risk Off,False,None,0.9764285714285715,11.421600000000002,,0.010241404535478933,0.2621572611855303,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,1394,INE030A01027,HINDUNILVR,EQ,,,,,HINDUSTAN UNILEVER LTD.,1967.0,1984.2,1950.4,1973.4,1973.4,1962.0,,1973.41,,,2247162,4433834276.9,122231,F1,1,,,,,,F&O + Cash,Fast Moving Consumer Goods,True,1978.9,1959.9,1962.0,1966.9333333333334,1969.4,1964.4666666666667,1969.4,1964.4666666666667,4.933333333333394,0.2514441046551169,Moderate,Bearish,Above CPR,False,False,0.15,60,2690693630.6,True,True,Lower,True,Risk Off,True,Bearish Virgin,26.828571428571422,2095.3920000000003,2155.9,0.18388356407525966,1.6478406261032756,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,30835,INE600A01035,PILITA,EQ,,,,,PIL ITALICA LIFESTYLE LTD,8.27,8.27,7.75,8.02,8.0,7.95,,8.02,,,40149,321050.26,139,F1,1,,,,,,Cash Only,Diversified,False,8.14,7.7,7.95,7.93,7.92,7.9399999999999995,7.9399999999999995,7.92,0.019999999999999574,0.25157232704401983,Moderate,Bullish,Above CPR,False,False,0.15833333333333333,60,704426.7,False,False,Lower,True,Risk Off,True,None,0.3814285714285714,7.9598,8.1742,0.05243445692883784,0.4557610607320819,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,342,INE596I01020,CAMS,EQ,,,,,COMPUTER AGE MNGT SER LTD,750.0,757.75,746.05,748.8,748.8,747.4,,748.6,,,469646,352918733.85,24622,F1,1,,,,,,F&O + Cash,Financial Services,True,752.15,737.0,747.4,745.5166666666668,744.575,746.4583333333335,746.4583333333335,744.575,1.8833333333334394,0.2519846579252662,Moderate,Bullish,Above CPR,False,False,0.11666666666666667,60,874593851.675,True,True,Lower,True,Risk Off,True,None,17.885714285714293,774.5770000000001,773.9305,0.10529818956337117,0.4035229989029754,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,11522,INE161A01038,NIITLTD,EQ,,,,,NIIT LIMITED,97.5,100.57,97.5,98.96,99.1,97.57,,98.96,,,255516,25343474.04,3016,F1,1,,,,,,Cash Only,Diversified,False,98.88,97.0,97.57,97.81666666666666,97.94,97.69333333333333,97.94,97.69333333333333,0.2466666666666697,0.2528099484131082,Moderate,Bearish,Above CPR,False,False,0.8,60,58670301.265,False,False,Lower,True,Risk Off,False,Bearish Virgin,3.6471428571428572,98.02519999999998,88.1583,0.06763285024154672,0.43196427312567337,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,758558,INE227J01012,KALPATARU,EQ,,,,,KALPATARU LIMITED,278.75,280.2,275.0,277.65,278.15,276.55,,277.65,,,40767,11314076.3,701,F1,1,,,,,,Cash Only,Diversified,False,279.0,272.0,276.55,275.84999999999997,275.5,276.19999999999993,276.19999999999993,275.5,0.6999999999999318,0.25311878502980717,Moderate,Bullish,Above CPR,False,False,0.15,60,16510080.625,False,False,Lower,True,Risk Off,True,None,8.664285714285707,285.138,306.926,0.08079142621598559,0.6852829224145597,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,21508,INE704P01025,COCHINSHIP,EQ,,,,,COCHIN SHIPYARD LIMITED,1488.9,1522.9,1486.0,1499.1,1499.1,1486.7,,1499.19,,,630573,951865055.6,22367,F1,1,,,,,,F&O + Cash,Capital Goods,True,1497.1,1465.0,1486.7,1482.9333333333334,1481.05,1484.8166666666668,1484.8166666666668,1481.05,3.766666666666879,0.2533575480370538,Moderate,Bullish,Above CPR,False,False,0.016666666666666666,60,1302092511.8,True,True,Inside,True,Risk Off,True,None,35.74285714285715,1458.648,1503.994,0.10538236077805016,0.7310272096443832,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,29124,INE785M01021,PCJEWELLER,EQ,,,,,PC JEWELLER LTD,10.6,12.17,10.51,11.86,11.99,10.52,,11.86,,,1088942848,12427450209.39,285367,F1,1,,,,,,Cash Only,Consumer & Retail,False,10.79,10.17,10.52,10.493333333333334,10.48,10.506666666666668,10.506666666666668,10.48,0.026666666666667282,0.2534854245880921,Moderate,Bullish,Above CPR,False,False,0.03333333333333333,60,2194349507.91,True,True,Inside,True,Risk Off,True,None,0.5378571428571428,9.8336,9.4507,0.04957945993802682,5.663386878249162,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
2026-09-04,2026-09-04,CM,NSE,STK,1041,INE183A01024,FINPIPE,EQ,,,,,FINOLEX INDUSTRIES LTD,160.0,160.0,156.0,158.63,158.95,158.9,,158.63,,,507087,80271974.78,17238,F1,1,,,,,,Cash Only,Building Materials & Pipes,False,159.39,157.2,158.9,158.49666666666667,158.295,158.69833333333335,158.69833333333335,158.295,0.4033333333333644,0.25382840360815884,Moderate,Bullish,Inside CPR,False,False,0.8333333333333334,60,78143612.02,False,False,Higher,True,Risk Off,False,None,3.588571428571427,164.8752,169.4332,0.11239384288748216,1.0272365546585596,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,0,0
