TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,NEXT_Pivot,NEXT_BC,NEXT_TC,NEXT_CPR_Top,NEXT_CPR_Bottom,NEXT_CPR_Width,NEXT_CPR_Width_Pct,NEXT_CPR_Class,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-16,2026-09-16,CM,NSE,STK,765015,INE178T01024,ADVIKCA,EQ,,,,,ADVIK CAPITAL LTD.,0.96,0.99,0.95,0.97,0.97,0.98,,0.97,,,461983,447028.16,349,F1,1,,,,,,Cash Only,Diversified,False,1.02,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.0,0.0,Narrow,Neutral,Below CPR,0.9700000000000001,0.97,0.9700000000000002,0.9700000000000002,0.97,2.220446049250313e-16,2.289119638402385e-14,Narrow,False,False,1.0,21,335423.88,False,False,Lower,True,Risk Off,False,None,0.06214285714285711,,,0.0,1.3327261016717116,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,14917,INE142I01023,TAKE,EQ,,,,,TAKE LIMITED,19.41,19.41,17.57,17.67,17.57,18.49,,17.68,,,1099505,20468552.28,2100,F1,1,,,,,,Cash Only,Diversified,False,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,0.0,0.0,Narrow,Neutral,Below CPR,18.21666666666667,18.490000000000002,17.943333333333335,18.490000000000002,17.943333333333335,0.5466666666666669,3.09375589511413,Wide,False,False,0.8833333333333333,60,4826323.49,False,False,Higher,True,Risk Off,False,None,0.8292857142857141,18.801199999999998,,0.0,4.2410236948290425,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,15198,INE817H01022,BURNPUR,BE,,,,,BURNPUR CEMENT LIMITED,15.2,16.67,15.09,16.67,16.67,15.88,,16.67,,,75037,1198735.78,287,F1,1,,,,,,Cash Only,Diversified,False,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,0.0,0.0,Narrow,Neutral,Above CPR,16.143333333333334,15.88,16.406666666666666,16.406666666666666,15.88,0.5266666666666655,3.1593681263747175,Wide,False,False,0.26666666666666666,15,1396802.79,True,True,Lower,False,Risk Off,False,None,1.269285714285714,,,0.0,0.8581997319750485,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,764633,INE630D01010,BRIGHTBR,EQ,,,,,BRIGHT BROTHERS LTD.,245.05,252.0,232.25,252.0,252.0,248.5,,250.92,,,585,146861.6,26,F1,1,,,,,,Cash Only,Diversified,False,252.0,245.0,248.5,248.5,248.5,248.5,248.5,248.5,0.0,0.0,Narrow,Neutral,Above CPR,245.41666666666666,242.125,248.70833333333331,248.70833333333331,242.125,6.583333333333314,2.6124338624338552,Wide,False,False,0.7619047619047619,21,343563.45,False,False,Lower,True,Risk Off,False,None,12.977142857142853,,,0.0,0.42746572721865495,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,11640,INE802W01023,BOHRAIND,EQ,,,,,BOHRA INDUSTRIES LIMITED,13.79,13.79,13.5,13.5,13.5,13.71,,13.5,,,640,8711.76,17,F1,1,,,,,,Cash Only,Diversified,False,14.4,13.02,13.71,13.71,13.71,13.71,13.71,13.71,0.0,0.0,Narrow,Neutral,Below CPR,13.596666666666666,13.645,13.548333333333332,13.645,13.548333333333332,0.09666666666666757,0.716049382716056,Moderate,False,False,0.25,60,225178.7,False,False,Higher,True,Risk Off,False,None,1.2121428571428576,13.8224,15.2718,0.0,0.03868820630015184,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,764496,INE0GMR01016,SWARAJ,BE,,,,,SWARAJ SUITING LIMITED,303.0,303.0,302.5,302.5,302.5,318.4,,302.5,,,23709,7172198.0,57,F1,1,,,,,,Cash Only,Diversified,False,318.4,318.4,318.4,318.4,318.4,318.4,318.4,318.4,0.0,0.0,Narrow,Neutral,Below CPR,302.6666666666667,302.75,302.58333333333337,302.75,302.58333333333337,0.16666666666662877,0.05509641873276984,Narrow,False,False,1.0,19,43356961.3,False,False,Lower,False,Risk Off,False,Bearish Virgin,11.921428571428569,,,0.0,0.1654220633769369,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,9805,INE138C01024,KANORICHEM,BE,,,,,KANORIACHEMICALS-,187.02,187.02,169.5,186.97,187.02,178.12,,186.99,,,214032,39501783.12,1566,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,178.12,178.12,178.12,178.12,178.12,178.12,178.12,178.12,0.0,0.0,Narrow,Neutral,Above CPR,181.16333333333333,178.26,184.06666666666666,184.06666666666666,178.26,5.806666666666672,3.1056675759034458,Wide,False,False,0.85,60,1919531.005,False,False,Higher,True,Risk Off,False,None,12.442142857142853,94.94959999999999,82.91040000000001,0.0,20.5788721396558,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,762949,INE403F01017,THAKDEV,EQ,,,,,THAKKERS DEVELOPERS LTD.,128.15,128.15,128.15,128.15,128.15,128.15,,139.7,,,24,3075.6,1,F1,1,,,,,,Cash Only,Diversified,False,128.15,128.15,128.15,128.15,128.15,128.15,128.15,128.15,0.0,0.0,Narrow,Neutral,Inside CPR,128.15,128.15,128.15,128.15,128.15,0.0,0.0,Narrow,False,False,0.9,60,14178.425,False,False,Lower,True,Risk Off,False,None,7.881428571428572,141.8688,,0.0,0.21692113193108545,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,8772,INE891A01022,DSKULKARNI,BE,,,,,DS KULKARNI DEVELOPERS L,21.84,21.84,21.84,21.84,21.84,21.42,,21.84,,,119,2598.96,4,F1,1,,,,,,Cash Only,Diversified,False,21.42,21.42,21.42,21.42,21.42,21.42,21.42,21.42,0.0,0.0,Narrow,Neutral,Above CPR,21.84,21.84,21.84,21.84,21.84,0.0,0.0,Narrow,False,False,0.5714285714285714,8,952.98,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,2.727192595857206,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-16,2026-09-16,CM,NSE,STK,17695,INE159N01027,VIJIFIN,BE,,,,,VIJI FINANCE LIMITED,15.01,15.01,15.01,15.01,15.01,15.31,,15.11,,,267790,4019527.9,93,F1,1,,,,,,Cash Only,Diversified,False,15.31,15.31,15.31,15.31,15.31,15.31,15.31,15.31,0.0,0.0,Narrow,Neutral,Below CPR,15.01,15.01,15.01,15.01,15.01,0.0,0.0,Narrow,False,False,0.11666666666666667,60,1139422.38,True,True,Lower,True,Risk Off,False,Bearish Virgin,1.157857142857143,5.1160000000000005,,0.0,3.527689091028737,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
