SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
AADHARHFC,20260918,457.0,470.7,440.15,461.65,1283662745.95,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260918,457.5,455.42499999999995,459.57500000000005,459.57500000000005,455.42499999999995,4.150000000000091,0.8989494205567186,Wide,Bullish,Above CPR,False,False,0.5555555555555556,54,802935072.8,False,False,Lower,True,Risk Off,False,None,34.84285714285714,485.63800000000003,,0.11910619106191324,1.5987130086042993,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AAKASH,20260918,9.01,9.25,8.69,8.88,2824196.8,AAKASH EXPLORATION SER L,Diversified,Cash Only,20260918,8.94,8.969999999999999,8.91,8.969999999999999,8.91,0.05999999999999872,0.6756756756756612,Moderate,Bearish,Below CPR,False,False,0.39473684210526316,38,3576835.4000000004,False,False,Lower,True,Risk Off,False,None,0.9450000000000001,,,0.06349206349206213,0.7895797497419086,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AAREYDRUGS,20260918,98.71,103.5,94.15,102.13,116489923.5,AAREY DRUGS & PHARM LTD,Healthcare & Pharma,Cash Only,20260918,99.92666666666666,98.825,101.02833333333332,101.02833333333332,98.825,2.203333333333319,2.157381115571643,Wide,Bullish,Above CPR,False,False,0.6,25,87285387.27,False,False,Higher,True,Risk Off,False,None,11.074285714285717,,,0.19895940832473205,1.3345867749851597,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARNAV,20260918,29.95,31.9,28.32,31.2,1430345.6199999999,AARNAV FASHIONS LIMITED,Diversified,Cash Only,20260918,30.473333333333333,30.11,30.836666666666666,30.836666666666666,30.11,0.7266666666666666,2.329059829059829,Wide,Bullish,Above CPR,False,False,0.7586206896551724,29,8275227.5,False,False,Overlapping,True,Risk Off,False,None,3.8957142857142864,,,0.1865297640875198,0.1728466824628084,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARON,20260918,125.0,132.2,115.0,119.92,8626447.26,AARON INDUSTRIES LIMITED,Diversified,Cash Only,20260918,122.37333333333333,123.6,121.14666666666668,123.6,121.14666666666668,2.453333333333319,2.045808316655536,Wide,Bearish,Below CPR,False,False,0.8148148148148148,54,8700626.46,False,False,Lower,True,Risk Off,False,None,12.252857142857142,150.0498,,0.20022540903967861,0.9914742690838377,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARTECH,20260918,52.24,52.25,48.6,51.33,4924323.31,AARTECH SOLONICS LIMITED,Information Technology,Cash Only,20260918,50.72666666666667,50.425,51.028333333333336,51.028333333333336,50.425,0.6033333333333388,1.17540100006495,Wide,Bullish,Above CPR,False,False,0.40425531914893614,47,11072834.84,False,False,Overlapping,True,Risk Off,False,None,6.056428571428573,,,0.09961866572316005,0.44472110179149027,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARTIDRUGS,20260918,428.0,439.9,411.0,431.8,210187015.8,AARTI DRUGS LTD.,Healthcare & Pharma,Cash Only,20260918,427.56666666666666,425.45,429.68333333333334,429.68333333333334,425.45,4.2333333333333485,0.9803921568627485,Wide,Bullish,Above CPR,False,False,0.5555555555555556,54,286861649.175,False,False,Overlapping,True,Risk Off,False,None,26.032142857142855,401.395,,0.16261947226414292,0.732712150280414,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARTIIND,20260918,492.7,494.5,459.55,491.15,1035921946.9,AARTI INDUSTRIES LTD,Chemicals,Cash Only,20260918,481.7333333333333,477.025,486.4416666666666,486.4416666666666,477.025,9.416666666666629,1.917268994536624,Wide,Bullish,Above CPR,False,False,0.8888888888888888,54,1451808968.9,False,False,Lower,True,Risk Off,False,None,36.935714285714276,436.76800000000003,,0.2549474634177777,0.7135387431067411,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARTIPHARM,20260918,831.95,845.7,765.0,820.4,2376648810.8500004,AARTI PHARMALABS LIMITED,Diversified,Cash Only,20260918,810.3666666666667,805.35,815.3833333333333,815.3833333333333,805.35,10.033333333333303,1.2229806598407245,Wide,Bullish,Above CPR,False,False,0.5740740740740741,54,587612132.925,False,False,Lower,True,Risk Off,False,None,71.63214285714288,734.454,,0.14006747436472672,4.044587709616515,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARTISURF,20260918,506.9,545.0,488.25,535.95,31985967.0,AARTI SURFACTANTS LIMITED,Diversified,Cash Only,20260918,523.0666666666667,516.625,529.5083333333334,529.5083333333334,516.625,12.88333333333344,2.4038312031595184,Wide,Bullish,Above CPR,False,False,0.75,52,17952728.5,False,False,Overlapping,True,Risk Off,False,None,62.25357142857142,421.543,,0.20694930487828372,1.7816771974243357,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AARVI,20260918,141.1,145.45,138.0,139.95,3528962.24,AARVI ENCON LIMITED,Diversified,Cash Only,20260918,141.13333333333333,141.725,140.54166666666666,141.725,140.54166666666666,1.1833333333333371,0.8455400738358966,Wide,Bearish,Below CPR,False,False,0.42592592592592593,54,12024767.605,False,False,Lower,True,Risk Off,False,None,14.361428571428567,133.5158,,0.08239663118803703,0.29347446503104374,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AASTHA,20260918,78.43,80.26,71.72,76.25,121014974.46,AASTHA SPINTEX LIMITED,Diversified,Cash Only,20260918,76.07666666666667,75.99000000000001,76.16333333333333,76.16333333333333,75.99000000000001,0.1733333333333178,0.22732240437156434,Narrow,Bullish,Above CPR,True,False,0.1111111111111111,9,378494459.98,True,True,Lower,False,Risk Off,False,None,,,,,0.3197272014665539,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
AAVAS,20260918,1270.1,1304.9,1252.8,1284.6,483902792.90000004,AAVAS FINANCIERS LIMITED,Financial Services,Cash Only,20260918,1280.7666666666667,1278.85,1282.6833333333334,1282.6833333333334,1278.85,3.833333333333485,0.29840676734652694,Moderate,Bullish,Above CPR,False,False,0.16666666666666666,54,1006456821.35,True,True,Inside,True,Risk Off,True,None,90.38571428571431,1406.92,,0.04241083188451776,0.4807983637598305,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABAN,20260918,14.65,14.65,14.04,14.54,793843.5700000001,ABAN OFFSHORE LTD.,Diversified,Cash Only,20260918,14.409999999999998,14.344999999999999,14.474999999999998,14.474999999999998,14.344999999999999,0.129999999999999,0.894085281980736,Wide,Bullish,Above CPR,False,False,0.3333333333333333,3,1097702.57,False,False,Overlapping,False,Risk Off,False,None,,,,,0.7231864001192965,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABANSENT,20260918,28.09,28.6,25.65,26.07,843940.5800000001,ABANS ENTERPRISES LTD.,Diversified,Cash Only,20260918,26.77333333333333,27.125,26.42166666666666,27.125,26.42166666666666,0.7033333333333402,2.697864723181205,Wide,Bearish,Below CPR,False,False,0.5555555555555556,9,1121811.34,False,False,Lower,False,Risk Off,False,None,,,,,0.7523017016390653,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABB,20260918,7268.0,7307.0,6905.5,7270.5,6426141858.5,ABB INDIA LIMITED,Capital Goods,F&O + Cash,20260918,7161.0,7106.25,7215.75,7215.75,7106.25,109.5,1.5060862389106664,Wide,Bullish,Above CPR,False,False,0.8148148148148148,54,7107922356.25,False,False,Lower,True,Risk Off,False,None,458.67857142857144,6279.74,,0.23872926886241533,0.904081605906892,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABBOTINDIA,20260918,25690.0,27490.0,25500.0,27270.0,1599586335.0,ABBOTT INDIA LIMITED,Healthcare,Cash Only,20260918,26753.333333333332,26495.0,27011.666666666664,27011.666666666664,26495.0,516.6666666666642,1.8946339078352192,Wide,Bullish,Above CPR,False,False,0.9814814814814815,54,1057882685.0,False,False,Higher,True,Risk Off,False,None,1074.642857142857,27372.9,,0.4807798825744965,1.5120640101978793,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABCAPITAL,20260918,395.15,410.05,378.0,410.05,4519468949.85,ADITYA BIRLA CAPITAL LTD.,Financial Services,F&O + Cash,20260918,399.3666666666666,394.025,404.70833333333326,404.70833333333326,394.025,10.68333333333328,2.605373328455866,Wide,Bullish,Above CPR,False,False,0.9444444444444444,54,7010152058.125,False,False,Outside,True,Risk Off,False,None,21.382142857142842,356.462,,0.49963810478258236,0.6447034119055641,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABCOTS,20260918,200.7,222.01,200.7,209.85,52746005.339999996,A B COTSPIN INDIA LIMITED,Diversified,Cash Only,20260918,210.85333333333332,211.355,210.35166666666666,211.355,210.35166666666666,1.0033333333333303,0.47811929155746025,Moderate,Bearish,Below CPR,False,False,0.21153846153846154,52,42322640.95999999,True,True,Inside,True,Risk Off,True,None,18.062142857142863,326.227,,0.05554896455359125,1.246283411043544,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABDL,20260918,635.0,659.55,619.0,647.6,1911915423.1,ALLIED BLEND N DISTILS L,Fast Moving Consumer Goods,Cash Only,20260918,642.0500000000001,639.275,644.8250000000002,644.8250000000002,639.275,5.550000000000182,0.8570105003088607,Wide,Bullish,Above CPR,False,False,0.2962962962962963,54,1086811150.35,False,False,Higher,True,Risk Off,False,None,43.77500000000001,569.355,,0.1267846944603125,1.7591974672732065,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABFRL,20260918,50.35,50.77,48.71,50.16,1132979447.78,ADITYA BIRLA FASHION & RT,Consumer Services,Cash Only,20260918,49.879999999999995,49.74,50.01999999999999,50.01999999999999,49.74,0.2799999999999869,0.558213716108427,Moderate,Bullish,Above CPR,False,False,0.18518518518518517,54,1282565909.04,True,True,Lower,True,Risk Off,True,None,4.094285714285714,66.14479999999999,,0.06838799720864998,0.8833693768049976,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABINFRA,20260918,11.34,11.66,10.61,11.57,11094158.809999999,A B INFRABUILD LIMITED,Real Estate & Infra,Cash Only,20260918,11.280000000000001,11.135,11.425000000000002,11.425000000000002,11.135,0.2900000000000027,2.506482281763204,Wide,Bullish,Above CPR,False,False,0.6415094339622641,53,80917659.74,False,False,Outside,True,Risk Off,False,None,1.6185714285714285,22.8342,,0.17917034421888958,0.13710429646194808,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABLBL,20260918,83.5,85.35,80.81,81.17,294015223.8,ADITYA BIRLA LIFES BRAN L,Consumer Services,Cash Only,20260918,82.44333333333333,83.08,81.80666666666666,83.08,81.80666666666666,1.2733333333333405,1.5687240770399662,Wide,Bearish,Below CPR,False,False,0.6851851851851852,54,535535916.06999993,False,False,Lower,True,Risk Off,False,None,4.753571428571432,107.1794,,0.2678687703481105,0.5490112147054751,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABMINTLLTD,20260918,52.35,52.35,49.98,49.98,16001.19,ABM INTERNATIONAL LTD,Diversified,Cash Only,20260918,50.77,51.165,50.37500000000001,51.165,50.37500000000001,0.789999999999992,1.5806322529011447,Wide,Bearish,Below CPR,False,False,0.4,30,187175.555,False,False,Lower,True,Risk Off,False,None,6.045,,,0.13068651778329066,0.08548760547284073,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABMKNO,20260918,182.0,187.9,168.3,170.5,878880.68,A B M KNOWLEDGEWARE LTD.,Diversified,Cash Only,20260918,175.5666666666667,178.10000000000002,173.03333333333336,178.10000000000002,173.03333333333336,5.066666666666663,2.9716520039100662,Wide,Bearish,Below CPR,False,False,0.9545454545454546,22,2025165.925,False,False,Lower,True,Risk Off,False,None,17.201428571428572,,,0.29454917919331153,0.4339795910796791,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ABREL,20260918,1276.2,1281.7,1207.0,1266.2,776808569.2,ADITYA BIRLA REAL EST LTD,Realty,Cash Only,20260918,1251.6333333333332,1244.35,1258.9166666666665,1258.9166666666665,1244.35,14.566666666666606,1.1504238403622338,Wide,Bullish,Above CPR,False,False,0.5740740740740741,54,1283942916.1,False,False,Lower,True,Risk Off,False,None,98.81428571428572,1436.184,,0.1474145824297618,0.605017995316778,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACC,20260918,1234.9,1280.3,1219.1,1259.7,926878431.9,ACC LIMITED,Construction Materials,Cash Only,20260918,1253.033333333333,1249.6999999999998,1256.3666666666663,1256.3666666666663,1249.6999999999998,6.666666666666515,0.5292265354184738,Moderate,Bullish,Above CPR,False,False,0.2962962962962963,54,1345288793.25,False,False,Overlapping,True,Risk Off,False,None,55.05000000000003,1525.72,,0.12110202845897386,0.6889810102861347,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACCELYA,20260918,1120.0,1132.0,1106.1,1123.0,21219269.9,ACCELYA SOLN INDIA LTD,Diversified,Cash Only,20260918,1120.3666666666666,1119.05,1121.6833333333332,1121.6833333333332,1119.05,2.633333333333212,0.23449094686849614,Narrow,Bullish,Above CPR,True,False,0.2222222222222222,54,64253778.65,False,False,Overlapping,True,Risk Off,True,None,38.1857142857143,1218.236,,0.06896121710936207,0.3302415880563936,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACCURACY,20260918,4.17,4.73,4.17,4.65,1304104.95,ACCURACY SHIPPING LIMITED,Diversified,Cash Only,20260918,4.516666666666667,4.45,4.583333333333333,4.583333333333333,4.45,0.13333333333333286,2.8673835125447926,Wide,Bullish,Above CPR,False,False,0.9285714285714286,42,2614070.545,False,False,Higher,True,Risk Off,False,None,0.7585714285714288,,,0.1757689893283107,0.498879019349495,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACE,20260918,1135.0,1241.5,1102.0,1229.2,2753621018.3,ACTION CONST EQUIP LTD,Capital Goods,Cash Only,20260918,1190.8999999999999,1171.75,1210.0499999999997,1210.0499999999997,1171.75,38.29999999999973,3.1158477058249043,Wide,Bullish,Above CPR,False,False,0.9814814814814815,54,1024174728.175,False,False,Higher,True,Risk Off,False,None,80.59285714285718,965.4429999999999,,0.4752282194451794,2.6886242577052646,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACEINTEG,20260918,17.54,18.39,17.11,17.37,219163.46000000002,ACE INTEGRATED SOLU. LTD.,Diversified,Cash Only,20260918,17.623333333333335,17.75,17.49666666666667,17.75,17.49666666666667,0.2533333333333303,1.458453271924757,Wide,Bearish,Below CPR,False,False,0.5,54,450513.415,False,False,Overlapping,True,Risk Off,False,None,2.196428571428571,19.989,,0.11533875338753251,0.48647488110870135,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACGL,20260918,1785.7,1836.9,1725.1,1737.2,4836076.5,AUTOMOBILE CORPN OF GOA L,Diversified,Cash Only,20260918,1766.3999999999999,1781.0,1751.7999999999997,1781.0,1751.7999999999997,29.200000000000273,1.6808657609947197,Wide,Bearish,Below CPR,False,False,0.8,5,6850745.9,False,False,Lower,False,Risk Off,False,None,,,,,0.7059197013860928,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACI,20260918,476.7,478.0,446.0,467.15,523956322.15000004,ARCHEAN CHEMICAL IND LTD,Diversified,Cash Only,20260918,463.7166666666667,462.0,465.4333333333334,465.4333333333334,462.0,3.433333333333394,0.7349530843055537,Moderate,Bullish,Above CPR,False,False,0.2222222222222222,54,372959305.425,True,True,Lower,True,Risk Off,True,None,39.221428571428575,555.779,,0.08753718205548627,1.4048619099419808,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACL,20260918,41.85,43.5,40.7,42.66,1925196.45,ANDHRA CEMENTS LIMITED,Diversified,Cash Only,20260918,42.28666666666667,42.1,42.473333333333336,42.473333333333336,42.1,0.37333333333333485,0.8751367401156467,Wide,Bullish,Above CPR,False,False,0.38095238095238093,42,4398790.615,False,False,Lower,True,Risk Off,False,None,2.7521428571428563,,,0.135651872999395,0.43766494441336345,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACMESOLAR,20260918,402.15,440.7,402.15,435.25,8437519835.5,ACME SOLAR HOLDINGS LTD,Power,Cash Only,20260918,426.0333333333333,421.42499999999995,430.64166666666665,430.64166666666665,421.42499999999995,9.216666666666697,2.1175569596017683,Wide,Bullish,Above CPR,False,False,0.6851851851851852,54,1981634568.8799999,False,False,Higher,True,Risk Off,False,None,33.23214285714285,294.1456,,0.27734193086154496,4.257858622373954,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACSTECH,20260918,58.5,66.15,56.5,66.15,65203537.15,A C S TECHNOLOGIES LTD.,Information Technology,Cash Only,20260918,62.93333333333334,61.325,64.54166666666667,64.54166666666667,61.325,3.2166666666666686,4.86268581506677,Wide,Bullish,Above CPR,False,False,0.9545454545454546,22,37476839.875,False,False,Higher,True,Risk Off,False,None,5.782142857142858,,,0.5563104797199919,1.7398355188825803,False,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ACUTAAS,20260918,3384.0,3462.0,3188.8,3440.3,4057679346.3,ACUTAAS CHEMICALS LIMITED,Healthcare,Cash Only,20260918,3363.7000000000003,3325.4,3402.0000000000005,3402.0000000000005,3325.4,76.60000000000036,2.226550010173542,Wide,Bullish,Above CPR,False,False,0.6296296296296297,54,4189491642.05,False,False,Overlapping,True,Risk Off,False,None,309.18571428571437,2458.218,,0.24774753962020163,0.9685374009517055,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ADANIENSOL,20260918,1377.6,1436.5,1336.5,1436.1,7059904362.4,ADANI ENERGY SOLUTION LTD,Power,F&O + Cash,20260918,1403.0333333333335,1386.5,1419.566666666667,1419.566666666667,1386.5,33.06666666666706,2.3025323213332682,Wide,Bullish,Above CPR,False,False,0.8333333333333334,54,10002746389.7,False,False,Overlapping,True,Risk Off,False,None,110.97857142857144,1219.021,,0.2979554182489147,0.7057965969895732,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ADANIENT,20260918,3080.0,3083.7,2907.0,3020.0,14141709674.1,ADANI ENTERPRISES LIMITED,Metals & Mining,F&O + Cash,20260918,3003.566666666667,2995.35,3011.783333333334,3011.783333333334,2995.35,16.433333333334303,0.544150110375308,Moderate,Bullish,Above CPR,False,False,0.24074074074074073,54,19354339556.699997,True,False,Lower,True,Risk Off,True,None,175.87857142857138,2523.314,,0.09343567667086883,0.730673843593102,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ADANIGREEN,20260918,1282.3,1337.9,1245.6,1334.5,6356828584.0,ADANI GREEN ENERGY LTD,Power,F&O + Cash,20260918,1306.0,1291.75,1320.25,1320.25,1291.75,28.5,2.1356313225927313,Wide,Bullish,Above CPR,False,False,0.7407407407407407,54,14254067422.449999,False,False,Overlapping,True,Risk Off,False,None,91.57857142857142,1163.34,,0.3112081740893846,0.4459659404997668,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ADANIPORTS,20260918,1791.4,1824.0,1707.0,1824.0,13423448730.8,ADANI PORT & SEZ LTD,Services,F&O + Cash,20260918,1785.0,1765.5,1804.5,1804.5,1765.5,39.0,2.138157894736842,Wide,Bullish,Above CPR,False,False,0.9074074074074074,54,16397910980.8,False,False,Higher,True,Risk Off,False,None,83.62142857142861,1592.996,,0.4663876313316817,0.8186072449421916,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
ADANIPOWER,20260918,211.05,212.0,200.4,206.6,10983035570.55,ADANI POWER LTD,Power,F&O + Cash,20260918,206.33333333333334,206.2,206.4666666666667,206.4666666666667,206.2,0.26666666666670835,0.12907389480479592,Narrow,Bullish,Above CPR,True,False,0.1111111111111111,54,26790318568.555,False,False,Lower,True,Risk Off,True,None,11.65285714285714,180.273,,0.022884230313435807,0.4099628581289541,True,False,No setup,0.0,None,Week 21 Sep – 25 Sep 2026,Weekly,0,0,0,0
