TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-02,2026-09-02,CM,NSE,STK,25756,INE806A01020,VIKASECO,EQ,,,,,VIKAS ECOTECH LIMITED,1.1,1.1,1.08,1.09,1.09,1.09,,1.09,,,1168495,1274057.08,857,F1,1,,,,,,Cash Only,Diversified,False,1.09,1.09,1.09,1.09,1.09,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.9666666666666667,60,2072538.875,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.03285714285714282,1.1414,1.2126,0.0,0.6147325366816099,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,764653,INE145E01017,CRAVATEX,EQ,,,,,CRAVATEX LTD.,339.0,339.0,339.0,339.0,339.0,318.1,,339.18,,,1,339.0,1,F1,1,,,,,,Cash Only,Diversified,False,339.0,339.0,339.0,339.0,339.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.08333333333333333,12,40338.25,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,0.008403934231157772,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,18024,INE023M01027,SETUINFRA,BZ,,,,,SETUBANDHAN INFRA LTD,0.53,0.53,0.53,0.53,0.53,0.51,,0.53,,,24242,12848.26,24,F1,1,,,,,,Cash Only,Real Estate & Infra,False,0.53,0.53,0.53,0.53,0.53,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,9421.49,False,False,Unknown,False,Risk Off,False,None,,,,,1.3637184776505629,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,21508,INE704P01025,COCHINSHIP,EQ,,,,,COCHIN SHIPYARD LIMITED,1473.9,1473.9,1452.1,1463.0,1463.0,1475.9,,1462.91,,,327832,478579163.2,16340,F1,1,,,,,,F&O + Cash,Capital Goods,True,1463.0,1463.0,1463.0,1463.0,1463.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.75,60,1302092511.8,False,False,Lower,True,Risk Off,False,Bearish Virgin,37.04285714285715,1459.0680000000002,1503.382,0.0,0.36754620648145564,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,13687,INE748A01024,MBECL,BE,,,,,MCNALLY BHARAT ENGIN CO L,234.83,234.83,234.83,234.83,234.83,223.65,,234.83,,,5502,1292034.66,204,F1,1,,,,,,Cash Only,Diversified,False,234.83,234.83,234.83,234.83,234.83,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,1645041.6,False,False,Unknown,False,Risk Off,False,None,,,,,0.7854115421761978,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,10192,INE979R01011,SHYAMCENT,BE,,,,,SHYAM CENTURY FERROUS LTD,5.19,5.19,4.85,5.02,5.02,4.95,,5.02,,,40748,204102.67,77,F1,1,,,,,,Cash Only,Diversified,False,5.02,5.02,5.02,5.02,5.02,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.35,60,479479.86,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.46285714285714297,5.3038,5.189400000000001,0.0,0.425675168087352,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,7165,INE287C01037,MICEL,BE,,,,,MIC ELECTRONICS LTD,38.24,38.24,38.24,38.24,38.24,39.02,,38.08,,,22139,846595.36,236,F1,1,,,,,,Cash Only,Diversified,False,38.24,38.24,38.24,38.24,38.24,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,42731552.995,True,True,Lower,True,Risk Off,False,Bearish Virgin,1.119999999999999,43.5264,40.412600000000005,0.0,0.01981194926613268,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,24445,INE976R01033,AGIIL,EQ,,,,,AGI INFRA LIMITED,284.7,285.0,276.5,280.75,281.75,286.1,,280.75,,,231029,64782529.9,4242,F1,1,,,,,,Cash Only,Diversified,False,280.75,280.75,280.75,280.75,280.75,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.13333333333333333,60,430447919.45,True,True,Lower,True,Risk Off,False,Bearish Virgin,10.97142857142857,319.29200000000003,346.3325,0.0,0.15050027418595763,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,765409,INE013820027,KSHITIJ-RE,BE,,,,,KSHITIJ POLYLINE LTD,0.06,0.06,0.06,0.06,0.06,0.05,,0.06,,,6816757,409005.42,741,F1,1,,,,,,Cash Only,Diversified,False,0.06,0.06,0.06,0.06,0.06,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,143966.6,False,False,Unknown,False,Risk Off,False,None,,,,,2.840974364887411,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,8772,INE891A01022,DSKULKARNI,BE,,,,,DS KULKARNI DEVELOPERS L,19.04,19.04,19.04,19.04,19.04,18.67,,19.04,,,4,76.16,1,F1,1,,,,,,Cash Only,Diversified,False,19.04,19.04,19.04,19.04,19.04,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,6030.41,False,False,Unknown,False,Risk Off,False,None,,,,,0.012629323710991458,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,17661,INE03V001013,UNIVPHOTO,BE,,,,,UNIVERSUS IMAGINGS LTD,440.15,450.0,440.0,445.0,445.0,444.6,,445.0,,,417,186069.6,13,F1,1,,,,,,Cash Only,Diversified,False,445.0,445.0,445.0,445.0,445.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.31666666666666665,60,575824.925,True,False,Higher,True,Risk Off,False,Bullish Virgin,25.945714285714285,229.71859999999998,,0.0,0.32313571698897886,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,765118,INE097E01028,MINALIND,BE,,,,,MINAL INDUSTRIES LTD.,4.86,4.86,4.86,4.86,4.86,4.63,,4.86,,,92358,448859.88,82,F1,1,,,,,,Cash Only,Diversified,False,4.86,4.86,4.86,4.86,4.86,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.125,8,350684.20999999996,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.279954634969165,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9558,INE256Z01025,AKSHAR,EQ,,,,,AKSHAR SPINTEX LIMITED,0.42,0.43,0.41,0.42,0.43,0.41,,0.42,,,1428759,598183.02,282,F1,1,,,,,,Cash Only,Diversified,False,0.42,0.42,0.42,0.42,0.42,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.325,60,297345.675,False,False,Inside,True,Risk Off,False,None,0.01857142857142857,0.4206,0.44630000000000003,0.0,2.011742797335122,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,765210,INE574G01013,VASUPRADA,EQ,,,,,SHRI VASUPRADA PLANTATI L,97.2,97.2,97.2,97.2,97.2,97.0,,97.2,,,3,291.6,3,F1,1,,,,,,Cash Only,Diversified,False,97.2,97.2,97.2,97.2,97.2,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,,0,,False,False,Unknown,False,Risk Off,False,None,,,,,,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9253,INE937C01029,NILAINFRA,EQ,,,,,NILA INFRASTRUCTURES LTD,6.7,6.76,6.66,6.71,6.73,6.76,,6.71,,,105470,709928.18,343,F1,1,,,,,,Cash Only,Real Estate & Infra,False,6.71,6.71,6.71,6.71,6.71,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.5333333333333333,60,1118190.905,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.1899999999999999,7.297199999999999,7.7461,0.0,0.6348899609409719,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,6042,INE546V01010,EIFFL,BE,,,,,EURO (I) FRESH FOODS LTD,284.25,284.25,284.25,284.25,284.25,290.05,,284.25,,,420,119385.0,8,F1,1,,,,,,Cash Only,Diversified,False,284.25,284.25,284.25,284.25,284.25,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,4945274.74,True,True,Lower,True,Risk Off,False,Bearish Virgin,23.782857142857136,247.921,242.7511,0.0,0.024141226984691247,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,10304,INE230R01035,RAMASTEEL,BE,,,,,RAMA STEEL TUBES LIMITED,4.17,4.17,4.17,4.17,4.17,4.25,,4.16,,,410347,1711146.99,1144,F1,1,,,,,,Cash Only,Metals & Mining,False,4.17,4.17,4.17,4.17,4.17,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.26666666666666666,60,32166525.21,True,False,Lower,True,Risk Off,False,Bearish Virgin,0.18357142857142852,5.370999999999999,5.8294999999999995,0.0,0.05319651341973471,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,15151,INE925C01016,MADHAV,EQ,,,,,MADHAV MARBLE & GRANITE,35.95,35.95,34.55,35.25,35.26,35.42,,35.31,,,349,12509.62,22,F1,1,,,,,,Cash Only,Diversified,False,35.25,35.25,35.25,35.25,35.25,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.4166666666666667,60,83181.445,False,False,Higher,True,Risk Off,False,None,1.6821428571428574,35.3278,36.3377,0.0,0.1503895490154084,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,8619,INE757B01015,TRANSWORLD,BE,,,,,TRANSWORLD SHIP LINES LTD,166.35,166.35,166.35,166.35,166.35,169.74,,166.73,,,3101,515851.35,40,F1,1,,,,,,Cash Only,Diversified,False,166.35,166.35,166.35,166.35,166.35,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.43333333333333335,60,4218145.655,False,False,Lower,True,Risk Off,False,Bearish Virgin,9.699285714285718,163.6316,156.734,0.0,0.12229339434700008,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,764970,INE726E01014,UPHOT,EQ,,,,,U P HOTELS LTD.,1459.0,1459.0,1459.0,1459.0,1459.0,1461.8,,1459.0,,,2,2918.0,2,F1,1,,,,,,Cash Only,Diversified,False,1459.0,1459.0,1459.0,1459.0,1459.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,,0,,False,False,Unknown,False,Risk Off,False,None,,,,,,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,758997,INE319Z01021,SUPREMEENG,BZ,,,,,SUPREME ENGINEERING LTD,2.93,2.93,2.93,2.93,2.93,2.88,,2.93,,,188995,553755.35,89,F1,1,,,,,,Cash Only,Diversified,False,2.93,2.93,2.93,2.93,2.93,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,4244806.96,False,False,Unknown,False,Risk Off,False,None,,,,,0.13045477808960246,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,14403,INE952H01027,RAJTV,EQ,,,,,RAJ TV NETWORK LTD,8.93,8.93,8.93,8.93,8.93,9.39,,8.93,,,49994,446446.42,175,F1,1,,,,,,Cash Only,Diversified,False,8.93,8.93,8.93,8.93,8.93,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.9,60,362377.415,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.5085714285714286,11.2628,15.325800000000001,0.0,1.2319929485671728,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9805,INE138C01024,KANORICHEM,BE,,,,,KANORIACHEMICALS-,158.85,159.45,150.05,154.75,156.4,156.18,,155.38,,,49706,7716186.39,299,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,154.75,154.75,154.75,154.75,154.75,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.55,60,1396186.94,False,False,Higher,True,Risk Off,False,Bullish Virgin,10.301428571428573,76.967,75.1926,0.0,5.52661407218148,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,25881,INE691G01015,IMPEXFERRO,BZ,,,,,IMPEX FERRO TECH LIMITED,4.54,4.54,4.54,4.54,4.54,4.46,,4.68,,,9856,44746.24,12,F1,1,,,,,,Cash Only,Diversified,False,4.54,4.54,4.54,4.54,4.54,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,34502.56,False,False,Unknown,False,Risk Off,False,None,,,,,1.2968962303087075,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,762670,INE507F01023,EMPOWER,EQ,,,,,EMPOWER INDIA LTD.,1.91,1.91,1.91,1.91,1.91,2.01,,1.91,,,2054257,3923630.87,1493,F1,1,,,,,,Cash Only,Power & Utilities,False,1.91,1.91,1.91,1.91,1.91,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.175,20,7571311.33,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.12,,,0.0,0.5182234224675583,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,15282,INE809I01019,ONMOBILE,BE,,,,,ONMOBILE GLOBAL LTD.,48.51,48.51,48.51,48.51,48.51,49.5,,48.59,,,15762,764614.62,149,F1,1,,,,,,Cash Only,Diversified,False,48.51,48.51,48.51,48.51,48.51,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.016666666666666666,60,11123016.825,True,True,Lower,True,Risk Off,False,Bearish Virgin,5.840714285714287,54.833400000000005,51.805600000000005,0.0,0.06874165813374107,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,763299,INE361K01017,GRADIENTE,EQ,,,,,GRADIENTE INFOTAINMENT L,2.64,2.67,2.63,2.65,2.66,2.59,,2.65,,,606549,1607983.17,171,F1,1,,,,,,Cash Only,Diversified,False,2.65,2.65,2.65,2.65,2.65,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.3958333333333333,48,2919795.095,False,False,Inside,True,Risk Off,False,None,0.14571428571428574,,,0.0,0.5507178132991555,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,5.99,6.14,5.86,6.0,6.05,5.99,,6.0,,,11843898,70398318.79,8838,F1,1,,,,,,Cash Only,Diversified,False,6.0,6.0,6.0,6.0,6.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.7333333333333333,60,122728979.53999999,False,False,Lower,True,Risk Off,False,None,0.19357142857142856,6.659800000000001,7.2313,0.0,0.5736079535074737,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,2181,INE323A01026,BOSCHLTD,EQ,,,,,BOSCH LIMITED,47780.0,48090.0,46410.0,47250.0,47250.0,48550.0,,47249.49,,,50832,2378650580.0,20954,F1,1,,,,,,F&O + Cash,Automobile and Auto Components,True,47250.0,47250.0,47250.0,47250.0,47250.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,1398344847.5,True,True,Lower,True,Risk Off,False,Bearish Virgin,1059.2857142857142,43540.8,40435.8,0.0,1.7010471946548935,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,18727,INE885F01015,MASKINVEST,EQ,,,,,MASK INVESTMENTS LIMITED,146.0,146.0,146.0,146.0,146.0,146.0,,146.0,,,5,730.0,1,F1,1,,,,,,Cash Only,Diversified,False,146.0,146.0,146.0,146.0,146.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.8833333333333333,60,26712.445,False,False,Lower,True,Risk Off,False,Bearish Virgin,5.225714285714283,139.94,147.8716,0.0,0.02732808621599408,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,762663,INE669R01026,ELITECON,EQ,,,,,ELITECON INTERNATIONAL L,9.61,9.61,9.61,9.61,9.61,10.11,,9.61,,,809638,7780621.18,3098,F1,1,,,,,,Cash Only,Diversified,False,9.61,9.61,9.61,9.61,9.61,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.8666666666666667,60,43704578.83,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.9685714285714286,18.7052,,0.0,0.17802759775502452,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,17520,INE399K01017,RTNPOWER,EQ,,,,,RATTANINDIA POWER LIMITED,7.46,7.48,7.3,7.39,7.43,7.45,,7.39,,,15138484,111642602.67,16142,F1,1,,,,,,Cash Only,Power & Utilities,False,7.390000000000001,7.390000000000001,7.390000000000001,7.390000000000001,7.390000000000001,0.0,0.0,Narrow,Neutral,Below CPR,False,False,0.9833333333333333,60,99033217.85499999,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.2564285714285715,8.5766,9.0623,0.0,1.1273248015980064,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,758981,INE012Q01039,RNBDENIMS,EQ,,,,,R&B DENIMS LIMITED,11.37,11.37,11.37,11.37,11.37,10.83,,11.38,,,103008,1171200.96,146,F1,1,,,,,,Cash Only,Diversified,False,11.37,11.37,11.37,11.37,11.37,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.05,60,2302168.67,True,True,Higher,True,Risk Off,False,Bullish Virgin,0.4428571428571429,9.5382,50.4189,0.0,0.5087381195227542,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,29015,INE968D01022,ARSHIYA,BZ,,,,,ARSHIYA LIMITED,0.71,0.71,0.71,0.71,0.71,0.74,,0.7,,,72444,51435.24,63,F1,1,,,,,,Cash Only,Diversified,False,0.71,0.71,0.71,0.71,0.71,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,1.0,1,92741.24,False,False,Unknown,False,Risk Off,False,None,,,,,0.5546102251813756,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.82,0.82,0.8,0.81,0.82,0.81,,0.81,,,368821,298240.17,291,F1,1,,,,,,Cash Only,Diversified,False,0.81,0.81,0.81,0.81,0.81,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.85,60,387484.125,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.040000000000000015,0.9129999999999999,0.9428,0.0,0.7696835838113367,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,765005,INE855A01019,WHBRADY,EQ,,,,,W H BRADY & CO. LTD.,497.0,497.0,497.0,497.0,497.0,497.0,,504.95,,,2,994.0,1,F1,1,,,,,,Cash Only,Diversified,False,497.0,497.0,497.0,497.0,497.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1111111111111111,9,57934.6,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,0.017157277343763485,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,2610,INE844A01013,PEARLPOLY,EQ,,,,,PEARL POLYMERS LTD,15.5,15.5,15.0,15.25,15.39,15.05,,15.25,,,54336,828228.86,56,F1,1,,,,,,Cash Only,Diversified,False,15.25,15.25,15.25,15.25,15.25,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.9333333333333333,60,222086.535,False,False,Lower,True,Risk Off,False,None,0.897857142857143,16.698,18.747,0.0,3.7293069568580552,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,18018,INE224E01028,GATECH,BE,,,,,GACM TECHNOLOGIES LIMITED,1.0,1.0,1.0,1.0,1.0,1.05,,1.0,,,5654832,5654832.0,4670,F1,1,,,,,,Cash Only,Information Technology,False,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1,60,2608104.68,True,True,Higher,True,Risk Off,False,Bullish Virgin,0.08,0.5288,0.5062,0.0,2.1681767773216833,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
