SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Regime
ZODIACLOTH,Diversified,71.5,72.34,72.58500000000001,72.095,72.58500000000001,72.095,0.681976339596394,0.11666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,88,Strong confirmation,CPR width: 0.6820% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.07x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
SANSERA,Auto Ancillary,4033.6,3866.6333333333337,3851.8,3881.466666666667,3881.466666666667,3851.8,0.7614061203363952,0.016666666666666666,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.31x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
RENUKA,Diversified,25.19,24.939999999999998,24.835,25.044999999999995,25.044999999999995,24.835,0.8349900596421224,0.05,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.95x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
AEROFLEX,Diversified,573.5,552.0166666666668,548.95,555.0833333333335,555.0833333333335,548.95,1.0988682851085623,0.2,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.81x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
CEIGALL,Diversified,374.85,366.21666666666664,364.17499999999995,368.2583333333333,368.2583333333333,364.17499999999995,1.1027095148078236,0.1,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.29x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
JASH,Diversified,518.7,505.05,502.0,508.1,508.1,502.0,1.1933874596498137,0.18333333333333332,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.83x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
GANESHBE,Diversified,129.6,127.62666666666667,126.74499999999999,128.50833333333333,128.50833333333333,126.74499999999999,1.362804956591186,0.06666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.65x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
BCG,Diversified,10.57,9.486666666666666,9.42,9.553333333333333,9.553333333333333,9.42,1.3860013860013811,0.06666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (17.22x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
PODDARMENT,Diversified,311.45,272.98333333333335,270.55,275.4166666666667,275.4166666666667,270.55,1.7515445984044173,0.15,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (99.48x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
ANUHPHR,Diversified,95.53,88.03000000000002,86.9,89.16000000000003,89.16000000000003,86.9,2.5030457414996334,0.06666666666666667,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (44.73x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
SYRMA,Capital Goods,1639.2,1579.3666666666668,1551.65,1607.0833333333335,1607.0833333333335,1551.65,3.3908327216377168,0.13333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.34x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
MVGJL,Diversified,210.72,204.25333333333333,198.44,210.06666666666666,210.06666666666666,198.44,5.3857081094435175,0.016666666666666666,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (85.44x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
INDBANK,Financial Services,27.69,28.386666666666667,28.5,28.273333333333333,28.5,28.273333333333333,0.8049242424242421,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.85x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
VIRINCHI,Diversified,14.05,14.44,14.504999999999999,14.375,14.504999999999999,14.375,0.9084556254367505,0.11666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.46x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
XELPMOC,Diversified,77.61,78.85333333333334,79.24000000000001,78.46666666666667,79.24000000000001,78.46666666666667,0.9904371584699546,0.016666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.72x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
BELRISE,Automobile and Auto Components,227.17,232.64666666666665,233.825,231.4683333333333,233.825,231.4683333333333,1.0233473736014085,0.18333333333333332,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.44x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
WILLAMAGOR,Diversified,23.73,24.22,24.45,23.99,24.45,23.99,1.9360269360269393,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.44x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
AJOONI,Diversified,3.44,3.5866666666666664,3.635,3.538333333333333,3.635,3.538333333333333,2.76981852913085,0.21666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.08x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
DUCON,Diversified,1.8,1.8399999999999999,1.865,1.8149999999999997,1.865,1.8149999999999997,2.7932960893854895,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.25x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
BIRLAMONEY,Diversified,124.85,126.27333333333333,126.43,126.11666666666665,126.43,126.11666666666665,0.24875621890549462,0.03333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-4,Short,84,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.50x) (4/20); Higher timeframe: strongly aligned (-4) (20/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
MONARCH,Diversified,382.45,382.3833333333334,381.95,382.8166666666668,382.8166666666668,381.95,0.22613611654710708,0.03333333333333333,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.97x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
NDRAUTO,Automobile & Ancillary,717.65,721.65,721.75,721.55,721.75,721.55,0.027721948853010665,0.05,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.52x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
AXISBANK,Financial Services,1244.9,1266.5,1266.75,1266.25,1266.75,1266.25,0.03949447077409163,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.63x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
SBIFUNDS,Diversified,555.7,558.05,558.175,557.925,558.175,557.925,0.04481893151667265,0.05714285714285714,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.22x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
NIRAJ,Diversified,28.18,28.906666666666666,28.92,28.89333333333333,28.92,28.89333333333333,0.09233610341645027,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.57x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
TURTLEMINT,Diversified,139.86,142.56666666666663,142.64,142.49333333333328,142.64,142.49333333333328,0.10298179094699048,0.0392156862745098,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: moderate (0.93x) (12/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
GOODYEAR,Diversified,725.2,732.15,732.825,731.4749999999999,732.825,731.4749999999999,0.18472906403942754,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.53x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
HUDCO,Financial Services,178.26,179.61,179.79500000000002,179.425,179.79500000000002,179.425,0.206427136799824,0.23333333333333334,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.51x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
TVSELECT,Diversified,411.75,419.7166666666667,420.175,419.2583333333334,420.175,419.2583333333334,0.2188793377905035,0.08333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.27x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
WEALTH,Diversified,835.75,841.3166666666666,842.35,840.2833333333332,842.35,840.2833333333332,0.24625161354385863,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.48x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
AWHCL,Diversified,365.75,371.43333333333334,371.9,370.9666666666667,371.9,370.9666666666667,0.25191183085918495,0.05,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.2519% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.88x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
NHPC,Power,75.9,76.2,76.3,76.10000000000001,76.3,76.10000000000001,0.26315789473682716,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.2632% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.96x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
DREAMFOLKS,Diversified,65.14,66.11666666666666,66.205,66.02833333333332,66.205,66.02833333333332,0.2679203316146141,0.21666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.2679% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.90x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
IPL,Diversified,134.65,137.14333333333335,137.4,136.88666666666668,137.4,136.88666666666668,0.37571055649075696,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.3757% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.97x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
UCOBANK,Financial Services,24.18,24.546666666666667,24.61,24.483333333333334,24.61,24.483333333333334,0.5187005187005125,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: 0.5187% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.76x) (12/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
