SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Own_Narrow,Bias,Price_Position,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
ADOR,Diversified,1594.8,1576.3333333333333,1576.3000000000002,1576.3666666666663,0.004229045081587876,0.06666666666666667,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.66x) (4/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GMDCLTD,Metals & Mining,563.65,557.6500000000001,557.5250000000001,557.7750000000001,0.04481089801039613,0.1,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,68,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: moderate (0.84x) (12/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SURYAROSNI,Diversified,212.05,211.13666666666668,211.115,211.15833333333336,0.020519619913510163,0.16666666666666666,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,68,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: moderate (0.85x) (12/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BLEL,Diversified,469.05,439.3,439.175,439.425,0.05687635081333181,0.21739130434782608,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,76,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.11x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CHAMBLFERT,Chemicals,418.5,416.81666666666666,416.625,417.0083333333333,0.09188239054010686,0.13333333333333333,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,76,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.51x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TRIVENI,Diversified,239.55,238.13333333333333,237.825,238.44166666666666,0.25828970331588447,0.2,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,52,Mixed,CPR width: 0.2583% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.36x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
WAAREERTL,Diversified,816.95,812.7166666666667,812.125,813.3083333333334,0.14539050661425162,0.2,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,76,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.34x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CARRARO,Diversified,542.3,527.4,526.925,527.875,0.17980505346835346,0.13333333333333333,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.41x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MEESHO,Consumer Services,240.19,218.78333333333333,218.6,218.96666666666667,0.1673131036580763,0.08333333333333333,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,96,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (10.37x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BANDHANBNK,Financial Services,184.7,178.63,178.445,178.815,0.20670391061452767,0.23333333333333334,Higher,Long,True,Bullish,Above CPR,F&O + Cash,2,Long,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (2.84x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ARVSMART,Consumer & Retail,588.2,572.9666666666667,572.25,573.6833333333334,0.24953574744662152,0.2,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,76,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.49x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CHEMPLASTS,Chemicals & Fertilizers,198.67,180.72333333333333,180.5,180.94666666666666,0.24654560173685397,0.16666666666666666,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,88,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (32.08x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BHARATFORG,Automobile and Auto Components,2009.0,1964.3,1962.0,1966.6,0.23363299304179536,0.21666666666666667,Higher,Long,True,Bullish,Above CPR,F&O + Cash,2,Long,76,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.19x) (20/20); Higher timeframe: aligned (+2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ONGC,Oil Gas & Consumable Fuels,236.13,234.65,234.16,235.14000000000001,0.4159062937656573,0.23333333333333334,Higher,Long,True,Bullish,Above CPR,F&O + Cash,2,Long,52,Mixed,CPR width: 0.4159% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.69x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DDEVPLSTIK,Diversified,260.45,258.65,258.025,259.275,0.4809542131589073,0.06666666666666667,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,68,Confirmed,CPR width: 0.4810% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.00x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SATIN,Diversified,223.2,220.11333333333334,219.61,220.61666666666667,0.4552580800771801,0.06666666666666667,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,52,Mixed,CPR width: 0.4553% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.47x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
JKCEMENT,Construction Materials,5104.0,5065.5,5054.75,5076.25,0.4226459602909377,0.016666666666666666,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,52,Mixed,CPR width: 0.4226% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.44x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AMRUTANJAN,Diversified,500.05,494.34999999999997,493.5,495.19999999999993,0.3427073883680943,0.15,Higher,Long,True,Bullish,Above CPR,Cash Only,2,Long,52,Mixed,CPR width: 0.3427% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: light (0.60x) (4/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
