TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Triple_Confluence,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-01,2026-09-01,CM,NSE,STK,8163,INE020801028,SPENCERS,EQ,,,,,SPENCER S RETAIL LIMITED,29.9,30.25,28.81,28.89,28.89,29.76,,28.89,,,61481,1797116.46,441,F1,1,,,,,,Cash Only,Diversified,False,29.316666666666666,29.53,29.10333333333333,29.53,29.10333333333333,0.4266666666666694,1.476866274374072,Wide,Bearish,Below CPR,False,False,0.15,60,1525115.99,True,True,Lower,True,Risk Off,True,None,1.3835714285714278,33.4692,34.6244,0.30838065737394815,1.1783473990066815,False,False,Short,None,Short,88,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.18x) (20/20); Higher timeframe: strongly aligned (-4) (20/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,-2,0,-4
2026-09-01,2026-09-01,CM,NSE,STK,15399,INE276C01014,EIHAHOTELS,EQ,,,,,EIH ASSOCIATED HOTELS LTD,301.0,303.6,291.2,293.3,294.0,301.1,,293.27,,,23651,6985973.8,1115,F1,1,,,,,,Cash Only,Hotels & Tourism,False,296.0333333333333,297.4,294.66666666666663,297.4,294.66666666666663,2.7333333333333485,0.9319240822820827,Wide,Bearish,Below CPR,False,False,0.11666666666666667,60,4514484.425,False,False,Lower,True,Risk Off,True,None,6.560714285714271,311.814,314.5345,0.416621302848851,1.5474577254743769,False,False,Short,None,Short,88,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.55x) (20/20); Higher timeframe: strongly aligned (-4) (20/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,-2,-4
2026-09-01,2026-09-01,CM,NSE,STK,24292,INE764D01017,VSTTILLERS,EQ,,,,,VST TILLERS TRACTORS LTD,4340.4,4384.8,4128.0,4208.5,4205.0,4358.1,,4208.94,,,17118,73113385.3,4238,F1,1,,,,,,Cash Only,Diversified,False,4240.433333333333,4256.4,4224.466666666667,4256.4,4224.466666666667,31.933333333332484,0.7587818304225373,Wide,Bearish,Below CPR,False,False,0.21666666666666667,60,26341330.75,True,True,Lower,True,Risk Off,True,Bearish Virgin,115.79285714285697,4488.398,4687.476000000001,0.27577982028662973,2.7756147171873615,False,False,Short,None,Short,88,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.78x) (20/20); Higher timeframe: strongly aligned (-4) (20/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,-2,0,-4
2026-09-01,2026-09-01,CM,NSE,STK,762663,INE669R01026,ELITECON,EQ,,,,,ELITECON INTERNATIONAL L,10.11,11.17,10.11,10.11,10.11,10.64,,10.11,,,15340431,163492330.52,14222,F1,1,,,,,,Cash Only,Diversified,False,10.463333333333333,10.64,10.286666666666665,10.64,10.286666666666665,0.3533333333333353,3.4948895483020306,Wide,Bearish,Below CPR,False,False,0.016666666666666666,60,43170946.61,True,True,Lower,True,Risk Off,True,Bearish Virgin,0.9864285714285713,19.0766,,0.35819454501569115,3.787091628936603,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.79x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,7835,INE02WG01024,WEL,EQ,,,,,WONDER ELECTRICALS LTD,80.84,88.95,80.84,80.84,80.84,89.82,,80.84,,,8230670,679246541.57,26739,F1,1,,,,,,Cash Only,Diversified,False,83.54333333333334,84.89500000000001,82.19166666666666,84.89500000000001,82.19166666666666,2.7033333333333474,3.344054098631058,Wide,Bearish,Below CPR,False,False,0.03333333333333333,60,20130442.255000003,True,True,Lower,True,Risk Off,True,Bearish Virgin,14.92357142857143,115.1794,106.1416,0.18114520014678054,33.7422562786115,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (33.74x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,762899,INE402H01015,SHBAJRG,EQ,,,,,SHRI BAJRANG ALLIANCE L,168.0,169.0,158.0,158.49,158.0,167.21,,158.63,,,6084,973682.93,153,F1,1,,,,,,Cash Only,Diversified,False,161.83,163.5,160.16000000000003,163.5,160.16000000000003,3.339999999999975,2.1073884787683608,Wide,Bearish,Below CPR,False,False,0.05,60,709810.645,True,True,Lower,True,Risk Off,True,Bearish Virgin,9.307857142857147,183.1362,,0.35883662036681474,1.371750250378395,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.37x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,27303,INE735M01018,SAMPANN,EQ,,,,,SAMPANN UTPADAN INDIA LTD,26.05,26.68,24.0,24.59,24.42,26.05,,24.57,,,39567,987858.71,393,F1,1,,,,,,Cash Only,Diversified,False,25.09,25.34,24.84,25.34,24.84,0.5,2.03334688897926,Wide,Bearish,Below CPR,False,False,0.08333333333333333,60,522049.465,True,True,Lower,True,Risk Off,True,None,0.9342857142857139,27.244799999999994,27.7125,0.5351681957186546,1.892270323464463,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.89x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,14450,INE069I01010,EMBDL,EQ,,,,,EMBASSY DEVELOPMENTS LTD,61.9,62.3,59.2,59.63,59.45,62.07,,59.63,,,2981824,180690692.6,13129,F1,1,,,,,,Cash Only,Diversified,False,60.376666666666665,60.75,60.00333333333333,60.75,60.00333333333333,0.7466666666666697,1.2521661356140694,Wide,Bearish,Below CPR,False,False,0.06666666666666667,60,121526698.805,True,True,Lower,True,Risk Off,True,Bearish Virgin,2.091428571428572,62.748000000000005,65.0534,0.3570127504553747,1.4868394712995017,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.49x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,8825,INE959A01019,PRIVISCL,EQ,,,,,PRIVI SPECIALITY CHE LTD,3484.8,3484.8,3309.7,3345.9,3338.0,3474.1,,3345.94,,,125467,422378130.5,20642,F1,1,,,,,,Cash Only,Diversified,False,3380.133333333333,3397.25,3363.0166666666664,3397.25,3363.0166666666664,34.233333333333576,1.0231427518256246,Wide,Bearish,Below CPR,False,False,0.06666666666666667,60,194801276.2,True,False,Lower,True,Risk Off,True,None,62.25,3593.978,3416.598,0.5499330655957201,2.1682513520411937,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.17x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,21623,INE346W01013,APEX,EQ,,,,,APEX FROZEN FOODS LIMITED,381.3,389.0,371.5,374.7,375.5,380.0,,374.71,,,171058,64608893.5,10327,F1,1,,,,,,Cash Only,Diversified,False,378.40000000000003,380.25,376.55000000000007,380.25,376.55000000000007,3.699999999999932,0.9874566319722262,Wide,Bearish,Below CPR,False,False,0.11666666666666667,60,47057087.275,True,False,Lower,True,Risk Off,True,None,18.746428571428574,392.659,418.853,0.19737092779576695,1.3729896438856883,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.37x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,278,INE449A01011,AUTOAXLES,EQ,,,,,AUTOMOTIVE AXLES LIMITED,1729.3,1756.0,1670.0,1690.9,1686.5,1728.6,,1691.34,,,15397,26058385.5,1837,F1,1,,,,,,Cash Only,Automobile & Ancillary,False,1705.6333333333332,1713.0,1698.2666666666664,1713.0,1698.2666666666664,14.733333333333576,0.8713308494490257,Wide,Bearish,Below CPR,False,False,0.2,60,11164679.649999999,False,False,Lower,True,Risk Off,True,None,35.414285714285725,1794.43,1777.96,0.41602796826678096,2.334002077704039,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.33x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,23066,INE0L9R01028,GOPAL,EQ,,,,,GOPAL SNACKS LIMITED,273.0,277.9,269.1,270.3,269.6,274.75,,270.31,,,165765,45273056.65,4396,F1,1,,,,,,Cash Only,Diversified,False,272.43333333333334,273.5,271.3666666666667,273.5,271.3666666666667,2.1333333333333258,0.7892465162165466,Wide,Bearish,Below CPR,False,False,0.2,60,30364213.5,True,False,Lower,True,Risk Off,True,None,8.485714285714275,272.85400000000004,280.873,0.25140291806958415,1.4910004716572025,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.49x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,6.1,6.16,5.96,5.99,6.0,6.1,,5.99,,,28049247,169098562.61,10400,F1,1,,,,,,Cash Only,Diversified,False,6.036666666666666,6.0600000000000005,6.013333333333332,6.0600000000000005,6.013333333333332,0.04666666666666863,0.7790762381747685,Wide,Bearish,Below CPR,False,False,0.16666666666666666,60,122728979.53999999,False,False,Lower,True,Risk Off,True,None,0.19214285714285712,6.6974,7.250299999999999,0.24287484510533863,1.3778209779287474,False,False,Short,None,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.38x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,-2,0,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,33.01,33.47,26.65,26.65,26.65,33.31,,26.63,,,18612147,564485034.6,16491,F1,1,,,,,,Cash Only,Diversified,False,28.923333333333332,30.06,27.786666666666665,30.06,27.786666666666665,2.2733333333333334,8.530331457160727,Wide,Bearish,Below CPR,False,False,0.6333333333333333,60,288070793.725,False,False,Lower,True,Risk Off,False,Bearish Virgin,1.6049999999999998,31.9032,29.9029,1.4164070612668747,1.9595358047260851,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,764975,INE693D01018,VADILENT,EQ,,,,,VADILAL ENTERPRISES LTD.,10100.0,12598.0,9999.0,10217.0,10216.0,10500.0,,10331.16,,,118,1275623.0,50,F1,1,,,,,,Cash Only,Diversified,False,10938.0,11298.5,10577.5,11298.5,10577.5,721.0,7.056866007634335,Wide,Bearish,Below CPR,False,False,0.6666666666666666,9,78245.0,False,False,Outside,False,Risk Off,False,None,,,,,16.302933094766438,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,6977,INE613B01010,ICDSLTD,EQ,,,,,ICDS LTD,40.41,49.22,39.51,49.22,49.22,41.02,,49.22,,,31810,1549608.5,286,F1,1,,,,,,Cash Only,Diversified,False,45.98333333333333,44.364999999999995,47.60166666666666,47.60166666666666,44.364999999999995,3.2366666666666646,6.575917648652305,Wide,Bullish,Above CPR,False,False,0.25,60,23936.79,False,False,Higher,True,Risk Off,True,None,2.3349999999999995,40.8722,42.0401,1.3861527480371156,64.73752328528596,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,5631,INE04LG01015,PAR,EQ,,,,,PAR DRUGS AND CHEM LTD,120.0,140.82,118.52,140.6,140.82,117.35,,140.6,,,619562,83884128.86,7573,F1,1,,,,,,Cash Only,Diversified,False,133.3133333333333,129.67,136.95666666666662,136.95666666666662,129.67,7.286666666666633,5.182550972024632,Wide,Bullish,Above CPR,False,False,1.0,60,669098.6299999999,False,False,Higher,True,Risk Off,False,Bullish Virgin,5.16214285714286,97.2088,93.8834,1.4115585074489112,125.36885460369275,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,765020,INE030C01015,ANSALBU,EQ,,,,,ANSAL BUILDWELL LTD.,85.0,92.4,76.5,78.57,79.78,77.0,,78.57,,,46059,3960682.45,956,F1,1,,,,,,Cash Only,Diversified,False,82.49,84.45,80.52999999999999,84.45,80.52999999999999,3.920000000000016,4.989181621484048,Wide,Bearish,Below CPR,False,False,0.9,10,25768.805,False,False,Outside,False,Risk Off,False,None,,,,,153.70066442739585,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,27037,INE760L01018,TBZ,EQ,,,,,TRIB BHIMJI ZAVERI LTD,315.0,366.8,313.1,366.8,366.8,305.7,,366.78,,,14134183,4977768882.4,101125,F1,1,,,,,,Cash Only,Diversified,False,348.90000000000003,339.95000000000005,357.85,357.85,339.95000000000005,17.899999999999977,4.880043620501629,Wide,Bullish,Above CPR,False,False,0.6333333333333333,60,299979486.155,False,False,Higher,True,Risk Off,False,Bullish Virgin,18.089285714285715,249.27800000000002,201.4835,0.9895360315893373,16.593697609802483,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,19142,INE240C01028,UMESLTD,EQ,,,,,USHA MARTIN EDU & SOL LTD,5.56,5.56,4.91,4.91,4.91,5.45,,4.95,,,206608,1032762.82,344,F1,1,,,,,,Cash Only,Diversified,False,5.126666666666666,5.234999999999999,5.018333333333333,5.234999999999999,5.018333333333333,0.21666666666666679,4.412763068567552,Wide,Bearish,Below CPR,False,False,0.8,60,108639.21,False,False,Overlapping,True,Risk Off,False,None,0.5842857142857143,5.7248,5.1977,0.3708231458842708,9.50635428957924,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,11829,INE802C01033,SSWL,EQ,,,,,STEEL STRIPS WHEELS LTD.,310.0,365.95,303.6,357.25,351.3,305.65,,357.27,,,28271167,9714270073.5,283822,F1,1,,,,,,Cash Only,Diversified,False,342.26666666666665,334.775,349.7583333333333,349.7583333333333,334.775,14.983333333333348,4.194075110800098,Wide,Bullish,Above CPR,False,False,0.95,60,160234530.325,False,False,Higher,True,Risk Off,False,Bullish Virgin,9.49642857142857,280.094,247.6552,1.5777861351385252,60.625322480721046,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,13941,INE505C01016,PRAENG,EQ,,,,,PRAJAY ENG. SYN. LTD.,20.91,25.2,20.91,24.44,24.34,21.49,,24.44,,,530839,12569219.31,1399,F1,1,,,,,,Cash Only,Diversified,False,23.516666666666666,23.055,23.97833333333333,23.97833333333333,23.055,0.923333333333332,3.777959629023453,Wide,Bullish,Above CPR,False,False,0.95,60,689555.8049999999,False,False,Higher,True,Risk Off,False,Bullish Virgin,0.9792857142857141,20.1134,21.124699999999997,0.9428640894724034,18.227994339051357,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,1756,INE197D01010,JINDALPOLY,EQ,,,,,JINDAL POLY FILMS LIMITED,631.35,694.45,620.1,694.45,694.45,631.35,,694.81,,,142561,96313960.5,3526,F1,1,,,,,,Cash Only,Diversified,False,669.6666666666667,657.2750000000001,682.0583333333334,682.0583333333334,657.2750000000001,24.783333333333303,3.5687714498283967,Wide,Bullish,Above CPR,False,False,0.5833333333333334,60,11510393.05,False,False,Higher,True,Risk Off,False,None,23.175000000000004,644.4029999999999,676.2655,1.069399496583961,8.36756486782178,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,-2,0,-2
2026-09-01,2026-09-01,CM,NSE,STK,17675,INE270A01029,ALOKINDS,EQ,,,,,ALOK INDUSTRIES LIMITED,8.4,8.6,7.57,7.69,7.73,8.5,,7.69,,,81881769,654981660.92,47138,F1,1,,,,,,Cash Only,Diversified,False,7.953333333333334,8.085,7.821666666666667,8.085,7.821666666666667,0.26333333333333364,3.424360641525795,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,45190896.94,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.4564285714285716,12.030999999999999,12.6447,0.5769431403234225,14.493663663937005,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,48,INE419U01012,HAPPSTMNDS,EQ,,,,,HAPPIEST MINDS TECHNO LTD,404.0,404.0,356.95,362.7,360.9,406.95,,362.7,,,15538393,5743840118.5,243502,F1,1,,,,,,Cash Only,Information Technology,False,374.55,380.475,368.625,380.475,368.625,11.850000000000023,3.267162944582306,Wide,Bearish,Below CPR,False,False,0.6833333333333333,60,351126602.82500005,False,False,Lower,True,Risk Off,False,Bearish Virgin,21.314285714285717,385.716,377.32599999999996,0.5559651474530841,16.358316551032463,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,761688,INE861D01011,SAHLIBHFI,EQ,,,,,SHALIBHADRA FINANCE LTD,77.85,83.4,75.0,75.58,83.4,77.7,,75.65,,,602619,45553166.84,1013,F1,1,,,,,,Cash Only,Diversified,False,77.99333333333334,79.2,76.78666666666668,79.2,76.78666666666668,2.413333333333327,3.193084590279607,Wide,Bearish,Below CPR,False,False,0.26666666666666666,60,704602.6950000001,False,False,Higher,True,Risk Off,False,None,4.571428571428571,77.3044,,0.5279166666666653,64.65085524545148,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,17.1,19.8,17.1,17.63,17.59,17.05,,17.63,,,11819,214194.61,169,F1,1,,,,,,Cash Only,Diversified,False,18.176666666666666,18.450000000000003,17.90333333333333,18.450000000000003,17.90333333333333,0.546666666666674,3.100775193798491,Wide,Bearish,Below CPR,False,False,0.36666666666666664,60,70251.235,False,False,Higher,True,Risk Off,False,None,0.9421428571428567,19.5244,19.6979,0.5802375537023077,3.048979993020763,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,15156,INE314G01014,KALYANIFRG,EQ,,,,,KALYANI FORGE LIMITED,974.7,1097.15,974.7,1083.9,1097.15,914.3,,1084.02,,,210769,222857562.8,11563,F1,1,,,,,,Cash Only,Diversified,False,1051.9166666666667,1035.9250000000002,1067.9083333333333,1067.9083333333333,1035.9250000000002,31.98333333333312,2.9507642156410294,Wide,Bullish,Above CPR,False,False,1.0,60,875404.75,False,False,Higher,True,Risk Off,False,Bullish Virgin,56.98214285714285,636.98,623.6365000000001,0.5612869528883282,254.57659762526993,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,15271,INE792I01017,CORDSCABLE,EQ,,,,,CORDS CABLE INDUS LTD.,285.0,316.0,282.5,312.95,310.25,282.49,,312.94,,,799500,242840560.0,18102,F1,1,,,,,,Cash Only,Media & Entertainment,False,303.81666666666666,299.25,308.3833333333333,308.3833333333333,299.25,9.133333333333326,2.9184640783937774,Wide,Bullish,Above CPR,False,False,0.8833333333333333,60,5577527.27,False,False,Higher,True,Risk Off,False,Bullish Virgin,18.430714285714284,181.4912,175.1696,0.4955496130940843,43.53910760888132,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,765215,INE247C01023,VIRTUALG,EQ,,,,,VIRTUAL GLOBAL EDU LTD,0.5,0.5,0.46,0.46,0.47,0.49,,0.46,,,662628,316888.6,228,F1,1,,,,,,Cash Only,Diversified,False,0.47333333333333333,0.48,0.4666666666666667,0.48,0.4666666666666667,0.013333333333333308,2.898550724637676,Wide,Bearish,Below CPR,False,False,0.45454545454545453,11,283411.16,False,False,Lower,False,Risk Off,False,Bearish Virgin,,,,,1.1181232242230688,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,3021,INE035D01020,SOTL,EQ,,,,,SAVITA OIL TECHNOLO. LTD,691.5,787.75,691.5,771.4,760.2,688.5,,771.4,,,11719498,8918323851.4,271385,F1,1,,,,,,Cash Only,Diversified,False,750.2166666666667,739.625,760.8083333333334,760.8083333333334,739.625,21.183333333333394,2.7460893613343784,Wide,Bullish,Above CPR,False,False,0.16666666666666666,60,144137923.975,False,False,Higher,True,Risk Off,True,None,26.414285714285718,626.935,533.0515,0.8019650261402582,61.87354171235905,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,381,INE129Z01016,SINTERCOM,EQ,,,,,SINTERCOM INDIA LIMITED,78.7,85.0,77.99,78.3,78.3,78.81,,78.3,,,50684,3969211.33,157,F1,1,,,,,,Cash Only,Diversified,False,80.43,81.495,79.36500000000001,81.495,79.36500000000001,2.1299999999999955,2.7203065134099558,Wide,Bearish,Below CPR,False,False,0.95,60,309735.365,False,False,Higher,True,Risk Off,False,None,5.516428571428571,80.0608,78.4974,0.386119383659199,12.814847055001291,False,False,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,0,0,0,0
2026-09-01,2026-09-01,CM,NSE,STK,3912,INE731C01018,KHAITANLTD,EQ,,,,,KHAITAN (INDIA)LTD.,142.0,150.0,137.0,149.45,148.1,139.12,,149.46,,,4483,640656.42,129,F1,1,,,,,,Cash Only,Diversified,False,145.48333333333332,143.5,147.46666666666664,147.46666666666664,143.5,3.96666666666664,2.6541764246682105,Wide,Bullish,Above CPR,False,False,0.2,60,355763.11,False,False,Overlapping,True,Risk Off,True,None,7.199285714285716,124.8124,110.78,0.5509805866984121,1.8007949728121053,True,True,No setup,None,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,0,0,0
