TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-07,2026-09-07,CM,NSE,STK,13321,INE849L01019,ORTEL,BZ,,,,,ORTEL COMMUNICATIONS LTD,1.85,1.85,1.85,1.85,1.85,1.9,,1.85,,,25,46.25,1,F1,1,,,,,,Cash Only,Diversified,False,,,,1.8500000000000003,1.85,1.8500000000000005,1.8500000000000005,1.85,4.440892098500626e-16,2.4004822154057436e-14,Narrow,Bullish,Inside CPR,False,False,,0,,False,False,Unknown,False,Risk On,False,None,,,,,,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.82,0.96,0.81,0.92,0.91,0.8,,0.92,,,11585530,10829429.32,1939,F1,1,,,,,,Cash Only,Diversified,False,0.82,0.78,0.8,0.8000000000000002,0.8,0.8000000000000003,0.8000000000000003,0.8,2.220446049250313e-16,2.7755575615628914e-14,Narrow,Bullish,Above CPR,True,False,0.85,60,403218.12,False,False,Lower,True,Risk On,False,None,0.042142857142857135,0.9016000000000001,0.9377,5.268855032119388e-15,26.857496681944752,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,-2,-2
2026-09-07,2026-09-07,CM,NSE,STK,764975,INE693D01018,VADILENT,EQ,,,,,VADILAL ENTERPRISES LTD.,10399.0,10950.0,10399.0,10730.0,10500.0,10045.0,,10536.84,,,22,232550.0,22,F1,1,,,,,,Cash Only,Diversified,False,10489.0,9600.0,10045.0,10044.666666666666,10044.5,10044.833333333332,10044.833333333332,10044.5,0.3333333333321207,0.0033184005309320128,Narrow,Bullish,Above CPR,True,False,0.8461538461538461,13,110022.0,False,False,Lower,False,Risk On,False,Bullish Virgin,,,,,2.113668175455818,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,20425,INE295D01020,NACLIND,EQ,,,,,NACL INDUSTRIES LIMITED,169.0,169.0,164.1,164.58,165.0,166.84,,164.57,,,209008,34633367.27,4621,F1,1,,,,,,Cash Only,Diversified,False,168.45,165.21,166.84,166.83333333333334,166.82999999999998,166.8366666666667,166.8366666666667,166.82999999999998,0.006666666666717447,0.0039958443219356545,Narrow,Bullish,Below CPR,False,False,0.65,60,124499832.89500001,False,False,Lower,True,Risk On,False,None,5.834999999999994,192.4766,180.4258,0.0011425307055214146,0.2781800301628429,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,798.7,804.0,791.85,799.95,799.95,796.55,,799.88,,,179010,142567342.1,4560,F1,1,,,,,,Cash Only,Realty,True,809.9,783.0,796.55,796.4833333333332,796.45,796.5166666666664,796.5166666666664,796.45,0.06666666666637866,0.008369426485013955,Narrow,Bullish,Above CPR,True,False,0.7166666666666667,60,182401796.975,False,False,Higher,True,Risk On,False,Bullish Virgin,21.900000000000016,795.6519999999999,812.132,0.003044140030428247,0.7816114998008505,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,18422,INE363A01022,ASIANHOTNR,EQ,,,,,ASIAN HOTELS (NORTH) LTD,388.0,388.9,379.85,382.65,380.0,384.75,,382.64,,,22793,8717322.4,914,F1,1,,,,,,Cash Only,Diversified,False,390.85,378.55,384.75,384.7166666666667,384.70000000000005,384.73333333333335,384.73333333333335,384.70000000000005,0.03333333333330302,0.008663634394620668,Narrow,Bullish,Below CPR,False,False,0.35,60,4930444.175000001,False,False,Higher,True,Risk On,False,Bullish Virgin,18.764285714285712,313.82099999999997,306.525,0.0017764243116339638,1.768060257978684,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,3748,INE080A01014,WEIZMANIND,EQ,,,,,WEIZMANN LTD,74.5,75.85,72.5,73.37,75.85,74.5,,73.37,,,802,58826.52,52,F1,1,,,,,,Cash Only,Diversified,False,76.78,72.2,74.5,74.49333333333334,74.49000000000001,74.49666666666667,74.49666666666667,74.49000000000001,0.006666666666660603,0.0089485458612894,Narrow,Bullish,Below CPR,False,False,0.8833333333333333,60,121673.20000000001,False,False,Lower,True,Risk On,False,None,2.665714285714285,77.99759999999999,80.9479,0.0025008931761320596,0.4834796816390133,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,3724,INE710A01016,VSTIND,EQ,,,,,VST INDUSTRIES LTD,208.0,208.5,205.97,206.96,207.39,208.15,,206.94,,,94351,19530005.49,3240,F1,1,,,,,,Cash Only,Diversified,False,209.02,207.21,208.15,208.12666666666667,208.115,208.13833333333332,208.13833333333332,208.115,0.023333333333312112,0.011209864680909013,Narrow,Bullish,Below CPR,False,False,0.18333333333333332,60,47161073.400000006,True,True,Higher,True,Risk On,True,None,2.643571428571428,228.7752,243.35420000000002,0.00882644330360361,0.41411282827163126,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,758558,INE227J01012,KALPATARU,EQ,,,,,KALPATARU LIMITED,273.1,277.65,273.1,275.9,274.0,277.65,,275.8,,,10479,2883304.75,525,F1,1,,,,,,Cash Only,Diversified,False,280.2,275.0,277.65,277.6166666666667,277.6,277.6333333333333,277.6333333333333,277.6,0.03333333333330302,0.012005522540357652,Narrow,Bullish,Below CPR,False,False,0.35,60,16510080.625,False,False,Higher,True,Risk On,False,None,8.385714285714275,284.54,306.6745,0.003975014196475663,0.174639047227548,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,20374,INE522F01014,COALINDIA,EQ,,,,,COAL INDIA LTD,416.6,420.3,413.3,418.85,418.85,415.35,,418.83,,,13592701,5674958384.9,114546,F1,1,,,,,,Cash Only,Oil Gas & Consumable Fuels,True,418.0,412.55,415.35,415.3,415.275,415.32500000000005,415.32500000000005,415.275,0.05000000000006821,0.012038040207070715,Narrow,Bullish,Above CPR,True,False,0.8166666666666667,60,2392888574.475,False,False,Inside,True,Risk On,False,None,8.178571428571425,418.7439999999999,438.125,0.006113537117912273,2.371593247355902,True,False,No setup,0.0,None,Ready,68,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.4x volume). Coiling inside band (₹415.27 - ₹415.33), closed above Central Pivot (₹415.30). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹415.27).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,13091,INE184H01027,EKC,EQ,,,,,EVEREST KANTO CYLINDERLTD,105.94,106.42,102.91,104.7,103.9,106.42,,104.7,,,182166,19063227.09,2806,F1,1,,,,,,Cash Only,Diversified,False,107.65,105.15,106.42,106.40666666666668,106.4,106.41333333333336,106.41333333333336,106.4,0.013333333333349628,0.012528973250657422,Narrow,Bullish,Below CPR,False,False,0.1,60,16811406.3,True,True,Higher,True,Risk On,True,None,2.8635714285714298,111.77600000000001,114.2773,0.004656190238635438,1.1339460096208607,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-07,2026-09-07,CM,NSE,STK,21726,INE866R01028,MATRIMONY,EQ,,,,,MATRIMONY.COM LIMITED,528.5,528.5,520.0,521.45,520.5,529.05,,521.45,,,7444,3893441.45,501,F1,1,,,,,,Cash Only,Diversified,False,533.9,524.0,529.05,528.9833333333333,528.95,529.0166666666667,529.0166666666667,528.95,0.06666666666660603,0.012601203414914667,Narrow,Bullish,Below CPR,False,False,0.7333333333333333,60,5817212.6,False,False,Higher,True,Risk On,False,Bullish Virgin,16.875000000000004,469.981,444.0935,0.003950617283947023,0.6692967435984719,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2
