TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-02,2026-09-02,CM,NSE,STK,3482,INE419D01026,CLSEL,EQ,,,,,CHAMAN LAL SETIA EXP LTD,301.0,306.85,298.0,301.4,302.75,302.4,,301.39,,,70678,21358180.85,2929,F1,1,,,,,,Cash Only,Diversified,False,309.0,298.05,302.4,303.15,303.525,302.775,303.525,302.775,0.75,0.24801587301587305,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,20797209.0,True,False,Higher,True,Risk Off,True,None,12.685714285714287,286.781,283.0177,0.059121621621621614,1.0269734198468652,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,128,INE450U01017,ROUTE,EQ,,,,,ROUTE MOBILE LIMITED,501.1,507.6,495.5,499.7,500.8,501.95,,499.74,,,115619,57769575.5,4359,F1,1,,,,,,Cash Only,Diversified,False,511.65,495.95,501.95,503.18333333333334,503.79999999999995,502.5666666666667,503.79999999999995,502.5666666666667,1.2333333333332348,0.24570840389147022,Narrow,Bearish,Below CPR,False,True,0.3,60,89006832.15,True,True,Overlapping,True,Risk Off,False,None,13.874999999999991,535.41,528.3105,0.08888888888888184,0.6490465294017319,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,5585,INE043W01024,VIJAYA,EQ,,,,,VIJAYA DIAGNOSTIC CEN LTD,1499.0,1530.0,1475.0,1481.1,1480.2,1499.0,,1481.09,,,146439,219449894.4,16502,F1,1,,,,,,Cash Only,Healthcare,True,1521.5,1487.5,1499.0,1502.6666666666667,1504.5,1500.8333333333335,1504.5,1500.8333333333335,3.666666666666515,0.2446075161218489,Narrow,Bearish,Below CPR,False,True,0.23333333333333334,60,206819397.95,False,False,Inside,True,Risk Off,True,None,42.71428571428573,1397.6719999999998,1303.654,0.08584169453734314,1.0610701731810162,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9117,INE716B01029,TIPSMUSIC,EQ,,,,,TIPS MUSIC LIMITED,641.05,641.95,628.2,631.45,630.5,643.5,,631.45,,,220603,139603686.9,20991,F1,1,,,,,,Cash Only,Diversified,False,652.6,639.1,643.5,645.0666666666667,645.85,644.2833333333334,645.85,644.2833333333334,1.566666666666606,0.24346024346023404,Narrow,Bearish,Below CPR,False,True,0.3333333333333333,60,129126631.9,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,14.135714285714284,668.16,653.03,0.11083038571668766,1.0811378322646392,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,17704,INE615P01015,QUESS,EQ,,,,,QUESS CORP LIMITED,378.0,382.0,363.5,379.25,376.1,379.5,,379.27,,,401103,149599590.75,17499,F1,1,,,,,,Cash Only,Diversified,False,386.95,374.8,379.5,380.4166666666667,380.875,379.95833333333337,380.875,379.95833333333337,0.9166666666666288,0.2415458937197968,Narrow,Bearish,Below CPR,False,True,0.31666666666666665,60,130137603.375,True,False,Overlapping,True,Risk Off,False,None,15.15357142857142,311.63779999999997,262.81579999999997,0.06049179039987184,1.1495492991285463,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,2987,INE418L01047,NAZARA,EQ,,,,,NAZARA TECHNOLOGIES LTD,363.1,367.6,360.1,366.0,367.6,367.65,,365.99,,,851024,310127589.6,15007,F1,1,,,,,,Cash Only,Gaming & Tech,False,377.0,360.95,367.65,368.5333333333333,368.975,368.0916666666666,368.975,368.0916666666666,0.8833333333334394,0.24026474454873917,Narrow,Bearish,Below CPR,False,True,0.3,60,605798252.925,False,False,Lower,True,Risk Off,False,Bearish Virgin,10.628571428571421,327.089,301.8625,0.08310931899642582,0.5119321293889485,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,1190,INE529A01010,FMGOETZE,EQ,,,,,FEDERAL-MOGUL GOETZE (IND,626.0,628.75,607.4,612.4,613.35,624.85,,612.42,,,1528240,938977023.9,23843,F1,1,,,,,,Cash Only,Diversified,False,634.2,620.0,624.85,626.35,627.1,625.6,627.1,625.6,1.5,0.24005761382731855,Narrow,Bearish,Below CPR,False,True,0.31666666666666665,60,19031965.875,False,False,Higher,True,Risk Off,False,None,30.332142857142856,484.093,465.09899999999993,0.049452490286117985,49.336838352228284,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,765080,INE638B01025,HBPOR,EQ,,,,,HB PORTFOLIO LTD.,59.99,60.0,58.05,59.99,60.0,59.99,,59.99,,,515,30493.25,35,F1,1,,,,,,Cash Only,Diversified,False,61.5,58.91,59.99,60.13333333333333,60.205,60.06166666666667,60.205,60.06166666666667,0.14333333333333087,0.23892871034060822,Narrow,Bearish,Below CPR,False,True,0.08333333333333333,12,63264.59,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,0.4819955365236699,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,157,INE437A01024,APOLLOHOSP,EQ,,,,,APOLLO HOSPITALS ENTER. L,8680.0,8746.5,8640.0,8719.0,8719.0,8755.0,,8718.96,,,169190,1471047435.0,24297,F1,1,,,,,,F&O + Cash,Healthcare,True,8867.5,8704.5,8755.0,8775.666666666666,8786.0,8765.333333333332,8786.0,8765.333333333332,20.66666666666788,0.23605558728347092,Narrow,Bearish,Below CPR,False,True,0.6,60,2447297585.75,False,False,Lower,True,Risk Off,False,Bearish Virgin,158.10714285714286,8814.15,8430.935,0.1307130487162188,0.6010905431221525,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-09-02,2026-09-02,CM,NSE,STK,9685,INE064C01022,TRIDENT,EQ,,,,,TRIDENT LIMITED,24.0,24.14,23.82,24.06,24.0,24.14,,24.06,,,1848117,44356035.56,8975,F1,1,,,,,,Cash Only,Textiles,True,24.4,24.05,24.14,24.19666666666667,24.225,24.168333333333337,24.225,24.168333333333337,0.05666666666666487,0.23474178403755122,Narrow,Bearish,Below CPR,False,True,0.3333333333333333,60,87121273.54499999,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,0.3942857142857145,25.1432,25.152600000000003,0.14371980676328036,0.5091297883414109,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
