SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Bias,Price_Position,Segment,Confluence_Score,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Regime
SEDEMAC,Diversified,3110.6,3057.066666666667,3024.4,3089.733333333334,3089.733333333334,3024.4,2.0924075497480765,0.03333333333333333,Higher,Long,Bullish,Above CPR,Cash Only,2,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.01x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,Risk Off
MASFIN,Diversified,286.9,290.3333333333333,291.475,289.1916666666666,291.475,289.1916666666666,0.7926864548979053,0.05,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.19x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
DODLA,Diversified,1049.6,1072.7666666666667,1077.35,1068.1833333333334,1077.35,1068.1833333333334,0.861852826877258,0.05,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.04x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
SAMBANDAM,Diversified,101.51,107.31333333333333,107.83500000000001,106.79166666666666,107.83500000000001,106.79166666666666,0.9817759794234975,0.1,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.37x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
EXXARO,Diversified,6.26,6.316666666666666,6.35,6.283333333333333,6.35,6.283333333333333,1.0666666666666629,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.33x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
RAJRATAN,Diversified,438.1,468.18333333333334,470.8,465.56666666666666,470.8,465.56666666666666,1.1304316520862616,0.13333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.33x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
SRGHFL,Diversified,126.65,130.33333333333334,132.3,128.36666666666667,132.3,128.36666666666667,3.111814345991564,0.025,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (22.20x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
SRIKPRIND,Diversified,27.83,28.64,29.08,28.200000000000003,29.08,28.200000000000003,3.1700288184437877,0.19047619047619047,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.31x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed,Risk Off
SWARAJ,Diversified,287.4,302.6666666666667,302.75,302.58333333333337,302.75,302.58333333333337,0.05509641873276984,0.05,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.03x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
TUTIALKA,Diversified,56.57,57.26,57.295,57.224999999999994,57.295,57.224999999999994,0.12239902080784647,0.045454545454545456,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.32x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
DCMSHRIRAM,Diversified,984.0,987.8333333333334,988.6,987.0666666666667,988.6,987.0666666666667,0.15546317888404168,0.03333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,80,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.52x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
MADHAVIPL,Diversified,7.59,7.75,7.78,7.72,7.78,7.72,0.7802340702210727,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,76,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.78x) (12/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
ANTGRAPHIC,Diversified,0.71,0.7266666666666666,0.73,0.7233333333333332,0.73,0.7233333333333332,0.9259259259259474,0.1,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,76,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.79x) (12/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
RANEHOLDIN,Diversified,1626.3,1631.7666666666667,1632.5,1631.0333333333333,1632.5,1631.0333333333333,0.08996299249627043,0.08333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.44x) (4/20); Higher timeframe: aligned (-2) (16/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
SHAH,Diversified,3.3,3.35,3.355,3.345,3.355,3.345,0.29940119760478406,0.08333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.2994% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.66x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
KRIDHANINF,Diversified,1.82,1.8966666666666665,1.9,1.893333333333333,1.9,1.893333333333333,0.3527336860670276,0.21666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.3527% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.67x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
NAVKARURB,Diversified,0.83,0.8633333333333333,0.865,0.8616666666666666,0.865,0.8616666666666666,0.38759689922481516,0.23333333333333334,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.3876% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.47x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
VARDMNPOLY,Diversified,5.83,5.883333333333333,5.895,5.871666666666666,5.895,5.871666666666666,0.3981797497155875,0.23333333333333334,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.3982% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.67x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
ALFREDHE,Diversified,2820.0,2833.3333333333335,2840.0,2826.666666666667,2840.0,2826.666666666667,0.4728132387706748,0.05555555555555555,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.4728% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.03x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
CPEDU,Diversified,173.3,175.34333333333333,175.95,174.73666666666668,175.95,174.73666666666668,0.6967974118953137,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.6968% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.28x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
ASTRAZEN,Diversified,6669.0,6750.666666666667,6774.5,6726.833333333334,6774.5,6726.833333333334,0.7111243721716554,0.08333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,72,Confirmed,CPR width: 0.7111% (12/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.30x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
RELCHEMQ,Chemicals & Fertilizers,119.21,120.44333333333334,122.33500000000001,118.55166666666668,122.33500000000001,118.55166666666668,3.243042459569117,0.21666666666666667,Higher,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,70,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.50x) (20/20); Higher timeframe: slightly aligned (-1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
HISARMETAL,Metals & Mining,155.38,156.58333333333334,157.125,156.04166666666669,157.125,156.04166666666669,0.6966773847802665,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,68,Confirmed,CPR width: 0.6967% (12/20); Price location: Below CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (2.44x) (20/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
ROML,Diversified,41.42,41.76,42.004999999999995,41.515,42.004999999999995,41.515,1.1873031257571962,0.21666666666666667,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,68,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.01x) (4/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
ARYAMAN,Diversified,610.0,618.0,622.0,614.0,622.0,614.0,1.3114754098360655,0.09090909090909091,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,68,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.31x) (4/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
SUNLOC,Diversified,73.49,74.49,74.99,73.99,74.99,73.99,1.3607293509320997,0.2,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,68,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.10x) (4/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
DEVIT,Diversified,23.43,23.713333333333335,23.9,23.52666666666667,23.9,23.52666666666667,1.5995429877177711,0.25,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,68,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.22x) (4/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
MMWL,Diversified,13.04,13.37,13.495000000000001,13.244999999999997,13.495000000000001,13.244999999999997,1.905487804878076,0.043478260869565216,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,68,Confirmed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.56x) (4/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend aligned; participation light,Risk Off
AJANTPHARM,Healthcare,3500.5,3499.9,3495.4,3504.4,3504.4,3495.4,0.25649063809170963,0.11666666666666667,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,66,Confirmed,CPR width: 0.2565% (12/20); Price location: Inside CPR; watch state (10/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.19x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
TCIFINANCE,Financial Services,14.62,14.96,14.995000000000001,14.925,14.995000000000001,14.925,0.4701141705842867,0.16666666666666666,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,64,Mixed,CPR width: 0.4701% (12/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.42x) (4/20); Higher timeframe: aligned (-2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
EMCURE,Healthcare,1909.8,1949.1666666666667,1957.8,1940.5333333333335,1957.8,1940.5333333333335,0.8937660679469136,0.08333333333333333,Lower,Short,Bearish,Below CPR,Cash Only,-2,Short,64,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Below CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.10x) (20/20); Higher timeframe: aligned (-2) (16/20),Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend opposes; participation confirmed,Risk Off
BLBLIMITED,Diversified,15.99,15.959999999999999,15.875,16.044999999999998,16.044999999999998,15.875,1.053936763794161,0.15,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,62,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (2.69x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
AGARWALEYE,Diversified,500.15,499.1333333333334,496.2,502.0666666666668,502.0666666666668,496.2,1.1617161716171858,0.11666666666666667,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,62,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.14x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
MODTHREAD,Diversified,50.35,50.65,50.25,51.05,51.05,50.25,1.5549076773566513,0.11666666666666667,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,62,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.86x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
APLLTD,Diversified,826.0,826.15,826.575,825.7249999999999,826.575,825.7249999999999,0.10299285108447066,0.016666666666666666,Higher,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,62,Mixed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: confirmed (4.14x) (20/20); Higher timeframe: slightly aligned (-1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
HEALTHX,Healthcare & Pharma,300.0,299.65,300.42499999999995,298.875,300.42499999999995,298.875,0.5199597450519806,0.1,Lower,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,58,Mixed,CPR width: 0.5200% (12/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.30x) (4/20); Higher timeframe: slightly aligned (-1) (12/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
BAJAJST,Diversified,353.45,354.1000000000001,355.32500000000005,352.8750000000001,355.32500000000005,352.8750000000001,0.6967154841461487,0.25,Lower,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,58,Mixed,CPR width: 0.6967% (12/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.23x) (4/20); Higher timeframe: slightly aligned (-1) (12/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
AGROPHOS,Chemicals & Fertilizers,23.44,23.366666666666664,23.46,23.273333333333326,23.46,23.273333333333326,0.8052919183204251,0.23333333333333334,Overlapping,Watch Short,Bearish,Inside CPR,Cash Only,-3,Short,58,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.52x) (4/20); Higher timeframe: aligned (-3) (16/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
ADVIKCA,Diversified,0.97,0.9700000000000001,0.97,0.9700000000000002,0.9700000000000002,0.97,2.289119638402385e-14,0.06818181818181818,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,54,Mixed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: moderate (0.77x) (12/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,Risk Off
SUVIDHAA,Diversified,2.2,2.1999999999999997,2.195,2.2049999999999996,2.2049999999999996,2.195,0.4524886877827958,0.05,Lower,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,54,Mixed,CPR width: 0.4525% (12/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: confirmed (2.12x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
BLUEDART,Services,4811.3,4820.099999999999,4804.9,4835.299999999999,4835.299999999999,4804.9,0.6267395113905708,0.05,Outside,Watch Long,Bullish,Inside CPR,Cash Only,1,Long,54,Mixed,CPR width: 0.6267% (12/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.05x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,Risk Off
VOITHPAPR,Diversified,1468.5,1464.2,1470.25,1458.15,1470.25,1458.15,0.8332759451828325,0.045454545454545456,Higher,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,54,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.36x) (4/20); Higher timeframe: slightly aligned (-1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
AGIIL,Diversified,266.15,265.15,266.525,263.775,266.525,263.775,1.048018292682927,0.21666666666666667,Lower,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,54,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.24x) (4/20); Higher timeframe: slightly aligned (-1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
CORDELIA,Diversified,109.68,109.38666666666666,109.985,108.78833333333331,109.985,108.78833333333331,1.1060788119666205,0.16363636363636364,Lower,Watch Short,Bearish,Inside CPR,Cash Only,-1,Short,54,Mixed,CPR width: Wide; directional confirmation limited (8/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: light (0.54x) (4/20); Higher timeframe: slightly aligned (-1) (12/20),Wide CPR,Wide Consolidation,Watch,Wide CPR + close inside CPR; consolidation/range watch,Risk Off
