TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-09-02,2026-09-02,CM,NSE,STK,19015,INE0KNT01012,MVGJL,EQ,,,,,MANOJ VAIBHAV GEM N JEW L,161.9,166.93,158.0,161.76,162.4,162.37,,161.76,,,84333,13695561.99,1892,F1,1,,,,,,Cash Only,Diversified,False,162.23,162.465,161.99499999999998,162.465,161.99499999999998,0.4700000000000273,0.2905539070227667,Moderate,Bearish,Below CPR,False,False,0.45,60,9057861.195,False,False,Higher,True,Risk Off,False,Bullish Virgin,6.985000000000004,157.05440000000002,160.0315,0.0672870436650003,1.5120083753944078,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,24924,INE819L01012,ELGIRUBCO,EQ,,,,,ELGI RUBBER CO. LTD,60.66,61.8,59.4,60.88,61.5,60.66,,60.88,,,56371,3416957.63,1424,F1,1,,,,,,Cash Only,Diversified,False,60.69333333333333,60.599999999999994,60.78666666666666,60.78666666666666,60.599999999999994,0.18666666666666742,0.3066141042487967,Moderate,Bullish,Above CPR,False,False,0.36666666666666664,60,2810189.705,False,False,Higher,True,Risk Off,False,None,3.204285714285714,57.206199999999995,53.412699999999994,0.05825531282508569,1.2159170692001378,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,20698,INE807K01035,SCHAND,EQ,,,,,S CHAND AND COMPANY LTD,133.55,135.75,131.36,134.2,133.05,133.55,,134.23,,,26812,3572661.83,749,F1,1,,,,,,Cash Only,Diversified,False,133.77,133.555,133.985,133.985,133.555,0.4300000000000068,0.3204172876304075,Moderate,Bullish,Above CPR,False,False,1.0,60,4027485.11,False,False,Lower,True,Risk Off,False,Bearish Virgin,4.0628571428571485,144.2928,152.3928,0.10583684950773711,0.8870701523214323,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,757478,INE090501011,SCODATUBES,EQ,,,,,SCODA TUBES LIMITED,130.62,131.46,127.24,128.61,128.55,130.29,,128.59,,,121615,15654920.46,1407,F1,1,,,,,,Cash Only,Diversified,False,129.10333333333332,129.35,128.85666666666665,129.35,128.85666666666665,0.4933333333333394,0.3835886271155737,Moderate,Bearish,Below CPR,False,False,0.5833333333333334,60,25532922.645,False,False,Inside,True,Risk Off,False,None,4.873571428571431,141.4506,141.2825,0.10122624456495308,0.6131268510722424,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,11253,INE192B01031,WELSPUNLIV,EQ,,,,,WELSPUN LIVING LIMITED,199.0,200.96,195.6,200.01,199.9,198.41,,200.01,,,3448721,686579657.43,31162,F1,1,,,,,,Cash Only,Textiles,True,198.85666666666665,198.28,199.4333333333333,199.4333333333333,198.28,1.1533333333333076,0.576637834774915,Moderate,Bullish,Above CPR,False,False,0.03333333333333333,60,375545178.02,True,True,Higher,True,Risk Off,True,Bullish Virgin,8.463571428571425,169.64260000000002,153.4776,0.13627029003853752,1.8282212037706833,True,True,Long,0.5,None,Ready,61,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (1.8x volume). Coiling inside band (₹198.28 - ₹199.43), closed above Central Pivot (₹198.86). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹198.28).",Long,88,Strong confirmation,CPR width: 0.5766% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.83x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,9356,INE255X01014,MSTCLTD,EQ,,,,,MSTC LIMITED,728.0,728.0,708.55,711.75,712.3,729.55,,711.8,,,166202,118981216.15,6973,F1,1,,,,,,Cash Only,Diversified,False,716.1,718.275,713.9250000000001,718.275,713.9250000000001,4.349999999999909,0.6111696522655299,Moderate,Bearish,Below CPR,False,False,0.5833333333333334,60,304299983.725,False,False,Lower,True,Risk Off,False,Bearish Virgin,32.857142857142854,653.67,567.916,0.13239130434782334,0.3909997453615539,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,11606,INE742B01025,GUFICBIO,EQ,,,,,GUFIC BIOSCIENCES LTD.,419.75,453.95,415.5,438.8,440.0,421.05,,438.82,,,693834,307016506.7,23086,F1,1,,,,,,Cash Only,Healthcare & Pharma,False,436.0833333333333,434.725,437.4416666666666,437.4416666666666,434.725,2.7166666666665833,0.6191127316924757,Moderate,Bullish,Above CPR,False,False,0.08333333333333333,60,37913930.375,True,True,Higher,True,Risk Off,True,Bullish Virgin,17.63571428571429,399.10900000000004,358.69699999999995,0.15404347239097674,8.097723017987159,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹437.44) with massive 8.1x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹437.44 with stop below Pivot (₹436.08).,Long,88,Strong confirmation,CPR width: 0.6191% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (8.10x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,777.75,820.0,775.0,805.1,803.5,775.55,,805.08,,,444235,354647129.35,17298,F1,1,,,,,,Cash Only,Diversified,False,800.0333333333333,797.5,802.5666666666666,802.5666666666666,797.5,5.066666666666606,0.6293214093487276,Moderate,Bullish,Above CPR,False,False,0.11666666666666667,60,140929140.575,True,True,Higher,True,Risk Off,True,None,35.43214285714286,756.2310000000001,711.798,0.14299633773476966,2.516492528819922,True,True,Long,0.5,None,Liftoff,82,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹802.57) with strong 2.5x volume (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹802.57 with stop below Pivot (₹800.03).,Long,88,Strong confirmation,CPR width: 0.6293% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.52x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,761197,INE0V0W01025,GKSL,EQ,,,,,GUJARAT KIDNEY N SUP SP L,162.45,171.9,161.5,168.3,168.05,162.45,,168.29,,,817412,137223607.93,10015,F1,1,,,,,,Cash Only,Diversified,False,167.23333333333332,166.7,167.76666666666665,167.76666666666665,166.7,1.0666666666666629,0.6337888690829845,Moderate,Bullish,Above CPR,False,False,0.16666666666666666,60,33236984.700000003,True,True,Higher,True,Risk Off,True,Bullish Virgin,8.030000000000001,136.28279999999998,131.9445,0.13283520132835153,4.128641908060931,True,True,Long,0.5,None,Liftoff,90,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹167.77) with massive 4.1x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹167.77 with stop below Pivot (₹167.23).,Long,88,Strong confirmation,CPR width: 0.6338% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.13x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,7780,INE977Y01011,BCONCEPTS,EQ,,,,,BRAND CONCEPTS LIMITED,158.57,168.8,158.57,165.27,165.8,162.75,,165.22,,,7512,1223305.57,441,F1,1,,,,,,Cash Only,Diversified,False,164.21333333333334,163.685,164.74166666666667,164.74166666666667,163.685,1.056666666666672,0.6393578185191939,Moderate,Bullish,Above CPR,False,False,0.3333333333333333,60,2618829.68,False,False,Higher,True,Risk Off,False,None,9.14285714285714,180.92460000000003,200.0874,0.11557291666666727,0.46711917897616007,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,758700,INE784R01023,ARFIN,EQ,,,,,ARFIN INDIA LIMITED,85.5,88.5,85.5,87.87,87.92,85.5,,87.87,,,1010679,87404751.21,2122,F1,1,,,,,,Cash Only,Diversified,False,87.29,87.0,87.58000000000001,87.58000000000001,87.0,0.5800000000000125,0.6600660066006743,Moderate,Bullish,Above CPR,False,False,0.75,60,180282586.205,False,False,Overlapping,True,Risk Off,False,None,2.673571428571429,87.20320000000001,90.11240000000002,0.2169382847982948,0.48482081963596707,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,759084,INE0CAZ01013,URBANCO,EQ,,,,,URBAN COMPANY LIMITED,166.97,173.84,166.4,171.84,172.47,167.63,,171.88,,,6821540,1159232333.07,56500,F1,1,,,,,,Cash Only,Consumer Services,True,170.69333333333336,170.12,171.2666666666667,171.2666666666667,170.12,1.1466666666667038,0.6672873991309961,Moderate,Bullish,Above CPR,False,False,0.21666666666666667,60,364230357.545,False,False,Higher,True,Risk Off,True,None,7.108571428571425,140.7604,135.9237,0.16130760986066983,3.182690045067918,True,True,Long,0.5,None,Liftoff,87,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹171.27) with massive 3.2x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹171.27 with stop below Pivot (₹170.69).,Long,88,Strong confirmation,CPR width: 0.6673% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.18x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,760229,INE0VDM01015,MEESHO,EQ,,,,,MEESHO LIMITED,205.15,213.95,204.6,211.6,211.62,205.15,,211.6,,,23152746,4845375648.51,154057,F1,1,,,,,,Cash Only,Consumer Services,True,210.04999999999998,209.27499999999998,210.825,210.825,209.27499999999998,1.5500000000000114,0.7325141776937673,Moderate,Bullish,Above CPR,False,False,0.08333333333333333,60,2473747842.37,True,False,Higher,True,Risk Off,True,None,7.186428571428569,192.2734,185.9519,0.21568432561375775,1.9587184940676239,True,True,Long,0.5,None,Ready,62,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.0x volume). Coiling inside band (₹209.27 - ₹210.82), closed above Central Pivot (₹210.05). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹209.27).",Long,88,Strong confirmation,CPR width: 0.7325% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.96x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,10238,INE552D01024,CONFIPET,EQ,,,,,CONFIDENCE PETRO IND LTD.,80.11,84.4,78.85,82.55,82.25,80.34,,82.55,,,5113322,421752523.02,24018,F1,1,,,,,,Cash Only,Diversified,False,81.93333333333334,81.625,82.24166666666667,82.24166666666667,81.625,0.6166666666666742,0.7470220068645357,Moderate,Bullish,Above CPR,False,False,0.05,60,166191421.815,True,True,Higher,True,Risk Off,True,None,3.670714285714289,75.9654,69.11840000000001,0.16799636764610687,2.537751458011377,True,True,Long,0.5,None,Liftoff,82,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹82.24) with strong 2.5x volume (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹82.24 with stop below Pivot (₹81.93).,Long,88,Strong confirmation,CPR width: 0.7470% (12/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.54x) (20/20); Higher timeframe: aligned (+2) (16/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,10350,INE718F01018,CSLFINANCE,EQ,,,,,CSL FINANCE LIMITED,239.95,242.0,230.65,239.05,238.11,236.92,,239.17,,,46180,10861467.13,1537,F1,1,,,,,,Cash Only,Financial Services,False,237.23333333333335,236.325,238.1416666666667,238.1416666666667,236.325,1.8166666666667197,0.7599525901136664,Wide,Bullish,Above CPR,False,False,0.85,60,4886829.82,False,False,Overlapping,True,Risk Off,False,None,8.205,221.8284,226.3168,0.22140970952671782,2.222599830578917,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,206,INE440A01010,ASHIMASYN,EQ,,,,,ASHIMA LTD,17.67,18.9,17.2,17.83,17.8,17.67,,17.83,,,71620,1278555.08,338,F1,1,,,,,,Cash Only,Diversified,False,17.976666666666663,18.049999999999997,17.90333333333333,18.049999999999997,17.90333333333333,0.14666666666666828,0.8225836604972984,Wide,Bearish,Below CPR,False,False,0.9833333333333333,60,1278074.0,False,False,Lower,True,Risk Off,False,None,1.1235714285714284,16.8122,16.4216,0.13053613053613197,1.0003764101296169,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Watch,Wide CPR + close below CPR; trend opposes; participation confirmed,0,2,0,2
2026-09-02,2026-09-02,CM,NSE,STK,34,INE045A01017,ADOR,EQ,,,,,ADOR WELDING LTD,1706.0,1744.8,1670.8,1730.3,1740.0,1700.8,,1730.45,,,71667,123197701.2,8126,F1,1,,,,,,Cash Only,Diversified,False,1715.3,1707.8,1722.8,1722.8,1707.8,15.0,0.8669016933479743,Wide,Bullish,Above CPR,False,False,0.11666666666666667,60,52349970.75,False,False,Higher,True,Risk Off,True,None,76.5928571428572,1449.494,1263.333,0.1958407162174763,2.3533480427016285,True,True,Long,0.5,None,Liftoff,80,"🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹1,722.80) with strong 2.4x volume (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹1,722.80 with stop below Pivot (₹1,715.30).",Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (2.35x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
2026-09-02,2026-09-02,CM,NSE,STK,2493,INE750A01020,ORIENTHOT,EQ,,,,,ORIENT HOTELS LTD,138.44,141.9,136.95,141.32,140.4,138.65,,141.26,,,1214254,170449333.68,4080,F1,1,,,,,,Cash Only,Diversified,False,140.05666666666667,139.425,140.68833333333333,140.68833333333333,139.425,1.2633333333333212,0.8939522596471281,Wide,Bullish,Above CPR,False,False,0.25,60,51577461.69,False,False,Higher,True,Risk Off,True,None,5.787142857142853,134.5826,118.4316,0.21830000822841902,3.3047251278952965,True,True,Long,0.5,None,Liftoff,88,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹140.69) with massive 3.3x volume surge (60D Narrow CPR). Ascending Higher CPR overlay and +2 confluence. Momentum continuation target expansion above ₹140.69 with stop below Pivot (₹140.06).,Long,84,Strong confirmation,CPR width: Wide; directional confirmation limited (8/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (3.30x) (20/20); Higher timeframe: aligned (+2) (16/20),Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed,2,0,0,2
