SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
METROBRAND,EQ,METRO BRANDS LIMITED,911.2,932.3,892.8,920.4,93045,84906320.1,20260317,926.0,896.4,911.2,911.2000000000002,911.2,911.2000000000003,911.2000000000003,911.2,2.2737367544323206e-13,2.4953212844955232e-14,Narrow,Bullish,Above CPR,Cash Only,Footwear,False,True,False,0.03333333333333333,60,37864324.7,True,True,Lower,True,Risk Off,True,Bearish Virgin,32.81428571428571,1042.4520000000002,1091.039,6.929106347856442e-15,2.242383055097771,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RAYMOND,EQ,RAYMOND LTD,351.85,354.9,346.95,352.05,203093,71312048.45,20260317,360.55,343.15,351.85,351.8500000000001,351.85,351.85000000000014,351.85000000000014,351.85,1.1368683772161603e-13,3.231116604280688e-14,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,110053642.85,True,True,Lower,True,Risk Off,True,Bearish Virgin,15.699999999999998,395.309,444.8135,7.241199854880003e-15,0.6479753564104762,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PATELRMART,EQ,PATEL RETAIL LIMITED,163.3,169.4,163.02,165.0,86446,14356930.6,20260317,167.77,158.22,163.0,162.99666666666667,162.995,162.99833333333333,162.99833333333333,162.995,0.0033333333333303017,0.002044989775049265,Narrow,Bullish,Above CPR,Cash Only,Consumer & Retail,False,True,False,0.016666666666666666,60,17490340.314999998,True,True,Lower,True,Risk Off,True,None,8.564285714285713,187.3582,204.23850000000002,0.00038921323324957657,0.8208491282292126,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
WENDT,EQ,WENDT (INDIA) LIMITED,6412.0,6700.0,6412.0,6670.5,12410,81850739.0,20260317,6518.5,6305.0,6412.0,6411.833333333333,6411.75,6411.916666666666,6411.916666666666,6411.75,0.16666666666606034,0.002599292992296637,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,41579036.75,True,True,Inside,True,Risk Off,True,None,230.35714285714286,6960.77,7604.11,0.0007235142118836728,1.9685578454387835,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RUSTOMJEE,EQ,KEYSTONE REALTORS LIMITED,381.4,386.6,374.35,382.8,35965,13653121.05,20260317,387.35,371.0,379.2,379.18333333333334,379.175,379.19166666666666,379.19166666666666,379.175,0.01666666666665151,0.0043952180028089425,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,16066205.05,True,True,Lower,True,Risk Off,True,None,21.24285714285714,464.35900000000004,503.8265,0.0007845774490017524,0.8498037344543913,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DIAMINESQ,EQ,DIAMINES & CHEMICALS LTD,224.0,229.9,222.0,228.72,7770,1763669.15,20260317,224.89,218.0,221.46,221.45000000000002,221.445,221.45500000000004,221.45500000000004,221.445,0.010000000000047748,0.004515488124287794,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.05,60,1030833.875,True,True,Lower,True,Risk Off,True,None,9.77285714285714,243.4,257.194,0.0010232422160551713,1.7109150104326944,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
UBL,EQ,UNITED BREWERIES LTD,1620.8,1655.0,1605.8,1617.4,42955,70036290.8,20260317,1648.0,1585.1,1616.7,1616.6000000000001,1616.55,1616.6500000000003,1616.6500000000003,1616.55,0.1000000000003638,0.0061854394754972345,Narrow,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,True,True,False,0.03333333333333333,60,102482690.85,True,True,Lower,True,Risk Off,True,None,61.357142857142875,1567.9419999999998,1641.477,0.0016298020954657658,0.6833962908186071,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTECH,EQ,AARTECH SOLONICS LIMITED,40.54,42.09,40.0,41.85,22875,945124.74,20260317,42.06,39.01,40.54,40.53666666666666,40.535,40.53833333333333,40.53833333333333,40.535,0.0033333333333303017,0.008222331853306121,Narrow,Bullish,Above CPR,Cash Only,Information Technology,False,True,False,0.03333333333333333,60,1396704.875,True,True,Higher,True,Risk Off,True,None,2.2021428571428574,46.3772,48.9263,0.001513677154285573,0.6766817793200586,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NARMADA,EQ,NARMADA AGROBASE LIMITED,31.46,34.0,31.43,33.18,132605,4360282.15,20260317,31.74,30.87,31.31,31.30666666666667,31.305,31.308333333333337,31.308333333333337,31.305,0.003333333333337407,0.010646225912926884,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,6445039.705,True,False,Inside,True,Risk Off,True,None,1.2271428571428582,30.3918,,0.0027163368257697123,0.6765330160211946,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
EXIDEIND,EQ,EXIDE INDUSTRIES LTD,296.95,303.6,295.25,301.9,1849187,556392159.95,20260317,299.25,290.95,295.15,295.1166666666667,295.1,295.1333333333333,295.1333333333333,295.1,0.03333333333330302,0.011293692472743696,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,True,False,0.016666666666666666,60,415377818.525,True,True,Lower,True,Risk Off,True,None,9.950000000000014,332.711,353.7395,0.003350083752090751,1.339484525018066,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VEEDOL,EQ,VEEDOL CORPORATION LTD,1314.4,1314.9,1294.2,1308.0,8870,11562931.5,20260317,1319.0,1293.5,1306.6,1306.3666666666666,1306.25,1306.4833333333331,1306.4833333333331,1306.25,0.23333333333312112,0.017858053982329796,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,14374830.85,True,True,Lower,True,Risk Off,True,Bearish Virgin,39.24285714285717,1441.9360000000001,1563.0140000000001,0.00594588035432052,0.8043873086687486,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
