SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
SAHYADRI,EQ,SAHYADRI INDUSTRIES LTD,236.0,247.0,230.9,239.0,2221,535998.05,20260311,238.96666666666667,238.95,238.98333333333332,238.98333333333332,238.95,0.0333333333333598,0.0139470013947112,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.05,60,690418.925,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SMARTLINK,EQ,SMARTLINK HOLDINGS LTD,118.99,119.0,116.19,117.62,2044,240299.99,20260311,117.60333333333334,117.595,117.61166666666668,117.61166666666668,117.595,0.0166666666666799,0.0141699257496003,Narrow,Bullish,Above CPR,Cash Only,Consumer & Retail,True,False,0.0333333333333333,60,435496.78,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FILATEX,EQ,FILATEX INDIA LTD,41.24,44.15,40.85,42.51,1610767,68447966.01,20260311,42.50333333333333,42.5,42.50666666666666,42.50666666666666,42.5,0.0066666666666606,0.0156825844899096,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.05,60,30940928.25,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IRB,EQ,IRB INFRA DEV LTD.,41.8,42.48,41.7,42.1,5565173,234684114.06,20260311,42.09333333333333,42.09,42.09666666666666,42.09666666666666,42.09,0.0066666666666606,0.0158353127474123,Narrow,Bullish,Above CPR,Cash Only,Construction,True,False,0.0166666666666666,60,279471061.84000003,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
METROBRAND,EQ,METRO BRANDS LIMITED,954.9,961.5,931.9,947.0,48917,46334407.3,20260311,946.8,946.7,946.9,946.9,946.7,0.2000000000000454,0.0211193241816309,Narrow,Bullish,Above CPR,Cash Only,Footwear,True,False,0.05,60,39111466.4,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TATVA,EQ,TATVA CHIN PHARM CHEM LTD,1170.0,1170.0,1129.1,1150.0,67938,77898470.7,20260311,1149.7,1149.55,1149.85,1149.85,1149.55,0.3000000000001819,0.0260869565217549,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0166666666666666,60,73193119.7,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AUROPHARMA,EQ,AUROBINDO PHARMA LTD,1291.0,1318.5,1290.0,1304.8,2541782,3327311841.7,20260311,1304.4333333333334,1304.25,1304.6166666666668,1304.6166666666668,1304.25,0.3666666666667879,0.0281013693030953,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.0166666666666666,60,1090331274.65,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MOKSH,EQ,MOKSH ORNAMENTS LIMITED,11.55,11.95,11.5,11.73,536930,6317363.29,20260311,11.726666666666668,11.725,11.728333333333332,11.728333333333332,11.725,0.0033333333333338,0.0284171639670405,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0333333333333333,60,1223146.91,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHREDIGCEM,EQ,SHREE DIGVIJAY CEM CO LTD,64.22,65.55,62.67,64.14,152934,9792360.64,20260311,64.12,64.11,64.13000000000001,64.13000000000001,64.11,0.0200000000000102,0.0311817898347524,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1,60,12948339.74,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CROMPTON,EQ,CROMPT GREA CON ELEC LTD,245.8,249.5,245.25,247.5,1348965,334124905.85,20260311,247.41666666666663,247.375,247.4583333333333,247.4583333333333,247.375,0.0833333333333143,0.033670033670026,Narrow,Bullish,Above CPR,Cash Only,Consumer Durables,True,False,0.05,60,706685657.125,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CINELINE,EQ,CINELINE INDIA LIMITED,85.48,86.37,84.72,85.59,15604,1338255.96,20260311,85.56,85.545,85.575,85.575,85.545,0.0300000000000011,0.0350508236943581,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0333333333333333,60,1161250.49,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SASTASUNDR,EQ,SASTASUNDAR VENTURES LTD,282.15,285.7,279.0,282.5,1344,380102.25,20260311,282.40000000000003,282.35,282.45000000000005,282.45000000000005,282.35,0.1000000000000227,0.0353982300885036,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0666666666666666,60,2159951.175,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DPWIRES,EQ,D P WIRES LIMITED,138.12,157.98,138.12,148.13,34499,5164646.66,20260311,148.07666666666668,148.05,148.10333333333335,148.10333333333335,148.05,0.0533333333333416,0.0360044105402968,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0333333333333333,60,1917233.41,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RPGLIFE,EQ,RPG LIFE SCIENCES LTD,1906.0,1919.8,1880.2,1901.1,3598,6834688.4,20260311,1900.3666666666668,1900.0,1900.7333333333336,1900.7333333333336,1900.0,0.7333333333335759,0.0385741588203448,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1,60,12533635.45,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FORTIS,EQ,FORTIS HEALTHCARE LTD,884.0,887.75,873.6,881.2,1346013,1185302870.65,20260311,880.85,880.675,881.0250000000001,881.0250000000001,880.675,0.3500000000001364,0.0397185655923895,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.1,60,1296874326.55,Lower,True,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CANFINHOME,EQ,CAN FIN HOMES LTD,862.75,872.45,858.4,865.95,119324,103478810.85,20260311,865.6,865.425,865.7750000000001,865.7750000000001,865.425,0.3500000000001364,0.0404180379929714,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,0.0333333333333333,60,139346105.55,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SVLL,EQ,SHREE VASU LOGISTICS LTD,567.95,567.95,511.3,540.0,1175,624238.15,20260311,539.75,539.625,539.875,539.875,539.625,0.25,0.0462962962962963,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0333333333333333,60,345566.69999999995,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,3022.0,3081.6,3010.4,3048.2,106740,326526580.9,20260311,3046.7333333333336,3046.0,3047.466666666667,3047.466666666667,3046.0,1.4666666666671515,0.0481158279203186,Narrow,Bullish,Above CPR,Cash Only,Healthcare,True,False,0.1,60,268447396.95,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NILASPACES,EQ,NILA SPACES LIMITED,13.0,13.8,12.96,13.39,319725,4315369.34,20260311,13.383333333333336,13.38,13.386666666666668,13.386666666666668,13.38,0.0066666666666677,0.0497883993029701,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0666666666666666,45,7924060.86,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAMANEWS,EQ,SHREE RAMA NEWSPRINT LTD,38.85,42.0,36.76,39.41,428693,17062642.12,20260311,39.38999999999999,39.38,39.39999999999999,39.39999999999999,39.38,0.019999999999996,0.0507485409794367,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.05,60,1124706.22,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WESTLIFE,EQ,WESTLIFE FOODWORLD LTD,474.0,499.0,454.65,477.2,173149,81551576.95,20260311,476.95,476.825,477.075,477.075,476.825,0.25,0.0523889354568315,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0833333333333333,60,36840650.825,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INTERARCH,EQ,INTERARCH BLDNG SOLTN LTD,1825.0,1857.8,1804.1,1832.4,64049,117653965.7,20260311,1831.4333333333327,1830.95,1831.9166666666663,1831.9166666666663,1830.95,0.966666666666697,0.0527541293749561,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0333333333333333,60,156975347.3,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLUESTARCO,EQ,BLUE STAR LIMITED,1905.0,1984.0,1894.9,1941.1,906158,1776855434.4,20260311,1940.0,1939.45,1940.55,1940.55,1939.45,1.099999999999909,0.0566688990778377,Narrow,Bullish,Above CPR,Cash Only,Consumer Durables,True,False,0.0166666666666666,60,620683070.1,Higher,True,Long,True,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WEL,EQ,WONDER ELECTRICALS LTD,138.93,140.98,137.9,139.56,27971,3891984.37,20260311,139.48,139.44,139.51999999999998,139.51999999999998,139.44,0.079999999999984,0.0573230151905876,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0666666666666666,60,11283505.995,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PNC,EQ,PRITISH NANDY COMMUNICATI,22.1,23.6,22.1,22.87,11552,261276.96,20260311,22.85666666666667,22.85,22.863333333333337,22.863333333333337,22.85,0.0133333333333354,0.0583005392799974,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0333333333333333,60,142109.735,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RUSHIL,EQ,RUSHIL DECOR LIMITED,16.31,16.86,16.21,16.55,472804,7804786.59,20260311,16.540000000000003,16.535,16.545000000000005,16.545000000000005,16.535,0.0100000000000051,0.0604229607251064,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.05,60,5987842.045,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BANG,EQ,BANG OVERSEAS LTD.,36.76,37.98,36.15,37.1,4028,149562.47,20260311,37.07666666666666,37.065,37.08833333333333,37.08833333333333,37.065,0.0233333333333263,0.0628930817609873,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0833333333333333,60,411452.725,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DDEVPLSTIK,EQ,DDEV PLASTIKS IND LTD,261.45,262.0,258.1,260.3,40750,10615389.4,20260311,260.1333333333334,260.05,260.21666666666675,260.21666666666675,260.05,0.1666666666667424,0.0640286848508422,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1,60,18818094.175,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MAWANASUG,EQ,MAWANA SUGARS LIMITED,80.2,81.75,79.73,80.82,59136,4769744.05,20260311,80.76666666666667,80.74000000000001,80.79333333333332,80.79333333333332,80.74000000000001,0.0533333333333132,0.0659902664356758,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0833333333333333,60,2973084.535,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SIKKO,EQ,SIKKO INDUSTRIES LIMITED,4.75,4.81,4.74,4.78,209660,1003507.23,20260311,4.776666666666667,4.775,4.778333333333334,4.778333333333334,4.775,0.0033333333333338,0.0697350069735115,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.0357142857142857,28,2584468.585,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
STARCEMENT,EQ,STAR CEMENT LIMITED,199.57,203.9,199.57,201.95,364923,73739887.78,20260311,201.8066666666667,201.735,201.8783333333334,201.8783333333334,201.735,0.1433333333333735,0.0709746636956541,Narrow,Bullish,Above CPR,Cash Only,Building Materials,True,False,0.15,60,43463165.755,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TERASOFT,EQ,TERA SOFTWARE LIMITED,348.0,359.0,346.1,352.95,18145,6384437.05,20260311,352.68333333333334,352.55,352.81666666666666,352.81666666666666,352.55,0.2666666666666515,0.0755536667138834,Narrow,Bullish,Above CPR,Cash Only,Information Technology,True,False,0.032258064516129,31,9035003.85,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AMBIKCO,EQ,AMBIKA COTTON MILL LTD.,1360.1,1378.5,1360.1,1370.9,4649,6373106.0,20260311,1369.8333333333333,1369.3,1370.3666666666666,1370.3666666666666,1369.3,1.066666666666606,0.0778077661876581,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.15,60,7527501.4,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
VARDHACRLC,EQ,VARDHAMAN ACRYLICS LTD,33.3,34.4,33.3,33.89,9216,312507.34,20260311,33.86333333333333,33.849999999999994,33.876666666666665,33.876666666666665,33.849999999999994,0.0266666666666708,0.0786859447231361,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1166666666666666,60,877420.19,Inside,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RADIANTCMS,EQ,RADIANT CASH MGMT SER LTD,38.0,40.37,35.76,38.11,719952,27790631.93,20260311,38.08,38.065,38.095,38.095,38.065,0.0300000000000011,0.0787194961952273,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1333333333333333,60,5279440.135,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ELLEN,EQ,ELLENBARRIE INDUS GASES L,225.0,234.52,222.0,228.53,256468,58501365.94,20260311,228.35,228.26,228.44,228.44,228.26,0.1800000000000068,0.0787642760250325,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.05,60,31251415.575000003,Higher,True,Long,False,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,17.04,17.41,15.81,16.63,1929,31551.6,20260311,16.616666666666664,16.61,16.623333333333328,16.623333333333328,16.61,0.0133333333333283,0.0801763880536879,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,False,0.1333333333333333,60,45837.84,Lower,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
