SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
SCI,EQ,SHIPPING CORP OF INDIA LT,237.0,246.75,233.35,245.25,3833980,920609679.5,20260310,236.0,227.55,232.65,232.0666666666667,231.775,232.35833333333338,232.35833333333338,231.775,0.5833333333333712,0.250734293287501,Moderate,Bullish,Above CPR,Cash Only,Services,True,False,False,0.2833333333333333,60,613107493.915,False,False,Lower,True,Risk Off,False,None,11.439285714285715,236.2462,237.93400000000003,0.05099385992299217,1.5015469369350614,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ESSENTIA,EQ,INTEGRA ESSENTIA LIMITED,1.31,1.44,1.28,1.3,4151275,5564417.23,20260310,1.39,1.26,1.32,1.3233333333333333,1.325,1.3216666666666665,1.325,1.3216666666666665,0.0033333333333334103,0.25252525252525837,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.31666666666666665,60,1998230.615,True,True,Lower,True,Risk Off,False,None,0.11,1.44,1.5563,0.030303030303031,2.784672193604641,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
UFLEX,EQ,UFLEX LIMITED,450.0,464.0,446.9,449.0,77332,34925988.25,20260310,457.8,443.0,448.7,449.8333333333333,450.4,449.26666666666665,450.4,449.26666666666665,1.1333333333333258,0.2525815318327002,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.43333333333333335,60,7727399.449999999,False,False,Lower,True,Risk Off,False,None,14.067857142857138,473.288,491.9425,0.08056190234408005,4.5197596521298,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
WEIZMANIND,EQ,WEIZMANN LTD,78.4,83.0,78.4,80.91,945,76296.12,20260310,81.99,79.6,80.49,80.69333333333333,80.79499999999999,80.59166666666667,80.79499999999999,80.59166666666667,0.20333333333331893,0.2526193730069809,Moderate,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.23333333333333334,60,120666.135,False,False,Lower,True,Risk Off,True,Bearish Virgin,5.612142857142854,88.3106,96.8241,0.03623096177506003,0.6322910732161927,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ASTRON,EQ,ASTRON PAPER BORD MIL LTD,3.95,4.12,3.81,4.04,41207,165036.27,20260310,4.03,3.84,3.95,3.94,3.935,3.945,3.945,3.935,0.009999999999999787,0.2531645569620199,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.2,60,246395.62,False,False,Inside,True,Risk Off,True,None,0.21500000000000022,4.7622,6.403300000000001,0.0465116279069757,0.6698019632004821,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RVNL,EQ,RAIL VIKAS NIGAM LIMITED,281.9,285.0,278.0,283.6,5919804,1667996278.05,20260310,281.7,272.8,276.2,276.90000000000003,277.25,276.55000000000007,277.25,276.55000000000007,0.6999999999999318,0.25343953656767987,Moderate,Bearish,Above CPR,Cash Only,Construction,True,False,False,0.35,60,2508536969.3500004,False,False,Lower,True,Risk Off,False,Bearish Virgin,12.035714285714274,325.661,323.958,0.05816023738871842,0.6649279234988523,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BCLIND,EQ,BCL INDUSTRIES LIMITED,28.0,28.65,27.82,28.52,709465,20108845.02,20260310,28.04,26.91,27.58,27.51,27.475,27.545,27.545,27.475,0.07000000000000028,0.2538071065989858,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.4166666666666667,60,14996185.73,False,False,Lower,True,Risk Off,False,Bullish Virgin,1.0085714285714278,29.387800000000002,32.601299999999995,0.06940509915014198,1.3409306461023671,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PRAXIS,EQ,PRAXIS HOME RETAIL LTD,6.57,6.86,6.47,6.74,417501,2781524.18,20260310,6.7,6.33,6.54,6.523333333333333,6.515000000000001,6.531666666666666,6.531666666666666,6.515000000000001,0.01666666666666572,0.25484199796124957,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.16666666666666666,60,1412000.46,True,True,Lower,True,Risk Off,True,None,0.47571428571428587,8.1608,,0.03503503503503303,1.969917332746478,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ABREL,EQ,ADITYA BIRLA REAL EST LTD,1189.4,1213.2,1170.1,1176.1,204699,242052895.9,20260310,1211.9,1176.0,1189.4,1192.4333333333334,1193.95,1190.9166666666667,1193.95,1190.9166666666667,3.033333333333303,0.25503054761504146,Moderate,Bearish,Below CPR,Cash Only,Realty,True,False,False,0.26666666666666666,60,171581410.5,True,False,Lower,True,Risk Off,False,Bearish Virgin,47.95714285714291,1407.92,1571.0810000000001,0.06325091847879981,1.4107174850389752,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DCMFINSERV,EQ,DCM FINANCIAL SERVICES LT,3.8,4.69,3.8,4.69,137926,642430.52,20260310,4.09,3.7,3.91,3.9,3.895,3.905,3.905,3.895,0.009999999999999787,0.2557544757033194,Moderate,Bullish,Above CPR,Cash Only,Financial Services,False,False,False,0.25,60,74013.075,False,False,Lower,True,Risk Off,True,None,0.5192857142857144,4.6534,5.0390999999999995,0.019257221458046356,8.679959858443931,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
VIKASECO,EQ,VIKAS ECOTECH LIMITED,1.32,1.34,1.27,1.29,2554679,3317411.97,20260310,1.32,1.27,1.3,1.2966666666666666,1.295,1.2983333333333333,1.2983333333333333,1.295,0.0033333333333334103,0.2564102564102623,Moderate,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.2833333333333333,60,3319955.915,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.055,1.5344,1.6344999999999998,0.060606060606062,0.9992337413311707,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AARTIPHARM,EQ,AARTI PHARMALABS LIMITED,690.35,695.0,681.05,686.7,118363,81490779.3,20260310,686.0,670.85,681.05,679.3,678.425,680.175,680.175,678.425,1.75,0.2569561706188973,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.3333333333333333,60,104273018.94999999,False,False,Lower,True,Risk Off,False,Bearish Virgin,23.43928571428572,740.922,753.5205000000001,0.07466097821118389,0.7815135700547395,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
