SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260306,171.38,171.69,163.81,166.87,45352916.29,20 MICRONS LTD,Diversified,Cash Only,20260306,167.45666666666668,167.75,167.16333333333336,167.75,167.16333333333336,0.5866666666666447,0.3515710832783872,Moderate,Bearish,Below CPR,False,False,0.39285714285714285,28,91458100.0,True,False,Lower,True,Risk Off,False,None,16.89785714285714,,,0.0347184061095364,0.495887365799202,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
21STCENMGM,20260306,35.77,35.77,33.61,33.79,596452.8999999999,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260306,34.38999999999999,34.69,34.08999999999999,34.69,34.08999999999999,0.6000000000000085,1.7756732761172196,Wide,Bearish,Below CPR,False,False,0.4642857142857143,28,1133958.49,False,False,Lower,True,Risk Off,False,None,3.7364285714285725,,,0.1605811508315832,0.5259918288543348,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
360ONE,20260306,1055.0,1094.8,1039.3,1064.2,3870983921.8,360 ONE WAM LIMITED,Financial Services,Cash Only,20260306,1066.1000000000001,1067.05,1065.1500000000003,1067.05,1065.1500000000003,1.8999999999996362,0.17853786882161587,Narrow,Bearish,Below CPR,False,True,0.10714285714285714,28,4048059428.1000004,True,True,Lower,True,Risk Off,True,None,79.98571428571434,,,0.023754241828893453,0.9562566930043533,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
3IINFOLTD,20260306,13.68,13.75,13.29,13.36,18723915.86,3I INFOTECH LIMITED,Information Technology,Cash Only,20260306,13.466666666666667,13.52,13.413333333333334,13.52,13.413333333333334,0.10666666666666558,0.7984031936127665,Wide,Bearish,Below CPR,False,False,0.5357142857142857,28,33684450.685,False,False,Lower,True,Risk Off,False,None,1.2099999999999997,,,0.0881542699724509,0.5558622889563086,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
3MINDIA,20260306,35755.0,36975.0,33800.0,34320.0,562066565.0,3M INDIA LIMITED,Diversified,Cash Only,20260306,35031.666666666664,35387.5,34675.83333333333,35387.5,34675.83333333333,711.6666666666715,2.0736208236208378,Wide,Bearish,Below CPR,False,False,0.8928571428571429,28,597586345.0,False,False,Lower,True,Risk Off,False,None,2426.785714285714,,,0.29325484424822373,0.940561258975889,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
3PLAND,20260306,34.89,34.89,29.0,30.99,1740714.55,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260306,31.626666666666665,31.945,31.30833333333333,31.945,31.30833333333333,0.6366666666666703,2.0544261589760255,Wide,Bearish,Below CPR,False,False,0.8928571428571429,28,966780.005,False,False,Lower,True,Risk Off,False,None,3.932857142857144,,,0.16188400532752234,1.8005280839460474,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
5PAISA,20260306,302.0,313.75,300.0,302.65,41204287.2,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260306,305.46666666666664,306.875,304.0583333333333,306.875,304.0583333333333,2.8166666666667197,0.9306679883253659,Wide,Bearish,Below CPR,False,False,0.42857142857142855,28,84484354.7,False,False,Lower,True,Risk Off,False,None,36.04999999999999,,,0.07813222376329322,0.4877150017457611,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
63MOONS,20260306,582.0,605.9,559.5,574.3,420870229.29999995,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260306,579.9,582.7,577.0999999999999,582.7,577.0999999999999,5.600000000000136,0.975100121887539,Wide,Bearish,Below CPR,False,False,0.42857142857142855,28,416195626.45,False,False,Lower,True,Risk Off,False,None,74.42142857142858,,,0.07524714463960255,1.011231744287831,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
A2ZINFRA,20260306,17.6,17.62,15.8,16.54,23162505.4,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260306,16.653333333333332,16.71,16.596666666666664,16.71,16.596666666666664,0.11333333333333684,0.6852075775897029,Moderate,Bearish,Below CPR,False,False,0.3684210526315789,19,15130807.780000001,False,False,Overlapping,True,Risk Off,False,None,2.0857142857142854,,,0.05433789954338068,1.5308175040473613,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
AAATECH,20260306,100.5,100.5,90.0,92.94,14081799.18,AAA TECHNOLOGIES LIMITED,Information Technology,Cash Only,20260306,94.48,95.25,93.71000000000001,95.25,93.71000000000001,1.539999999999992,1.656982999784799,Wide,Bearish,Below CPR,False,False,0.45454545454545453,11,25850953.08,False,False,Lower,False,Risk Off,False,None,,,,,0.5447303678290534,False,False,No setup,0.0,None,Week 09 Mar – 13 Mar 2026,Weekly
