SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
DCMFINSERV,EQ,DCM FINANCIAL SERVICES LT,5.19,5.62,4.96,5.62,330782,1803634.75,20260311,4.69,3.8,4.69,4.3933333333333335,4.245,4.541666666666667,4.541666666666667,4.245,0.29666666666666686,6.325515280739165,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,False,1.0,60,74182.62,False,False,Higher,True,Risk On,False,Bullish Virgin,0.56,4.660200000000001,5.040299999999999,0.5297619047619051,24.313440938052608,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
FACT,EQ,FACT LTD,837.0,928.8,796.15,884.9,25190904,22042795541.25,20260311,794.5,667.05,794.5,752.0166666666668,730.775,773.2583333333336,773.2583333333336,730.775,42.483333333333576,5.347178518984717,Wide,Bullish,Above CPR,Cash Only,Chemicals,True,False,False,1.0,60,91381285.875,False,False,Higher,True,Risk On,False,Bullish Virgin,45.1,807.6770000000001,842.109,0.9419807834442034,241.21783065519816,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
AKSHARCHEM,EQ,AKSHARCHEM INDIA LIMITED,179.82,182.0,167.7,171.07,12191,2139888.41,20260311,207.3,177.07,178.03,187.46666666666667,192.185,182.74833333333333,192.185,182.74833333333333,9.436666666666667,5.3006047669868375,Wide,Bearish,Below CPR,Cash Only,Chemicals & Fertilizers,False,False,False,1.0,60,523874.75,False,False,Lower,True,Risk On,False,Bearish Virgin,10.705000000000004,221.15039999999996,239.53920000000002,0.8815195391561573,4.084732867923106,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
INFOMEDIA,EQ,INFOMEDIA PRESS LIMITED,4.99,5.44,4.66,5.04,29964,151503.92,20260311,5.69,4.95,4.99,5.21,5.32,5.1,5.32,5.1,0.22000000000000064,4.4088176352705535,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,False,False,0.9833333333333333,60,90422.305,False,False,Outside,True,Risk On,False,None,0.61,5.6754,,0.3606557377049191,1.6755149075219884,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
DCM,EQ,DCM LTD,61.8,62.76,60.5,60.98,51884,3197449.49,20260311,68.8,60.8,61.05,63.54999999999999,64.8,62.29999999999998,64.8,62.29999999999998,2.500000000000014,4.095004095004119,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,693220.8300000001,False,False,Lower,True,Risk On,False,Bearish Virgin,3.627857142857144,84.1592,89.01350000000001,0.6891120299271547,4.612454432449757,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
RITCO,EQ,RITCO LOGISTICS LIMITED,216.01,229.16,196.05,197.15,376124,79015237.96,20260311,222.91,184.0,215.75,207.5533333333333,203.45499999999998,211.65166666666664,211.65166666666664,203.45499999999998,8.196666666666658,3.7991502510621826,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,8898960.37,False,False,Higher,True,Risk On,False,Bullish Virgin,13.367142857142857,238.5318,253.6699,0.6131951123935728,8.879153819627584,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
FOODSIN,EQ,FOODS & INNS LIMITED,61.9,63.6,56.01,56.77,245549,14564111.71,20260311,61.77,52.25,59.96,57.99333333333334,57.010000000000005,58.976666666666674,58.976666666666674,57.010000000000005,1.9666666666666686,3.279964420724931,Wide,Bullish,Below CPR,Cash Only,FMCG & Food Products,False,False,False,0.9833333333333333,60,7982210.535,False,False,Higher,True,Risk On,False,Bullish Virgin,3.842857142857144,63.169399999999996,70.2406,0.5117719950433709,1.8245712320089789,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
HINDOILEXP,EQ,HINDUSTAN OIL EXPLORATION,147.56,149.0,142.61,147.32,1649040,239613250.66,20260311,164.0,144.1,146.85,151.65,154.05,149.25,154.05,149.25,4.800000000000011,3.2686414708886695,Wide,Bearish,Below CPR,Cash Only,Energy & Oil/Gas,False,False,False,1.0,60,51219072.69,False,False,Lower,True,Risk On,False,Bearish Virgin,8.071428571428566,147.8552,149.88049999999998,0.5946902654867274,4.6782036080630185,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
RSSOFTWARE,EQ,R. S. SOFTWARE (INDIA) LI,29.9,30.33,27.2,27.94,286010,8129523.5,20260311,32.5,29.19,29.44,30.376666666666665,30.845,29.90833333333333,30.845,29.90833333333333,0.9366666666666674,3.181612318840582,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,False,False,0.95,60,2284594.665,False,False,Overlapping,True,Risk On,False,Bearish Virgin,2.2821428571428566,40.381,49.1075,0.41043296817944747,3.5584095614615294,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
OSIAHYPER,EQ,OSIA HYPER RETAIL LIMITED,7.12,7.44,7.04,7.04,3934229,27881459.1,20260311,8.01,7.41,7.41,7.609999999999999,7.71,7.509999999999999,7.71,7.509999999999999,0.20000000000000107,2.6990553306342924,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9166666666666666,60,5055403.4399999995,False,False,Lower,True,Risk On,False,Bearish Virgin,0.6000000000000002,12.737,,0.333333333333335,5.515179833006563,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
