SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
IRMENERGY,EQ,IRM ENERGY LIMITED,179.75,186.89,174.6,176.06,587190,106077055.69,20260327,212.0,176.0,178.44,188.81333333333336,194.0,183.62666666666672,194.0,183.62666666666672,10.373333333333278,5.813345288799192,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,13493231.6,False,False,Outside,True,Risk Off,False,None,14.357857142857142,229.89699999999996,261.2845,0.7224847851682299,7.861501146248761,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SPARC,EQ,SUN PHARMA ADV.RES.CO.LTD,127.0,128.9,119.0,120.89,2890717,357355860.88,20260327,133.7,112.55,131.45,125.89999999999999,123.125,128.67499999999998,128.67499999999998,123.125,5.549999999999983,4.22213769494103,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,65545976.955,False,False,Higher,True,Risk Off,False,Bullish Virgin,7.131428571428571,127.69760000000001,132.1009,0.77824519230769,5.451987711241827,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ASMS,EQ,BARTRONICS INDIA LIMITED,7.67,7.74,7.1,7.13,1486436,10924622.37,20260327,8.75,7.49,7.64,7.960000000000001,8.120000000000001,7.800000000000001,8.120000000000001,7.800000000000001,0.3200000000000003,4.188481675392674,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.95,60,10846019.465,False,False,Higher,True,Risk Off,False,None,0.6999999999999998,10.3522,11.516699999999998,0.45714285714285763,1.0072471661381073,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CPCAP,EQ,CP CAPITAL LIMITED,80.92,82.38,75.12,77.28,38825,3091831.77,20260327,91.89,79.81,80.92,84.20666666666666,85.85,82.56333333333333,85.85,82.56333333333333,3.2866666666666617,4.0616246498599375,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,1260223.525,False,False,Outside,True,Risk Off,False,Bearish Virgin,5.500714285714288,94.318,104.7137,0.5974981604120665,2.45339950307625,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MHLXMIRU,EQ,MAHALAXMI RUBTECH LIMITED,166.0,175.89,155.0,161.3,7872,1275577.62,20260327,187.0,165.1,166.6,172.9,176.05,169.75,176.05,169.75,6.300000000000011,3.7815126050420234,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,512430.33499999996,False,False,Overlapping,True,Risk Off,False,None,12.360714285714284,183.4256,199.7379,0.5096792834440923,2.48927031222693,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
CENTRUM,EQ,CENTRUM CAPITAL LIMITED,29.4,31.52,29.15,31.32,3187190,98241757.55,20260327,30.9,26.65,30.4,29.316666666666663,28.775,29.858333333333327,29.858333333333327,28.775,1.0833333333333286,3.563596491228055,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,7098941.515000001,False,False,Higher,True,Risk Off,False,Bullish Virgin,2.817857142857143,24.7568,27.5371,0.38445289395859567,13.838930401443093,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
XELPMOC,EQ,XELPMOC DESIGN & TECH LTD,90.0,91.73,87.61,88.76,37414,3334850.74,20260327,101.7,91.25,91.73,94.89333333333333,96.475,93.31166666666667,96.475,93.31166666666667,3.163333333333327,3.4485264726189104,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.95,60,2831527.085,False,False,Outside,True,Risk Off,False,Bearish Virgin,10.032857142857145,123.4242,,0.3152973563054718,1.1777569629004627,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
PCBL,EQ,PCBL CHEMICAL LIMITED,263.95,266.45,253.35,255.55,12218641,3171681175.5,20260327,276.9,235.0,269.75,260.55,255.95,265.15000000000003,265.15000000000003,255.95,9.200000000000045,3.4105653382761987,Wide,Bullish,Below CPR,Cash Only,Chemicals,True,False,False,1.0,60,282672598.9,False,False,Higher,True,Risk Off,False,Bullish Virgin,14.828571428571427,279.577,299.5245,0.6204238921001958,11.220334718831499,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
GSS,EQ,GSS INFOTECH LIMITED,10.39,10.39,9.0,9.11,176482,1687759.85,20260327,11.28,9.75,10.01,10.346666666666666,10.515,10.178333333333331,10.515,10.178333333333331,0.33666666666666956,3.3633033633033924,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,749846.2,False,False,Higher,True,Risk Off,False,None,1.0742857142857143,13.7992,16.2996,0.31338652482269774,2.250808032367171,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
V2RETAIL,EQ,V2 RETAIL LIMITED,193.7,204.7,186.1,197.3,2265591,446508587.6,20260327,218.0,193.2,196.3,202.5,205.6,199.4,205.6,199.4,6.199999999999989,3.1584309730005034,Wide,Bearish,Below CPR,Cash Only,Consumer & Retail,False,False,False,1.0,60,176874367.60000002,False,False,Lower,True,Risk Off,False,Bearish Virgin,198.85,1895.8180000000002,2111.091,0.03117928086497354,2.5244392031397993,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
