SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
MAXHEALTH,EQ,MAX HEALTHCARE INS LTD,1186.3,1192.6,1172.1,1179.7,1810857,2137117592.4,20251028,1188.4,1175.5,1186.4,1183.4333333333334,1181.95,1184.9166666666667,1184.9166666666667,1181.95,2.966666666666697,0.2500561924027897,Moderate,Bullish,Below CPR,Cash Only,Healthcare,True,False,False,0.3090909090909091,56,2865100477.2,False,False,Lower,True,Risk Off,False,None,23.350000000000023,1169.3339999999998,,0.12705210563883057,0.7459136632054728,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PTCIL,EQ,PTC INDUSTRIES LIMITED,17570.0,17570.0,17090.0,17141.0,13965,241449288.0,20251028,17900.0,17153.0,17461.0,17504.666666666668,17526.5,17482.833333333336,17526.5,17482.833333333336,43.66666666666424,0.2500811331920522,Moderate,Bearish,Below CPR,Cash Only,Capital Goods,True,False,False,0.23636363636363636,56,230017727.0,False,False,Higher,True,Risk Off,True,Bullish Virgin,553.5714285714286,15150.14,,0.07888172043010315,1.0496986086641922,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DPABHUSHAN,EQ,D. P. ABHUSHAN LIMITED,1379.9,1379.9,1359.0,1362.5,4488,6139375.6,20251028,1389.8,1365.3,1372.4,1375.8333333333333,1377.55,1374.1166666666666,1377.55,1374.1166666666666,3.433333333333394,0.2501700184591514,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.38181818181818183,56,41417401.1,False,False,Lower,True,Risk Off,False,Bearish Virgin,34.90000000000003,1509.286,,0.0983763132760284,0.14823179236130293,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
GICRE,EQ,GENERAL INS CORP OF INDIA,384.4,388.0,382.3,383.4,183414,70634802.2,20251028,388.0,381.0,385.95,384.98333333333335,384.5,385.4666666666667,385.4666666666667,384.5,0.966666666666697,0.250464222481331,Moderate,Bullish,Below CPR,Cash Only,Financial Services,True,False,False,0.36363636363636365,56,240975164.425,False,False,Lower,True,Risk Off,False,None,8.996428571428567,374.62,,0.10745004631467857,0.2931206722839857,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
KIMS,EQ,KRISHNA INST OF MED SCI L,721.0,733.05,715.0,721.65,248387,180436462.4,20251028,726.8,714.6,718.0,719.8000000000001,720.7,718.9000000000001,720.7,718.9000000000001,1.7999999999999545,0.2506963788300772,Moderate,Bearish,Above CPR,Cash Only,Healthcare,True,False,False,0.38181818181818183,56,218280823.3,False,False,Outside,True,Risk Off,False,None,16.064285714285706,731.3679999999999,,0.11204979991106881,0.8266253520219337,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
TCI,EQ,TRANSPORT CORPN OF INDIA,1182.6,1193.0,1175.0,1185.9,13476,15996478.4,20251028,1198.0,1176.3,1182.7,1185.6666666666667,1187.15,1184.1833333333334,1187.15,1184.1833333333334,2.966666666666697,0.2508384769313179,Moderate,Bearish,Inside CPR,Cash Only,Diversified,False,False,False,0.43636363636363634,56,21064742.1,False,False,Lower,True,Risk Off,False,None,29.114285714285725,1177.5919999999999,,0.10189728491985707,0.7593958817088959,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD,1860.2,1864.0,1830.0,1841.8,17197,31699024.6,20251028,1874.8,1831.6,1860.2,1855.533333333333,1853.1999999999998,1857.8666666666663,1857.8666666666663,1853.1999999999998,4.666666666666515,0.2508690821775355,Moderate,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.21818181818181817,56,28211555.799999997,False,False,Inside,True,Risk Off,True,None,110.19285714285718,2023.886,,0.04234999243749996,1.1236184499970046,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
EQUITASBNK,EQ,EQUITAS SMALL FIN BNK LTD,59.81,61.85,59.5,60.25,5483541,331760639.45,20251028,60.5,59.39,59.72,59.870000000000005,59.945,59.79500000000001,59.945,59.79500000000001,0.14999999999999147,0.25117213663762805,Moderate,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.38181818181818183,56,149797837.635,False,False,Higher,True,Risk Off,False,None,1.5257142857142856,55.4612,,0.09831460674156746,2.2147224865713597,True,False,No setup,0.0,None,Ready,66,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.2x volume). Coiling inside band (₹59.80 - ₹59.95), closed above Central Pivot (₹59.87). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹59.80).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RANEHOLDIN,EQ,RANE HOLDINGS LIMITED,1539.0,1564.0,1529.2,1534.0,6874,10584391.7,20251028,1544.7,1520.7,1538.5,1534.6333333333332,1532.7,1536.5666666666664,1536.5666666666664,1532.7,3.866666666666333,0.25132705015705775,Moderate,Bullish,Inside CPR,Cash Only,Diversified,False,False,False,0.2909090909090909,56,17210938.4,False,False,Higher,True,Risk Off,False,None,37.94285714285713,1538.3980000000001,,0.1019076305220796,0.6149805114635701,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,86.53,86.54,84.72,84.97,263457,22499631.95,20251028,87.13,85.9,86.19,86.40666666666668,86.515,86.29833333333336,86.515,86.29833333333336,0.21666666666664014,0.25138260432375004,Moderate,Bearish,Below CPR,Cash Only,Automobile & Ancillary,False,False,False,0.2545454545454545,56,145842997.115,True,False,Inside,True,Risk Off,False,None,2.670000000000001,94.9508,,0.08114856429462175,0.15427296747240188,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
