SYMBOL,Industry,CLOSE,Pivot,BC,TC,CPR_Width_Pct,Width_Rank_Pct,Overlay,Setup,Own_Narrow,Bias,Price_Position,Segment,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
KEI,Capital Goods,4109.0,4081.6666666666665,4078.4,4084.933333333333,0.15980953312785207,0.24561403508771928,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,66,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.64x) (4/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
FINOPB,Diversified,297.85,300.40000000000003,300.825,299.9750000000001,0.28375897179098947,0.24561403508771928,Lower,Short,True,Bearish,Below CPR,Cash Only,Short,74,Confirmed,CPR width: 0.2838% (12/20); Price location: Below CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.49x) (20/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MBEL,Diversified,464.95,460.26666666666665,459.5,461.0333333333333,0.33203406958278536,0.24561403508771928,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,66,Confirmed,CPR width: 0.3320% (12/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: moderate (0.99x) (12/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MONTECARLO,Diversified,704.05,700.6333333333333,699.975,701.2916666666666,0.18757271410593432,0.24561403508771928,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.71x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NITCO,Diversified,110.44,110.55,110.84,110.25999999999999,0.5274165681549627,0.24561403508771928,Lower,Watch Short,True,Bearish,Inside CPR,Cash Only,Short,64,Mixed,CPR width: 0.5274% (12/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.77x) (12/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
RSYSTEMS,Information Technology,431.85,413.25,412.67499999999995,413.82500000000005,0.27750965250967446,0.22807017543859648,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,62,Mixed,CPR width: 0.2775% (12/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.91x) (20/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
EMIL,Diversified,151.23,150.31666666666666,150.225,150.40833333333333,0.12181616832779875,0.22807017543859648,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,66,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.45x) (4/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CYIENTDLM,Diversified,461.2,455.95,455.65,456.25,0.13142043587778396,0.22807017543859648,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,74,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: moderate (0.79x) (12/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
KRBL,Diversified,377.4,377.4333333333334,377.07500000000005,377.79166666666674,0.18951915024902738,0.22807017543859648,Overlapping,Watch Long,True,Bullish,Inside CPR,Cash Only,Long,44,Weak confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: light (0.36x) (4/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SPANDANA,Diversified,258.85,250.51666666666668,250.35000000000002,250.68333333333334,0.1328815361105499,0.22807017543859648,Higher,Long,True,Bullish,Above CPR,Cash Only,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (2.26x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
