SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
20MICRONS,EQ,20 MICRONS LTD,215.99,218.89,214.78,217.17,96502,20943789.83,20251003,215.49,208.35,213.99,212.61,211.92000000000002,213.3,213.3,211.92000000000002,1.3799999999999955,0.644889948128415,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.7948717948717948,40,22385242.195,True,False,Higher,True,Risk On,False,Bullish Virgin,6.516428571428567,,,0.21177244327523786,0.9356070239292757,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
360ONE,EQ,360 ONE WAM LIMITED,1044.9,1051.7,1033.2,1049.2,458130,477660840.7,20251003,1040.2,1013.0,1036.5,1029.8999999999999,1026.6,1033.1999999999998,1033.1999999999998,1026.6,6.599999999999909,0.6367583212735078,Moderate,Bullish,Above CPR,Cash Only,Financial Services,True,False,False,0.7692307692307693,40,634297896.0999999,False,False,Higher,True,Risk On,False,Bullish Virgin,26.178571428571438,,,0.2521145975443348,0.7530544301611473,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
3IINFOLTD,EQ,3I INFOTECH LIMITED,21.58,22.25,21.55,22.14,438826,9612995.99,20251003,21.8,21.33,21.58,21.569999999999997,21.564999999999998,21.574999999999996,21.574999999999996,21.564999999999998,0.00999999999999801,0.04633920296569977,Narrow,Bullish,Above CPR,Cash Only,Information Technology,False,True,False,0.10256410256410256,40,5800439.265,True,True,Higher,True,Risk On,True,Bullish Virgin,0.8664285714285719,,,0.011541632316568184,1.6572875864772978,False,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (1.66x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
5PAISA,EQ,5PAISA CAPITAL LIMITED,349.3,357.0,349.2,354.65,12972,4582961.75,20251003,351.6,341.3,349.2,347.36666666666673,346.45000000000005,348.2833333333334,348.2833333333334,346.45000000000005,1.8333333333333712,0.5250095456281132,Moderate,Bullish,Above CPR,Cash Only,Stock Broking,False,False,False,0.8974358974358975,40,4816450.25,False,False,Higher,True,Risk On,False,Bullish Virgin,8.500000000000004,,,0.2156862745098083,0.9515227007690986,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,849.9,867.95,847.3,861.35,53019,45575793.5,20251003,856.0,833.85,852.6,847.4833333333332,844.925,850.0416666666665,850.0416666666665,844.925,5.116666666666561,0.6001251075142576,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.6153846153846154,40,100573315.3,False,False,Inside,True,Risk On,False,None,25.485714285714284,,,0.20076606875933814,0.4531598999600643,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AARTECH,EQ,AARTECH SOLONICS LIMITED,52.24,53.49,52.0,52.62,38544,2028094.97,20251003,53.0,51.01,52.24,52.083333333333336,52.004999999999995,52.161666666666676,52.161666666666676,52.004999999999995,0.1566666666666805,0.2998979070954833,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,False,0.23076923076923078,40,2009742.335,False,False,Overlapping,True,Risk On,True,None,1.8900000000000006,,,0.08289241622575685,1.0091318348030918,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AARTIIND,EQ,AARTI INDUSTRIES LTD,379.6,382.8,379.0,380.6,298752,113674009.3,20251003,380.95,373.5,379.6,378.0166666666667,377.225,378.8083333333334,378.8083333333334,377.225,1.5833333333333712,0.4171057253249134,Moderate,Bullish,Above CPR,Cash Only,Chemicals,True,False,False,0.5897435897435898,40,212274495.625,False,False,Higher,True,Risk On,False,Bullish Virgin,6.914285714285707,,,0.22899449035813246,0.5355047904615649,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AAVAS,EQ,AAVAS FINANCIERS LIMITED,1637.8,1670.0,1636.9,1662.0,78711,130370573.6,20251003,1650.0,1607.4,1637.8,1631.7333333333333,1628.7,1634.7666666666667,1634.7666666666667,1628.7,6.066666666666606,0.3704155981601298,Moderate,Bullish,Above CPR,Cash Only,Financial Services,True,False,False,0.48717948717948717,40,247570993.85,False,False,Outside,True,Risk On,False,Bullish Virgin,42.621428571428574,,,0.14233841684821935,0.5265987407191564,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ABB,EQ,ABB INDIA LIMITED,5190.0,5208.5,5148.5,5183.5,291382,1511112368.5,20251003,5208.0,5143.0,5199.0,5183.333333333333,5175.5,5191.166666666666,5191.166666666666,5175.5,15.66666666666606,0.3013400012822862,Moderate,Bullish,Inside CPR,Cash Only,Capital Goods,True,False,False,0.6666666666666666,40,1256778110.0,False,False,Overlapping,True,Risk On,False,None,84.35714285714279,,,0.1857183178097587,1.2023700575911527,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ABBOTINDIA,EQ,ABBOTT INDIA LIMITED,30080.0,30400.0,29830.0,29965.0,11200,337187455.0,20251003,30080.0,29400.0,29890.0,29790.0,29740.0,29840.0,29840.0,29740.0,100.0,0.33456005352960855,Moderate,Bullish,Above CPR,Cash Only,Healthcare,True,False,False,0.41025641025641024,40,231274272.5,False,False,Higher,True,Risk On,False,Bullish Virgin,603.9285714285714,,,0.16558249556475457,1.4579548834166152,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
