SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
ZENITHEXPO,EQ,ZENITH EXPORTS LTD,198.9,198.9,198.9,198.9,51,10143.9,20260723,198.8,198.8,198.8,198.80000000000004,198.8,198.80000000000007,198.80000000000007,198.8,5.684341886080802e-14,2.859326904467204e-14,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,48228.96,True,True,Higher,True,Risk Off,True,Bullish Virgin,5.672142857142861,203.403,201.4639,1.0021506914133127e-14,0.2103279855091215,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RPTECH,EQ,RASHI PERIPHERALS LIMITED,745.15,774.4,742.55,761.55,246859,187567187.7,20260723,750.0,739.85,744.95,744.9333333333334,744.925,744.9416666666668,744.9416666666668,744.925,0.016666666666878882,0.0022372866188172203,Narrow,Bullish,Above CPR,Cash Only,Information Technology,False,True,False,0.016666666666666666,60,203988058.77499998,True,True,Inside,True,Risk Off,True,None,32.125000000000014,655.7489999999999,530.675,0.0005188067444942841,0.9195008218931466,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BAJAJHLDNG,EQ,BAJAJ HOLDINGS & INVS LTD,10446.0,10700.0,10378.0,10636.0,108337,1148785000.0,20260723,10544.0,10304.0,10425.0,10424.333333333334,10424.0,10424.666666666668,10424.666666666668,10424.0,0.6666666666678793,0.006394884092737452,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,True,False,0.016666666666666666,60,502072722.0,True,True,Inside,True,Risk Off,True,None,290.35714285714283,10457.56,10267.11,0.0022960229602337788,2.288084872294655,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RHETAN,EQ,RHETAN TMT LIMITED,28.35,28.89,28.18,28.57,3608410,103302694.62,20260723,28.8,28.15,28.48,28.47666666666667,28.475,28.47833333333334,28.47833333333334,28.475,0.003333333333337407,0.01170411985020157,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,120818422.305,True,True,Higher,True,Risk Off,True,None,1.369285714285714,28.4678,27.134700000000002,0.0024343592418739545,0.8550243634138639,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SPECIALITY,EQ,SPECIALITY REST LTD,132.78,140.0,130.81,137.93,57595,7857545.58,20260723,134.0,130.19,132.12,132.10333333333332,132.095,132.11166666666665,132.11166666666665,132.095,0.01666666666665151,0.012614794631131934,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,3311157.16,True,True,Lower,True,Risk Off,True,None,7.189285714285718,117.7916,108.6987,0.002318264613344471,2.373051232639166,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
KENNAMET,EQ,KENNAMETAL INDIA LIMITED,2751.6,2827.9,2743.6,2773.8,8514,23592988.4,20260723,2771.8,2730.0,2751.6,2751.133333333333,2750.9,2751.3666666666663,2751.3666666666663,2750.9,0.46666666666624224,0.01695982943255714,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,26247572.450000003,True,True,Lower,True,Risk Off,True,None,95.47857142857148,2899.6339999999996,,0.0048876586618743076,0.8988636356730961,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PONNIERODE,EQ,PONNIE SUGARS (ERODE) LTD,319.8,322.5,314.7,321.2,19417,6191472.65,20260723,320.45,314.15,317.4,317.3333333333333,317.29999999999995,317.3666666666667,317.3666666666667,317.29999999999995,0.06666666666671972,0.021003990758260784,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.05,60,2842592.225,True,True,Higher,True,Risk Off,True,None,10.949999999999992,315.195,300.1055,0.00608828006088765,2.178107924009396,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RKFORGE,EQ,RAMKRISHNA FORGINGS LTD,575.8,589.9,571.5,584.0,1492400,870749964.35,20260723,580.0,570.8,575.7,575.5,575.4,575.6,575.6,575.4,0.20000000000004547,0.03474031613688474,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,True,False,0.03333333333333333,60,215277944.875,True,True,Higher,True,Risk Off,True,None,17.239285714285717,569.382,558.684,0.011601408742492795,4.044770888423319,True,True,Long,0.5,None,Liftoff,95,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹575.60) with massive 4.0x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹575.60 with stop below Pivot (₹575.50).,Long,90,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (4.04x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CENTEXT,EQ,CENTURY EXTRUSIONS LTD,18.91,19.49,18.75,18.96,77133,1466379.13,20260723,19.1,18.66,18.89,18.883333333333336,18.880000000000003,18.88666666666667,18.88666666666667,18.880000000000003,0.006666666666667709,0.035292041644614656,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.1,60,1610323.3,True,False,Lower,True,Risk Off,True,None,0.7835714285714283,19.5536,19.7986,0.008508052263750954,0.9106116330801398,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ARVINDFASN,EQ,ARVIND FASHIONS LIMITED,465.25,479.6,463.0,477.8,327629,155651167.05,20260723,481.2,468.15,474.95,474.76666666666665,474.67499999999995,474.85833333333335,474.85833333333335,474.67499999999995,0.18333333333339397,0.03860055444434024,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.05,60,116438839.775,True,True,Higher,True,Risk Off,True,None,13.753571428571433,463.228,448.671,0.013329871029174316,1.3367632943678565,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
