SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260717,197.54,209.4,193.67,204.64,201427260.66,20 MICRONS LTD,Diversified,Cash Only,20260717,202.57000000000002,201.535,203.60500000000005,203.60500000000005,201.535,2.07000000000005,1.0115324472244185,Wide,Bullish,Above CPR,False,False,0.5531914893617021,47,98751774.09,False,False,Higher,True,Risk Off,False,None,19.711428571428574,,,0.10501521959704557,2.0397330834423695,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
21STCENMGM,20260717,32.25,33.72,31.02,33.72,887578.53,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260717,32.82,32.37,33.27,33.27,32.37,0.9000000000000057,2.6690391459074903,Wide,Bullish,Above CPR,False,False,0.851063829787234,47,791889.14,False,False,Higher,True,Risk Off,False,None,2.642857142857143,,,0.3405405405405427,1.120836850976388,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
360ONE,20260717,1127.0,1127.8,1065.6,1113.7,12479418578.5,360 ONE WAM LIMITED,Financial Services,Cash Only,20260717,1102.3666666666666,1096.6999999999998,1108.0333333333333,1108.0333333333333,1096.6999999999998,11.333333333333485,1.0176289246056824,Wide,Bullish,Above CPR,False,False,0.574468085106383,47,4184843390.5,False,False,Lower,True,Risk Off,False,None,76.11428571428574,,,0.14889889889890084,2.9820515163911483,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
3BBLACKBIO,20260717,1151.2,1321.9,1145.4,1250.4,159054414.7,3B BLACKBIO DX LTD.,Healthcare & Pharma,Cash Only,20260717,1239.2333333333333,1233.65,1244.8166666666666,1244.8166666666666,1233.65,11.166666666666515,0.8930475581147245,Wide,Bullish,Above CPR,False,False,0.23076923076923078,13,61472244.800000004,True,True,Higher,True,Risk Off,True,None,,,,,2.587418357951359,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
3IINFOLTD,20260717,18.79,18.89,18.0,18.3,22100744.98,3I INFOTECH LIMITED,Information Technology,Cash Only,20260717,18.396666666666665,18.445,18.34833333333333,18.445,18.34833333333333,0.09666666666667112,0.5282331511839952,Moderate,Bearish,Below CPR,False,False,0.2765957446808511,47,32431945.99,True,True,Overlapping,True,Risk Off,False,None,1.1864285714285718,,,0.0814770218743766,0.6814498577055629,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
3MINDIA,20260717,35300.0,36880.0,34710.0,34870.0,1080693690.0,3M INDIA LIMITED,Diversified,Cash Only,20260717,35486.666666666664,35795.0,35178.33333333333,35795.0,35178.33333333333,616.6666666666715,1.7684733773061987,Wide,Bearish,Below CPR,False,False,0.8297872340425532,47,599480060.0,False,False,Higher,True,Risk Off,False,None,1891.4285714285713,,,0.326032225579056,1.8027183256103632,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
3PLAND,20260717,31.5,33.2,31.5,31.93,563034.37,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260717,32.21,32.35,32.07,32.35,32.07,0.28000000000000114,0.8769182586908899,Wide,Bearish,Below CPR,False,False,0.3404255319148936,47,774918.97,True,False,Overlapping,True,Risk Off,False,None,3.435,,,0.0815138282387194,0.7265719279010553,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
5PAISA,20260717,365.75,400.0,360.5,365.6,171676505.95,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260717,375.3666666666666,380.25,370.48333333333323,380.25,370.48333333333323,9.766666666666765,2.671407731582813,Wide,Bearish,Below CPR,False,False,0.8085106382978723,47,85622394.5,False,False,Overlapping,True,Risk Off,False,None,32.15642857142857,,,0.30372361299303563,2.005042103208174,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
63MOONS,20260717,692.7,777.8,677.0,724.15,3090370134.7000003,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260717,726.3166666666666,727.4,725.2333333333332,727.4,725.2333333333332,2.1666666666667425,0.29920136251698437,Moderate,Bearish,Below CPR,False,False,0.1276595744680851,47,465752819.75,True,False,Higher,True,Risk Off,True,None,73.11428571428571,,,0.029633971603491984,6.635215083311367,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
A2ZINFRA,20260717,13.99,14.46,12.67,12.84,24166880.85,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260717,13.323333333333332,13.565000000000001,13.081666666666663,13.565000000000001,13.081666666666663,0.48333333333333783,3.7642782969886124,Wide,Bearish,Below CPR,False,False,0.7857142857142857,28,15637315.845,False,False,Lower,True,Risk Off,False,None,1.739285714285714,,,0.2778918548939109,1.545462219318625,False,False,No setup,0.0,None,Week 20 Jul – 24 Jul 2026,Weekly
