SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
NAGREEKCAP,EQ,NAGREEKA CAP & INFR.LTD,30.6,36.27,28.3,36.27,455228,16173408.08,20260422,33.61333333333334,32.285000000000004,34.94166666666667,34.94166666666667,32.285000000000004,2.6566666666666663,7.324694421468614,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,211932.595,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DANGEE,EQ,DANGEE DUMS LIMITED,3.76,4.51,3.67,4.51,1743052,7684270.76,20260422,4.23,4.09,4.369999999999999,4.369999999999999,4.09,0.2799999999999993,6.208425720620828,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,304573.79,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
IRMENERGY,EQ,IRM ENERGY LIMITED,211.99,252.66,211.99,252.66,7488772,1795503757.3,20260422,239.10333333333327,232.325,245.88166666666663,245.88166666666663,232.325,13.556666666666672,5.365576928151141,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,21365432.135,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
THACKER,EQ,THACKER & CO. LTD.,1050.0,1200.0,1000.0,1022.0,354,385331.15,20260422,1074.0,1100.0,1048.0,1100.0,1048.0,52.0,5.088062622309197,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,3,1033.45,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ACEINTEG,EQ,ACE INTEGRATED SOLU. LTD.,23.28,24.25,20.21,20.68,176513,3968312.67,20260422,21.71333333333333,22.23,21.19666666666667,22.23,21.19666666666667,1.0333333333333314,4.996776273372009,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,64104.43,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,779.45,924.0,777.5,898.7,35118416,30833855481.45,20260422,866.7333333333332,850.75,882.7166666666665,882.7166666666665,850.75,31.96666666666647,3.5569897259003525,Wide,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,1.0,60,306950251.125,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
INDOTECH,EQ,INDO TECH TRANSFORM LTD.,2049.9,2245.8,2011.8,2245.8,152847,331451920.9,20260422,2167.8,2128.8,2206.8,2206.8,2128.8,78.0,3.4731498797755807,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.9833333333333332,60,42783159.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SATIA,EQ,SATIA INDUSTRIES LIMITED,66.2,75.05,66.2,74.45,787319,57297399.19,20260422,71.89999999999999,70.625,73.17499999999998,73.17499999999998,70.625,2.549999999999983,3.425117528542623,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,8201396.645,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WALCHANNAG,EQ,WALCHANDNAGAR INDUSTRIES,190.05,217.75,188.7,213.92,7053184,1479812921.73,20260422,206.79,203.225,210.355,210.355,203.225,7.129999999999996,3.3330216903515315,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,120793706.37,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GAUDIUMIVF,EQ,GAUDIUM IVF N WOMEN H L,104.85,119.7,104.0,117.59,7023005,797060651.98,20260422,113.76333333333332,111.85,115.67666666666663,115.67666666666663,111.85,3.826666666666654,3.2542449754797635,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9583333333333334,24,84910788.635,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
EBGNG,EQ,GNG ELECTRONICS LIMITED,403.2,410.0,374.1,374.1,956603,364551175.15,20260422,386.06666666666666,392.05,380.0833333333333,392.05,380.0833333333333,11.966666666666695,3.1987882027978336,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,81214330.1,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
IITL,EQ,INDUSTRIAL INV TRUST LTD,161.33,189.85,160.6,183.95,142049,24398759.66,20260422,178.13333333333333,175.225,181.04166666666663,181.04166666666663,175.225,5.816666666666663,3.1620911479568705,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,2493618.8150000004,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SRGHFL,EQ,SRG HOUSING FINANCE L,275.3,294.9,267.0,294.81,2178,626514.2,20260422,285.57,280.95,290.19,290.19,280.95,9.240000000000007,3.134222041314748,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,464595.025,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BMWVENTLTD,EQ,BMW VENTURES LIMITED,59.08,67.68,57.5,65.63,1172866,77082950.06,20260422,63.60333333333333,62.59,64.61666666666666,64.61666666666666,62.59,2.0266666666666566,3.088018690639428,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,8609100.59,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VELJAN,EQ,VELJAN DENISON LTD.,903.05,1011.0,903.05,1002.7,255,252887.75,20260422,972.25,957.025,987.475,987.475,957.025,30.450000000000045,3.0368006382766577,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,3,140258.3,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KOTIC,EQ,KOTHARI INDUSTRIAL CORP L,178.1,194.3,177.0,194.3,16942,3203721.35,20260422,188.53333333333333,185.65,191.41666666666663,191.41666666666663,185.65,5.766666666666652,2.9679190255618377,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6666666666666666,3,835272.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LAHOTIOV,EQ,LAHOTI OVERSEAS LTD.,44.05,52.8,43.95,50.6,193266,9720664.75,20260422,49.11666666666667,48.375,49.85833333333333,49.85833333333333,48.375,1.4833333333333345,2.9314888010540203,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,3,4752.8,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ROLEXRINGS,EQ,ROLEX RINGS LIMITED,166.09,176.0,145.0,153.85,97485943,16137669257.26,20260422,158.28333333333333,160.5,156.06666666666666,160.5,156.06666666666666,4.433333333333337,2.8815946268009998,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9833333333333332,60,63190906.375,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ONMOBILE,EQ,ONMOBILE GLOBAL LTD.,49.98,56.43,49.03,55.09,1773499,96730041.7,20260422,53.51666666666667,52.73,54.30333333333334,54.30333333333334,52.73,1.5733333333333377,2.8559327161614405,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,11636588.77,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED,4.65,5.45,4.41,4.73,429650,2140794.02,20260422,4.863333333333333,4.93,4.796666666666667,4.93,4.796666666666667,0.1333333333333328,2.818886539816762,Wide,Bearish,Below CPR,Cash Only,Media & Entertainment,False,True,0.8833333333333333,60,56214.085,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SDBL,EQ,SOM DIST & BREW LTD,86.3,97.9,85.8,95.87,6914353,648394310.48,20260422,93.19,91.85,94.53,94.53,91.85,2.680000000000007,2.795452174820076,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,69760864.13,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GRANDOAK,EQ,GRAND OAK CANYONS DIST L,30.25,30.7,28.05,28.2,1156,33473.95,20260422,28.98333333333333,29.375,28.59166666666667,29.375,28.59166666666667,0.7833333333333314,2.777777777777771,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6666666666666666,3,84074.3,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PIRAMALFIN,EQ,PIRAMAL FINANCE LIMITED,1680.1,1848.0,1677.0,1838.5,928322,1675398038.8,20260422,1787.8333333333333,1762.5,1813.1666666666663,1813.1666666666663,1762.5,50.66666666666652,2.755869821412375,Wide,Bullish,Above CPR,Cash Only,Financial Services,False,False,1.0,60,465211445.95,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PIONRINV,EQ,PIONEER INVESTCORP LTD.,108.0,108.0,99.5,99.65,1370,136748.2,20260422,102.38333333333333,103.75,101.01666666666664,103.75,101.01666666666664,2.7333333333333485,2.7429336009366265,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6666666666666666,3,91966.2,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GLOBALE,EQ,GLOBALE TESSILE LIMITED,13.93,15.4,13.5,13.89,31330,447584.84,20260422,14.263333333333334,14.45,14.076666666666668,14.45,14.076666666666668,0.3733333333333313,2.687784977201809,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9333333333333332,60,86009.455,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MITCON,EQ,MITCON CON & ENG SER LTD,74.01,82.95,73.56,81.51,35839,2846741.8,20260422,79.33999999999999,78.255,80.42499999999998,80.42499999999998,78.255,2.1699999999999875,2.662250030671068,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,353546.075,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LOTUSEYE,EQ,LOTUS EYE HOSP & INST L,107.25,121.23,107.25,118.97,100988,11850445.54,20260422,115.81666666666668,114.24,117.39333333333336,117.39333333333336,114.24,3.153333333333336,2.6505281443501185,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,1598241.64,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SURYALA,EQ,SURYALATA SPINNING MILL L,342.45,372.0,342.4,371.7,407,147454.0,20260422,362.0333333333333,357.2,366.8666666666666,366.8666666666666,357.2,9.666666666666629,2.60066361761276,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,3,147454.0,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DEVIT,EQ,DEV INFO TECHNOLOGY LTD,29.74,33.4,29.63,32.76,362590,11708596.98,20260422,31.93,31.515,32.34499999999999,32.34499999999999,31.515,0.8299999999999912,2.533577533577507,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8333333333333334,60,2476844.81,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SVLL,EQ,SHREE VASU LOGISTICS LTD,608.95,608.95,565.0,565.55,612,356983.75,20260422,579.8333333333334,586.975,572.6916666666667,586.975,572.6916666666667,14.283333333333305,2.5255650841363813,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8833333333333333,60,324370.85,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
IDEAFORGE,EQ,IDEAFORGE TECHNO LTD,483.1,568.75,481.9,545.9,15164113,8285404821.55,20260422,532.1833333333334,525.325,539.0416666666667,539.0416666666667,525.325,13.716666666666695,2.512670208218849,Wide,Bullish,Above CPR,Cash Only,Automobile & Ancillary,False,False,0.9666666666666668,60,135692747.425,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
LUXIND,EQ,LUX INDUSTRIES LIMITED,1453.0,1608.8,1449.0,1588.25,352101,542017419.45,20260422,1548.6833333333334,1528.9,1568.4666666666667,1568.4666666666667,1528.9,39.566666666666606,2.491211501128072,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,39676006.975,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SURANASOL,EQ,SURANA SOLAR LIMITED,25.2,30.45,25.2,28.9,1936636,56984459.37,20260422,28.183333333333334,27.825,28.541666666666668,28.541666666666668,27.825,0.7166666666666686,2.479815455594009,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,1204525.63,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BTTL,EQ,BHILWARA TECHNICAL TEXT L,37.25,37.25,34.7,34.7,3681,130996.55,20260422,35.550000000000004,35.975,35.12500000000001,35.975,35.12500000000001,0.8499999999999943,2.449567723342923,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6666666666666666,3,130996.55,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AKCAPIT,EQ,A K CAPITAL SERVICES LTD.,1699.0,1699.0,1510.0,1547.9,333,510917.1,20260422,1585.6333333333332,1604.5,1566.7666666666664,1604.5,1566.7666666666664,37.733333333333576,2.43771130779337,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,3,510917.1,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,40.21,41.99,38.65,41.84,990,39593.35,20260422,40.82666666666667,40.32,41.333333333333336,41.333333333333336,40.32,1.0133333333333354,2.4219247928617,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9166666666666666,60,29599.55,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KANORICHEM,EQ,KANORIA CHEMICALS & INDUS,77.2,82.2,75.1,81.58,49695,3988648.16,20260422,79.62666666666667,78.65,80.60333333333332,80.60333333333332,78.65,1.953333333333319,2.3943777069543013,Wide,Bullish,Above CPR,Cash Only,Chemicals & Fertilizers,False,False,0.9833333333333332,60,1149659.17,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BIL,EQ,BHARTIYA INTERNATIONAL,732.0,804.9,732.0,796.45,1310,1030000.95,20260422,777.7833333333334,768.45,787.1166666666668,787.1166666666668,768.45,18.666666666666742,2.343733651411481,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,2334068.9,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PINELABS,EQ,PINE LABS LIMITED,198.0,214.17,195.1,197.75,15930143,3233906940.77,20260422,202.34,204.635,200.045,204.635,200.045,4.589999999999975,2.321112515802769,Wide,Bearish,Below CPR,Cash Only,Financial Services,False,True,1.0,60,231543682.06,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SOMATEX,EQ,SOMA TEXTILES & INDUST LT,122.0,125.0,110.33,113.71,105198,12196098.73,20260422,116.34666666666664,117.665,115.02833333333332,117.665,115.02833333333332,2.6366666666666845,2.318764107525006,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,3,7128790.72,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DELTACORP,EQ,DELTA CORP LIMITED,62.1,69.5,61.8,68.0,8836681,585767210.59,20260422,66.43333333333334,65.65,67.21666666666667,67.21666666666667,65.65,1.5666666666666629,2.303921568627445,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,66828576.260000005,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SANSERA,EQ,SANSERA ENGINEERING LTD,2351.0,2567.9,2350.1,2547.0,779613,1926739159.6,20260422,2488.333333333333,2459.0,2517.666666666667,2517.666666666667,2459.0,58.66666666666697,2.303363434105496,Wide,Bullish,Above CPR,Cash Only,Auto Ancillary,False,False,0.9833333333333332,60,439580434.3,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CYIENTDLM,EQ,CYIENT DLM LIMITED,345.0,384.6,340.0,375.25,4208427,1572038610.7,20260422,366.6166666666666,362.3,370.9333333333332,370.9333333333332,362.3,8.633333333333212,2.300688429935566,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,88624333.9,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MANUGRAPH,EQ,MANUGRAPH INDIA LIMITED,13.98,14.7,13.25,13.51,8681,117764.81,20260422,13.82,13.975,13.665,13.975,13.665,0.3099999999999987,2.2945965951147205,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8666666666666667,60,191110.705,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
KHANDSE,EQ,KHANDWALA SECURITIES LTD,17.1,17.1,15.67,15.84,11928,198996.68,20260422,16.203333333333333,16.385,16.021666666666665,16.385,16.021666666666665,0.3633333333333368,2.293771043771066,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9166666666666666,60,63844.685000000005,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GHCLTEXTIL,EQ,GHCL TEXTILES LIMITED,88.08,92.1,73.9,85.94,399512,35067104.97,20260422,83.98,83.0,84.96000000000001,84.96000000000001,83.0,1.960000000000008,2.28066092622761,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,14534313.04,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PASHUPATI,EQ,PASHUPATI COTSPIN LIMITED,71.0,90.55,67.75,81.95,2054065,171280774.95,20260422,80.08333333333333,79.15,81.01666666666665,81.01666666666665,79.15,1.8666666666666456,2.277811673784803,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,3184781.8,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CROWN,EQ,CROWN LIFTERS LIMITED,128.3,142.0,124.01,137.71,108163,14717350.02,20260422,134.57333333333335,133.005,136.1416666666667,136.1416666666667,133.005,3.136666666666713,2.277733401108643,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,1780372.595,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WILLAMAGOR,EQ,WILLIAMSON MAGOR,29.4,29.4,27.23,27.38,184,5150.8,20260422,28.00333333333333,28.315,27.691666666666663,28.315,27.691666666666663,0.6233333333333348,2.27660092524958,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9,60,96711.46,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
OCCLLTD,EQ,OCCL LIMITED,98.0,104.5,95.19,103.36,122301,12341144.54,20260422,101.01666666666668,99.845,102.18833333333332,102.18833333333332,99.845,2.3433333333333337,2.2671568627450984,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,6121250.880000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RETAIL,EQ,JHS SVENDGAARD RETAIL V L,22.5,22.5,20.16,20.63,4231,88162.34,20260422,21.096666666666664,21.33,20.86333333333333,21.33,20.86333333333333,0.4666666666666685,2.262077880109881,Wide,Bearish,Below CPR,Cash Only,Consumer & Retail,False,True,0.8,60,104642.12,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD,1385.0,1480.0,1360.8,1470.2,322511,462380481.5,20260422,1437.0,1420.4,1453.6,1453.6,1420.4,33.19999999999982,2.258196163787227,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,150946727.775,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
RRIL,EQ,R R I L LTD.,16.6,17.5,16.2,16.3,33798,558772.8,20260422,16.666666666666668,16.85,16.483333333333334,16.85,16.483333333333334,0.3666666666666671,2.24948875255624,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,3,401227.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
