SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
CIFL,EQ,CAPITAL INDIA FINANCE LTD,22.89,24.95,21.65,24.51,523728,12211301.4,20260406,23.703333333333333,23.3,24.10666666666667,24.10666666666667,23.3,0.806666666666672,3.2911736706106565,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,5780826.380000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VERTOZ,EQ,VERTOZ LIMITED,34.83,37.89,33.19,37.35,173095,6173131.98,20260406,36.14333333333334,35.54,36.74666666666668,36.74666666666668,35.54,1.2066666666666777,3.2307005800981994,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,10344847.18,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VIPCLOTHNG,EQ,VIP CLOTHING LIMITED,20.9,22.2,19.5,21.91,718354,15050227.29,20260406,21.203333333333333,20.85,21.556666666666665,21.556666666666665,20.85,0.7066666666666634,3.2253156853795684,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.95,60,5525121.32,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NEXTMEDIA,EQ,NEXT MEDIAWORKS LIMITED,3.99,4.42,3.81,4.32,50288,212192.57,20260406,4.183333333333334,4.115,4.251666666666667,4.251666666666667,4.115,0.1366666666666667,3.163580246913581,Wide,Bullish,Above CPR,Cash Only,Media & Entertainment,False,False,0.9166666666666666,60,46104.975000000006,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
CALSOFT,EQ,CALIFORNIA SOFTWARE CO LT,11.49,13.0,10.9,11.41,291266,3306971.27,20260406,11.77,11.95,11.590000000000003,11.95,11.590000000000003,0.3599999999999959,3.155127081507413,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,True,1.0,60,353898.395,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BHANDARI,EQ,BHANDARI HOSIERY EXP LTD,3.1,3.21,2.83,3.17,1530078,4671663.7,20260406,3.0700000000000003,3.02,3.120000000000001,3.120000000000001,3.02,0.1000000000000005,3.154574132492131,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9166666666666666,60,1203248.06,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
PRUDMOULI,EQ,PRUDENTIAL SUGAR CORPORAT,12.98,12.99,11.77,12.99,21056,267306.71,20260406,12.583333333333334,12.38,12.786666666666669,12.786666666666669,12.38,0.4066666666666698,3.130613292276134,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,326946.69499999995,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GCSL,EQ,GRETEX CORPORATE SERVICES,365.0,365.0,326.0,330.05,40228,13626569.6,20260406,340.35,345.5,335.19999999999993,345.5,335.19999999999993,10.300000000000068,3.120739281927001,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8947368421052632,19,51439139.78,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GEEKAYWIRE,EQ,GEEKAY WIRES LIMITED,21.25,22.35,19.75,20.11,392149,8005710.53,20260406,20.736666666666668,21.05,20.423333333333336,21.05,20.423333333333336,0.6266666666666652,3.116194264876505,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,1.0,60,2605848.81,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
NAGREEKCAP,EQ,NAGREEKA CAP & INFR.LTD,23.75,23.75,21.3,21.52,11508,251472.68,20260406,22.19,22.525,21.855,22.525,21.855,0.6700000000000017,3.113382899628261,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.8235294117647058,51,210605.96,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
HECPROJECT,EQ,HEC INFRA PROJECTS LTD,97.79,109.0,97.05,108.0,49708,5253909.58,20260406,104.68333333333334,103.025,106.34166666666668,106.34166666666668,103.025,3.316666666666663,3.070987654320984,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,1159334.395,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GTECJAINX,EQ,G-TEC JAINX EDUCATION LTD,19.97,19.97,18.25,18.28,661,12380.58,20260406,18.83333333333333,19.11,18.556666666666665,19.11,18.556666666666665,0.5533333333333346,3.0269876002917644,Wide,Bearish,Below CPR,Cash Only,Diversified,False,True,0.9,60,72541.76,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Watch,Unavailable,Wide CPR + close below CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,3.87,4.14,3.65,4.08,169019,675943.13,20260406,3.9566666666666666,3.895,4.0183333333333335,4.0183333333333335,3.895,0.1233333333333339,3.0228758169934795,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,496751.445,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DCMNVL,EQ,DCM NOUVELLE LIMITED,102.5,114.5,102.5,113.62,18073,2013935.49,20260406,110.20666666666666,108.5,111.91333333333333,111.91333333333333,108.5,3.413333333333327,3.0041659332277124,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,1158699.59,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VMART,EQ,VMART RETAIL LTD,539.7,638.1,532.35,612.45,45275280,27487404754.45,20260406,594.3000000000001,585.225,603.3750000000001,603.3750000000001,585.225,18.15000000000009,2.963507225079613,Wide,Bullish,Above CPR,Cash Only,Consumer & Retail,False,False,1.0,60,70720323.55000001,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
VENKEYS,EQ,VENKY S (INDIA) LIMITED,1222.6,1367.0,1221.1,1354.0,262846,346781837.9,20260406,1314.0333333333333,1294.05,1334.0166666666669,1334.0166666666669,1294.05,39.9666666666667,2.9517479074347635,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,58211387.35,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
GANESHCP,EQ,GANESH CONSUMER PRODUCT L,182.45,196.15,176.1,194.68,281931,53126531.46,20260406,188.9766666666667,186.125,191.82833333333335,191.82833333333335,186.125,5.703333333333376,2.9295938634340333,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,24042146.25,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
SPLIL,EQ,SPL INDUSTRIES LIMITED,23.99,26.44,23.99,26.37,6914,179509.69,20260406,25.6,25.215,25.985,25.985,25.215,0.769999999999996,2.9199848312476147,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,244140.15,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ANIKINDS,EQ,ANIK INDUSTRIES LTD,36.99,39.3,35.3,39.0,6399,244644.72,20260406,37.86666666666667,37.3,38.43333333333334,38.43333333333334,37.3,1.13333333333334,2.905982905982923,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9333333333333332,60,648896.5549999999,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
MBLINFRA,EQ,MBL INFRASTRUCTURE LTD,21.4,24.49,21.4,23.99,109305,2544441.95,20260406,23.293333333333333,22.945,23.641666666666666,23.641666666666666,22.945,0.6966666666666654,2.9039877726830574,Wide,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,False,0.9666666666666668,60,2064116.665,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
DSFCL,EQ,DCM SHRIRAM FINE CHEM LTD,18.61,20.42,18.61,20.4,489605,9971818.74,20260406,19.81,19.515,20.105,20.105,19.515,0.5899999999999963,2.89215686274508,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.8571428571428571,21,2835346.95,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
ZYDUSWELL,EQ,ZYDUS WELLNESS LIMITED,447.55,527.65,447.25,509.35,28657788,14487546483.2,20260406,494.75,487.45,502.05,502.05,487.45,14.600000000000025,2.8663983508393094,Wide,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,False,False,1.0,60,65889872.375,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
AHLADA,EQ,AHLADA ENGINEERS LIMITED,34.3,41.5,34.26,39.58,51648,2001055.62,20260406,38.446666666666665,37.88,39.013333333333335,39.013333333333335,37.88,1.13333333333334,2.8633990230756443,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,895695.62,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
BSHSL,EQ,BOMBAY SUPER HYBRID SEEDS,89.95,103.0,89.16,100.39,2763228,274655445.17,20260406,97.51666666666668,96.08,98.95333333333332,98.95333333333332,96.08,2.873333333333335,2.862170866952221,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9666666666666668,60,1266985.115,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
WSI,EQ,W.S.INDUSTRIES (I) LTD.,72.0,81.99,71.11,79.97,318190,24600293.6,20260406,77.69,76.55,78.83,78.83,76.55,2.280000000000001,2.851069150931601,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,1.0,60,9568974.745,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
FCSSOFT,EQ,FCS SOFTWARE SOLN. LTD.,1.38,1.57,1.34,1.52,4142896,6156116.33,20260406,1.4766666666666666,1.455,1.498333333333333,1.498333333333333,1.455,0.043333333333333,2.850877192982434,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,1.0,60,2862962.015,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
INDTERRAIN,EQ,IND TERRAIN FASHIONS LTD,28.96,33.02,28.2,31.97,65090,2059425.85,20260406,31.063333333333333,30.61,31.516666666666666,31.516666666666666,30.61,0.9066666666666664,2.835992075904493,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,0.9833333333333332,60,868672.4,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
UNITECH,EQ,UNITECH LTD,4.5,4.86,4.3,4.78,25249396,116222338.78,20260406,4.646666666666667,4.58,4.713333333333335,4.713333333333335,4.58,0.1333333333333346,2.789400278940055,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.9,60,29468619.525,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Unavailable,Wide CPR + close above CPR; trend unavailable; participation unavailable,None,0,No active J-Curve setup.
