SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
INVENTURE,EQ,INVENTURE GRO & SEC LTD,1.0,1.02,0.96,0.99,2864327,2846873.17,20260416,1.0,0.94,0.97,0.9700000000000001,0.97,0.9700000000000002,0.9700000000000002,0.97,2.220446049250313e-16,2.289119638402385e-14,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.18333333333333332,60,1185293.2799999998,True,False,Higher,True,Risk On,True,Bullish Virgin,0.08285714285714287,1.0504,1.12,2.679848680129688e-15,2.4018301782660916,False,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,70,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: opposes SMA direction (0/20); Participation: confirmed (2.40x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PAGEIND,EQ,PAGE INDUSTRIES LTD,36800.0,37095.0,36435.0,36980.0,16695,612908740.0,20260416,36985.0,36070.0,36530.0,36528.333333333336,36527.5,36529.16666666667,36529.16666666667,36527.5,1.6666666666715173,0.004562460078487592,Narrow,Bullish,Above CPR,Cash Only,Textiles,True,True,False,0.016666666666666666,60,685056985.0,True,True,Higher,True,Risk On,True,Bullish Virgin,1070.357142857143,33093.2,34598.85,0.001557112668228311,0.8946828562006415,True,True,Long,1.0,None,None,0,No active J-Curve setup.,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: moderate (0.89x) (12/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ABREL,EQ,ADITYA BIRLA REAL EST LTD,1449.0,1475.0,1406.3,1422.0,279615,401504180.5,20260416,1429.9,1390.5,1410.3,1410.2333333333333,1410.2,1410.2666666666667,1410.2666666666667,1410.2,0.06666666666660603,0.004727126616082112,Narrow,Bullish,Above CPR,Cash Only,Realty,True,True,False,0.016666666666666666,60,256711910.95,True,True,Higher,True,Risk On,True,Bullish Virgin,68.8,1259.1660000000002,1448.0639999999999,0.0009689922480611343,1.564026300977524,True,False,Long,1.0,None,Ready,64,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with 1.6x volume. Coiling inside band (₹1,410.20 - ₹1,410.27), closed above Central Pivot (₹1,410.23). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹1,410.20).",Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.56x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TTML,EQ,TATA TELESERV(MAHARASTRA),43.5,44.3,42.9,43.77,5690597,248204128.88,20260416,43.8,42.49,43.15,43.14666666666667,43.144999999999996,43.14833333333334,43.14833333333334,43.144999999999996,0.0033333333333445125,0.007724990343787978,Narrow,Bullish,Above CPR,Cash Only,Telecommunication,True,True,False,0.016666666666666666,60,82085145.02000001,True,True,Higher,True,Risk On,True,Bullish Virgin,2.4814285714285718,40.5136,44.654399999999995,0.0013433122241457447,3.0237399083540044,True,False,Long,1.0,None,Liftoff,91,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹43.15) with massive 3.0x volume surge (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹43.15 with stop below Pivot (₹43.15).,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (3.02x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ELECTCAST,EQ,ELECTROSTEEL CASTINGS LTD,85.35,85.88,83.0,84.67,2698949,227329255.06,20260416,85.8,82.96,84.39,84.38333333333333,84.38,84.38666666666666,84.38666666666666,84.38,0.006666666666660603,0.00789983015364451,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.05,60,125429375.605,True,True,Higher,True,Risk On,True,Bullish Virgin,4.959285714285712,73.6964,73.7052,0.0013442796101576912,1.812408408823634,True,True,Long,1.0,None,Liftoff,81,🚀 J-Curve Liftoff: Decisive kinetic breakout above CPR Top (₹84.39) with strong 1.8x volume (NR7 Volatility Squeeze). Ascending Higher CPR overlay and +0 confluence. Momentum continuation target expansion above ₹84.39 with stop below Pivot (₹84.38).,Long,90,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.81x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MAXESTATES,EQ,MAX ESTATES LIMITED,383.95,389.9,382.65,387.05,51689,19982804.8,20260416,386.0,378.0,382.05,382.01666666666665,382.0,382.0333333333333,382.0333333333333,382.0,0.03333333333330302,0.008724861492815867,Narrow,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,True,False,0.03333333333333333,60,28689470.65,True,True,Higher,True,Risk On,True,Bullish Virgin,18.70357142857142,382.37200000000007,411.5,0.0017821908217156481,0.6965205124828611,True,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,66,Confirmed,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.70x) (4/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NIBE,EQ,NIBE LIMITED,1055.0,1068.3,1025.0,1046.65,77303,80815991.45,20260416,1047.0,1021.05,1034.2,1034.0833333333333,1034.025,1034.1416666666664,1034.1416666666664,1034.025,0.11666666666633319,0.0112808612131438,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.016666666666666666,60,47513607.1,True,True,Higher,True,Risk On,True,None,65.08571428571427,996.72,1054.112,0.001792508047990194,1.700902044332475,True,False,Long,1.0,None,Ready,65,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with 1.7x volume. Coiling inside band (₹1,034.03 - ₹1,034.14), closed above Central Pivot (₹1,034.08). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹1,034.03).",Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.70x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MCX,EQ,MULTI COMMODITY EXCHANGE,2881.0,2903.0,2840.0,2862.2,3431999,9836582803.8,20260416,2889.0,2812.2,2851.1,2850.7666666666664,2850.6,2850.933333333333,2850.933333333333,2850.6,0.33333333333303017,0.011691393964891803,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,True,False,0.016666666666666666,60,9274036734.1,True,True,Higher,True,Risk On,True,Bullish Virgin,104.97857142857139,2489.794,4960.697,0.0031752511850462162,1.0606581670775095,True,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.06x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
THOMASCOOK,EQ,THOMAS COOK (INDIA) LTD,108.94,110.08,106.9,109.28,1232903,133668772.48,20260416,109.35,106.01,107.7,107.68666666666667,107.68,107.69333333333333,107.69333333333333,107.68,0.013333333333321207,0.012380068090363235,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,93942678.405,True,True,Higher,True,Risk On,True,Bullish Virgin,4.81,103.3072,122.44730000000001,0.002772002772000251,1.4228758935713464,True,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (1.42x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GILLANDERS,EQ,GILLANDERS ARBUTHNOT LTD,88.99,94.63,88.99,92.87,19256,1788605.92,20260416,91.0,89.0,90.02,90.00666666666666,90.0,90.01333333333332,90.01333333333332,90.0,0.013333333333321207,0.014811523365164638,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.03333333333333333,60,588505.385,True,True,Higher,True,Risk On,True,Bullish Virgin,5.2357142857142875,87.3084,96.11230000000002,0.002546612096405141,3.039234585763391,True,False,Long,1.0,None,None,0,No active J-Curve setup.,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Above CPR (20/20); Trend: partially aligned (1/2) (12/20); Participation: confirmed (3.04x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
