SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
BEEKAY,EQ,BEEKAY STEEL INDS. LTD.,425.0,440.0,408.4,434.65,3033,1275906.8,20260427,429.1,417.0,423.05,423.05,423.05,423.05,423.05,423.05,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.2,6,479969.45,True,False,Inside,False,Neutral,False,None,,,,,2.6583083569172996,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MOKSH,EQ,MOKSH ORNAMENTS LIMITED,11.65,13.0,11.56,12.95,695184,8760371.18,20260427,12.1,11.2,11.65,11.649999999999999,11.649999999999999,11.649999999999999,11.649999999999999,11.649999999999999,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,1061934.74,True,True,Higher,True,Neutral,False,Bullish Virgin,0.8514285714285713,11.501,12.9777,0.0,8.249444010090489,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BANG,EQ,BANG OVERSEAS LTD.,39.0,39.9,38.15,38.54,4580,176567.38,20260427,39.6,38.12,38.86,38.86,38.86,38.86,38.86,38.86,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.025,60,373461.375,True,True,Lower,True,Neutral,False,None,2.208571428571429,37.458600000000004,42.610699999999994,0.0,0.4727861883976623,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GATECHDVR,EQ,GACM TECHNOLOGIES LIMITED,0.49,0.49,0.46,0.47,643773,301341.13,20260427,0.49,0.47,0.48,0.48,0.48,0.48,0.48,0.48,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Information Technology,False,False,False,0.125,60,209019.495,True,True,Lower,True,Neutral,False,None,0.029285714285714286,0.44919999999999993,0.4643,0.0,1.441689111343418,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NEAGI,EQ,NEELAMALAI AGRO INDS. L,3270.0,3270.0,3240.25,3255.65,20,65112.75,20260427,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,1.0,2,35956.375,False,False,Unknown,False,Neutral,False,None,,,,,1.810881936791459,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RMDRIP,EQ,R M DRIP & SPRINK SYS LTD,17.11,18.91,17.11,18.91,2646020,47351480.05,20260427,18.01,18.01,18.01,18.01,18.01,18.01,18.01,18.01,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.11666666666666667,60,95356300.92,True,True,Lower,True,Neutral,False,Bearish Virgin,3.095,57.825599999999994,73.58670000000001,0.0,0.49657421264406987,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
KANANIIND,EQ,KANANI INDUSTRIES LTD,1.7,1.72,1.66,1.7,203244,343046.55,20260427,1.72,1.64,1.68,1.68,1.68,1.68,1.68,1.68,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.05,60,286417.06999999995,True,True,Lower,True,Neutral,False,None,0.1178571428571429,1.5018,1.5809,0.0,1.1977168469742394,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
LANDSMILL,EQ,LANDSMILL GREEN LIMITED,1.0,1.01,0.99,0.99,1882477,1876391.96,20260427,1.02,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.1,16,4466045.109999999,True,True,Lower,False,Neutral,False,None,0.05357142857142859,,,0.0,0.42014621746621816,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
21STCENMGM,EQ,21ST CENTURY MGMT SERVICE,36.47,36.47,35.05,36.45,13058,473797.31,20260427,35.76,35.76,35.76,35.76,35.76,35.76,35.76,35.76,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.09166666666666666,60,100093.575,True,True,Higher,True,Neutral,False,None,0.7435714285714285,33.681,38.8679,0.0,4.733543686495362,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VIVIDHA,EQ,VISAGAR POLYTEX LTD,0.61,0.62,0.6,0.6,101417,61471.5,20260427,0.61,0.59,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Diversified,False,False,False,0.125,60,179087.235,True,True,Lower,True,Neutral,False,None,0.03928571428571429,0.5672,0.6024,0.0,0.34324892000258983,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
