SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
DOLLAR,EQ,DOLLAR INDUSTRIES LIMITED,335.0,354.4,320.63,337.39,6882583,2317550109.07,20260424,329.3,274.0,328.75,310.68333333333334,301.65,319.7166666666667,319.7166666666667,301.65,18.06666666666672,5.495564005069724,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,24784299.2,False,False,Higher,True,Risk Off,False,Bullish Virgin,15.602142857142853,275.4116,307.87030000000004,1.1579605975980136,93.5088012926345,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
IIFL,EQ,IIFL FINANCE LIMITED,423.0,423.55,411.85,419.35,2798721,1169595321.95,20260424,468.75,417.0,420.05,435.26666666666665,442.875,427.6583333333333,442.875,427.6583333333333,15.216666666666697,3.6225846129429105,Wide,Bearish,Below CPR,Cash Only,Financial Services,True,False,False,0.9833333333333333,60,635058919.25,False,False,Lower,True,Risk Off,False,Bearish Virgin,18.517857142857146,476.75200000000007,529.7215,0.8217293474766971,1.8417115113213176,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SHAILY,EQ,SHAILY ENG PLASTICS LTD,2210.1,2564.0,2147.1,2503.1,3379703,8124655862.3,20260424,2214.0,1922.0,2186.2,2107.4,2068.0,2146.8,2146.8,2068.0,78.80000000000018,3.6044277742201167,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,489208424.85,False,False,Higher,True,Risk Off,False,Bullish Virgin,144.89285714285717,2051.6240000000003,2154.152,0.543850135568155,16.607759493903163,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SHEKHAWATI,EQ,SHEKHAWATI INDUSTRIES LTD,16.4,17.99,15.72,17.46,534541,9210393.54,20260424,15.5,13.07,15.09,14.553333333333333,14.285,14.821666666666665,14.821666666666665,14.285,0.5366666666666653,3.5564391429202473,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9166666666666666,60,357461.95999999996,False,False,Higher,True,Risk Off,False,Bullish Virgin,1.419285714285714,12.6654,15.4024,0.3781244757590999,25.76608022850879,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
MASKINVEST,EQ,MASK INVESTMENTS LIMITED,170.1,193.64,170.1,185.3,141711,26691495.02,20260424,161.37,145.0,161.37,155.91333333333333,153.185,158.64166666666665,158.64166666666665,153.185,5.456666666666649,3.3814628906653335,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9,60,30860.68,False,False,Higher,True,Risk Off,False,Bullish Virgin,11.133571428571429,137.7332,148.4384,0.4901092791001032,864.9030099142338,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
RHETAN,EQ,RHETAN TMT LIMITED,29.04,29.49,28.01,28.83,4598765,132020703.15,20260424,28.8,25.95,28.71,27.820000000000004,27.375,28.265000000000008,28.265000000000008,27.375,0.8900000000000077,3.099965168930713,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,55045644.980000004,False,False,Higher,True,Risk Off,False,Bullish Virgin,1.0764285714285708,25.498,25.198,0.8268082282680899,2.3983859794533737,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ABMKNO,EQ,A B M KNOWLEDGEWARE LTD.,233.0,242.55,230.0,232.6,908,213786.8,20260424,254.9,232.0,254.8,247.23333333333335,243.45,251.0166666666667,251.0166666666667,243.45,7.56666666666672,2.9696493982208474,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,1.0,5,213786.8,False,False,Higher,False,Risk Off,False,None,,,,,1.0,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
VALIANTLAB,EQ,VALIANT LABORATORIES LTD,77.9,81.3,74.1,75.69,299692,23382188.55,20260424,77.0,67.5,75.59,73.36333333333333,72.25,74.47666666666666,74.47666666666666,72.25,2.2266666666666595,2.9457159236230446,Wide,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,False,False,0.9833333333333333,60,2613393.0700000003,False,False,Higher,True,Risk Off,False,Bullish Virgin,3.950000000000002,59.3222,62.53980000000001,0.5637130801687743,8.947061511110535,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ONESOURCE,EQ,ONESOURCE SPECL PHARMA L,1777.5,1863.9,1735.1,1824.3,2307423,4194710787.0,20260424,1785.0,1601.0,1768.6,1718.2,1693.0,1743.4,1743.4,1693.0,50.40000000000009,2.84971163632252,Wide,Bullish,Above CPR,Cash Only,Healthcare,True,False,False,0.9666666666666667,60,433094154.79999995,False,False,Higher,True,Risk Off,False,Bullish Virgin,84.72142857142862,1410.184,1502.66,0.5948908186493558,9.685447703483991,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
HARRMALAYA,EQ,HARRISON MALAYALAM LTD,229.0,237.9,225.1,230.01,41144,9512282.23,20260424,233.39,209.14,230.9,224.47666666666666,221.265,227.68833333333333,227.68833333333333,221.265,6.423333333333346,2.781868052548006,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,2678004.745,False,False,Higher,True,Risk Off,False,Bullish Virgin,10.126428571428573,183.9492,174.00839999999997,0.634313794643908,3.5520035010244166,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
