SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
QUINT,EQ,QUINT DIGITAL LTD.,40.2,40.25,38.1,38.15,410,15779.3,20260424,41.9,38.1,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.25,5,121902.35,True,False,Higher,False,Risk Off,False,None,,,,,0.12944213134529398,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TPHQ,EQ,TEAMO PRODUCTIONS HQ LTD,0.58,0.59,0.57,0.57,579933,336719.54,20260424,0.59,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.06666666666666667,60,810005.865,True,True,Inside,True,Risk Off,False,None,0.032857142857142856,0.5482,0.5806,0.0,0.4157001258256321,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ROLLT,EQ,ROLLATAINERS LIMITED,1.93,1.93,1.75,1.75,3491923,6563211.9,20260424,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.075,60,201632.875,True,True,Higher,True,Risk Off,False,None,0.17142857142857146,1.3264000000000002,,0.0,32.550306590629134,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PERSISTENT,EQ,PERSISTENT SYSTEMS LTD,5062.1,5090.0,4734.0,4747.3,1280422,6203071164.8,20260424,5119.4,5011.0,5065.2,5065.2,5065.2,5065.2,5065.2,5065.2,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Information Technology,True,False,False,0.016666666666666666,60,3533097721.95,True,True,Lower,True,Risk Off,False,Bearish Virgin,185.41428571428565,5080.374,5684.246999999999,0.0,1.755703253341201,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
OSIAHYPER,EQ,OSIA HYPER RETAIL LIMITED,6.07,6.24,6.0,6.24,1992004,12201118.18,20260424,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.15,60,4567007.9,True,True,Higher,True,Risk Off,False,Bullish Virgin,0.2435714285714286,7.325200000000001,,0.0,2.6715780763155674,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
EMPOWER,EQ,EMPOWER INDIA LTD.,1.75,1.75,1.65,1.75,7224770,12567838.55,20260424,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Power & Utilities,False,False,False,0.25,5,3013906.55,True,False,Higher,False,Risk Off,False,None,,,,,4.169949645585396,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GILLANDERS,EQ,GILLANDERS ARBUTHNOT LTD,97.0,97.0,88.5,90.8,2562,235388.23,20260424,93.0,91.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,539215.28,True,True,Higher,True,Risk Off,False,None,4.042857142857144,87.7342,94.4692,0.0,0.43653850091191776,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RMDRIP,EQ,R M DRIP & SPRINK SYS LTD,18.01,18.01,18.01,18.01,315157,5675977.57,20260424,18.95,18.95,18.95,18.95,18.95,18.95,18.95,18.95,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.10833333333333334,60,103943206.16,True,True,Lower,True,Risk Off,False,Bearish Virgin,3.119285714285714,59.6924,74.2081,0.0,0.05460652773460688,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SHYAMTEL,EQ,SHYAM TELECOM LIMITED,18.63,18.63,16.25,18.63,788263,14371927.14,20260424,16.94,16.94,16.94,16.94,16.94,16.94,16.94,16.94,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.025,60,59047.22,True,True,Higher,True,Risk Off,False,Bullish Virgin,1.2807142857142857,10.131599999999999,10.9903,0.0,243.39718516807397,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VCL,EQ,VAXTEX COTFAB LIMITED,1.44,1.44,1.44,1.44,201023,289473.12,20260424,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.1,60,428777.1,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.08714285714285712,1.3825999999999998,,0.0,0.6751132931306266,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
