SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260417,162.15,186.8,156.1,184.09,235533941.53,20 MICRONS LTD,Diversified,Cash Only,20260417,175.66333333333333,171.45,179.87666666666667,179.87666666666667,171.45,8.426666666666677,4.577471164466661,Wide,Bullish,Above CPR,False,False,1.0,34,91352272.76500002,False,False,Higher,True,Risk On,False,None,16.61357142857143,,,0.5072158447626014,2.5783041231596004,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
21STCENMGM,20260417,30.84,32.41,29.75,32.41,1095135.94,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260417,31.52333333333333,31.08,31.96666666666666,31.96666666666666,31.08,0.8866666666666632,2.735781137508989,Wide,Bullish,Above CPR,False,False,0.8529411764705882,34,1077077.875,False,False,Higher,True,Risk On,False,None,2.7621428571428583,,,0.32100680975777807,1.016765793281196,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
360ONE,20260417,991.0,1124.0,976.4,1113.3,6265991224.05,360 ONE WAM LIMITED,Financial Services,Cash Only,20260417,1071.2333333333333,1050.2,1092.2666666666667,1092.2666666666667,1050.2,42.066666666666606,3.7785562441989233,Wide,Bullish,Above CPR,False,False,1.0,34,4103073419.4,False,False,Higher,True,Risk On,False,None,85.52500000000002,,,0.4918639773945232,1.5271457718556465,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
3IINFOLTD,20260417,15.4,17.75,15.31,17.46,59342820.45,3I INFOTECH LIMITED,Information Technology,Cash Only,20260417,16.84,16.53,17.15,17.15,16.53,0.6199999999999974,3.5509736540664227,Wide,Bullish,Above CPR,False,False,0.9411764705882353,34,35329641.725,False,False,Higher,True,Risk On,False,None,1.344285714285714,,,0.46121147715196414,1.679689279385128,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
3MINDIA,20260417,31250.0,32000.0,30675.0,31410.0,376891405.0,3M INDIA LIMITED,Diversified,Cash Only,20260417,31361.666666666668,31337.5,31385.833333333336,31385.833333333336,31337.5,48.33333333333576,0.15387880717394384,Narrow,Bullish,Above CPR,True,False,0.08823529411764706,34,613237877.5,True,True,Higher,True,Risk On,True,None,2480.3571428571427,,,0.0194864410847142,0.6145925077825937,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
3PLAND,20260417,32.41,37.0,32.41,36.25,588545.03,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260417,35.22,34.705,35.735,35.735,34.705,1.0300000000000011,2.841379310344831,Wide,Bullish,Above CPR,False,False,0.8823529411764706,34,909329.875,True,False,Overlapping,True,Risk On,False,None,4.328571428571429,,,0.23795379537953817,0.6472294006616686,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
5PAISA,20260417,295.11,325.99,295.0,323.19,72977034.82000001,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260417,314.7266666666667,310.495,318.95833333333337,318.95833333333337,310.495,8.463333333333367,2.6186866342811865,Wide,Bullish,Above CPR,False,False,0.7941176470588235,34,89846105.8,True,False,Higher,True,Risk On,False,None,34.048571428571435,,,0.24856647366507323,0.8122448287569523,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
63MOONS,20260417,539.4,665.45,525.0,662.7,865748709.3,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260417,617.7166666666667,595.225,640.2083333333334,640.2083333333334,595.225,44.98333333333335,6.7878879332025575,Wide,Bullish,Above CPR,False,False,1.0,34,449119756.9,False,False,Higher,True,Risk On,False,None,78.31428571428572,,,0.5743949896631402,1.9276567018020667,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
AAATECH,20260417,97.05,105.5,96.08,104.14,14198207.600000001,AAA TECHNOLOGIES LIMITED,Information Technology,Cash Only,20260417,101.90666666666665,100.78999999999999,103.02333333333331,103.02333333333331,100.78999999999999,2.23333333333332,2.144549004545151,Wide,Bullish,Above CPR,False,False,0.7647058823529411,17,14081799.18,False,False,Higher,True,Risk On,False,None,13.665000000000001,,,0.16343456519087596,1.008266587139329,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
AADHARHFC,20260417,471.0,503.0,466.85,496.45,760096956.5,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260417,488.76666666666665,484.925,492.6083333333333,492.6083333333333,484.925,7.68333333333328,1.547655017289411,Wide,Bullish,Above CPR,False,False,0.7941176470588235,34,789494202.8,False,False,Higher,True,Risk On,False,None,31.774999999999995,,,0.24180435352740462,0.9627644557797379,False,False,No setup,0.0,None,Week 20 Apr – 24 Apr 2026,Weekly
