SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
360ONE,EQ,360 ONE WAM LIMITED,1034.0,1047.0,1020.4,1024.8,714095,740083744.9,20250902,1040.0,1013.3,1030.8,1028.0333333333335,1026.65,1029.416666666667,1029.416666666667,1026.65,2.766666666666879,0.2683999482602715,Moderate,Bullish,Below CPR,Cash Only,Financial Services,True,False,False,0.23529411764705882,18,633393701.7,True,False,Overlapping,False,Risk On,False,None,30.45000000000002,,,0.09085933223864949,1.168441907321858,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
3MINDIA,EQ,3M INDIA LIMITED,31315.0,31590.0,30930.0,31090.0,3206,100356010.0,20250902,31400.0,30510.0,31295.0,31068.333333333332,30955.0,31181.666666666664,31181.666666666664,30955.0,226.66666666666424,0.7242903552218062,Moderate,Bullish,Inside CPR,Cash Only,Diversified,True,False,False,0.8823529411764706,18,130204607.5,False,False,Higher,False,Risk On,False,Bullish Virgin,752.5,,,0.30121816168327475,0.7707562115265391,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
3PLAND,EQ,3P LAND HOLDINGS LIMITED,46.22,46.22,44.51,45.07,9833,443111.27,20250902,45.89,44.36,45.32,45.19,45.125,45.254999999999995,45.254999999999995,45.125,0.12999999999999545,0.2868490732568302,Moderate,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.11764705882352941,18,1046555.415,True,True,Inside,False,Risk On,False,None,3.0642857142857145,,,0.042424242424240935,0.4233997203100803,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
5PAISA,EQ,5PAISA CAPITAL LIMITED,356.5,367.0,356.5,362.3,13386,4864917.8,20250902,363.7,354.0,359.75,359.15000000000003,358.85,359.45000000000005,359.45000000000005,358.85,0.6000000000000227,0.16678248783878324,Narrow,Bullish,Above CPR,Cash Only,Stock Broking,False,True,False,0.29411764705882354,18,4894592.0,False,False,Higher,False,Risk On,False,None,9.542857142857136,,,0.06287425149700841,0.9939373496299589,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
63MOONS,EQ,63 MOONS TECHNOLOGIES LTD,915.1,938.9,910.85,924.3,96851,89705364.5,20250902,926.15,900.0,914.2,913.4500000000002,913.075,913.8250000000003,913.8250000000003,913.075,0.7500000000002274,0.08203894115075774,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.058823529411764705,18,103402902.5,True,True,Inside,False,Risk On,False,None,34.87142857142855,,,0.02150757886112902,0.8675323644807746,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AADHARHFC,EQ,AADHAR HOUSING FINANCE L,507.4,515.95,501.8,507.9,437605,223321575.5,20250902,507.9,495.05,501.85,501.6000000000001,501.475,501.72500000000014,501.72500000000014,501.475,0.2500000000001137,0.04981568197670891,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,True,False,0.17647058823529413,18,235255118.25,True,True,Lower,False,Risk On,False,None,12.178571428571432,,,0.020527859237545985,0.9492740356138882,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTECH,EQ,AARTECH SOLONICS LIMITED,61.49,63.59,61.0,61.86,72472,4550997.94,20250902,60.57,58.01,60.57,59.71666666666667,59.29,60.14333333333334,60.14333333333334,59.29,0.8533333333333388,1.4088382587639736,Wide,Bullish,Above CPR,Cash Only,Information Technology,False,False,False,0.8823529411764706,18,1446619.6800000002,False,False,Higher,False,Risk On,False,Bullish Virgin,2.6149999999999998,,,0.3263224984066306,3.145953288842303,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Watch,Wide CPR + close above CPR; trend opposes; participation confirmed
AARTIDRUGS,EQ,AARTI DRUGS LTD.,474.4,482.95,465.05,469.55,150752,71268533.1,20250902,480.0,465.85,473.45,473.09999999999997,472.925,473.2749999999999,473.2749999999999,472.925,0.34999999999990905,0.07392544091243194,Narrow,Bullish,Below CPR,Cash Only,Healthcare & Pharma,False,False,False,0.11764705882352941,18,60176225.3,True,True,Higher,False,Risk On,False,None,15.035714285714274,,,0.02327790973871131,1.1843304019934928,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTIIND,EQ,AARTI INDUSTRIES LTD,378.55,385.9,377.5,383.05,449899,172037737.7,20250902,379.6,375.3,377.6,377.5,377.45000000000005,377.54999999999995,377.54999999999995,377.45000000000005,0.09999999999990905,0.02648305084743354,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,True,False,0.058823529411764705,18,289121085.55,True,True,Higher,False,Risk On,False,Bullish Virgin,9.832142857142847,,,0.010170722847793159,0.5950369803458978,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTIPHARM,EQ,AARTI PHARMALABS LIMITED,869.7,876.9,861.85,870.2,187928,163893280.4,20250902,864.0,825.05,860.7,849.9166666666666,844.525,855.3083333333333,855.3083333333333,844.525,10.783333333333303,1.2528562023159409,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.7647058823529411,18,269907922.0,False,False,Overlapping,False,Risk On,False,Bullish Virgin,38.11071428571431,,,0.28294755255677284,0.6072192293785286,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Watch,Watch,Wide CPR + close above CPR; trend opposes; participation light
