SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
KOPRAN,EQ,KOPRAN LTD,172.0,176.0,170.44,173.04,128882,22310302.68,20250922,173.16,173.22,173.1,173.22,173.1,0.12000000000000455,0.06934812760055742,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.0625,32,20168018.625,Overlapping,True,No setup
TEAMLEASE,EQ,TEAMLEASE SERVICES LTD.,1880.0,1910.0,1830.7,1868.4,112372,209261409.6,20250922,1869.7,1870.35,1869.0500000000002,1870.35,1869.0500000000002,1.2999999999997272,0.0695782487689856,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.0625,32,39762768.9,Lower,True,Short
CELLO,EQ,CELLO WORLD LIMITED,612.0,622.9,611.9,618.05,126101,77931488.4,20250922,617.6166666666667,617.4,617.8333333333334,617.8333333333334,617.4,0.43333333333339397,0.07011298977969323,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.0625,32,106873514.625,Overlapping,True,No setup
HINDWAREAP,EQ,HINDWARE HME INOVATON LTD,330.0,333.8,323.4,328.95,102624,33785828.4,20250922,328.7166666666667,328.6,328.83333333333337,328.83333333333337,328.6,0.2333333333333485,0.07093276587121097,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.0625,32,52310981.175,Lower,True,No setup
BHAGCHEM,EQ,BHAGIRADHA CHEM & INDS L,253.25,260.0,253.25,256.9,35737,9201455.75,20250922,256.71666666666664,256.625,256.8083333333333,256.8083333333333,256.625,0.18333333333328028,0.07136369534187634,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.15625,32,14371783.075,Lower,True,No setup
WALCHANNAG,EQ,WALCHANDNAGAR INDUSTRIES,208.4,212.0,206.61,209.08,117616,24644606.08,20250922,209.23000000000002,209.305,209.15500000000003,209.305,209.15500000000003,0.14999999999997726,0.07174287354121736,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.1,10,44115326.84,Inside,True,No setup
APOLLOTYRE,EQ,APOLLO TYRES LTD,483.0,490.4,481.35,486.4,1131081,551207057.7,20250922,486.05,485.875,486.225,486.225,485.875,0.35000000000002274,0.07195723684210995,Narrow,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,False,0.21875,32,311833398.85,Higher,True,Long
NIITMTS,EQ,NIIT LEARNING SYSTEMS LTD,317.1,325.65,316.95,320.95,436037,139834239.5,20250922,321.18333333333334,321.29999999999995,321.0666666666667,321.29999999999995,321.0666666666667,0.2333333333332348,0.07270083605958398,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.21875,32,42501008.45,Lower,True,Short
VARDHACRLC,EQ,VARDHAMAN ACRYLICS LTD,45.31,45.8,44.4,45.15,29565,1330778.82,20250922,45.11666666666667,45.099999999999994,45.13333333333334,45.13333333333334,45.099999999999994,0.03333333333334565,0.07382798080475227,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.0625,32,1311390.7349999999,Inside,True,No setup
NTPCGREEN,EQ,NTPC GREEN ENERGY LIMITED,104.03,104.5,103.39,103.83,3954807,410470720.53,20250922,103.90666666666665,103.945,103.86833333333331,103.945,103.86833333333331,0.0766666666666822,0.07383864650552076,Narrow,Bearish,Below CPR,Cash Only,Power,False,True,0.125,32,444698631.615,Overlapping,True,No setup
ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,45.01,45.48,44.36,44.97,4097,184635.11,20250922,44.93666666666667,44.92,44.95333333333333,44.95333333333333,44.92,0.03333333333333144,0.07412348973389246,Narrow,Bullish,Above CPR,Cash Only,Unclassified,True,False,0.2,10,65151.62,Lower,True,No setup
PTL,EQ,PTL ENTERPRISES LTD,40.1,40.15,39.82,39.94,27805,1110987.84,20250922,39.97,39.985,39.955,39.985,39.955,0.030000000000001137,0.07511266900350812,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.1875,32,1416411.58,Inside,True,No setup
AXITA,EQ,AXITA COTTON LIMITED,8.8,8.84,8.76,8.79,1925654,16955395.49,20250922,8.796666666666667,8.8,8.793333333333333,8.8,8.793333333333333,0.006666666666667709,0.07584376185059966,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,0.21875,32,10844148.01,Lower,True,Short
