SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
BCONCEPTS,EQ,BRAND CONCEPTS LIMITED,397.05,413.85,370.45,380.1,53583,20852048.55,20250925,449.0,394.2,397.4,413.5333333333333,421.6,405.4666666666666,421.6,405.4666666666666,16.13333333333344,4.0597215232343835,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9411764705882353,35,3376510.55,False,False,Higher,True,Risk Off,False,Bullish Virgin,30.900000000000002,,,0.5221143473570692,6.175620730697851,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
BANARBEADS,EQ,BANARAS BEADS LTD,126.58,127.39,119.33,120.45,29973,3674659.0,20250925,141.99,124.59,126.58,131.05333333333334,133.29000000000002,128.81666666666666,133.29000000000002,128.81666666666666,4.473333333333358,3.5339969452783677,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9411764705882353,35,744285.32,False,False,Higher,True,Risk Off,False,None,8.932142857142857,,,0.500813008130084,4.9371644196878695,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ONELIFECAP,EQ,ONELIFE CAP ADVISORS LTD,14.2,14.2,13.55,13.63,10302,141131.86,20250925,15.7,14.21,14.23,14.713333333333333,14.955,14.471666666666666,14.955,14.471666666666666,0.4833333333333343,3.3965799953150686,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,13,141131.86,False,False,Outside,False,Risk Off,False,Bearish Virgin,,,,,1.0,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
AROGRANITE,EQ,ARO GRANITE IND. LTD.,38.91,39.73,38.26,38.85,14090,550049.25,20250925,43.0,38.15,38.71,39.95333333333334,40.575,39.33166666666668,40.575,39.33166666666668,1.2433333333333252,3.2119176784637693,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9705882352941176,35,546269.12,False,False,Higher,True,Risk Off,False,None,2.7392857142857148,,,0.45388961321164406,1.0069199042406058,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
ASTRON,EQ,ASTRON PAPER BORD MIL LTD,15.67,15.68,14.39,14.4,68918,1010935.74,20250925,16.56,15.15,15.15,15.62,15.855,15.384999999999998,15.855,15.384999999999998,0.4700000000000024,3.102310231023118,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9411764705882353,35,644527.15,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.9721428571428568,,,0.48346803820720324,1.5684920953291106,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
URAVIDEF,EQ,URAVI DEFENCE &TECH LTD,256.55,256.55,245.7,245.7,260212,64131279.4,20250925,283.9,257.25,258.6,266.5833333333333,270.575,262.59166666666664,270.575,262.59166666666664,7.9833333333333485,3.087135859757675,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.8888888888888888,19,4177755.75,False,False,Lower,False,Risk Off,False,Bearish Virgin,23.31428571428571,,,0.34242238562091576,15.350653134760211,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
KAPSTON,EQ,KAPSTON SERVICES LIMITED,256.95,256.95,250.0,250.53,5162,1298203.91,20250925,278.0,251.0,253.29,260.7633333333333,264.5,257.02666666666664,264.5,257.02666666666664,7.473333333333358,2.9505046915919926,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,35,1154910.63,False,False,Overlapping,True,Risk Off,False,None,8.547142857142854,,,0.8743662599587753,1.1240730462408162,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
REGENCERAM,EQ,REGENCY CERAMICS LTD.,41.24,43.47,40.1,40.42,73256,3064681.2,20250925,45.98,40.2,41.31,42.49666666666667,43.09,41.903333333333336,43.09,41.903333333333336,1.1866666666666674,2.8725893649640946,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9705882352941176,35,147612.08,False,False,Overlapping,True,Risk Off,False,None,3.1857142857142855,,,0.372496263079223,20.761723566255554,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
BAJAJELEC,EQ,BAJAJ ELECT.LTD,586.85,589.9,560.6,564.95,790209,455175175.3,20250925,653.8,576.35,589.75,606.6333333333333,615.075,598.1916666666666,615.075,598.1916666666666,16.88333333333344,2.8627949696199133,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,35,32410891.9,False,False,Higher,True,Risk Off,False,None,23.464285714285705,,,0.7195332318620038,14.043895388759728,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
HIKAL,EQ,HIKAL LIMITED,259.85,264.85,257.1,258.6,405986,105946866.1,20250925,282.7,258.0,259.85,266.85,270.35,263.35,270.35,263.35,7.0,2.6938618433711756,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9705882352941176,35,76314102.6,False,False,Higher,True,Risk Off,False,None,8.474999999999998,,,0.825958702064897,1.3882999667220093,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
