SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
MITCON,EQ,MITCON CON & ENG SER LTD,71.91,71.91,68.0,68.61,6720,465463.16,20250826,71.5,69.5,70.5,70.5,70.5,70.5,70.5,70.5,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,717849.755,True,True,Inside,False,Risk Off,False,None,,,,,0.648413065210282,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DMART,EQ,AVENUE SUPERMARTS LIMITED,4751.8,4799.1,4696.2,4716.4,911518,4315538822.4,20250826,4750.5,4700.1,4725.3,4725.3,4725.3,4725.3,4725.3,4725.3,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Consumer Services,True,False,False,0.07692307692307693,14,2464660921.75,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.7509665464796709,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
FLEXITUFF,EQ,FLEXITUFF VENTURES INT L,22.8,23.27,22.17,23.27,71911,1634867.02,20250826,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.2,11,835846.63,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.9559413908266878,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
LAXMICOT,EQ,LAXMI COTSPIN LIMITED,25.62,26.98,25.15,25.28,8139,207564.64,20250826,26.49,24.75,25.62,25.62,25.619999999999997,25.620000000000005,25.620000000000005,25.619999999999997,7.105427357601002e-15,2.7733908499613593e-14,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,334547.16500000004,True,True,Inside,False,Risk Off,False,None,,,,,0.6204346104681533,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
HINDNATGLS,EQ,HIND NATL GLASS & IND LTD,10.87,10.87,10.87,10.87,62525,679646.75,20250826,11.45,11.45,11.45,11.449999999999998,11.45,11.449999999999996,11.45,11.449999999999996,3.552713678800501e-15,3.1028067063759836e-14,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.8,6,684443.905,False,False,Lower,False,Risk Off,False,Bearish Virgin,,,,,0.9929911641188477,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RELIANCE,EQ,RELIANCE INDUSTRIES LTD,1408.0,1410.0,1381.6,1384.9,12145259,16891359345.3,20250826,1419.5,1405.7,1412.6,1412.5999999999997,1412.6,1412.5999999999995,1412.6,1412.5999999999995,4.547473508864641e-13,3.2192223622148106e-14,Narrow,Bearish,Below CPR,Cash Only,Oil Gas & Consumable Fuels,True,False,True,0.07692307692307693,14,13066167603.1,True,True,Inside,False,Risk Off,False,Bearish Virgin,,,,,1.2927554473809486,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GEOJITFSL,EQ,GEOJIT FINANCIAL SER L,73.15,73.79,71.56,72.1,306372,22217694.87,20250826,74.38,73.2,73.79,73.79,73.78999999999999,73.79000000000002,73.79000000000002,73.78999999999999,2.842170943040401e-14,3.8517020504680854e-14,Narrow,Bullish,Below CPR,Cash Only,Stock Broking,False,False,False,0.15384615384615385,14,25027081.549999997,True,True,Inside,False,Risk Off,False,None,,,,,0.8877461331483136,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,880.0,887.8,867.15,873.45,161688,142067299.15,20250826,895.6,873.25,884.45,884.4333333333334,884.425,884.4416666666668,884.4416666666668,884.425,0.016666666666878882,0.0018844102738288066,Narrow,Bullish,Below CPR,Cash Only,Automobile and Auto Components,True,False,False,0.07692307692307693,14,125665663.05,True,True,Higher,False,Risk Off,False,None,,,,,1.1305180405046213,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CANFINHOME,EQ,CAN FIN HOMES LTD,764.8,768.75,733.0,739.85,294477,218913298.3,20250826,772.35,762.0,767.15,767.1666666666666,767.175,767.1583333333333,767.175,767.1583333333333,0.01666666666665151,0.0021725433965523702,Narrow,Bearish,Below CPR,Cash Only,Financial Services,True,False,True,0.07692307692307693,14,101306728.95,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,2.160895930299406,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
CPCAP,EQ,CP CAPITAL LIMITED,143.5,146.79,143.06,143.82,10998,1587592.96,20250826,149.88,141.61,145.75,145.74666666666667,145.745,145.74833333333333,145.74833333333333,145.745,0.0033333333333303017,0.0022870211549436033,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,2285410.115,True,True,Higher,False,Risk Off,False,None,,,,,0.6946643622429228,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TIPSMUSIC,EQ,TIPS MUSIC LIMITED,581.0,585.4,564.1,570.2,260396,149847006.5,20250826,596.55,576.0,586.3,586.2833333333333,586.275,586.2916666666666,586.2916666666666,586.275,0.01666666666665151,0.0028426857695124526,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,123254664.45,True,True,Inside,False,Risk Off,False,None,,,,,1.2157512023472958,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ISGEC,EQ,ISGEC HEAVY ENG LTD,1036.7,1036.7,982.1,989.4,37448,37382789.5,20250826,1037.9,1015.0,1026.4,1026.4333333333334,1026.45,1026.4166666666667,1026.45,1026.4166666666667,0.03333333333330302,0.0032475967783810416,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.07692307692307693,14,29847753.1,True,True,Higher,False,Risk Off,False,None,,,,,1.2524490327548305,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
APLAPOLLO,EQ,APL APOLLO TUBES LTD,1645.2,1650.0,1620.5,1628.9,682057,1112551928.3,20250826,1659.1,1631.1,1645.2,1645.1333333333332,1645.1,1645.1666666666665,1645.1666666666665,1645.1,0.06666666666660603,0.00405219223599599,Narrow,Bullish,Below CPR,Cash Only,Capital Goods,True,False,False,0.07692307692307693,14,526901520.0,True,True,Lower,False,Risk Off,False,None,,,,,2.1114988020911385,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
VLSFINANCE,EQ,VLS FINANCE LTD,230.6,231.67,225.6,227.54,9381,2145078.65,20250826,234.39,230.04,232.23,232.22,232.21499999999997,232.22500000000002,232.22500000000002,232.21499999999997,0.010000000000047748,0.004306075873077444,Narrow,Bullish,Below CPR,Cash Only,Financial Services,False,False,False,0.07692307692307693,14,4877547.16,True,True,Inside,False,Risk Off,False,Bearish Virgin,,,,,0.43978634744763795,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
JYOTHYLAB,EQ,JYOTHY LABS LIMITED,347.15,350.7,340.0,341.5,408965,141266910.3,20250826,352.7,341.65,347.15,347.1666666666667,347.17499999999995,347.1583333333334,347.17499999999995,347.1583333333334,0.01666666666653782,0.004800998607673289,Narrow,Bearish,Below CPR,Cash Only,Healthcare & Pharma,False,False,True,0.07692307692307693,14,67745441.95,True,True,Higher,False,Risk Off,False,None,,,,,2.0852607383425594,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BARBEQUE,EQ,BARBEQUE NATION HOSP. LTD,268.75,268.95,260.0,261.4,109990,28798351.25,20250826,272.85,263.4,268.15,268.1333333333333,268.125,268.14166666666665,268.14166666666665,268.125,0.01666666666665151,0.0062154266890365505,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,18940717.25,True,True,Higher,False,Risk Off,False,None,,,,,1.520446711171933,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DCXINDIA,EQ,DCX SYSTEMS LIMITED,266.0,266.15,256.15,257.35,527654,136974854.7,20250826,269.5,262.95,266.25,266.23333333333335,266.225,266.2416666666667,266.2416666666667,266.225,0.01666666666665151,0.006259780907662538,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,97652129.625,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,1.4026816949717904,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
MATRIMONY,EQ,MATRIMONY.COM LIMITED,510.9,514.4,500.25,505.9,11035,5585993.05,20250826,517.1,510.0,513.6,513.5666666666666,513.55,513.5833333333333,513.5833333333333,513.55,0.03333333333330302,0.006490134994801988,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,6961300.15,True,True,Higher,False,Risk Off,False,None,,,,,0.8024353108808273,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PREMIERENE,EQ,PREMIER ENERGIES LIMITED,1004.0,1019.0,981.3,1011.2,1429245,1434709037.7,20250826,1019.0,989.0,1003.9,1003.9666666666667,1004.0,1003.9333333333334,1004.0,1003.9333333333334,0.06666666666660603,0.006640767672736929,Narrow,Bearish,Above CPR,Cash Only,Capital Goods,True,False,False,0.07692307692307693,14,644749426.8499999,True,True,Lower,False,Risk Off,False,None,,,,,2.225219562752373,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
TEXINFRA,EQ,TEXMACO INFRA & HOLDG LTD,96.9,97.0,95.57,95.9,43481,4178234.16,20250826,97.8,96.02,96.9,96.90666666666668,96.91,96.90333333333336,96.91,96.90333333333336,0.006666666666632182,0.006879944960404727,Narrow,Bearish,Below CPR,Cash Only,Real Estate & Infra,False,False,True,0.15384615384615385,14,7251830.484999999,True,False,Lower,False,Risk Off,False,Bearish Virgin,,,,,0.5761626900466635,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PGIL,EQ,PEARL GLOBAL IND LIMITED,1338.1,1349.9,1270.0,1277.9,218091,281925889.7,20250826,1367.7,1339.2,1353.6,1353.5,1353.45,1353.55,1353.55,1353.45,0.09999999999990905,0.007387706855785244,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.07692307692307693,14,109086913.45,True,True,Higher,False,Risk Off,False,None,,,,,2.584415314209259,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
