SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
OSWALSEEDS,EQ,SHREEOSWAL S AND CHE LTD,19.37,19.37,17.52,17.52,969806,17686052.52,20250825,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.20833333333333334,13,1291075.65,True,True,Higher,False,Risk Off,False,None,,,,,13.69869575032261,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
JOCIL,EQ,JOCIL LIMITED,164.8,164.8,158.0,160.32,5778,927702.3,20250825,163.64,159.1,161.37,161.37,161.37,161.37,161.37,161.37,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,553429.91,True,True,Lower,False,Risk Off,False,None,,,,,1.6762778506134588,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SANDESH,EQ,SANDESH LTD,1252.4,1252.4,1230.3,1233.3,833,1034388.2,20250825,1259.5,1242.1,1250.8,1250.8,1250.8,1250.8,1250.8,1250.8,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,3553966.5,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,0.2910517586476969,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RAJMET,EQ,RAJNANDINI METAL LIMITED,4.52,4.6,4.45,4.51,604996,2732658.22,20250825,4.56,4.48,4.52,4.52,4.52,4.52,4.52,4.52,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,2078212.47,True,True,Lower,False,Risk Off,False,None,,,,,1.3149080084193703,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AFIL,EQ,AKME FINTRADE (INDIA) LTD,7.4,7.4,7.15,7.19,437611,3162717.22,20250825,7.55,6.85,7.2,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,3499101.65,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,0.9038654878745807,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
HARDWYN,EQ,HARDWYN INDIA LIMITED,13.86,13.98,13.15,13.62,120412,1659142.55,20250825,14.03,13.81,13.92,13.92,13.92,13.92,13.92,13.92,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,7228340.45,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,0.22953298360483285,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
QGOLDHALF,EQ,QUANTUM GOLD FUND,82.53,83.49,82.53,83.35,52656,4387276.64,20250825,82.78,82.28,82.53,82.53,82.53,82.53,82.53,82.53,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,4387276.64,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.0,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
FLEXITUFF,EQ,FLEXITUFF VENTURES INT L,22.17,22.17,22.17,22.17,30469,675497.73,20250825,21.12,21.12,21.12,21.12,21.12,21.12,21.12,21.12,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.16666666666666666,10,755672.1799999999,True,True,Higher,False,Risk Off,False,Bullish Virgin,,,,,0.8939031340283031,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INVENTURE,EQ,INVENTURE GRO & SEC LTD,1.5,1.53,1.5,1.5,439978,662182.09,20250825,1.52,1.5,1.51,1.51,1.51,1.51,1.51,1.51,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,996196.61,True,True,Lower,False,Risk Off,False,None,,,,,0.6647102422884174,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
STEL,EQ,STEL HOLDINGS LIMITED,439.35,443.0,428.15,440.1,24506,10768937.5,20250825,445.0,421.0,433.0,433.0,433.0,433.0,433.0,433.0,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,4866783.35,True,True,Lower,False,Risk Off,False,None,,,,,2.212742323941747,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INDIGOPNTS,EQ,INDIGO PAINTS LIMITED,1131.0,1138.1,1115.1,1126.4,16949,19113783.4,20250825,1149.8,1117.2,1133.5,1133.5,1133.5,1133.5,1133.5,1133.5,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,43382912.5,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,0.44058322271470357,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
HINDNATGLS,EQ,HIND NATL GLASS & IND LTD,11.45,11.45,11.45,11.45,76716,878398.2,20250825,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.375,5,689241.06,True,False,Lower,False,Risk Off,False,Bearish Virgin,,,,,1.2744426456543374,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RAINBOW,EQ,RAINBOW CHILDRENS MED LTD,1577.3,1577.3,1519.9,1525.3,108678,167023791.4,20250825,1593.7,1561.1,1577.4,1577.4000000000003,1577.4,1577.4000000000005,1577.4000000000005,1577.4,4.547473508864641e-13,2.882891789568049e-14,Narrow,Bullish,Below CPR,Cash Only,Healthcare,True,False,False,0.08333333333333333,13,146624411.5,True,True,Lower,False,Risk Off,False,Bearish Virgin,,,,,1.139126764031377,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
FCSSOFT,EQ,FCS SOFTWARE SOLN. LTD.,2.41,2.54,2.4,2.5,4739131,11707536.82,20250825,2.47,2.41,2.44,2.44,2.4400000000000004,2.4399999999999995,2.4400000000000004,2.4399999999999995,8.881784197001252e-16,3.640075490574284e-14,Narrow,Bearish,Above CPR,Cash Only,Information Technology,False,False,False,0.08333333333333333,13,4088588.03,True,True,Lower,False,Risk Off,False,None,,,,,2.863466980311049,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AJAXENGG,EQ,AJAX ENGINEERING LIMITED,687.9,698.0,680.1,694.5,118810,81928069.25,20250825,687.6,672.15,679.85,679.8666666666667,679.875,679.8583333333333,679.875,679.8583333333333,0.01666666666665151,0.0024515211688830637,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.08333333333333333,13,99717239.45,True,True,Lower,False,Risk Off,False,None,,,,,0.8216038641049644,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
