SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
WEBELSOLAR,EQ,WEBSOL ENERGY SYSTEM LTD,1359.6,1366.0,1310.0,1314.3,170019,226195653.7,20250821,1390.0,1297.8,1349.0,1345.6000000000001,1343.9,1347.3000000000002,1347.3000000000002,1343.9,3.400000000000091,0.25203854707191187,Moderate,Bullish,Below CPR,Cash Only,Power & Utilities,False,False,False,0.2,11,376899405.5,True,False,Higher,False,Risk On,False,None,,,,,0.6001486083532706,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
UPL,EQ,UPL LIMITED,717.05,718.55,710.2,712.45,2041917,1455659297.0,20250821,730.3,702.0,713.45,715.25,716.15,714.35,716.15,714.35,1.7999999999999545,0.25229518536687284,Moderate,Bearish,Below CPR,Cash Only,Chemicals,True,False,False,0.3,11,1000643715.8,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,1.4547228689046647,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
THEMISMED,EQ,THEMIS MEDICARE LTD.,105.32,106.08,103.69,104.08,54907,5753857.59,20250821,107.61,104.33,105.57,105.83666666666666,105.97,105.70333333333332,105.97,105.70333333333332,0.26666666666667993,0.2525970130403334,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.3,11,10087296.2,False,False,Higher,False,Risk On,False,None,,,,,0.5704063285065427,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
WEIZMANIND,EQ,WEIZMANN LTD,110.5,110.9,108.0,109.47,1638,179379.48,20250821,111.45,108.36,109.49,109.76666666666667,109.905,109.62833333333333,109.905,109.62833333333333,0.27666666666667084,0.2526866989375019,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.4,11,180407.15,False,False,Higher,False,Risk On,False,None,,,,,0.9943036071463909,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
CESC,EQ,CESC LTD,163.99,165.2,163.6,164.72,1426608,234734746.2,20250821,164.95,163.15,163.43,163.84333333333333,164.05,163.63666666666666,164.05,163.63666666666666,0.4133333333333553,0.2529115421485378,Moderate,Bearish,Above CPR,Cash Only,Power,True,False,False,0.6,11,283104541.86,False,False,Lower,False,Risk On,False,None,,,,,0.8291451089332234,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
EUROTEXIND,EQ,EUROTEX INDUSTRIES LTD,13.34,14.99,13.34,13.71,1040,14435.46,20250821,14.97,14.12,14.49,14.526666666666666,14.545,14.508333333333331,14.545,14.508333333333331,0.036666666666668846,0.2530480791350507,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.2,11,45846.06,False,False,Higher,False,Risk On,False,None,,,,,0.31486806063596307,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PNBHOUSING,EQ,PNB HOUSING FIN LTD.,811.8,816.3,802.95,804.25,1609672,1303818740.1,20250821,819.95,803.1,808.45,810.5,811.5250000000001,809.4749999999999,811.5250000000001,809.4749999999999,2.050000000000182,0.2535716494526788,Moderate,Bearish,Below CPR,Cash Only,Financial Services,True,False,False,0.5,11,2214341611.9,True,False,Inside,False,Risk On,False,None,,,,,0.5888065026160383,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BORANA,EQ,BORANA WEAVES LIMITED,218.95,220.99,217.0,217.75,244774,53284752.15,20250821,221.99,218.6,219.46,220.01666666666668,220.29500000000002,219.73833333333334,220.29500000000002,219.73833333333334,0.556666666666672,0.2536529056168194,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.4,11,15946920.88,False,False,Lower,False,Risk On,False,Bearish Virgin,,,,,3.3413818599192795,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
HMAAGRO,EQ,HMA AGRO INDUSTRIES LTD,31.9,32.18,31.5,31.61,78519,2489775.26,20250821,31.6,31.18,31.51,31.430000000000003,31.39,31.470000000000006,31.470000000000006,31.39,0.0800000000000054,0.2538876547128067,Moderate,Bullish,Above CPR,Cash Only,Chemicals & Fertilizers,False,False,False,0.3,11,4579075.57,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,0.5437287989549383,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ACL,EQ,ANDHRA CEMENTS LIMITED,72.0,73.0,71.21,72.02,18720,1349896.2,20250821,74.69,69.0,72.12,71.93666666666667,71.845,72.02833333333334,72.02833333333334,71.845,0.18333333333333712,0.25420595304123283,Moderate,Bullish,Inside CPR,Cash Only,Diversified,False,False,False,0.2,11,1213163.92,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,1.1127071764547696,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MANOMAY,EQ,MANOMAY TEX INDIA LTD,164.53,167.98,162.72,164.35,2419,398358.54,20250821,168.88,163.0,166.58,166.15333333333334,165.94,166.36666666666667,166.36666666666667,165.94,0.4266666666666765,0.25613318925842027,Moderate,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.3,11,645541.74,False,False,Higher,False,Risk On,False,None,,,,,0.6170918397933494,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SHRIPISTON,EQ,SHRIRAM PIST. & RING LTD,2603.0,2632.9,2581.0,2599.8,78561,204557317.1,20250821,2645.9,2578.3,2602.1,2608.766666666667,2612.1000000000004,2605.4333333333334,2612.1000000000004,2605.4333333333334,6.66666666666697,0.25620332295711046,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.2,11,149332453.7,True,False,Higher,False,Risk On,False,None,,,,,1.3698115314635053,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PIIND,EQ,PI INDUSTRIES LTD,3796.8,3882.8,3774.9,3869.8,162383,623374129.6,20250821,3821.9,3742.5,3796.8,3787.066666666667,3782.2,3791.9333333333343,3791.9333333333343,3782.2,9.733333333334485,0.2563562298075876,Moderate,Bullish,Above CPR,Cash Only,Chemicals,True,False,False,0.6,11,623374129.6,False,False,Higher,False,Risk On,False,Bullish Virgin,,,,,1.0,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
CERA,EQ,CERA SANITARYWARE LTD,6522.0,6545.5,6462.0,6477.5,4816,31263574.5,20250821,6570.0,6480.0,6500.0,6516.666666666667,6525.0,6508.333333333334,6525.0,6508.333333333334,16.66666666666606,0.25641025641024706,Moderate,Bearish,Below CPR,Cash Only,Ceramics & Sanitaryware,False,False,False,0.2,11,97734186.0,False,False,Overlapping,False,Risk On,False,None,,,,,0.31988371499814816,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
JAYSREETEA,EQ,JAYSHREE TEA & INDUSTRIES,103.0,103.14,101.0,101.23,36076,3677979.12,20250821,103.28,101.13,102.6,102.33666666666666,102.205,102.46833333333332,102.46833333333332,102.205,0.2633333333333212,0.25666016894085886,Moderate,Bullish,Below CPR,Cash Only,FMCG & Food Products,False,False,False,0.2,11,6317527.78,True,True,Higher,False,Risk On,False,None,,,,,0.5821864577538906,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
KFINTECH,EQ,KFIN TECHNOLOGIES LIMITED,1124.0,1131.6,1108.8,1127.7,1125821,1265554748.0,20250821,1132.8,1107.4,1115.8,1118.6666666666667,1120.1,1117.2333333333336,1120.1,1117.2333333333336,2.866666666666333,0.25691581525957463,Moderate,Bearish,Above CPR,Cash Only,Financial Services,True,False,False,0.2,11,958036584.1,True,True,Overlapping,False,Risk On,False,None,,,,,1.3209879132005058,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ZEEMEDIA,EQ,ZEE MEDIA CORPORATION LTD,12.95,13.17,12.61,12.67,15647007,203055677.29,20250821,13.0,12.8,12.95,12.916666666666666,12.9,12.933333333333332,12.933333333333332,12.9,0.03333333333333144,0.25740025740024275,Moderate,Bullish,Below CPR,Cash Only,Media & Entertainment,False,False,False,0.3,11,11820142.05,True,False,Higher,False,Risk On,False,None,,,,,17.178784859865537,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD,2298.8,2305.1,2242.0,2260.0,9908,22457719.4,20250821,2340.0,2252.5,2287.4,2293.2999999999997,2296.25,2290.3499999999995,2296.25,2290.3499999999995,5.900000000000546,0.257934773104859,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.2,11,15819221.0,True,False,Higher,False,Risk On,False,None,,,,,1.419647617287855,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PNB,EQ,PUNJAB NATIONAL BANK,107.5,108.0,107.05,107.16,5887988,632385768.45,20250821,108.05,107.0,107.11,107.38666666666667,107.525,107.24833333333333,107.525,107.24833333333333,0.27666666666667084,0.2583014346621892,Moderate,Bearish,Below CPR,Cash Only,Financial Services,True,False,False,0.7,11,957772466.2,False,False,Inside,False,Risk On,False,None,,,,,0.6602672250111924,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
