SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
GLOBECIVIL,EQ,GLOBE CIVIL PROJECTS LTD,80.09,82.44,79.5,79.82,461590,37184146.33,20250820,79.55,78.22,78.59,78.78666666666666,78.88499999999999,78.68833333333333,78.88499999999999,78.68833333333333,0.19666666666665833,0.2502438817491517,Moderate,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.2222222222222222,10,30981720.415,True,True,Lower,False,Risk On,False,None,,,,,1.200196303882371,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
KOPRAN,EQ,KOPRAN LTD,161.06,161.99,160.01,160.94,121007,19476713.06,20250820,163.9,157.01,161.06,160.65666666666667,160.45499999999998,160.85833333333335,160.85833333333335,160.45499999999998,0.4033333333333644,0.2504242725278557,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.3333333333333333,10,14038698.305,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,1.387358901577307,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
CLSEL,EQ,CHAMAN LAL SETIA EXP LTD,287.6,287.6,282.35,283.0,74672,21231937.2,20250820,292.0,282.35,286.1,286.81666666666666,287.175,286.4583333333333,287.175,286.4583333333333,0.716666666666697,0.2504951648607818,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.3333333333333333,10,21178704.75,False,False,Lower,False,Risk On,False,Bearish Virgin,,,,,1.0025134894049645,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SESHAPAPER,EQ,SESHASAYEE PAPER & BOARDS,265.8,267.85,262.9,263.8,7256,1924405.65,20250820,267.65,260.65,265.15,264.4833333333333,264.15,264.8166666666666,264.8166666666666,264.15,0.6666666666666288,0.251430008171461,Moderate,Bullish,Below CPR,Cash Only,Paper & Packaging,False,False,False,0.3333333333333333,10,2750631.25,False,False,Inside,False,Risk On,False,None,,,,,0.6996232773840549,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SPECIALITY,EQ,SPECIALITY REST LTD,124.57,125.5,124.26,125.41,17918,2242908.56,20250820,125.0,123.0,124.47,124.15666666666668,124.0,124.31333333333336,124.31333333333336,124.0,0.313333333333361,0.2517340189068539,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.2222222222222222,10,2758016.95,True,False,Overlapping,False,Risk On,False,Bullish Virgin,,,,,0.8132323334706119,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DEEPAKNTR,EQ,DEEPAK NITRITE LTD,1813.6,1820.8,1809.1,1814.7,100649,182617876.7,20250820,1829.9,1811.0,1813.6,1818.1666666666667,1820.45,1815.8833333333334,1820.45,1815.8833333333334,4.566666666666606,0.25180120570504005,Moderate,Bearish,Below CPR,Cash Only,Chemicals,True,False,False,0.1111111111111111,10,147704002.05,True,True,Overlapping,False,Risk On,False,None,,,,,1.2363773097913833,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SAREGAMA,EQ,SAREGAMA INDIA LIMITED,481.55,488.0,480.0,485.65,95024,46066252.65,20250820,488.0,481.15,482.75,483.9666666666667,484.575,483.3583333333334,484.575,483.3583333333334,1.2166666666665833,0.25202831002932846,Moderate,Bearish,Above CPR,Cash Only,Media Entertainment & Publication,True,False,False,0.5555555555555556,10,93195247.625,False,False,Lower,False,Risk On,False,None,,,,,0.4942983019409086,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MAXESTATES,EQ,MAX ESTATES LIMITED,453.0,469.9,450.3,462.15,159611,73327716.05,20250820,470.45,443.7,455.35,456.5,457.075,455.925,457.075,455.925,1.1499999999999773,0.2525529812232299,Moderate,Bearish,Above CPR,Cash Only,Real Estate & Infra,False,False,False,0.5555555555555556,10,48024690.475,True,False,Higher,False,Risk On,False,None,,,,,1.5268753494241025,False,False,No setup,0.0,None,Ready,61,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with 1.5x volume. Coiling inside band (₹455.93 - ₹457.07), closed above Central Pivot (₹456.50). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹455.93).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
KMSUGAR,EQ,K M SUGAR MILLS LTD,29.01,29.21,28.51,28.88,118383,3427934.07,20250820,29.1,28.7,29.01,28.936666666666667,28.9,28.973333333333336,28.973333333333336,28.9,0.07333333333333769,0.25278639549582105,Moderate,Bullish,Below CPR,Cash Only,FMCG & Food Products,False,False,False,0.5555555555555556,10,3797458.8899999997,False,False,Higher,False,Risk On,False,None,,,,,0.9026915548781622,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
JSL,EQ,JINDAL STAINLESS LIMITED,756.6,776.95,756.0,765.05,782841,601416632.75,20250820,763.05,747.0,757.9,755.9833333333332,755.025,756.9416666666665,756.9416666666665,755.025,1.916666666666515,0.2528917623257046,Moderate,Bullish,Above CPR,Cash Only,Metals & Mining,True,False,False,0.2222222222222222,10,647836853.725,False,False,Higher,False,Risk On,False,Bullish Virgin,,,,,0.9283458162219574,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
IDEA,EQ,VODAFONE IDEA LIMITED,6.61,6.94,6.57,6.79,546082602,3708123582.89,20250820,6.62,6.49,6.58,6.563333333333333,6.555,6.571666666666665,6.571666666666665,6.555,0.01666666666666572,0.25329280648428143,Moderate,Bullish,Above CPR,Cash Only,Telecommunication,True,False,False,0.3333333333333333,10,2388119700.0649996,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,1.5527377387276997,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
