SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
AJANTPHARM,EQ,AJANTA PHARMA LIMITED,2710.0,2740.6,2586.5,2703.3,254993,676630031.4,20250819,2729.5,2661.0,2691.0,2693.8333333333335,2695.25,2692.416666666667,2695.25,2692.416666666667,2.83333333333303,0.10528923572400706,Narrow,Bearish,Above CPR,Cash Only,Healthcare,True,False,False,0.25,9,155214786.9,True,False,Higher,False,Risk On,False,None,,,,,4.359314243918857,False,False,No setup,0.0,None,Ready,80,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (4.4x volume). Coiling inside band (₹2,692.42 - ₹2,695.25), closed above Central Pivot (₹2,693.83). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹2,692.42).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
HEIDELBERG,EQ,HEIDELBERGCEMENT (I) LTD,218.79,224.8,218.12,220.02,438506,96965399.99,20250819,220.53,215.0,217.99,217.84,217.765,217.91500000000002,217.91500000000002,217.765,0.1500000000000341,0.06881049589432271,Narrow,Bullish,Above CPR,Cash Only,Cement & Building Materials,False,True,False,0.25,9,18853221.01,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,5.14317420554123,False,False,No setup,0.0,None,Ready,80,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (5.1x volume). Coiling inside band (₹217.76 - ₹217.92), closed above Central Pivot (₹217.84). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹217.76).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BALMLAWRIE,EQ,BALMER LAWRIE & CO LTD,215.0,221.31,214.4,218.92,431128,94437564.68,20250819,216.94,214.5,214.93,215.45666666666668,215.72,215.19333333333336,215.72,215.19333333333336,0.5266666666666424,0.24504102110763618,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.375,9,27406349.46,False,False,Higher,False,Risk On,False,None,,,,,3.4458279391727498,False,False,No setup,0.0,None,Ready,79,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (3.4x volume). Coiling inside band (₹215.19 - ₹215.72), closed above Central Pivot (₹215.46). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹215.19).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
DBL,EQ,DILIP BUILDCON LIMITED,492.2,499.5,488.5,491.75,396614,196261051.2,20250819,497.9,475.6,489.2,487.56666666666666,486.75,488.3833333333333,488.3833333333333,486.75,1.6333333333333258,0.3338784409920944,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.375,9,50739785.3,False,False,Higher,False,Risk On,False,Bullish Virgin,,,,,3.867991361011928,False,False,No setup,0.0,None,Ready,77,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (3.9x volume). Coiling inside band (₹486.75 - ₹488.38), closed above Central Pivot (₹487.57). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹486.75).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
MONARCH,EQ,MONARCH NETWORTH CAP LTD,329.25,348.4,328.9,333.9,1207757,405271387.2,20250819,336.05,327.3,330.45,331.26666666666665,331.675,330.8583333333333,331.675,330.8583333333333,0.8166666666667197,0.24713774146367676,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.375,9,62127090.95,True,False,Overlapping,False,Risk On,False,None,,,,,6.5232635393497365,False,False,No setup,0.0,None,Ready,75,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (6.5x volume). Coiling inside band (₹330.86 - ₹331.68), closed above Central Pivot (₹331.27). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹330.86).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SUDARSCHEM,EQ,SUDARSHAN CHEMICAL INDS L,1468.5,1505.0,1434.3,1460.0,322698,475176361.5,20250819,1463.8,1430.7,1451.2,1448.5666666666666,1447.25,1449.8833333333332,1449.8833333333332,1447.25,2.633333333333212,0.18145902241822023,Narrow,Bullish,Above CPR,Cash Only,Chemicals & Fertilizers,False,True,False,0.375,9,168887136.6,True,False,Higher,False,Risk On,False,None,,,,,2.813573437658721,False,False,No setup,0.0,None,Ready,74,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.8x volume). Coiling inside band (₹1,447.25 - ₹1,449.88), closed above Central Pivot (₹1,448.57). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹1,447.25).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ACCELYA,EQ,ACCELYA SOLN INDIA LTD,1392.3,1425.0,1392.3,1404.7,82213,115197699.8,20250819,1411.8,1385.0,1392.3,1396.3666666666668,1398.4,1394.3333333333335,1398.4,1394.3333333333335,4.066666666666606,0.29208264502381714,Moderate,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.875,9,8431296.7,False,False,Overlapping,False,Risk On,False,None,,,,,13.663105913471176,False,False,No setup,0.0,None,Ready,72,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (13.7x volume). Coiling inside band (₹1,394.33 - ₹1,398.40), closed above Central Pivot (₹1,396.37). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹1,394.33).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ICIL,EQ,INDO COUNT INDUSTRIES LTD,255.0,269.7,250.75,252.35,820191,211606282.8,20250819,254.15,245.2,249.05,249.4666666666667,249.675,249.25833333333338,249.675,249.25833333333338,0.41666666666662877,0.1673024158468696,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.25,9,92419381.2,True,False,Higher,False,Risk On,False,Bullish Virgin,,,,,2.2896310281722596,False,False,No setup,0.0,None,Ready,70,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.3x volume). Coiling inside band (₹249.26 - ₹249.68), closed above Central Pivot (₹249.47). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹249.26).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
POKARNA,EQ,POKARNA LIMITED,929.9,944.7,917.0,939.95,170871,158401782.6,20250819,941.4,911.0,925.15,925.85,926.2,925.5,926.2,925.5,0.7000000000000455,0.07566340593417775,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.25,9,67166326.8,True,False,Higher,False,Risk On,False,None,,,,,2.35835112841097,False,False,No setup,0.0,None,Ready,70,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.4x volume). Coiling inside band (₹925.50 - ₹926.20), closed above Central Pivot (₹925.85). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹925.50).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
RUPA,EQ,RUPA & COMPANY LTD,196.8,206.4,196.5,199.43,274029,55179635.84,20250819,198.29,195.1,196.57,196.65333333333334,196.695,196.61166666666668,196.695,196.61166666666668,0.08333333333331439,0.04239371894659123,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.125,9,25321085.39,True,True,Higher,False,Risk On,False,Bullish Virgin,,,,,2.179197099575833,False,False,No setup,0.0,None,Ready,69,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.2x volume). Coiling inside band (₹196.61 - ₹196.69), closed above Central Pivot (₹196.65). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹196.61).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
EICHERMOT,EQ,EICHER MOTORS LTD,5918.0,5995.0,5891.5,5938.5,843617,5026380733.5,20250819,6024.5,5825.5,5912.0,5920.666666666667,5925.0,5916.333333333334,5925.0,5916.333333333334,8.66666666666606,0.14659449706809982,Narrow,Bearish,Above CPR,Cash Only,Automobile and Auto Components,True,False,False,0.5,9,2432909670.5,False,False,Higher,False,Risk On,False,Bullish Virgin,,,,,2.065995624271164,False,False,No setup,0.0,None,Ready,68,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.1x volume). Coiling inside band (₹5,916.33 - ₹5,925.00), closed above Central Pivot (₹5,920.67). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹5,916.33).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ROHLTD,EQ,ROYAL ORCHID HOTELS LTD,416.75,428.9,415.45,419.9,69849,29487198.35,20250819,421.0,411.1,416.75,416.2833333333333,416.05,416.5166666666666,416.5166666666666,416.05,0.4666666666665833,0.11197760447908417,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.375,9,14909507.3,False,False,Higher,False,Risk On,False,Bullish Virgin,,,,,1.977744653574166,False,False,No setup,0.0,None,Ready,67,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with institutional absorption (2.0x volume). Coiling inside band (₹416.05 - ₹416.52), closed above Central Pivot (₹416.28). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹416.05).",Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
