SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
MASKINVEST,EQ,MASK INVESTMENTS LIMITED,148.13,148.87,148.13,148.13,167,24739.19,20260818,148.13,148.13,148.13,148.13,148.13,148.13,148.13,148.13,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Diversified,False,False,False,0.041666666666666664,60,28551.35,True,True,Inside,True,Risk Off,False,None,10.168571428571425,139.5882,148.27,0.0,0.8664805692200194,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
HUDCO,EQ,HSG & URBAN DEV CORPN LTD,187.9,189.4,186.4,188.01,1134421,212469913.01,20260818,191.87,186.15,189.01,189.01,189.01,189.01,189.01,189.01,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Financial Services,True,False,False,0.016666666666666666,60,407636085.225,True,True,Lower,True,Risk Off,False,Bearish Virgin,4.318571428571427,203.2922,201.6614,0.0,0.5212244958459075,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PANCHMAHQ,EQ,PANCHMAHAL STEEL LTD.,331.0,331.0,275.0,286.85,81,23873.8,20260818,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,1.0,2,13039.4,False,False,Unknown,False,Risk Off,False,None,,,,,1.830897127168428,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
HINDADH,EQ,HINDUSTAN ADHESIVES LTD.,372.9,402.65,361.0,385.45,246790,96818142.65,20260818,335.55,335.55,335.55,335.55,335.55,335.55,335.55,335.55,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,1.0,2,49493401.150000006,False,False,Unknown,False,Risk Off,False,None,,,,,1.9561828526710574,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
PBMPOLY,EQ,P B M POLYTEX LTD.,64.8,64.8,58.8,60.42,405,24712.25,20260818,63.5,63.5,63.5,63.5,63.5,63.5,63.5,63.5,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,1.0,2,12864.125,False,False,Unknown,False,Risk Off,False,None,,,,,1.9210206679428254,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ANSALBU,EQ,ANSAL BUILDWELL LTD.,76.0,76.0,73.0,73.0,145,10695.64,20260818,72.8,72.8,72.8,72.8,72.8,72.8,72.8,72.8,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,1.0,2,6840.219999999999,False,False,Unknown,False,Risk Off,False,None,,,,,1.5636397659724395,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GTLINFRA,EQ,GTL INFRA.LTD,1.21,1.22,1.2,1.21,11833145,14359126.51,20260818,1.22,1.2,1.21,1.21,1.21,1.21,1.21,1.21,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Real Estate & Infra,False,False,False,0.03333333333333333,60,66648006.55,True,True,Lower,True,Risk Off,False,None,0.04357142857142861,1.3266,1.2948,0.0,0.2154472016987881,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BLUECHIP,EQ,BLUE CHIP INDIA LIMITED,1.87,1.87,1.87,1.87,3337,6240.19,20260818,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.45714285714285713,36,41106.465,True,True,Higher,True,Risk Off,False,Bullish Virgin,0.09000000000000005,,,0.0,0.15180556148527974,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GANGAFORGE,EQ,GANGA FORGING LIMITED,2.37,2.37,2.37,2.37,668638,1584672.06,20260818,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Automobile & Ancillary,False,False,False,0.016666666666666666,60,1016556.24,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.1707142857142858,2.4432,2.6426,0.0,1.5588631476011598,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ICICIBANK,EQ,ICICI BANK LTD.,1410.0,1416.6,1406.3,1412.0,8345198,11773283117.6,20260818,1423.6,1407.0,1415.3,1415.3,1415.3,1415.3,1415.3,1415.3,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Financial Services,True,False,False,0.016666666666666666,60,17657801189.300003,True,True,Higher,True,Risk Off,False,None,21.02142857142857,1400.44,1337.283,0.0,0.6667468384871266,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
