TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-08-17,2026-08-17,CM,NSE,STK,758700,INE784R01023,ARFIN,EQ,,,,,ARFIN INDIA LIMITED,83.38,84.8,82.06,83.69,83.0,84.05,,83.69,,,1626003,135026616.87,3771,F1,1,,,,,,Cash Only,Unclassified,False,83.51666666666667,83.43,83.60333333333332,83.60333333333332,83.43,0.1733333333333178,0.20711355398890882,Narrow,Bullish,Above CPR,True,False,0.21666666666666667,60,194046301.07999998,Inside,True,Risk Off,True,3.4471428571428566,88.66879999999999,89.2943,0.05028318828567032,0.6958474143463947,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,17029,INE619A01035,PATANJALI,EQ,,,,,PATANJALI FOODS LIMITED,357.0,358.6,347.0,353.9,353.9,352.0,,353.78,,,7402930,2621692009.75,51181,F1,1,,,,,,F&O + Cash,Fast Moving Consumer Goods,True,353.1666666666667,352.8,353.53333333333336,353.53333333333336,352.8,0.7333333333333485,0.2072148441179284,Narrow,Bullish,Above CPR,True,False,0.5166666666666667,60,1145366680.675,Higher,True,Risk Off,False,9.932142857142862,384.53399999999993,422.814,0.07383435215150574,2.2889543182843033,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,27095,INE665A01038,SWANCORP,EQ,,,,,SWAN CORP LIMITED,304.0,306.5,302.0,305.2,304.5,304.6,,305.21,,,978187,297337855.75,12721,F1,1,,,,,,Cash Only,Chemicals,True,304.56666666666666,304.25,304.8833333333333,304.8833333333333,304.25,0.6333333333333258,0.20751419833988394,Narrow,Bullish,Above CPR,True,False,0.26666666666666666,60,207070473.65,Outside,True,Risk Off,False,6.096428571428565,313.835,320.827,0.1038859597734806,1.4359258976370242,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,13875,INE742C01031,JINDRILL,EQ,,,,,JINDAL DRILLING IND. LTD,588.0,589.0,579.75,586.2,587.0,588.0,,586.21,,,114041,66595995.55,6148,F1,1,,,,,,Cash Only,Unclassified,False,584.9833333333333,584.375,585.5916666666667,585.5916666666667,584.375,1.216666666666697,0.20755146138974698,Narrow,Bullish,Above CPR,True,False,0.25,60,138716552.375,Lower,True,Risk Off,True,21.407142857142862,591.837,575.109,0.05683461239016935,0.4800868707432075,False,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,1190,INE529A01010,FMGOETZE,EQ,,,,,FEDERAL-MOGUL GOETZE (IND,452.9,459.4,445.65,453.95,451.05,457.25,,453.96,,,22515,10242913.5,1069,F1,1,,,,,,Cash Only,Unclassified,False,453.0,452.525,453.475,453.475,452.525,0.9500000000000455,0.20927414913537737,Narrow,Bullish,Above CPR,True,False,0.2833333333333333,60,18840827.225,Lower,True,Risk Off,False,16.924999999999983,464.12899999999996,450.7525,0.056129985228954,0.5436551897471158,False,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,17547,INE098F01031,AMRUTANJAN,EQ,,,,,AMRUTAJAN HEALTH LTD,493.0,496.0,484.6,491.85,493.35,496.05,,491.89,,,54421,26637231.5,2832,F1,1,,,,,,Cash Only,Unclassified,False,490.81666666666666,490.3,491.3333333333333,491.3333333333333,490.3,1.033333333333303,0.21009115245162205,Narrow,Bullish,Above CPR,True,False,0.3333333333333333,60,15172249.9,Lower,True,Risk Off,False,16.43571428571428,532.7289999999999,540.1035,0.06287121541358648,1.755654677161625,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,3063,INE205A01025,VEDL,EQ,,,,,VEDANTA LIMITED,268.0,270.65,267.05,269.7,269.7,267.5,,269.7,,,6638615,1787645910.75,43854,F1,1,,,,,,F&O + Cash,Metals & Mining,True,269.1333333333334,268.85,269.41666666666674,269.41666666666674,268.85,0.5666666666667197,0.21010999876407851,Narrow,Bullish,Above CPR,True,False,0.23333333333333334,60,4093837160.2250004,Higher,True,Risk Off,True,7.046428571428562,278.22900000000004,399.921,0.08041898969421274,0.4366675665848296,False,False,No setup,0,0,-2,-2
2026-08-17,2026-08-17,CM,NSE,STK,1675,INE248A01017,ITI,EQ,,,,,ITI LTD,276.25,278.7,274.05,277.25,278.45,276.75,,277.2,,,103006,28433411.9,4026,F1,1,,,,,,Cash Only,Telecommunication,True,276.6666666666667,276.375,276.95833333333337,276.95833333333337,276.375,0.5833333333333712,0.2103997595431456,Narrow,Bullish,Above CPR,True,False,0.25,60,91148515.3,Lower,True,Risk Off,True,7.610714285714279,290.066,288.5392,0.07664633192554861,0.3119459686909459,False,False,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,18822,INE913H01037,ENDURANCE,EQ,,,,,ENDURANCE TECHNO. LTD.,2900.4,3040.0,2897.5,2978.2,2969.0,2899.0,,2978.28,,,292019,875918784.4,41697,F1,1,,,,,,Cash Only,Automobile and Auto Components,True,2971.9,2968.75,2975.05,2975.05,2968.75,6.300000000000182,0.21153717010275272,Narrow,Bullish,Above CPR,True,False,0.3333333333333333,60,315699421.9,Higher,True,Risk Off,False,89.35000000000007,2721.8720000000003,2587.32,0.07050923335198855,2.774534014438118,True,True,No setup,0,0,0,0
2026-08-17,2026-08-17,CM,NSE,STK,29224,INE013P01021,ONESOURCE,EQ,,,,,ONESOURCE SPECL PHARMA L,1557.5,1573.4,1533.1,1558.2,1550.3,1559.2,,1556.84,,,104753,163177631.3,13162,F1,1,,,,,,Cash Only,Healthcare,True,1554.8999999999999,1553.25,1556.5499999999997,1556.5499999999997,1553.25,3.299999999999727,0.2117828263380649,Narrow,Bullish,Above CPR,True,False,0.21666666666666667,60,351903422.5,Overlapping,True,Risk Off,True,59.8357142857143,1629.47,1647.54,0.055151008714332296,0.4637000405984969,False,False,No setup,0,0,-2,-2
