TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Industry,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
2026-08-13,2026-08-13,CM,NSE,STK,4681,INE657B01025,BLUECHIP,EQ,,,,,BLUE CHIP INDIA LIMITED,1.78,1.78,1.78,1.78,1.78,1.75,,2.06,,,17181,30582.18,29,F1,1,,,,,,Cash Only,1.78,1.78,1.78,1.78,1.78,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,Unclassified,0.5,15,22930.41,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,24870,INE878H01024,INVENTURE,EQ,,,,,INVENTURE GRO & SEC LTD,0.91,0.92,0.9,0.91,0.91,0.9,,0.91,,,937420,851777.45,275,F1,1,,,,,,Cash Only,0.91,0.91,0.91,0.91,0.91,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,Unclassified,0.059322033898305086,59,854927.56,Inside,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,7420,INE859Q01017,MANAKALUCO,EQ,,,,,MANAK ALUMINIUM CO. LTD.,39.32,41.5,39.32,40.41,39.6,39.32,,40.41,,,100898,4088920.7,961,F1,1,,,,,,Cash Only,40.41,40.41,40.41,40.41,40.41,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,Unclassified,0.01694915254237288,59,2785105.36,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,19218,INE0JWS01017,VALIANTLAB,EQ,,,,,VALIANT LABORATORIES LTD,78.49,78.49,78.49,78.49,78.49,74.76,,78.51,,,7454,585064.46,30,F1,1,,,,,,Cash Only,78.49,78.49,78.49,78.49,78.49,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,Unclassified,0.6666666666666666,3,585064.46,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,25608,INE337M01021,INDOTHAI,EQ,,,,,INDO THAI SEC LTD,81.13,81.13,81.13,81.13,81.13,85.4,,81.06,,,38995,3163664.35,430,F1,1,,,,,,Cash Only,81.13,81.13,81.13,81.13,81.13,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,Unclassified,0.05084745762711865,59,295284874.88,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,1162,INE043A01012,GTL,EQ,,,,,GTL LTD,7.8,7.8,7.5,7.65,7.72,7.6,,7.65,,,200583,1535089.45,633,F1,1,,,,,,Cash Only,7.650000000000001,7.65,7.650000000000002,7.650000000000002,7.65,1.7763568394002505e-15,2.3220350841833342e-14,Narrow,Bullish,Inside CPR,False,False,Unclassified,0.01694915254237288,59,1789473.95,Lower,True,Watch
2026-08-13,2026-08-13,CM,NSE,STK,6385,INE652F01027,CCHHL,EQ,,,,,COUNTRY CLUB HOSP HOL LTD,12.3,12.69,12.13,12.41,12.64,12.36,,12.41,,,15521,192804.72,132,F1,1,,,,,,Cash Only,12.410000000000002,12.41,12.410000000000004,12.410000000000004,12.41,3.552713678800501e-15,2.8627829805000015e-14,Narrow,Bullish,Inside CPR,False,False,Unclassified,0.03389830508474576,59,209573.81,Inside,True,Watch
2026-08-13,2026-08-13,CM,NSE,STK,5194,INE414B01021,ANTGRAPHIC,EQ,,,,,ANTARCTICA LTD,0.73,0.76,0.72,0.74,0.74,0.73,,0.74,,,179250,132450.08,178,F1,1,,,,,,Cash Only,0.7399999999999999,0.74,0.7399999999999998,0.74,0.7399999999999998,2.220446049250313e-16,3.0006027692571804e-14,Narrow,Bearish,Inside CPR,False,False,Unclassified,0.11864406779661017,59,95612.28,Higher,True,Watch
2026-08-13,2026-08-13,CM,NSE,STK,25643,INE0Q3J01015,KRN,EQ,,,,,KRN HEAT EXCHANGE N REF L,1398.4,1398.4,1398.4,1398.4,1398.4,1331.9,,1398.5,,,58663,82034339.2,1242,F1,1,,,,,,Cash Only,1398.4000000000003,1398.4,1398.4000000000003,1398.4000000000003,1398.4,4.547473508864641e-13,3.2519118341423346e-14,Narrow,Bullish,Inside CPR,False,False,Unclassified,0.3333333333333333,3,262593212.9,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,759397,INE880Y01017,SOLEX,EQ,,,,,SOLEX ENERGY LIMITED,901.0,905.45,862.0,883.75,884.1,899.55,,883.78,,,52119,45956958.05,3535,F1,1,,,,,,Cash Only,883.7333333333332,883.725,883.7416666666664,883.7416666666664,883.725,0.0166666666664241,0.0018859028759744,Narrow,Bullish,Above CPR,True,False,Unclassified,0.01694915254237288,59,34862087.2,Lower,True,No setup
