TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score,JCurve_Stage,JCurve_Score,JCurve_Explanation
2026-08-21,2026-08-21,CM,NSE,STK,29624,INE274Y01021,AJAXENGG,EQ,,,,,AJAX ENGINEERING LIMITED,568.7,568.75,560.85,565.65,565.0,566.4,,565.7,,,32517,18387403.05,2773,F1,1,,,,,,Cash Only,Diversified,False,565.0833333333334,564.8,565.3666666666668,565.3666666666668,564.8,0.5666666666668334,0.1001797342290874,Narrow,Bullish,Above CPR,True,False,0.15,60,23938104.925,Inside,True,Neutral,True,19.57142857142858,565.9760000000001,546.5169999999999,0.0289537712895462,0.7681227527245457,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,27084,INE0CJD01029,KMEW,EQ,,,,,KNOWLEDGE MARINE & EN W L,2710.0,2758.7,2680.1,2725.6,2724.0,2691.8,,2725.5,,,55030,149802795.9,8705,F1,1,,,,,,Cash Only,Diversified,False,2721.4666666666667,2719.4,2723.5333333333338,2723.5333333333338,2719.4,4.133333333334122,0.1516485666764793,Narrow,Bullish,Above CPR,True,False,0.1166666666666666,60,170150811.05,Overlapping,True,Neutral,True,115.09285714285716,2405.7,2137.463,0.0359130308860409,0.8804118827031592,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,10925,INE233A01035,GODREJIND,EQ,,,,,GODREJ INDUSTRIES LTD,1223.4,1234.3,1220.1,1230.0,1229.0,1223.4,,1229.95,,,31720,38975543.7,4850,F1,1,,,,,,Cash Only,Diversified,True,1228.1333333333332,1227.1999999999998,1229.0666666666666,1229.0666666666666,1227.1999999999998,1.866666666666788,0.151761517615186,Narrow,Bullish,Above CPR,True,False,0.2333333333333333,60,148444350.55,Higher,True,Neutral,True,43.54285714285719,1247.496,1128.6675,0.0428696412948408,0.2625599664493261,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,2711,INE283A01014,PRECOT,EQ,,,,,PRECOT LIMITED,709.5,713.95,683.95,697.35,699.7,709.5,,697.35,,,6324,4404315.8,522,F1,1,,,,,,Cash Only,Diversified,False,698.4166666666666,698.95,697.8833333333332,698.95,697.8833333333332,1.0666666666668334,0.1529600152960254,Narrow,Bearish,Below CPR,False,True,0.0666666666666666,60,4375553.5,Lower,True,Neutral,True,53.20357142857143,772.855,641.953,0.0200487793963021,1.0065734083699354,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,11705,INE692G01013,XCHANGING,EQ,,,,,XCHANGING SOLUTIONS LTD,61.6,61.99,60.22,61.25,61.61,61.28,,61.29,,,62503,3825704.82,1181,F1,1,,,,,,Cash Only,Diversified,False,61.153333333333336,61.105,61.20166666666667,61.20166666666667,61.105,0.096666666666664,0.1578231292516963,Narrow,Bullish,Above CPR,True,False,0.2666666666666666,60,5312644.175,Lower,True,Neutral,False,1.917142857142858,64.471,64.327,0.0504222553402867,0.7201131289768715,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,27052,INE0W2G01015,SAGILITY,EQ,,,,,SAGILITY LIMITED,42.64,43.85,42.64,43.35,43.36,42.64,,43.35,,,28339595,1227219190.33,59987,F1,1,,,,,,Cash Only,Information Technology,True,43.28,43.245000000000005,43.315,43.315,43.245000000000005,0.0699999999999931,0.1614763552479658,Narrow,Bullish,Above CPR,True,False,0.1666666666666666,60,684119269.75,Higher,True,Neutral,True,0.9828571428571428,41.778400000000005,41.759800000000006,0.0712209302325512,1.7938673044226143,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,Ready,68,"🪝 J-Curve Ready (The Hook): Support defense at Monthly/Weekly CPR level with 1.8x volume. Coiling inside band (₹43.25 - ₹43.31), closed above Central Pivot (₹43.28). Probe long setup ahead of crowd with invalidation below CPR Bottom (₹43.25)."
2026-08-21,2026-08-21,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1208.0,1214.0,1190.1,1199.0,1199.0,1203.0,,1199.0,,,485140,584524442.1,32846,F1,1,,,,,,Cash Only,Financial Services,True,1201.0333333333333,1202.05,1200.0166666666669,1202.05,1200.0166666666669,2.033333333333303,0.1695857659160386,Narrow,Bearish,Below CPR,False,True,0.2166666666666666,60,1132309602.7,Lower,True,Neutral,True,30.521428571428583,1132.236,1096.186,0.0666198611436139,0.5162231607911807,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,8167,INE825V01034,MANYAVAR,EQ,,,,,VEDANT FASHIONS LIMITED,547.0,554.0,537.1,544.15,542.0,547.35,,544.14,,,403295,220011106.0,24662,F1,1,,,,,,Cash Only,Diversified,False,545.0833333333334,545.55,544.6166666666668,545.55,544.6166666666668,0.9333333333331666,0.1715213329657569,Narrow,Bearish,Below CPR,False,True,0.2333333333333333,60,73592191.525,Inside,True,Neutral,True,22.725000000000005,439.54,429.431,0.0410707737440337,2.989598508222982,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,14732,INE271C01023,DLF,EQ,,,,,DLF LIMITED,677.2,684.45,675.25,678.1,678.1,676.15,,678.1,,,2480650,1688499569.75,60729,F1,1,,,,,,Cash Only,Realty,True,679.2666666666668,679.85,678.6833333333335,679.85,678.6833333333335,1.166666666666515,0.1720493535859777,Narrow,Bearish,Below CPR,False,True,0.15,60,2267795976.025,Higher,True,Neutral,True,16.710714285714296,650.682,614.3695,0.0698154876397999,0.7445553249060824,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,1760.0,1760.0,1725.1,1747.1,1740.0,1750.4,,1747.12,,,294642,511676023.8,11760,F1,1,,,,,,Cash Only,Chemicals,True,1744.0666666666666,1742.55,1745.5833333333333,1745.5833333333333,1742.55,3.033333333333303,0.1736210482132278,Narrow,Bullish,Above CPR,True,False,0.2166666666666666,60,254603571.8,Lower,True,Neutral,True,55.86428571428572,1674.908,1665.531,0.0542982568299018,2.009696958226255,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,10738,INE881D01027,OFSS,EQ,,,,,ORACLE FIN SERV SOFT LTD.,11850.0,11870.0,11650.0,11724.0,11724.0,11826.0,,11722.73,,,110088,1292276181.0,18917,F1,1,,,,,,Cash Only,Information Technology,True,11748.0,11760.0,11736.0,11760.0,11736.0,24.0,0.2047082906857728,Narrow,Bearish,Below CPR,False,True,0.2666666666666666,60,2820258173.0,Lower,True,Neutral,False,289.6428571428572,11086.83,9980.895,0.0828606658446362,0.458212015258647,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,4963,INE090A01021,ICICIBANK,EQ,,,,,ICICI BANK LTD.,1417.0,1420.0,1411.2,1420.0,1420.0,1411.9,,1419.99,,,4565280,6469928366.1,100376,F1,1,,,,,,Cash Only,Financial Services,True,1417.0666666666666,1415.6,1418.5333333333333,1418.5333333333333,1415.6,2.933333333333394,0.2065727699530559,Narrow,Bullish,Above CPR,True,False,0.4166666666666667,60,17035709616.55,Higher,True,Neutral,False,20.10714285714284,1407.412,1342.286,0.1458851391355863,0.3797862555613497,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,4306,INE721A01047,SHRIRAMFIN,EQ,,,,,SHRIRAM FINANCE LIMITED,1140.0,1140.0,1127.3,1130.0,1130.0,1128.2,,1130.01,,,2514574,2847414118.0,60919,F1,1,,,,,,Cash Only,Financial Services,True,1132.4333333333334,1133.65,1131.2166666666667,1133.65,1131.2166666666667,2.433333333333394,0.2153392330383534,Narrow,Bearish,Below CPR,False,True,0.3333333333333333,60,4363575384.65,Higher,True,Neutral,False,23.92857142857148,1056.241,1006.4,0.1016915422885595,0.6525415208859489,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,17752,INE790G01031,SHILPAMED,EQ,,,,,SHILPA MEDICARE LTD,825.0,825.0,810.3,814.95,816.0,820.95,,814.94,,,709865,581232923.95,26764,F1,1,,,,,,Cash Only,Diversified,False,816.75,817.65,815.85,817.65,815.85,1.7999999999999543,0.2208724461623356,Narrow,Bearish,Below CPR,False,True,0.2,60,563077972.1,Lower,True,Neutral,True,36.86785714285715,649.795,549.4920000000001,0.0488230165649508,1.0322423407584054,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,20314,INE740D01017,NRAIL,EQ,,,,,N R AGARWAL INDS LTD,505.0,505.0,499.05,503.85,504.0,503.6,,503.8,,,3736,1881934.6,211,F1,1,,,,,,Cash Only,Diversified,False,502.6333333333334,502.025,503.2416666666668,503.2416666666668,502.025,1.216666666666811,0.2414739836591863,Narrow,Bullish,Above CPR,True,False,0.1833333333333333,60,1917721.1,Lower,True,Neutral,True,23.42499999999999,465.328,463.0925,0.0519388118107496,0.9813390487282014,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,236,INE021A01026,ASIANPAINT,EQ,,,,,ASIAN PAINTS LIMITED,2620.2,2644.0,2615.5,2640.0,2640.0,2625.2,,2640.0,,,330334,868007102.5,21795,F1,1,,,,,,Cash Only,Consumer Durables,True,2633.1666666666665,2629.75,2636.583333333333,2636.583333333333,2629.75,6.83333333333303,0.2588383838383724,Moderate,Bullish,Above CPR,False,False,0.5166666666666667,60,2620427472.9,Higher,True,Neutral,False,46.63571428571432,2704.726000000001,2606.58,0.1465257568795563,0.3312463754394185,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,381,INE129Z01016,SINTERCOM,EQ,,,,,SINTERCOM INDIA LIMITED,78.0,79.5,78.0,79.06,79.5,79.39,,79.06,,,605,47837.81,20,F1,1,,,,,,Cash Only,Diversified,False,78.85333333333334,78.75,78.95666666666668,78.95666666666668,78.75,0.2066666666666776,0.2614048402057647,Moderate,Bullish,Above CPR,False,False,0.2333333333333333,60,375487.53,Lower,True,Neutral,True,5.197857142857141,79.7092,78.0035,0.0397599743484057,0.1274018607222455,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,4184,INE495C01010,SANGAMIND,EQ,,,,,SANGAM (INDIA) LTD,575.55,587.15,573.05,577.65,581.0,578.05,,577.66,,,12387,7177810.15,826,F1,1,,,,,,Cash Only,Diversified,False,579.2833333333333,580.0999999999999,578.4666666666667,580.0999999999999,578.4666666666667,1.633333333333212,0.2827548400126741,Moderate,Bearish,Below CPR,False,False,0.25,60,14870279.8,Higher,True,Neutral,True,18.257142857142867,581.28,538.7455,0.0894627021387517,0.4826950297196156,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,2841,INE576O01020,LXCHEM,EQ,,,,,LAXMI ORGANIC INDUS LTD,174.51,174.99,172.99,173.21,173.0,174.51,,173.21,,,222367,38640929.56,3485,F1,1,,,,,,Cash Only,Chemicals & Fertilizers,False,173.73000000000002,173.99,173.47000000000003,173.99,173.47000000000003,0.5199999999999818,0.3002136135326954,Moderate,Bearish,Below CPR,False,False,0.2333333333333333,60,127927858.195,Lower,True,Neutral,True,5.270714285714285,169.3226,157.15789999999998,0.0986583547906186,0.3020525013488443,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,4067,INE196A01026,MARICO,EQ,,,,,MARICO LIMITED,862.15,862.15,844.15,849.25,849.25,858.35,,849.25,,,815655,691437251.3,30593,F1,1,,,,,,Cash Only,Fast Moving Consumer Goods,True,851.85,853.15,850.5500000000001,853.15,850.5500000000001,2.599999999999909,0.3061524874889501,Moderate,Bearish,Below CPR,False,False,0.5,60,1360031096.6,Lower,True,Neutral,False,15.950000000000014,847.6570000000002,821.4855,0.1630094043887089,0.5083981190051857,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,5751,INE953O01021,SANSERA,EQ,,,,,SANSERA ENGINEERING LTD,3897.0,3929.5,3860.0,3876.9,3882.7,3900.2,,3876.91,,,92724,360416446.0,13140,F1,1,,,,,,Cash Only,Auto Ancillary,False,3888.8,3894.75,3882.85,3894.75,3882.85,11.900000000000546,0.3069462715055984,Moderate,Bearish,Below CPR,False,False,0.3333333333333333,60,725529536.4,Lower,True,Neutral,False,163.16428571428574,3351.108,2945.1980000000003,0.0729326270629985,0.4967632989669144,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,20092,INE488B01017,TASTYBITE,EQ,,,,,TASTY BITE EATABLES LTD,10111.5,10219.0,9955.0,10135.5,10136.0,10104.5,,10130.63,,,3042,30590920.5,1087,F1,1,,,,,,Cash Only,Diversified,False,10103.166666666666,10087.0,10119.333333333332,10119.333333333332,10087.0,32.33333333333212,0.3190107378356481,Moderate,Bullish,Above CPR,False,False,0.3833333333333333,60,30598660.0,Lower,True,Neutral,False,474.3571428571428,9002.42,8188.645,0.068162425337547,0.99974706408712,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,9741,INE088F01024,PARADEEP,EQ,,,,,PARADEEP PHOSPHATES LTD,148.45,150.8,147.71,148.48,148.25,148.64,,148.47,,,2024899,302325722.42,21694,F1,1,,,,,,Cash Only,Chemicals,True,148.99666666666667,149.255,148.73833333333334,149.255,148.73833333333334,0.5166666666666515,0.3479705459770013,Moderate,Bearish,Below CPR,False,False,0.3833333333333333,60,408475375.625,Overlapping,True,Neutral,False,4.004285714285716,141.8254,133.2111,0.1290284219288818,0.7401320629362724,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-21,2026-08-21,CM,NSE,STK,29050,INE840M01016,ZUARI,EQ,,,,,ZUARI AGRO CHEMICALS LTD,226.25,228.5,223.94,225.04,223.94,225.89,,225.03,,,87541,19811032.77,1861,F1,1,,,,,,Cash Only,Diversified,False,225.82666666666668,226.22,225.43333333333337,226.22,225.43333333333337,0.7866666666666333,0.3495674842990728,Moderate,Bearish,Below CPR,False,False,0.4333333333333333,60,23233808.235,Overlapping,True,Neutral,False,6.603571428571426,229.84760000000003,226.9412,0.1191274562826703,0.8526812552475214,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
