SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
TECILCHEM,EQ,TECIL CHEMICALS,9.44,9.6,9.0,9.06,41279,376892.74,20260821,11.55,9.0,9.14,9.896666666666667,10.275,9.518333333333333,10.275,9.518333333333333,0.7566666666666677,8.278628738147349,Wide,Bearish,Below CPR,Cash Only,Chemicals & Fertilizers,False,False,False,1.0,60,72769.68,False,False,Overlapping,True,Neutral,False,None,1.1178571428571427,9.898000000000001,11.1346,0.6768903088391917,5.179255151321265,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
KRONOX,EQ,KRONOX LAB SCIENCES LTD,191.0,223.42,191.0,215.18,24328555,5088112448.47,20260821,186.19,155.01,186.19,175.79666666666665,170.6,180.9933333333333,180.9933333333333,170.6,10.393333333333317,5.582111463200664,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,15762471.07,False,False,Higher,True,Neutral,False,Bullish Virgin,12.585714285714284,155.7604,143.8691,0.8258040105940208,322.7991617478033,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
MODTHREAD,EQ,MODERN THREADS INDIA LTD,53.0,59.54,53.0,58.31,40834,2330166.07,20260821,62.1,51.85,53.9,55.949999999999996,56.975,54.92499999999999,56.975,54.92499999999999,2.0500000000000114,3.803339517625253,Wide,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,38697.01,False,False,Higher,True,Neutral,False,None,4.468571428571428,47.803799999999995,46.9604,0.45875959079284145,60.215661881886994,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
KWIL,EQ,KWALITY WALL'S (INDIA) L,43.65,49.5,43.21,48.35,240473970,11437075326.86,20260821,44.3,37.75,43.47,41.839999999999996,41.025,42.654999999999994,42.654999999999994,41.025,1.6299999999999955,3.7497124453646085,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,381746957.19,False,False,Higher,True,Neutral,False,Bullish Virgin,2.4299999999999997,34.6544,31.0838,0.6707818930041134,29.959833631804514,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
INDOBORAX,EQ,INDO BORAX & CHEMICAL LTD,494.05,524.6,481.65,511.85,2022619,1033889524.65,20260821,509.9,431.0,498.15,479.68333333333334,470.45,488.9166666666667,488.9166666666667,470.45,18.466666666666697,3.7070494161731804,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,60457344.275,False,False,Higher,True,Neutral,False,Bullish Virgin,28.375,412.72799999999995,349.93879999999996,0.6508076358296633,17.101140267544444,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
GSLSU,EQ,GLOBAL SURFACES LIMITED,33.6,35.29,33.05,33.05,162804,5461349.11,20260821,38.35,34.78,34.78,35.97,36.565,35.375,36.565,35.375,1.1899999999999977,3.4215066129959677,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9333333333333333,60,2827166.14,False,False,Outside,True,Neutral,False,Bearish Virgin,1.8057142857142858,35.4332,45.568000000000005,0.6590189873417709,1.9317397137474206,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SUBEXLTD,EQ,SUBEX LTD,17.24,19.39,17.15,18.66,24036145,448046786.52,20260821,17.18,15.26,17.08,16.506666666666664,16.22,16.79333333333333,16.79333333333333,16.22,0.5733333333333306,3.35675253708039,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,20073613.5,False,False,Overlapping,True,Neutral,False,Bullish Virgin,1.3857142857142857,9.6206,10.003400000000001,0.413745704467352,22.320185975484684,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SPCENET,EQ,SPACENET ENTERS IND LTD,3.39,3.44,3.3,3.34,1140993,3844240.81,20260821,3.69,3.35,3.36,3.466666666666667,3.52,3.4133333333333336,3.52,3.4133333333333336,0.10666666666666647,3.1746031746031687,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,2325357.6799999997,False,False,Overlapping,True,Neutral,False,None,0.23928571428571427,3.6108,3.715,0.44577114427860615,1.6531825804966058,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
NATIONSTD,EQ,NATIONAL STAND (INDIA) L,128.0,140.34,126.98,126.98,464929,60211475.68,20260821,133.66,120.94,133.66,129.42,127.3,131.53999999999996,131.53999999999996,127.3,4.2399999999999665,3.172228041298793,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.9333333333333333,60,547213.49,False,False,Outside,True,Neutral,False,None,10.095714285714283,592.751,,0.41998018961369427,110.03287890435595,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SUVEN,EQ,SUVEN LIFE SCIENCES LTD,377.0,389.9,361.4,373.15,1853448,696442780.2,20260821,377.45,335.0,373.6,362.0166666666667,356.225,367.8083333333334,367.8083333333334,356.225,11.583333333333371,3.100463954318354,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,332604536.95,False,False,Higher,True,Neutral,False,Bullish Virgin,20.978571428571424,312.974,266.8343,0.5521507206900484,2.0939064349104033,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
