SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
ABMKNO,20260828,189.87,197.0,182.01,193.39,570707.66,A B M KNOWLEDGEWARE LTD.,20260828,190.79999999999998,189.505,192.09499999999997,192.09499999999997,189.505,2.589999999999975,1.339262629918804,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.3157894736842105,19,2226598.39,Overlapping,True,Neutral,False,20.427857142857142,,,0.12678764991782807,0.2563136947206721,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ABREL,20260828,1417.9,1486.0,1380.0,1387.0,2005627891.9,ADITYA BIRLA REAL EST LTD,20260828,1417.6666666666667,1433.0,1402.3333333333335,1433.0,1402.3333333333335,30.666666666666515,2.21100696947848,Wide,Bearish,Below CPR,Realty,True,False,False,0.8148148148148148,54,1283942916.1,Outside,True,Neutral,False,98.34285714285716,1462.74,,0.3118342049196188,1.5620849390969278,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACC,20260828,1307.8,1338.1,1291.0,1306.4,624546728.9,ACC LIMITED,20260828,1311.8333333333333,1314.55,1309.1166666666666,1314.55,1309.1166666666666,5.433333333333394,0.4159012043274184,Moderate,Bearish,Below CPR,Construction Materials,True,False,False,0.24074074074074073,54,1383593457.35,Higher,True,Neutral,True,57.45714285714288,1560.9719999999998,,0.09456323553787604,0.4513946821461529,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACCELYA,20260828,1138.5,1150.0,1119.8,1134.1,26405939.0,ACCELYA SOLN INDIA LTD,20260828,1134.6333333333334,1134.9,1134.3666666666668,1134.9,1134.3666666666668,0.533333333333303,0.0470270111395206,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.05555555555555555,54,66369074.15,Lower,True,Neutral,True,43.142857142857146,1239.646,,0.012362030905076558,0.3978651101915364,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACE,20260828,1192.0,1192.0,1128.2,1140.6,1288904976.7,ACTION CONST EQUIP LTD,20260828,1153.6,1160.1,1147.1,1160.1,1147.1,13.0,1.1397510082412765,Wide,Bearish,Below CPR,Capital Goods,True,False,False,0.48148148148148145,54,1024174728.175,Inside,True,Neutral,False,69.66428571428574,961.909,,0.1866092484363785,1.258481527850945,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACEINTEG,20260828,18.25,18.63,16.98,17.44,309176.31,ACE INTEGRATED SOLU. LTD.,20260828,17.683333333333334,17.805,17.561666666666667,17.805,17.561666666666667,0.2433333333333323,1.3952599388379143,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,54,451591.365,Lower,True,Neutral,False,2.307142857142857,20.4298,,0.1054695562435496,0.6846373380057876,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACGL,20260828,1815.3,1839.2,1773.4,1792.6,4028242.0,AUTOMOBILE CORPN OF GOA L,20260828,1801.7333333333336,1806.3000000000002,1797.166666666667,1806.3000000000002,1797.166666666667,9.133333333333212,0.509502026851122,Moderate,Bearish,Below CPR,Unclassified,False,False,False,1.0,2,5439493.95,Outside,False,Neutral,False,,,,,0.7405545510350278,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACI,20260828,499.8,522.9,479.8,484.3,1661657315.6,ARCHEAN CHEMICAL IND LTD,20260828,495.6666666666667,501.35,489.98333333333335,501.35,489.98333333333335,11.366666666666674,2.347030077775485,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8888888888888888,54,372203072.85,Overlapping,True,Neutral,False,38.69642857142857,568.241,,0.2937394247038919,4.464383657223747,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACL,20260828,45.22,46.0,43.72,44.14,3533725.2600000002,ANDHRA CEMENTS LIMITED,20260828,44.620000000000005,44.86,44.38000000000001,44.86,44.38000000000001,0.47999999999998977,1.0874490258268912,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4146341463414634,41,4574945.88,Lower,True,Neutral,False,2.917142857142857,,,0.1645445641527879,0.77240810114239,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACMESOLAR,20260828,400.0,411.5,376.3,393.7,3162713776.85,ACME SOLAR HOLDINGS LTD,20260828,393.8333333333333,393.9,393.76666666666665,393.9,393.76666666666665,0.13333333333332575,0.03386673440013354,Narrow,Bearish,Below CPR,Power,True,False,True,0.018518518518518517,54,1858478482.225,Inside,True,Neutral,True,33.41428571428571,285.9986,,0.003990309248966569,1.701775838191868,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACSTECH,20260828,51.21,54.77,50.5,50.96,64492300.85,A C S TECHNOLOGIES LTD.,20260828,52.076666666666675,52.635000000000005,51.518333333333345,52.635000000000005,51.518333333333345,1.11666666666666,2.1912611198325354,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6842105263157895,19,37321978.9,Higher,True,Neutral,False,5.047857142857143,,,0.22121598037828274,1.7279978916123337,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ACUTAAS,20260828,3189.1,3384.0,3138.0,3281.6,4176065587.4,ACUTAAS CHEMICALS LIMITED,20260828,3267.866666666667,3261.0,3274.7333333333336,3274.7333333333336,3261.0,13.733333333333576,0.4184950430684293,Moderate,Bullish,Above CPR,Healthcare,True,False,False,0.18518518518518517,54,3847899080.05,Inside,True,Neutral,True,333.3857142857144,2342.426,,0.04119352673151433,1.0852845931046964,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADANIENSOL,20260828,1543.9,1637.0,1527.0,1581.4,21682987428.4,ADANI ENERGY SOLUTION LTD,20260828,1581.8,1582.0,1581.6,1582.0,1581.6,0.40000000000009095,0.025294043252819712,Narrow,Bearish,Below CPR,Power,True,False,True,0.018518518518518517,54,8789497224.1,Higher,True,Neutral,True,117.7357142857143,1188.1009999999999,,0.003397439786447414,2.4669201065275073,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADANIENT,20260828,3010.0,3173.7,2962.5,3168.5,22383292407.5,ADANI ENTERPRISES LIMITED,20260828,3101.566666666667,3068.1,3135.033333333334,3135.033333333334,3068.1,66.9333333333343,2.1124612066698534,Wide,Bullish,Above CPR,Metals & Mining,True,False,False,0.8518518518518519,54,17378162184.7,Higher,True,Neutral,False,170.7428571428571,2496.106,,0.39201249442213876,1.2880126315777276,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADANIGREEN,20260828,1319.9,1346.8,1294.8,1311.0,9461400484.2,ADANI GREEN ENERGY LTD,20260828,1317.5333333333333,1320.8,1314.2666666666667,1320.8,1314.2666666666667,6.533333333333303,0.49834731756928324,Moderate,Bearish,Below CPR,Power,True,False,False,0.25925925925925924,54,14075143103.7,Overlapping,True,Neutral,False,101.84285714285713,1147.9660000000001,,0.06415111983915434,0.6722063438000028,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADANIPORTS,20260828,1700.0,1723.9,1671.0,1707.5,16348329835.199999,ADANI PORT & SEZ LTD,20260828,1700.8,1697.45,1704.1499999999999,1704.1499999999999,1697.45,6.699999999999818,0.39238653001463064,Moderate,Bullish,Above CPR,Services,True,False,False,0.2222222222222222,54,16316753823.95,Higher,True,Neutral,True,75.7,1571.856,,0.08850726552179417,1.0019351895352893,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADANIPOWER,20260828,205.2,217.4,201.43,212.63,27609613035.97,ADANI POWER LTD,20260828,210.48666666666668,209.41500000000002,211.55833333333334,211.55833333333334,209.41500000000002,2.1433333333333167,1.0080107855586309,Wide,Bullish,Above CPR,Power,True,False,False,0.5370370370370371,54,23356202947.015,Higher,True,Neutral,False,14.08142857142857,187.8582,,0.15220993540969077,1.1821105125094231,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADDIND,20260828,92.0,94.6,79.92,84.0,512143.34,ADDI INDUSTRIES LTD.,20260828,86.17333333333333,87.25999999999999,85.08666666666667,87.25999999999999,85.08666666666667,2.173333333333318,2.587301587301569,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,2,465127.19500000007,Higher,False,Neutral,False,,,,,1.1010823394233054,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADFFOODS,20260828,265.0,285.7,264.75,274.45,237389740.7,ADF FOODS LIMITED,20260828,274.9666666666667,275.225,274.70833333333337,275.225,274.70833333333337,0.5166666666666515,0.18825529847573383,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.07407407407407407,54,159460035.09500003,Higher,True,Neutral,True,29.21428571428571,233.7548,,0.01768541157294162,1.4887099489133593,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADL,20260828,72.33,76.99,69.11,75.0,394667.33999999997,ARCHIDPLY DECOR LIMITED,20260828,73.7,73.05,74.35000000000001,74.35000000000001,73.05,1.3000000000000114,1.7333333333333485,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5,54,404581.96,Higher,True,Neutral,False,7.055714285714286,74.5322,,0.18424782344604332,0.9754941619245701,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADOR,20260828,1617.6,1652.0,1522.0,1635.6,568456116.9000001,ADOR WELDING LTD,20260828,1603.2,1587.0,1619.4,1619.4,1587.0,32.40000000000009,1.9809244314013263,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8888888888888888,54,97548720.8,Outside,True,Neutral,False,112.47857142857148,1125.259,,0.28805486759382803,5.827407189331386,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADROITINFO,20260828,9.99,10.79,9.99,10.44,864797.33,ADROIT INFOTECH LIMITED,20260828,10.406666666666666,10.39,10.423333333333332,10.423333333333332,10.39,0.03333333333333144,0.3192848020434046,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.24074074074074073,54,2031566.3399999999,Higher,True,Neutral,True,0.9521428571428573,9.903,,0.035008752188045014,0.4256800838706552,True,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADSL,20260828,108.57,111.0,103.55,106.21,42463548.18,ALLIED DIGITAL SERV. LTD,20260828,106.92,107.275,106.565,107.275,106.565,0.710000000000008,0.6684869597966369,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.25925925925925924,54,109450539.52499999,Lower,True,Neutral,False,8.97642857142857,135.19279999999998,,0.07909604519774101,0.38797020429762935,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADVAIT,20260828,2112.5,2231.6,2053.0,2200.5,1155577370.8000002,ADVAIT ENRGY TRANSITION L,20260828,2161.7000000000003,2142.3,2181.1000000000004,2181.1000000000004,2142.3,38.80000000000018,1.7632356282663113,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.53125,32,469758055.95,Higher,True,Neutral,False,219.2571428571429,,,0.17696116757883842,2.4599415723974243,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADVANCE,20260828,120.9,124.9,115.93,116.95,107284645.46000001,ADVANCE AGROLIFE LIMITED,20260828,119.26,120.415,118.105,120.415,118.105,2.3100000000000023,1.9752030782385652,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6444444444444445,45,174634060.61,Overlapping,True,Neutral,False,10.400714285714283,,,0.22210013048554386,0.6143397518516878,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADVANIHOTR,20260828,50.25,53.14,49.26,50.01,6235330.130000001,ADVANI HOT.& RES.(I) LTD,20260828,50.803333333333335,51.2,50.406666666666666,51.2,50.406666666666666,0.7933333333333366,1.5863493967873157,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8518518518518519,54,9196183.95,Overlapping,True,Neutral,False,2.8764285714285722,54.805,,0.2758049830312071,0.6780345156101408,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADVENTHTL,20260828,133.3,145.0,130.05,142.8,361391872.11,ADVENT HOTELS INTERNATI L,20260828,139.28333333333333,137.525,141.04166666666666,141.04166666666666,137.525,3.5166666666666515,2.4626517273575987,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7,40,152744346.565,Higher,True,Neutral,False,13.419285714285715,,,0.262060644772093,2.365991804195585,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADVENZYMES,20260828,300.25,305.45,295.3,299.8,278934389.85,ADVANCED ENZYME TECH LTD,20260828,300.18333333333334,300.375,299.9916666666667,300.375,299.9916666666667,0.38333333333332575,0.12786301979096923,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.07407407407407407,54,250488479.125,Lower,True,Neutral,True,25.903571428571418,314.932,,0.014798474194585862,1.1135617527175963,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
ADVIKCA,20260828,1.22,1.23,1.16,1.19,1509630.99,ADVIK CAPITAL LTD.,20260828,1.1933333333333331,1.1949999999999998,1.1916666666666664,1.1949999999999998,1.1916666666666664,0.0033333333333334103,0.2801120448179336,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.5,2,1216201.615,Lower,False,Neutral,False,,,,,1.2412670492959343,False,False,No setup,Week 31 Aug – 04 Sep 2026,Weekly,0,0,0,0
