TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-08-27,2026-08-27,CM,NSE,STK,764950,INE390D01011,TERAI,EQ,,,,,TERAI TEA CO. LTD.,125.9,125.9,125.9,125.9,125.9,123.28,,118.15,,,1,125.9,1,F1,1,,,,,,Cash Only,Unclassified,False,125.90000000000002,125.9,125.90000000000003,125.90000000000003,125.9,2.842170943040401e-14,2.2574828777127884e-14,Narrow,Bullish,Inside CPR,False,False,0.5,6,565.05,Higher,False,Risk Off,False,,,,,0.2228121405185382,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,762700,INE214F01026,GRAVISSHO,EQ,,,,,GRAVISS HOSPITALITY LTD.,30.85,30.85,30.85,30.85,30.85,30.92,,30.43,,,1,30.85,1,F1,1,,,,,,Cash Only,Unclassified,False,30.850000000000005,30.85,30.85000000000001,30.85000000000001,30.85,7.105427357601002e-15,2.3032179441170183e-14,Narrow,Bullish,Inside CPR,False,False,0.05,60,36711.185,Higher,True,Risk Off,True,1.591428571428571,29.7778,,4.4648107273973995e-15,0.0008403433449505921,True,False,Watch Long,Long,58,Mixed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: partially aligned (1/2) (12/20); Participation: light (0.00x) (4/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-08-27,2026-08-27,CM,NSE,STK,4957,INE691Z01023,GANGAFORGE,EQ,,,,,GANGA FORGING LIMITED,1.69,1.69,1.69,1.69,1.69,1.77,,1.69,,,1953251,3300994.19,1179,F1,1,,,,,,Cash Only,Unclassified,False,1.6900000000000002,1.69,1.6900000000000004,1.6900000000000004,1.69,4.440892098500626e-16,2.6277468038465244e-14,Narrow,Bullish,Inside CPR,False,False,0.13333333333333333,60,1252564.0150000001,Lower,True,Risk Off,True,0.12500000000000006,2.3588,2.5622999999999996,3.5527136788004994e-15,2.635389609208915,False,False,Watch Long,Long,62,Mixed,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: opposes SMA direction (0/20); Participation: confirmed (2.64x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-08-27,2026-08-27,CM,NSE,STK,23507,INE899L01030,UEL,EQ,,,,,UJAAS ENERGY LIMITED,180.32,180.32,180.32,180.32,180.32,171.74,,183.6,,,5389,971744.48,48,F1,1,,,,,,Cash Only,Unclassified,False,180.32000000000002,180.32,180.32000000000005,180.32000000000005,180.32,5.684341886080802e-14,3.1523635126889983e-14,Narrow,Bullish,Inside CPR,False,False,0.2,60,936343.25,Higher,True,Risk Off,True,12.33642857142857,161.9874,156.32129999999998,4.607769463559217e-15,1.0378079619840266,True,True,Watch Long,Long,82,Strong confirmation,CPR width: Narrow (20/20); Price location: Inside CPR; watch state (10/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.04x) (20/20); Higher timeframe: slightly aligned (+1) (12/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,1,0,0,1
2026-08-27,2026-08-27,CM,NSE,STK,760594,INE24OJ01011,BUILDPRO,EQ,,,,,SHANKARA BUILDPRO LIMITED,1245.0,1259.0,1225.1,1242.1,1243.0,1262.9,,1242.13,,,33871,42034760.9,3159,F1,1,,,,,,Cash Only,Unclassified,False,1242.0666666666666,1242.05,1242.0833333333333,1242.0833333333333,1242.05,0.03333333333330302,0.0026836271905082538,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,47648577.95,Lower,True,Risk Off,True,48.378571428571504,1193.8319999999999,1150.4634999999998,0.0006890102859386409,0.882182904684147,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,764833,INE383L01019,PARNAXLAB,EQ,,,,,PARNAX LAB LTD.,123.41,123.41,123.4,123.41,123.41,123.71,,122.0,,,1460,180178.35,17,F1,1,,,,,,Cash Only,Unclassified,False,123.40666666666668,123.405,123.40833333333336,123.40833333333336,123.405,0.0033333333333587234,0.0027010236879983175,Narrow,Bullish,Above CPR,True,False,0.1111111111111111,9,136634.65,Lower,False,Risk Off,False,,,,,1.3186870973065765,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,762658,INE927X01018,ELCIDIN,EQ,,,,,ELCID INVESTMENTS LTD.,108455.0,109800.0,108450.0,109130.0,109800.0,109000.0,,109664.98,,,4,435160.0,4,F1,1,,,,,,Cash Only,Unclassified,False,109126.66666666667,109125.0,109128.33333333334,109128.33333333334,109125.0,3.3333333333430346,0.00305446104035832,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,1111422.5,Lower,True,Risk Off,True,2026.7857142857142,112077.5,,0.0016446402349533915,0.39153427252012624,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,13725,INE503A01015,DCBBANK,EQ,,,,,DCB BANK LIMITED,214.5,220.5,214.5,217.51,217.05,213.83,,217.53,,,9712688,2112174612.25,48908,F1,1,,,,,,Cash Only,Unclassified,False,217.50333333333333,217.5,217.50666666666666,217.50666666666666,217.5,0.006666666666660603,0.0030649931803873867,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,165469710.49,Higher,True,Risk Off,True,7.4942857142857076,189.87220000000002,186.2216,0.0008895666539577633,12.764720540063113,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,7254,INE804L01022,MEDPLUS,EQ,,,,,MEDPLUS HEALTH SERV LTD,695.0,695.0,681.6,688.35,690.0,692.1,,688.33,,,55452,38062824.9,3520,F1,1,,,,,,Cash Only,Unclassified,False,688.3166666666666,688.3,688.3333333333333,688.3333333333333,688.3,0.03333333333330302,0.004842497760340382,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,109308855.675,Inside,True,Risk Off,True,16.382142857142842,748.59,815.065,0.002034735847683639,0.3482135520032284,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,3745,INE054C01015,WATERBASE,EQ,,,,,WATERBASE LTD.,48.32,49.5,48.01,48.76,48.81,49.31,,48.76,,,27659,1350584.57,290,F1,1,,,,,,Cash Only,Unclassified,False,48.75666666666666,48.754999999999995,48.758333333333326,48.758333333333326,48.754999999999995,0.0033333333333303017,0.006836204539233597,Narrow,Bullish,Above CPR,True,False,0.1111111111111111,9,1350584.57,Lower,False,Risk Off,False,,,,,1.0,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,25358,INE457L01029,PGEL,EQ,,,,,PG ELECTROPLAST LTD,587.15,604.7,587.15,596.0,596.0,587.15,,596.0,,,1069342,640181538.2,24689,F1,1,,,,,,F&O + Cash,Consumer Durables,True,595.9499999999999,595.925,595.9749999999999,595.9749999999999,595.925,0.049999999999954525,0.008389261744958812,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,1061597035.2,Higher,True,Risk Off,True,15.092857142857131,590.076,546.839,0.003312825366774084,0.6030362905821348,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
2026-08-27,2026-08-27,CM,NSE,STK,5610,INE203A01020,ASTRAZEN,EQ,,,,,ASTRAZENECA PHARMA IND LT,7170.0,7200.0,7070.0,7136.0,7106.0,7153.0,,7133.47,,,6394,45635457.0,2072,F1,1,,,,,,Cash Only,Unclassified,False,7135.333333333333,7135.0,7135.666666666666,7135.666666666666,7135.0,0.6666666666660603,0.009342301943190308,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,45983725.75,Lower,True,Risk Off,True,197.89285714285714,8019.03,8230.05,0.0033688263249683614,0.9924262607189892,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0
