TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-08-14,2026-08-14,CM,NSE,STK,18562,INE997Y01027,MITTAL,EQ,,,,,MITTAL LIFE STYLE LIMITED,0.91,0.92,0.9,0.91,0.92,0.92,,0.91,,,152848,138719.13,212,F1,1,,,,,,Cash Only,Unclassified,False,0.91,0.91,0.91,0.91,0.91,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.0666666666666666,60,369050.05,Inside,True,Risk Off,False,0.0307142857142857,0.9478,0.9497,0.0,0.3758816182249535,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,30.38,30.38,30.38,30.38,30.38,28.94,,30.68,,,14445,438839.1,38,F1,1,,,,,,Cash Only,Unclassified,False,30.38,30.38,30.38,30.38,30.38,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.1428571428571428,14,212417.915,Higher,False,Risk Off,False,,,,,2.0659232061476547,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,220,INE022Q01020,IEX,EQ,,,,,INDIAN ENERGY EXC LTD,125.5,125.5,124.0,124.75,124.75,125.5,,124.74,,,1246737,155200525.85,18026,F1,1,,,,,,F&O + Cash,Financial Services,True,124.75,124.75,124.75,124.75,124.75,0.0,0.0,Narrow,Neutral,Inside CPR,False,False,0.0166666666666666,60,518350363.28,Lower,True,Risk Off,False,2.9185714285714264,124.1504,125.0911,0.0,0.299412399111534,True,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,23507,INE899L01030,UEL,EQ,,,,,UJAAS ENERGY LIMITED,234.18,234.18,234.18,234.18,234.18,246.5,,234.18,,,2876,673501.68,154,F1,1,,,,,,Cash Only,Unclassified,False,234.18,234.18,234.17999999999995,234.18,234.17999999999995,5.684341886080803e-14,2.4273387505682815e-14,Narrow,Bearish,Inside CPR,False,False,0.0833333333333333,60,912893.905,Lower,True,Risk Off,True,16.875,153.2282,152.1124,3.3684988954552903e-15,0.737765556666741,True,True,Watch Short,-1,0,0,-1
2026-08-14,2026-08-14,CM,NSE,STK,4681,INE657B01025,BLUECHIP,EQ,,,,,BLUE CHIP INDIA LIMITED,1.81,1.81,1.81,1.81,1.81,1.78,,2.0,,,32318,58495.58,45,F1,1,,,,,,Cash Only,Unclassified,False,1.81,1.81,1.8099999999999996,1.81,1.8099999999999996,4.440892098500626e-16,2.4535315461329432e-14,Narrow,Bearish,Inside CPR,False,False,0.9411764705882352,34,41106.465,Higher,True,Risk Off,False,0.0914285714285714,,,4.857225732735057e-15,1.423026280659259,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,9020,INE098201036,VCL,EQ,,,,,VAXTEX COTFAB LIMITED,1.69,1.69,1.69,1.69,1.69,1.61,,1.69,,,273928,462938.32,91,F1,1,,,,,,Cash Only,Unclassified,False,1.6900000000000002,1.69,1.6900000000000004,1.6900000000000004,1.69,4.440892098500626e-16,2.6277468038465244e-14,Narrow,Bullish,Inside CPR,False,False,0.1333333333333333,60,351686.01,Higher,True,Risk Off,True,0.0685714285714285,1.2628,1.369,6.4763009769800785e-15,1.3163398794282437,True,True,Watch Long,1,0,0,1
2026-08-14,2026-08-14,CM,NSE,STK,9558,INE256Z01025,AKSHAR,EQ,,,,,AKSHAR SPINTEX LIMITED,0.42,0.42,0.4,0.41,0.42,0.4,,0.42,,,375652,156059.54,190,F1,1,,,,,,Cash Only,Unclassified,False,0.41,0.41,0.4099999999999999,0.41,0.4099999999999999,1.1102230246251563e-16,2.7078610356711136e-14,Narrow,Bearish,Inside CPR,False,False,0.35,60,282876.155,Inside,True,Risk Off,False,0.0235714285714285,0.4294,0.4473999999999999,4.710037074167336e-15,0.5516885649127973,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,17376,INE688J01023,LANDSMILL,EQ,,,,,LANDSMILL GREEN LIMITED,0.76,0.77,0.75,0.76,0.77,0.76,,0.76,,,2005926,1531178.42,853,F1,1,,,,,,Cash Only,Unclassified,False,0.7600000000000001,0.76,0.7600000000000002,0.7600000000000002,0.76,2.220446049250313e-16,2.9216395384872544e-14,Narrow,Bullish,Inside CPR,False,False,0.15,60,1845336.485,Lower,True,Risk Off,True,0.0292857142857142,0.8097999999999999,,7.582010899879123e-15,0.8297556746134568,False,False,Watch Long,1,0,0,1
2026-08-14,2026-08-14,CM,NSE,STK,15073,INE139I01011,BVCL,EQ,,,,,BARAK VALLEY CEM. LTD.,41.0,41.39,40.57,40.98,41.0,40.92,,40.98,,,4219,173197.52,70,F1,1,,,,,,Cash Only,Unclassified,False,40.98,40.98,40.97999999999999,40.98,40.97999999999999,1.4210854715202004e-14,3.467753712836018e-14,Narrow,Bearish,Inside CPR,False,False,0.0166666666666666,60,503593.95,Inside,True,Risk Off,True,1.745000000000001,41.707,41.7288,8.143756283783378e-15,0.3439229561832503,False,False,Watch Short,-1,0,0,-1
2026-08-14,2026-08-14,CM,NSE,STK,15058,INE0LCL01028,AVALON,EQ,,,,,AVALON TECHNOLOGIES LTD,1939.1,1960.0,1921.7,1940.8,1935.0,1930.4,,1940.82,,,177125,344007955.3,14427,F1,1,,,,,,Cash Only,Unclassified,False,1940.8333333333333,1940.85,1940.8166666666664,1940.85,1940.8166666666664,0.033333333333303,0.0017175048090119,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,573460610.2,Inside,True,Risk Off,True,95.45,1751.718,1468.08,0.0003492229788716,0.5998807052851003,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,14552,INE211B01039,PHOENIXLTD,EQ,,,,,THE PHOENIX MILLS LTD,1898.3,1900.0,1880.1,1890.0,1890.0,1898.5,,1891.88,,,204495,386707591.7,17133,F1,1,,,,,,F&O + Cash,Realty,True,1890.0333333333335,1890.05,1890.016666666667,1890.05,1890.016666666667,0.0333333333328482,0.0017636684303094,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,1010550178.1,Inside,True,Risk Off,True,44.84285714285715,1949.878,1833.913,0.0007433365190504,0.3826703513397758,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,7835,INE02WG01024,WEL,EQ,,,,,WONDER ELECTRICALS LTD,141.45,149.0,141.09,145.05,144.0,140.0,,145.04,,,1044448,152032154.86,9589,F1,1,,,,,,Cash Only,Unclassified,False,145.04666666666668,145.04500000000002,145.04833333333335,145.04833333333335,145.04500000000002,0.0033333333333303,0.0022980581408688,Narrow,Bullish,Above CPR,True,False,0.0333333333333333,60,14615648.09,Higher,True,Risk Off,True,8.137857142857142,106.626,103.5025,0.0004096082389767,10.402012550098284,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,341,INE119A01028,BALRAMCHIN,EQ,,,,,BALRAMPUR CHINI MILLS LTD,620.95,633.4,616.25,624.85,625.0,619.65,,624.86,,,363038,226471908.0,14913,F1,1,,,,,,Cash Only,Fast Moving Consumer Goods,True,624.8333333333334,624.825,624.8416666666667,624.8416666666667,624.825,0.0166666666666515,0.0026673068203011,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,248606908.2,Higher,True,Risk Off,True,26.88928571428571,582.082,547.7769999999999,0.0006198255633766,0.9109638571177888,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,13337,INE297H01019,GALLANTT,EQ,,,,,GALLANTT ISPAT LIMITED,581.25,590.0,574.05,582.05,586.0,573.45,,582.0,,,80082,46554252.65,7990,F1,1,,,,,,Cash Only,Capital Goods,True,582.0333333333333,582.025,582.0416666666666,582.0416666666666,582.025,0.0166666666666515,0.0028634424304873,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,77522422.475,Higher,True,Risk Off,True,27.932142857142853,644.307,684.1135,0.0005966841409873,0.6005262885717118,False,False,No setup,0,0,-2,-2
2026-08-14,2026-08-14,CM,NSE,STK,20607,INE616N01034,INOXINDIA,EQ,,,,,INOX INDIA LIMITED,1932.1,1974.6,1911.2,1943.0,1943.4,1941.9,,1943.0,,,130161,251728769.3,12522,F1,1,,,,,,Cash Only,Unclassified,False,1942.9333333333336,1942.9,1942.9666666666667,1942.9666666666667,1942.9,0.066666666666606,0.003431120260762,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,458988763.75,Higher,True,Risk Off,True,72.94999999999997,1909.258,1656.984,0.0009138679460809,0.5484421170647884,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,756038,INE299N01021,WAAREERTL,EQ,,,,,WAAREE RENEWABLE TECH LTD,888.0,895.95,887.25,891.55,890.0,891.7,,891.59,,,83960,74737965.35,6396,F1,1,,,,,,Cash Only,Unclassified,False,891.5833333333334,891.6,891.5666666666667,891.6,891.5666666666667,0.033333333333303,0.0037388069466999,Narrow,Bearish,Below CPR,False,True,0.0333333333333333,60,167492170.97500002,Lower,True,Risk Off,True,13.750000000000009,965.357,964.2875,0.0024242424242402,0.4462176644731378,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,11373,INE376G01013,BIOCON,EQ,,,,,BIOCON LIMITED.,418.0,420.8,413.15,417.0,417.0,420.0,,416.98,,,3992844,1663322905.6,36429,F1,1,,,,,,F&O + Cash,Healthcare,True,416.98333333333335,416.975,416.9916666666667,416.9916666666667,416.975,0.0166666666666515,0.00399680255795,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,1421959698.2,Lower,True,Risk Off,True,8.974999999999994,422.771,403.068,0.0018570102135544,1.1697398370048966,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,25178,INE419M01027,TDPOWERSYS,EQ,,,,,TD POWER SYSTEMS LTD.,1481.0,1505.0,1464.0,1484.6,1490.0,1481.6,,1484.71,,,759298,1125068889.5,36766,F1,1,,,,,,Cash Only,Unclassified,False,1484.5333333333335,1484.5,1484.566666666667,1484.566666666667,1484.5,0.0666666666670607,0.0044905473977543,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,1213620116.5,Higher,True,Risk Off,True,82.67857142857143,1198.01,1144.8495,0.0008063354931653,0.9270354653848556,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,5200,INE266D01021,GRAUWEIL,EQ,,,,,GRAUER & WEIL IND LTD,67.0,68.0,66.77,67.39,67.2,66.84,,67.39,,,203896,13715153.59,5089,F1,1,,,,,,Cash Only,Unclassified,False,67.38666666666666,67.38499999999999,67.38833333333332,67.38833333333332,67.38499999999999,0.0033333333333303,0.004946332294599,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,16957590.445,Higher,True,Risk Off,True,3.0007142857142832,75.11880000000001,,0.0011108466238187,0.8087914161203225,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,6782,INE567A01028,NIPPOBATRY,EQ,,,,,INDO-NATIONAL LIMITED,325.0,336.8,323.45,330.15,333.95,325.6,,330.16,,,3152,1039524.8,110,F1,1,,,,,,Cash Only,Unclassified,False,330.1333333333333,330.125,330.14166666666665,330.14166666666665,330.125,0.0166666666666515,0.0050482104094052,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,1008991.0,Higher,True,Risk Off,True,11.582142857142856,339.41900000000004,340.17900000000003,0.0014389968136486,1.0302617169033224,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,13771,INE273D01027,VGL,EQ,,,,,VARVEE GLOBAL LIMITED,60.18,60.18,57.15,58.66,58.99,59.89,,58.66,,,11808,692975.74,456,F1,1,,,,,,Cash Only,Unclassified,False,58.663333333333334,58.665,58.66166666666667,58.665,58.66166666666667,0.0033333333333303,0.0056824639163489,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,2425476.35,Lower,True,Risk Off,True,2.6178571428571424,64.5662,62.6433,0.0012733060482025,0.2857070694587477,False,False,No setup,0,0,-2,-2
2026-08-14,2026-08-14,CM,NSE,STK,3324,INE287B01021,SUBROS,EQ,,,,,SUBROS LIMITED,753.0,763.65,753.0,758.25,759.4,758.85,,758.41,,,29299,22240886.05,1963,F1,1,,,,,,Cash Only,Unclassified,False,758.3000000000001,758.325,758.2750000000001,758.325,758.2750000000001,0.0499999999999545,0.0065941312232053,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,33929716.825,Lower,True,Risk Off,True,22.107142857142872,791.672,763.7285,0.0022617124394163,0.6554987229841108,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,502.0,502.1,498.0,500.0,500.0,502.0,,500.0,,,874975,437122151.35,21521,F1,1,,,,,,F&O + Cash,Financial Services,True,500.0333333333333,500.05,500.0166666666666,500.05,500.0166666666666,0.0333333333334167,0.0066666666666833,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,672386194.2,Lower,True,Risk Off,True,9.721428571428572,539.306,538.7165,0.0034288513348114,0.6501057801611835,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,9014,INE294Z01018,ANUP,EQ,,,,,THE ANUP ENGINEERING LTD,1860.9,1868.0,1838.0,1852.8,1850.3,1861.0,,1852.84,,,27254,50510934.9,3288,F1,1,,,,,,Cash Only,Unclassified,False,1852.9333333333336,1853.0,1852.8666666666668,1853.0,1852.8666666666668,0.133333333333212,0.0071963154864643,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,51627957.65,Lower,True,Risk Off,True,91.8,2110.764,2020.6169999999995,0.0014524328249805,0.9783639949971952,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,20616,INE712B01010,SUPERHOUSE,EQ,,,,,SUPERHOUSE LIMITED,170.0,174.0,165.0,169.52,170.5,168.0,,169.52,,,16710,2839034.23,544,F1,1,,,,,,Cash Only,Unclassified,False,169.50666666666666,169.5,169.51333333333332,169.51333333333332,169.5,0.0133333333333212,0.007865345288651,Narrow,Bullish,Above CPR,True,False,0.05,60,753192.5,Higher,True,Risk Off,True,7.014999999999999,158.0516,153.55460000000002,0.0019006889997606,3.769334174198495,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,10568,INE809A01032,RAMAPHO,EQ,,,,,RAMA PHOSPHATES LIMITED,120.11,120.89,118.84,119.85,120.0,120.05,,119.86,,,21747,2603746.18,503,F1,1,,,,,,Cash Only,Unclassified,False,119.86,119.865,119.85500000000002,119.865,119.85500000000002,0.0099999999999909,0.0083437630371221,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,3495680.615,Lower,True,Risk Off,True,4.5564285714285715,125.3768,126.5785,0.0021947013638481,0.7448467027643485,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,1841,INE805C01028,KCP,EQ,,,,,KCP LTD,154.78,161.49,150.99,156.22,154.5,154.78,,156.23,,,365598,57127345.15,6504,F1,1,,,,,,Cash Only,Unclassified,False,156.23333333333335,156.24,156.2266666666667,156.24,156.2266666666667,0.0133333333333212,0.0085349720479587,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,18571436.6,Higher,True,Risk Off,True,5.436428571428572,164.55920000000003,162.5488,0.0024525905487649,3.0760864859533803,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,4487,INE150B01039,ALKYLAMINE,EQ,,,,,ALKYL AMINES CHEM. LTD,1923.1,1928.9,1904.4,1916.9,1919.0,1923.1,,1916.82,,,35382,67756354.3,5194,F1,1,,,,,,Cash Only,Unclassified,False,1916.7333333333336,1916.65,1916.816666666667,1916.816666666667,1916.65,0.1666666666669698,0.0086945937016521,Narrow,Bullish,Above CPR,True,False,0.0333333333333333,60,131368787.9,Inside,True,Risk Off,True,68.09285714285716,1837.694,1688.294,0.0024476380293061,0.5157720900308314,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,2716,INE295F01017,BUTTERFLY,EQ,,,,,BTRFLY GANDHI APPL LTD,681.3,685.95,670.05,677.9,670.05,682.45,,677.93,,,7693,5222694.15,757,F1,1,,,,,,Cash Only,Unclassified,False,677.9666666666667,678.0,677.9333333333334,678.0,677.9333333333334,0.066666666666606,0.0098342921768116,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,17039490.700000003,Inside,True,Risk Off,True,26.39285714285716,695.668,666.3004999999998,0.0025259359494789,0.3065052965462165,False,True,No setup,0,0,2,2
2026-08-14,2026-08-14,CM,NSE,STK,11359,INE680A01011,DHANBANK,EQ,,,,,DHANLAXMI BANK LIMITED,32.4,32.5,32.17,32.34,32.23,32.26,,32.34,,,463383,14988703.93,1479,F1,1,,,,,,Cash Only,Unclassified,False,32.336666666666666,32.335,32.33833333333333,32.33833333333333,32.335,0.0033333333333303,0.0103071531642866,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,43975995.575,Inside,True,Risk Off,True,1.2064285714285712,33.2616,31.0,0.0027629761199895,0.3408383081273766,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,24445,INE976R01033,AGIIL,EQ,,,,,AGI INFRA LIMITED,300.0,304.9,298.8,301.9,300.5,297.9,,301.89,,,2533929,765206373.35,16522,F1,1,,,,,,Cash Only,Unclassified,False,301.8666666666667,301.85,301.8833333333333,301.8833333333333,301.85,0.033333333333303,0.0110411836148734,Narrow,Bullish,Above CPR,True,False,0.0333333333333333,60,710318139.45,Higher,True,Risk Off,True,9.753571428571432,338.585,347.99799999999993,0.0034175515684089,1.0772727470292396,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,4471,INE579B01039,ELPROINTL,EQ,,,,,ELPRO INTERNATIONAL LTD,174.02,175.62,174.02,174.85,175.0,174.73,,174.85,,,6400,1118261.88,127,F1,1,,,,,,Cash Only,Unclassified,False,174.83,174.82,174.84000000000003,174.84000000000003,174.82,0.0200000000000386,0.0114383757506655,Narrow,Bullish,Above CPR,True,False,0.0833333333333333,60,7505934.845000001,Higher,True,Risk Off,True,3.0800000000000045,173.4704,,0.006493506493519,0.1489836913179333,True,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,15254,INE482A01020,CEATLTD,EQ,,,,,CEAT LIMITED,3696.0,3715.8,3663.1,3688.8,3690.0,3696.5,,3688.73,,,34048,125425179.2,6634,F1,1,,,,,,Cash Only,Automobile and Auto Components,True,3689.2333333333336,3689.45,3689.0166666666673,3689.45,3689.0166666666673,0.4333333333324844,0.0117472710185557,Narrow,Bearish,Below CPR,False,True,0.0333333333333333,60,394271506.5,Lower,True,Risk Off,True,92.28571428571428,3548.7439999999997,3476.762,0.0046955624354913,0.3181188017196977,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,5516,INE696V01013,JAIPURKURT,EQ,,,,,NANDANI CREATION LIMITED,27.99,27.99,27.0,27.49,27.5,27.07,,27.49,,,7843,215791.91,55,F1,1,,,,,,Cash Only,Unclassified,False,27.49333333333333,27.494999999999997,27.49166666666666,27.494999999999997,27.49166666666666,0.0033333333333374,0.0121256214381135,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,357086.775,Inside,True,Risk Off,True,1.752142857142857,27.8326,29.1915,0.0019024323957082,0.6043122431515421,False,False,No setup,0,0,-2,-2
2026-08-14,2026-08-14,CM,NSE,STK,17881,INE950I01011,DBCORP,EQ,,,,,D.B.CORP LTD,212.88,212.88,210.0,211.48,212.15,210.9,,211.48,,,68092,14416834.76,2058,F1,1,,,,,,Cash Only,Unclassified,False,211.45333333333335,211.44,211.4666666666667,211.4666666666667,211.44,0.0266666666666992,0.0126095454259028,Narrow,Bullish,Above CPR,True,False,0.05,60,16556212.59,Inside,True,Risk Off,True,4.027142857142855,205.5038,207.8752,0.0066217334752357,0.8707809640417283,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,11223,INE691A01018,UCOBANK,EQ,,,,,UCO BANK,26.01,26.08,25.93,26.0,26.04,26.09,,26.0,,,2028065,52716128.15,9122,F1,1,,,,,,Cash Only,Financial Services,True,26.00333333333333,26.005,26.00166666666666,26.005,26.00166666666666,0.0033333333333374,0.0128205128205284,Narrow,Bearish,Below CPR,False,True,0.1,60,109064639.595,Lower,True,Risk Off,True,0.4042857142857138,26.445,25.9636,0.0082449941107285,0.4833475665967977,False,True,No setup,0,0,-2,-2
