TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score,JCurve_Stage,JCurve_Score,JCurve_Explanation
2026-08-28,2026-08-28,CM,NSE,STK,23489,INE343G01021,BHARTIHEXA,EQ,,,,,BHARTI HEXACOM LIMITED,1545.0,1576.2,1522.0,1550.1,1540.9,1551.1,,1550.12,,,104940,161588841.2,9643,F1,1,,,,,,Cash Only,Telecommunication,True,1549.4333333333332,1549.1,1549.7666666666664,1549.7666666666664,1549.1,0.6666666666665151,0.0430079779799054,Narrow,Bullish,Above CPR,True,False,0.05,60,244021415.85,Lower,True,Neutral,True,47.92142857142861,1564.2,1539.389,0.0139116609529456,0.6621912287375984,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,30089,INE876N01018,ORIENTCEM,EQ,,,,,ORIENT CEMENT LTD.,132.04,132.1,130.81,131.37,131.25,131.41,,131.37,,,89980,11806280.5,1377,F1,1,,,,,,Cash Only,Diversified,False,131.42666666666665,131.45499999999998,131.3983333333333,131.45499999999998,131.3983333333333,0.0566666666666719,0.0431351653091816,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,25611124.245,Lower,True,Neutral,True,2.653571428571425,135.3306,137.2585,0.0213548676536583,0.4609825163104628,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,21401,INF277KA1976,TATAGOLD,EQ,,,,,TATAAML-TATAGOLD,15.29,15.67,15.07,15.36,15.38,15.29,,15.36,,,40398623,617781652.02,59459,F1,1,,,,,,Cash Only,Diversified,False,15.366666666666667,15.37,15.363333333333332,15.37,15.363333333333332,0.0066666666666677,0.0434027777777845,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,652056733.04,Higher,True,Neutral,True,0.4064285714285716,14.223,14.4808,0.0164030462800259,0.9474354311775852,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,4892,INE979A01025,SAREGAMA,EQ,,,,,SAREGAMA INDIA LIMITED,490.65,498.95,486.0,492.8,494.15,487.5,,492.8,,,216953,106867289.7,17492,F1,1,,,,,,Cash Only,Media Entertainment & Publication,True,492.5833333333333,492.475,492.6916666666666,492.6916666666666,492.475,0.2166666666665833,0.0439664502164333,Narrow,Bullish,Above CPR,True,False,0.0333333333333333,60,237624953.4,Inside,True,Neutral,True,17.289285714285707,502.39,444.936,0.0125318460373152,0.4497309233349228,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,5622,INE686A01026,CEMPRO,EQ,,,,,CEMINDIA PROJECTS LIMITED,1264.0,1285.0,1252.9,1268.1,1268.0,1251.2,,1268.12,,,129496,164336677.3,9650,F1,1,,,,,,Cash Only,Construction,True,1268.6666666666667,1268.95,1268.3833333333334,1268.95,1268.3833333333334,0.566666666666606,0.044686276056037,Narrow,Bearish,Below CPR,False,True,0.0333333333333333,60,697885171.95,Higher,True,Neutral,True,44.43571428571428,1375.776,1132.633,0.0127525049563293,0.2354781042858636,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,762603,INE525F01025,BLIL,EQ,,,,,BALMER LAWRIE INVSTS. L,72.3,72.43,71.95,72.14,72.18,72.19,,72.14,,,52904,3813139.35,811,F1,1,,,,,,Cash Only,Diversified,False,72.17333333333333,72.19,72.15666666666667,72.19,72.15666666666667,0.0333333333333314,0.046206450420476,Narrow,Bearish,Below CPR,False,True,0.1166666666666666,60,3319373.96,Higher,True,Neutral,True,0.7892857142857161,70.8626,,0.0422322775263926,1.148752564775799,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,1235,INE224A01026,GREAVESCOT,EQ,,,,,GREAVES COTTON LTD.,192.02,196.53,192.02,194.41,194.11,191.17,,194.41,,,884651,172066783.07,9284,F1,1,,,,,,Cash Only,Diversified,False,194.32,194.275,194.36500000000004,194.36500000000004,194.275,0.0900000000000318,0.0462939149220882,Narrow,Bullish,Above CPR,True,False,0.0666666666666666,60,276457582.415,Higher,True,Neutral,True,5.480714285714289,219.413,194.906,0.0164212172553166,0.6223984944341465,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,247.5,251.6,246.65,249.3,249.2,247.95,,249.33,,,31596,7843254.8,1064,F1,1,,,,,,Cash Only,Diversified,False,249.1833333333333,249.125,249.24166666666665,249.24166666666665,249.125,0.1166666666666174,0.0467977002272833,Narrow,Bullish,Above CPR,True,False,0.0666666666666666,60,25789511.475,Inside,True,Neutral,True,5.775000000000004,257.188,283.2195,0.0202020202020116,0.3041257608777561,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,1530,INE323C01030,INDIANHUME,EQ,,,,,INDIAN HUME PIPE CO. LTD.,392.0,392.1,381.55,386.55,384.0,390.85,,386.55,,,20050,7736590.15,1286,F1,1,,,,,,Cash Only,Diversified,False,386.73333333333335,386.8250000000001,386.64166666666665,386.8250000000001,386.64166666666665,0.1833333333333939,0.0474281033070479,Narrow,Bearish,Below CPR,False,True,0.05,60,21668565.700000003,Lower,True,Neutral,True,13.69642857142856,372.88,345.857,0.0133854845719296,0.3570420976225482,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,19061,INE522D01027,MANAPPURAM,EQ,,,,,MANAPPURAM FINANCE LTD,348.15,351.15,346.15,348.9,348.9,348.0,,348.93,,,1893238,660134655.8,27546,F1,1,,,,,,F&O + Cash,Financial Services,True,348.7333333333333,348.65,348.8166666666666,348.8166666666666,348.65,0.1666666666666287,0.0477691793254883,Narrow,Bullish,Above CPR,True,False,0.0666666666666666,60,1249974226.0,Lower,True,Neutral,True,10.98214285714286,345.02,322.8525,0.0151761517615141,0.5281186140233263,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,3348,INE947A01014,SUNFLAG,EQ,,,,,SUNFLAG IRON AND STEEL CO,344.8,351.2,344.8,348.25,348.45,344.4,,348.24,,,80367,27938446.0,1721,F1,1,,,,,,Cash Only,Diversified,False,348.0833333333333,348.0,348.16666666666663,348.16666666666663,348.0,0.1666666666666287,0.0478583393156148,Narrow,Bullish,Above CPR,True,False,0.0166666666666666,60,56707681.725,Overlapping,True,Neutral,True,11.332142857142852,353.795,345.42260000000005,0.0147074272507582,0.4926748043675207,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,6262,INE105I01020,SELMC,EQ,,,,,SEL MANUFACTURING CO LTD,27.0,28.38,27.0,27.71,27.77,27.45,,27.73,,,3292,91774.46,69,F1,1,,,,,,Cash Only,Diversified,False,27.69666666666667,27.69,27.70333333333334,27.70333333333334,27.69,0.0133333333333425,0.0481174064718243,Narrow,Bullish,Above CPR,True,False,0.0666666666666666,60,132849.71000000002,Lower,True,Neutral,True,1.6928571428571428,28.2664,29.5394,0.0078762306610462,0.6908141538284125,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,1270,INE079A01024,AMBUJACEM,EQ,,,,,AMBUJA CEMENTS LTD,411.55,413.5,410.0,412.05,412.05,411.05,,412.11,,,2152464,887197468.2,16160,F1,1,,,,,,F&O + Cash,Construction Materials,True,411.85,411.75,411.94999999999993,411.94999999999993,411.75,0.1999999999999318,0.0485377988108073,Narrow,Bullish,Above CPR,True,False,0.0833333333333333,60,1018027561.4,Lower,True,Neutral,True,8.182142857142862,426.738,432.7745000000001,0.0244434744652906,0.8714866884153104,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,11050,INE792Z01011,SIRCA,EQ,,,,,SIRCA PAINT INDIA LIMITED,436.9,439.9,433.35,436.3,434.8,435.1,,436.3,,,584490,255438495.7,4133,F1,1,,,,,,Cash Only,Diversified,False,436.51666666666665,436.625,436.4083333333333,436.625,436.4083333333333,0.2166666666666969,0.0496600198640148,Narrow,Bearish,Below CPR,False,True,0.15,60,123900345.275,Overlapping,True,Neutral,True,12.160714285714278,416.668,421.08,0.0178169358786123,2.061644744678053,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,764628,INE320I01017,BRAHMINFRA,EQ,,,,,BRAHMAPUTRA INFRA L,161.29,165.0,155.02,160.13,163.49,156.86,,160.34,,,15733,2496845.95,468,F1,1,,,,,,Cash Only,Real Estate & Infra,False,160.04999999999998,160.01,160.08999999999995,160.08999999999995,160.01,0.079999999999984,0.0499594079810054,Narrow,Bullish,Above CPR,True,False,0.1,10,2292317.295,Inside,False,Neutral,False,,,,,1.0892235361335527,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,685,INE121A01024,CHOLAFIN,EQ,,,,,CHOLAMANDALAM IN & FIN CO,1878.0,1878.0,1845.0,1862.9,1862.9,1875.4,,1862.41,,,803008,1494237014.8,27822,F1,1,,,,,,F&O + Cash,Financial Services,True,1861.9666666666665,1861.5,1862.433333333333,1862.433333333333,1861.5,0.9333333333329392,0.050101096856135,Narrow,Bullish,Above CPR,True,False,0.0833333333333333,60,2248772702.3,Lower,True,Neutral,True,34.50000000000004,1822.656,1691.795,0.0270531400966069,0.6644677842592646,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,29598,INE612J01015,REPCOHOME,EQ,,,,,REPCO HOME FINANCE LTD,368.25,368.8,362.75,365.5,368.75,365.7,,365.5,,,81201,29695634.45,1920,F1,1,,,,,,Cash Only,Diversified,False,365.6833333333333,365.775,365.5916666666667,365.775,365.5916666666667,0.1833333333332802,0.0501595987231957,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,35145662.7,Overlapping,True,Neutral,True,10.59285714285714,390.029,391.032,0.017307260058435,0.8449302749952129,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,762717,INE620D01011,INDPRUD,EQ,,,,,INDUSTRIAL & PRU INV CO L,6270.0,6389.5,6225.0,6302.5,6389.5,6200.0,,6302.2,,,26,163699.5,14,F1,1,,,,,,Cash Only,Diversified,False,6305.666666666667,6307.25,6304.083333333334,6307.25,6304.083333333334,3.1666666666660603,0.0502446119264745,Narrow,Bearish,Below CPR,False,True,0.1833333333333333,60,241004.0,Higher,True,Neutral,True,166.10714285714286,6427.19,,0.0190640005733497,0.679239763655375,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,18944,INE473D01015,KINGFA,EQ,,,,,KINGFA SCI & TEC IND LTD.,5950.0,5975.0,5910.0,5947.0,5975.0,5960.5,,5946.99,,,4643,27595684.5,1338,F1,1,,,,,,Cash Only,Diversified,False,5944.0,5942.5,5945.5,5945.5,5942.5,3.0,0.0504456028249537,Narrow,Bullish,Above CPR,True,False,0.0833333333333333,60,31235133.75,Lower,True,Neutral,True,227.57142857142856,5347.51,5178.505,0.0131826741996233,0.8834821941494008,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,20303,INE717W01049,GANDHAR,EQ,,,,,GANDHAR OIL REFINE IND L,255.0,259.0,253.55,256.47,256.46,254.85,,256.49,,,553101,142055762.16,10095,F1,1,,,,,,Cash Only,Diversified,False,256.34,256.275,256.405,256.405,256.275,0.1299999999999954,0.0506881896518093,Narrow,Bullish,Above CPR,True,False,0.05,60,225854391.795,Higher,True,Neutral,True,8.028571428571421,223.0622,186.6823,0.0161921708185047,0.6289705550155471,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,3384,INE277A01016,SWARAJENG,EQ,,,,,SWARAJ ENGINES LTD,3551.9,3560.0,3535.0,3544.8,3541.3,3548.3,,3544.69,,,3338,11845776.6,971,F1,1,,,,,,Cash Only,Diversified,False,3546.6,3547.5,3545.7,3547.5,3545.7,1.800000000000182,0.05077860528098,Narrow,Bearish,Below CPR,False,True,0.1,60,29608979.25,Lower,True,Neutral,True,37.67857142857143,3703.492,3776.415,0.047772511848346,0.400073791804221,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,10604,INE397D01024,BHARTIARTL,EQ,,,,,BHARTI AIRTEL LIMITED,1875.7,1894.3,1867.6,1882.4,1882.4,1878.3,,1882.4,,,6106300,11480659564.2,133052,F1,1,,,,,,F&O + Cash,Telecommunication,True,1881.4333333333327,1880.95,1881.9166666666663,1881.9166666666663,1880.95,0.966666666666697,0.0513528828445971,Narrow,Bullish,Above CPR,True,False,0.1166666666666666,60,11070377046.05,Lower,True,Neutral,True,33.70714285714286,1923.13,1882.586,0.0286783923147568,1.0370612957845364,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,11039,INE08KP01019,DCMNVL,EQ,,,,,DCM NOUVELLE LIMITED,193.99,196.99,188.41,192.85,193.81,190.98,,192.82,,,22211,4279157.61,472,F1,1,,,,,,Cash Only,Diversified,False,192.75,192.7,192.8,192.8,192.7,0.1000000000000227,0.0518537723619511,Narrow,Bullish,Above CPR,True,False,0.0666666666666666,60,1971908.31,Higher,True,Neutral,True,9.91857142857143,143.457,136.1957,0.0100820970761941,2.1700591190266856,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,24308,INE552Z01027,ABDL,EQ,,,,,ALLIED BLEND N DISTILS L,607.5,613.4,605.65,610.0,610.4,607.5,,609.96,,,109318,66676949.5,5499,F1,1,,,,,,Cash Only,Fast Moving Consumer Goods,True,609.6833333333333,609.525,609.8416666666666,609.8416666666666,609.525,0.316666666666606,0.0519125683060009,Narrow,Bullish,Above CPR,True,False,0.0333333333333333,60,194368123.175,Inside,True,Neutral,True,20.332142857142856,628.567,591.7660000000001,0.0155746823584489,0.3430446742543641,False,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,762978,INE765D01022,WPIL,EQ,,,,,W P I L LTD.,448.6,454.95,441.25,447.75,447.1,448.65,,447.73,,,19718,8847857.8,1145,F1,1,,,,,,Cash Only,Diversified,False,447.98333333333335,448.1,447.8666666666667,448.1,447.8666666666667,0.2333333333333485,0.0521124139214625,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,16568707.625,Lower,True,Neutral,True,18.024999999999995,456.121,,0.012944983818771,0.5340101352654535,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,13275,INE332H01014,INDOTECH,EQ,,,,,INDO TECH TRANSFORM LTD.,3728.0,3795.1,3725.0,3757.1,3751.1,3712.2,,3757.07,,,10275,38689913.1,1443,F1,1,,,,,,Cash Only,Information Technology,False,3759.066666666667,3760.05,3758.083333333334,3760.05,3758.083333333334,1.9666666666662425,0.0523453372725304,Narrow,Bearish,Below CPR,False,True,0.0166666666666666,60,81332075.5,Inside,True,Neutral,True,271.04285714285714,2479.8340000000003,1934.277,0.0072559250865249,0.4757030096938815,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1687.7,1774.7,1644.2,1708.1,1719.9,1686.2,,1708.1,,,3268,5567686.8,453,F1,1,,,,,,Cash Only,Diversified,False,1709.0,1709.45,1708.55,1709.45,1708.55,0.900000000000091,0.0526901235290727,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,3561144.2,Inside,True,Neutral,True,63.38571428571431,1750.014,,0.0141987829614618,1.563454465000322,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1204.0,1208.0,1193.9,1200.0,1200.0,1204.0,,1200.0,,,422710,508479692.6,29706,F1,1,,,,,,F&O + Cash,Financial Services,True,1200.6333333333334,1200.95,1200.3166666666668,1200.95,1200.3166666666668,0.6333333333332121,0.0527777777777676,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,1007828074.85,Inside,True,Neutral,True,26.79285714285715,1139.468,1108.7625,0.0236381409401891,0.5045301924891104,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,2,2,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,967,INE754A01055,SUBEXLTD,EQ,,,,,SUBEX LTD,17.9,18.49,17.8,18.13,18.05,17.95,,18.13,,,2555948,46442416.86,4306,F1,1,,,,,,Cash Only,Diversified,False,18.14,18.145,18.135,18.145,18.135,0.009999999999998,0.0551571980143299,Narrow,Bearish,Below CPR,False,True,0.05,60,21573971.715,Higher,True,Neutral,True,1.5814285714285716,10.5572,10.3085,0.0063233965672977,2.152705930716939,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,18721,INE531F01023,NUVAMA,EQ,,,,,NUVAMA WEALTH MANAGE LTD,1784.0,1825.0,1782.0,1805.0,1800.1,1784.0,,1805.13,,,246065,443898773.8,19489,F1,1,,,,,,Cash Only,Financial Services,True,1804.0,1803.5,1804.5,1804.5,1803.5,1.0,0.0554016620498615,Narrow,Bullish,Above CPR,True,False,0.1,60,625094059.55,Higher,True,Neutral,True,51.157142857142894,1797.906,1632.24,0.0195476123987712,0.7101311666912321,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,3563,INE364U01010,ADANIGREEN,EQ,,,,,ADANI GREEN ENERGY LTD,1319.8,1321.0,1303.2,1311.0,1311.0,1328.5,,1310.9,,,776595,1016788185.8,20162,F1,1,,,,,,F&O + Cash,Power,True,1311.7333333333331,1312.1,1311.3666666666668,1312.1,1311.3666666666668,0.7333333333331211,0.0559369438087811,Narrow,Bearish,Below CPR,False,True,0.0666666666666666,60,3193922267.05,Lower,True,Neutral,True,33.435714285714326,1431.918,1378.869,0.0219326354767436,0.3183509493295011,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,762593,INE372E01025,BIRLAPREC,EQ,,,,,BIRLA PRECISION TECH L,48.39,49.0,46.2,47.64,47.25,47.37,,47.62,,,222244,10645685.56,1736,F1,1,,,,,,Cash Only,Diversified,False,47.61333333333334,47.6,47.62666666666667,47.62666666666667,47.6,0.0266666666666708,0.0559753708368405,Narrow,Bullish,Above CPR,True,False,0.0833333333333333,60,1215915.29,Higher,True,Neutral,True,3.3364285714285726,37.2884,,0.0079925783201325,8.755285542959165,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,18652,INE726G01019,ICICIPRULI,EQ,,,,,ICICI PRU LIFE INS CO LTD,510.25,510.4,502.45,506.0,506.0,510.0,,506.0,,,1603027,812007642.3,26860,F1,1,,,,,,F&O + Cash,Financial Services,True,506.2833333333333,506.425,506.14166666666665,506.425,506.14166666666665,0.283333333333303,0.0559947299077673,Narrow,Bearish,Below CPR,False,True,0.0833333333333333,60,664580831.55,Lower,True,Neutral,True,10.799999999999992,503.387,512.0844999999999,0.0262345679012317,1.2218342807242226,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,28764,INE037Z01029,CEWATER,EQ,,,,,CONCORD ENVIRO SYSTEMS L,263.7,272.15,263.3,267.5,267.05,266.25,,267.52,,,94109,25213229.55,2669,F1,1,,,,,,Cash Only,Diversified,False,267.65000000000003,267.725,267.57500000000005,267.725,267.57500000000005,0.1499999999999772,0.0560747663551316,Narrow,Bearish,Below CPR,False,True,0.05,60,34355656.175,Inside,True,Neutral,True,13.1892857142857,301.783,299.139,0.0113728675873256,0.7338887495430002,False,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,91.96,98.4,91.5,95.03,94.24,92.01,,95.03,,,31461,3012690.14,714,F1,1,,,,,,Cash Only,Information Technology,False,94.97666666666667,94.95,95.00333333333334,95.00333333333334,94.95,0.0533333333333416,0.0561226279420621,Narrow,Bullish,Above CPR,True,False,0.05,60,1484156.78,Higher,True,Neutral,True,3.609285714285716,93.4958,95.1676,0.0147767003100491,2.029900196932025,True,False,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
2026-08-28,2026-08-28,CM,NSE,STK,23175,INE0QN801017,KRYSTAL,EQ,,,,,KRYSTAL INTEGRATED SER L,652.0,652.0,639.0,646.05,640.15,648.35,,646.01,,,6515,4197655.1,466,F1,1,,,,,,Cash Only,Diversified,False,645.6833333333333,645.5,645.8666666666666,645.8666666666666,645.5,0.3666666666665605,0.0567551531099079,Narrow,Bullish,Above CPR,True,False,0.05,60,7339168.0,Lower,True,Neutral,True,25.35357142857144,610.964,597.065,0.0144621308165427,0.5719524474708849,True,True,No setup,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied,0,0,0,0,None,0,No active J-Curve setup.
