SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
MAXHEALTH,EQ,MAX HEALTHCARE INS LTD,1149.1,1154.2,1132.5,1138.4,2176888,2488040177.8,20251104,1154.3,1128.9,1145.9,1143.0333333333333,1141.6,1144.4666666666667,1144.4666666666667,1141.6,2.866666666666788,0.2501672629956181,Moderate,Bullish,Below CPR,Cash Only,Healthcare,True,False,False,0.35,60,2780430564.7,False,False,Lower,True,Risk Off,False,None,22.39285714285716,1162.588,,0.12801701222754386,0.8948398889682225,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
HDFCBANK,EQ,HDFC BANK LTD,987.0,997.0,983.7,985.25,20024544,19828527608.75,20251104,994.55,983.3,992.65,990.1666666666666,988.925,991.4083333333333,991.4083333333333,988.925,2.4833333333333485,0.25017209825551284,Moderate,Bullish,Below CPR,Cash Only,Financial Services,True,False,False,0.6666666666666666,60,17286117973.0,False,False,Overlapping,True,Risk Off,False,None,15.582142857142856,1013.4990000000001,,0.15937046374818647,1.1470781143412945,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AARVI,EQ,AARVI ENCON LIMITED,119.11,124.61,119.0,119.34,5154,620271.24,20251104,120.29,118.21,119.7,119.39999999999999,119.25,119.54999999999998,119.54999999999998,119.25,0.29999999999998295,0.2506265664160259,Moderate,Bullish,Inside CPR,Cash Only,Diversified,False,False,False,0.3333333333333333,60,1583683.705,False,False,Lower,True,Risk Off,False,None,4.186428571428571,122.57379999999999,,0.07166012625831363,0.39166358663771184,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ZYDUSLIFE,EQ,ZYDUS LIFESCIENCES LTD,983.05,987.6,968.05,971.7,444915,433811194.6,20251104,984.7,970.0,981.05,978.5833333333334,977.35,979.8166666666667,979.8166666666667,977.35,2.466666666666697,0.25143128960467837,Moderate,Bullish,Below CPR,Cash Only,Healthcare,True,False,False,0.45,60,737596226.925,True,True,Overlapping,True,Risk Off,False,None,17.22857142857144,1004.724,,0.14317302377004038,0.5881418298579647,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
DATAMATICS,EQ,DATAMATICS GLOBAL SER LTD,924.95,930.0,914.2,920.6,178353,164448020.9,20251104,947.05,902.1,921.1,923.4166666666666,924.575,922.2583333333332,924.575,922.2583333333332,2.3166666666668334,0.25151087467884414,Moderate,Bearish,Below CPR,Cash Only,Information Technology,False,False,False,0.23333333333333334,60,217961002.125,False,False,Lower,True,Risk Off,True,Bearish Virgin,34.75714285714287,913.974,,0.06665296615975269,0.7544836888100264,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PODDARMENT,EQ,PODDAR PIGMENTS LIMITED,279.7,283.5,277.8,280.45,3076,861665.25,20251104,282.9,275.6,278.2,278.90000000000003,279.25,278.55000000000007,279.25,278.55000000000007,0.6999999999999318,0.251617541337143,Moderate,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.3333333333333333,60,826698.7250000001,False,False,Higher,True,Risk Off,False,Bullish Virgin,6.957142857142851,279.12,,0.100616016427095,1.0422965754543771,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
BOSCHLTD,EQ,BOSCH LIMITED,37025.0,37925.0,36805.0,37850.0,29198,1096376495.0,20251104,37250.0,36520.0,37025.0,36931.666666666664,36885.0,36978.33333333333,36978.33333333333,36885.0,93.33333333332848,0.25208192662614043,Moderate,Bullish,Above CPR,Cash Only,Automobile and Auto Components,True,False,False,0.4666666666666667,60,950331765.0,False,False,Lower,True,Risk Off,False,None,766.0714285714286,39167.5,,0.1218337218337155,1.1536776264655322,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SAFARI,EQ,SAFARI IND (INDIA) LTD,2133.0,2142.4,2087.9,2105.0,35839,75730080.2,20251104,2179.0,2113.3,2154.3,2148.866666666667,2146.15,2151.5833333333335,2151.5833333333335,2146.15,5.433333333333394,0.2522087607730304,Moderate,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.48333333333333334,60,48680438.8,False,False,Higher,True,Risk Off,False,None,57.342857142857156,2179.354,,0.0947517023750218,1.555657304387322,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SMARTWORKS,EQ,SMARTWORKS COWORKING SP L,607.7,619.0,594.1,606.65,207140,126283964.75,20251104,610.1,573.9,594.25,592.75,592.0,593.5,593.5,592.0,1.5,0.2524190155658393,Moderate,Bullish,Above CPR,Cash Only,Consumer & Retail,False,False,False,0.31666666666666665,60,101229929.625,False,False,Higher,True,Risk Off,False,Bullish Virgin,20.64642857142857,545.397,,0.07265179034769072,1.2474963206811573,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SUDARSCHEM,EQ,SUDARSHAN CHEMICAL INDS L,1156.0,1199.8,1155.9,1160.7,130354,153491828.2,20251104,1164.2,1141.7,1148.6,1151.5,1152.95,1150.05,1152.95,1150.05,2.900000000000091,0.25248128156016814,Moderate,Bearish,Above CPR,Cash Only,Chemicals & Fertilizers,False,False,False,0.2833333333333333,60,109692705.0,False,False,Lower,True,Risk Off,False,None,35.964285714285744,1346.478,,0.08063555114200842,1.3992892982263496,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
