SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
ARIES,EQ,ARIES AGRO LTD.,296.5,309.75,296.5,308.45,9319,2845166.8,20260128,306.6,290.55,299.7,298.95000000000005,298.57500000000005,299.32500000000005,299.32500000000005,298.57500000000005,0.75,0.2502502502502503,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.31666666666666665,60,8416425.6,False,False,Lower,True,Risk On,False,None,13.403571428571427,326.56399999999996,359.33700000000005,0.05595523581135093,0.3380493020695151,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
SWSOLAR,EQ,STRLNG & WIL REN ENE LTD,184.69,191.02,184.5,189.12,1398472,261995811.65,20260128,188.0,180.42,183.52,183.98,184.20999999999998,183.75,184.20999999999998,183.75,0.45999999999997954,0.25065387968612657,Moderate,Bearish,Above CPR,Cash Only,Power & Utilities,False,False,False,0.26666666666666666,60,257164812.94,False,False,Lower,True,Risk On,False,None,9.938571428571432,212.66080000000002,228.96649999999997,0.04628431795313864,1.018785613221227,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
KAMATHOTEL,EQ,KAMAT HOTELS (I) LTD,203.0,220.99,202.69,217.39,55522,12025579.08,20260128,210.33,200.0,205.94,205.42333333333332,205.16500000000002,205.68166666666662,205.68166666666662,205.16500000000002,0.5166666666665947,0.25088213395483866,Moderate,Bullish,Above CPR,Cash Only,Hotels & Tourism,False,False,False,0.38333333333333336,60,8709099.875,True,True,Overlapping,True,Risk On,False,None,8.026428571428573,232.4952,265.6386,0.0643706801933997,1.3808061972650187,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ITDC,EQ,INDIA TOUR. DEV. CO. LTD.,504.9,515.0,500.2,513.7,26223,13342350.6,20260128,504.9,485.85,497.25,496.0,495.375,496.625,496.625,495.375,1.25,0.2513826043237808,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.35,60,10220744.8,True,True,Lower,True,Risk On,False,None,18.364285714285707,565.072,588.2579999999999,0.0680669000388954,1.305418622721115,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
PVRINOX,EQ,PVR INOX LIMITED,956.2,956.2,932.0,934.8,415727,390553825.6,20260128,982.8,919.0,954.5,952.1,950.9,953.3000000000001,953.3000000000001,950.9,2.400000000000091,0.2514405447878566,Moderate,Bullish,Below CPR,Cash Only,Media Entertainment & Publication,True,False,False,0.23333333333333334,60,333862213.4,False,False,Higher,True,Risk On,True,None,38.14285714285712,1042.664,1085.931,0.06292134831460917,1.1698054165000036,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
3MINDIA,EQ,3M INDIA LIMITED,33075.0,33900.0,33075.0,33780.0,1685,56613495.0,20260128,33650.0,32750.0,33075.0,33158.333333333336,33200.0,33116.66666666667,33200.0,33116.66666666667,83.33333333332848,0.2519526329049992,Moderate,Bearish,Above CPR,Cash Only,Diversified,True,False,False,0.5,60,128632892.5,False,False,Lower,True,Risk On,False,None,997.1428571428571,34931.3,32862.85,0.0835721107927363,0.4401167842820607,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
LTIM,EQ,LTIMINDTREE LIMITED,5960.0,6035.0,5934.0,6015.5,149076,892868111.5,20260128,5995.0,5841.0,5940.5,5925.5,5918.0,5933.0,5933.0,5918.0,15.0,0.252503997979968,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,False,0.38333333333333336,60,1443024465.75,False,False,Inside,True,Risk On,False,None,182.75,6088.32,5766.25,0.08207934336525308,0.6187477292950395,False,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
HTMEDIA,EQ,HT MEDIA LIMITED,22.02,23.98,22.02,23.17,163733,3770432.09,20260128,22.5,22.05,22.36,22.30333333333333,22.275,22.331666666666663,22.331666666666663,22.275,0.05666666666666487,0.2534287418008268,Moderate,Bullish,Above CPR,Cash Only,Media & Entertainment,False,False,False,0.2857142857142857,50,1698345.03,True,False,Overlapping,True,Risk On,False,None,1.172857142857143,23.443,,0.04831506293138295,2.220062486360619,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
ZUARI,EQ,ZUARI AGRO CHEMICALS LTD,264.0,287.3,262.75,282.35,505603,140837680.4,20260128,266.5,256.9,262.7,262.0333333333333,261.7,262.3666666666666,262.3666666666666,261.7,0.6666666666666288,0.25377490166221117,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.26666666666666666,60,82631303.6,False,False,Lower,True,Risk On,False,None,13.732142857142852,294.342,282.39,0.04854789770264138,1.7044107289141208,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
CONTROLPR,EQ,CONTROL PRINT LIMITED,655.2,684.95,650.0,674.25,29883,19719806.35,20260128,677.2,650.25,661.2,662.8833333333333,663.725,662.0416666666666,663.725,662.0416666666666,1.683333333333394,0.25458761847147515,Moderate,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.3,60,15547371.524999999,True,True,Lower,True,Risk On,False,None,20.721428571428596,707.521,734.8755,0.08123635527979141,1.2683691464046367,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
