SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260102,218.36,228.7,208.41,214.3,629944418.28,20 MICRONS LTD,Diversified,Cash Only,20260102,217.13666666666668,218.555,215.71833333333336,218.555,215.71833333333336,2.8366666666666447,1.32368953180898,Wide,Bearish,Below CPR,False,False,0.8421052631578947,19,96310838.02,False,False,Overlapping,True,Neutral,False,None,15.427142857142858,,,0.1838750501589639,6.540742778597619,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
21STCENMGM,20260102,53.79,53.79,48.05,49.39,2216239.9699999997,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260102,50.410000000000004,50.92,49.900000000000006,50.92,49.900000000000006,1.019999999999996,2.065195383680899,Wide,Bearish,Below CPR,False,False,0.6842105263157895,19,1323645.04,False,False,Lower,True,Neutral,False,None,3.644285714285715,,,0.27989023912191185,1.6743461449453243,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
360ONE,20260102,1179.8,1217.9,1164.3,1200.1,2366345787.1,360 ONE WAM LIMITED,Financial Services,Cash Only,20260102,1194.1,1191.1,1197.1,1197.1,1191.1,6.0,0.49995833680526625,Moderate,Bullish,Above CPR,False,False,0.2631578947368421,19,3314067401.9,False,False,Higher,True,Neutral,False,None,72.5071428571429,,,0.08275046793419363,0.7140306759432055,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
3IINFOLTD,20260102,16.96,17.1,16.36,16.9,23142264.35,3I INFOTECH LIMITED,Information Technology,Cash Only,20260102,16.786666666666665,16.73,16.84333333333333,16.84333333333333,16.73,0.11333333333332973,0.6706114398421879,Moderate,Bullish,Above CPR,False,False,0.47368421052631576,19,37291813.0,False,False,Overlapping,True,Neutral,False,None,1.5600000000000003,,,0.07264957264957032,0.6205722513410652,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
3MINDIA,20260102,34600.0,37305.0,34100.0,36170.0,1171655335.0,3M INDIA LIMITED,Diversified,Cash Only,20260102,35858.333333333336,35702.5,36014.16666666667,36014.16666666667,35702.5,311.6666666666715,0.8616717353239467,Wide,Bullish,Above CPR,False,False,0.7368421052631579,19,595692630.0,False,False,Higher,True,Neutral,False,None,1768.2142857142858,,,0.1762606880764856,1.9668790177914406,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
3PLAND,20260102,37.32,37.99,35.7,37.69,720852.52,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260102,37.126666666666665,36.845,37.40833333333333,37.40833333333333,36.845,0.5633333333333326,1.494649332272042,Wide,Bullish,Above CPR,False,False,0.7894736842105263,19,1209815.94,False,False,Lower,True,Neutral,False,None,3.9221428571428567,,,0.14362896861530972,0.5958365203883824,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
5PAISA,20260102,339.1,385.9,328.1,367.8,1330881860.55,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260102,360.59999999999997,357.0,364.19999999999993,364.19999999999993,357.0,7.199999999999932,1.9575856443719226,Wide,Bullish,Above CPR,False,False,0.7894736842105263,19,69374754.1,False,False,Higher,True,Neutral,False,None,32.21071428571428,,,0.22352810732897008,19.183950672194168,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
63MOONS,20260102,733.75,747.0,705.0,725.75,305558271.0,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260102,725.9166666666666,726.0,725.8333333333333,726.0,725.8333333333333,0.16666666666674246,0.022964749110126415,Narrow,Bearish,Below CPR,False,True,0.05263157894736842,19,411521023.6,True,True,Lower,True,Neutral,True,None,69.42142857142856,,,0.0024007956922876784,0.7425095037112946,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
A2ZINFRA,20260102,17.63,18.0,15.2,15.53,20119019.08,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260102,16.243333333333336,16.6,15.88666666666667,16.6,15.88666666666667,0.7133333333333312,4.593260356299622,Wide,Bearish,Below CPR,False,False,0.9,10,19332751.84,False,False,Overlapping,False,Neutral,False,None,,,,,1.04067021842039,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AADHARHFC,20260102,484.0,508.0,472.75,500.55,1039702799.85,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260102,493.76666666666665,490.375,497.1583333333333,497.1583333333333,490.375,6.783333333333303,1.3551759730962547,Wide,Bullish,Above CPR,False,False,0.8947368421052632,19,797424262.85,False,False,Higher,True,Neutral,False,None,21.83214285714286,,,0.3107039642292368,1.3038263924075935,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AAKASH,20260102,9.0,9.0,8.37,8.76,2864874.85,AAKASH EXPLORATION SER L,Diversified,Cash Only,20260102,8.709999999999999,8.684999999999999,8.735,8.735,8.684999999999999,0.05000000000000071,0.5707762557077707,Moderate,Bullish,Above CPR,False,False,0.2857142857142857,14,3407287.5599999996,False,False,Higher,True,Neutral,False,None,,,,,0.8408080619999095,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AAREYDRUGS,20260102,68.35,70.28,64.7,66.34,128750162.25,AAREY DRUGS & PHARM LTD,Healthcare & Pharma,Cash Only,20260102,67.10666666666667,67.49000000000001,66.72333333333333,67.49000000000001,66.72333333333333,0.7666666666666799,1.1556627474625865,Wide,Bearish,Below CPR,False,False,0.6666666666666666,3,128750162.25,False,False,Lower,False,Neutral,False,None,,,,,1.0,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AARON,20260102,176.55,180.4,166.16,176.5,14113370.75,AARON INDUSTRIES LIMITED,Diversified,Cash Only,20260102,174.35333333333332,173.28,175.42666666666665,175.42666666666665,173.28,2.146666666666647,1.2162417374881853,Wide,Bullish,Above CPR,False,False,0.6842105263157895,19,14303095.450000001,False,False,Lower,True,Neutral,False,None,15.543571428571427,,,0.13810639829664564,0.9867354097815239,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AARTECH,20260102,49.14,50.4,47.0,48.98,9964065.66,AARTECH SOLONICS LIMITED,Information Technology,Cash Only,20260102,48.79333333333333,48.7,48.886666666666656,48.886666666666656,48.7,0.1866666666666532,0.38110793521162356,Moderate,Bullish,Above CPR,False,False,0.21052631578947367,19,11018218.15,False,False,Lower,True,Neutral,True,None,5.005000000000002,,,0.0372960372960346,0.9043264096200527,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AARTIDRUGS,20260102,417.3,420.3,406.0,410.95,187102563.54999998,AARTI DRUGS LTD.,Healthcare & Pharma,Cash Only,20260102,412.4166666666667,413.15,411.6833333333334,413.15,411.6833333333334,1.4666666666665833,0.3568966216490044,Moderate,Bearish,Below CPR,False,False,0.15789473684210525,19,398012423.7,False,False,Overlapping,True,Neutral,True,None,30.885714285714293,,,0.047486894850444404,0.47009226950922434,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AARTIIND,20260102,376.0,380.3,365.9,376.95,764309925.6,AARTI INDUSTRIES LTD,Chemicals,Cash Only,20260102,374.3833333333334,373.1,375.66666666666674,375.66666666666674,373.1,2.5666666666667197,0.6809037449706113,Moderate,Bullish,Above CPR,False,False,0.631578947368421,19,865797912.25,False,False,Lower,True,Neutral,False,None,18.23571428571429,,,0.14074944509727405,0.8827809755439844,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AARTIPHARM,20260102,742.5,757.35,726.15,742.1,299406549.5,AARTI PHARMALABS LIMITED,Diversified,Cash Only,20260102,741.8666666666667,741.75,741.9833333333333,741.9833333333333,741.75,0.2333333333333485,0.03144230337331202,Narrow,Bullish,Above CPR,True,False,0.05263157894736842,19,588600927.55,True,True,Lower,True,Neutral,True,None,52.35714285714287,,,0.00445657116871334,0.5086749535823086,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AARTISURF,20260102,392.4,397.0,383.55,387.55,16853470.05,AARTI SURFACTANTS LIMITED,Diversified,Cash Only,20260102,389.3666666666666,390.275,388.45833333333326,390.275,388.45833333333326,1.8166666666667197,0.4687567195630808,Moderate,Bearish,Below CPR,False,False,0.17647058823529413,17,12097831.7,True,False,Lower,True,Neutral,True,None,28.435714285714287,,,0.06388679561249454,1.3930984053944147,False,False,Short,0.5,None,Week 05 Jan – 09 Jan 2026,Weekly
AARVI,20260102,128.4,132.39,124.72,128.69,10561709.11,AARVI ENCON LIMITED,Diversified,Cash Only,20260102,128.6,128.555,128.64499999999998,128.64499999999998,128.555,0.08999999999997499,0.0699355039241394,Narrow,Bullish,Above CPR,True,False,0.15789473684210525,19,10561709.11,False,False,Lower,True,Neutral,True,None,11.95,,,0.007531380753135983,1.0,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
AAVAS,20260102,1478.1,1487.0,1418.1,1443.4,1403012625.1,AAVAS FINANCIERS LIMITED,Financial Services,Cash Only,20260102,1449.5,1452.55,1446.45,1452.55,1446.45,6.099999999999909,0.42261327421365585,Moderate,Bearish,Below CPR,False,False,0.21052631578947367,19,1345272603.8,False,False,Lower,True,Neutral,True,None,106.70714285714288,,,0.057165807617644226,1.0429206847273194,False,False,Short,0.5,None,Week 05 Jan – 09 Jan 2026,Weekly
ABB,20260102,5218.5,5220.0,5100.0,5205.5,1907036474.0,ABB INDIA LIMITED,Capital Goods,Cash Only,20260102,5175.166666666667,5160.0,5190.333333333334,5190.333333333334,5160.0,30.33333333333394,0.5827169980469492,Moderate,Bullish,Above CPR,False,False,0.7368421052631579,19,5093574628.0,False,False,Lower,True,Neutral,False,None,192.07142857142858,,,0.15792735837362407,0.37440041881722674,False,False,No setup,0.0,None,Week 05 Jan – 09 Jan 2026,Weekly
