SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
360ONE,EQ,360 ONE WAM LIMITED,1198.0,1198.0,1171.3,1179.7,132449,156282988.0,20260101,1198.0,1170.2,1190.0,1186.0666666666666,1184.1,1188.0333333333333,1188.0333333333333,1184.1,3.933333333333394,0.33053221288515916,Moderate,Bullish,Below CPR,Cash Only,Financial Services,True,False,False,0.4666666666666667,60,586524469.9000001,False,False,Lower,True,Risk On,False,None,31.399999999999995,1134.9260000000002,1101.017,0.1252653927813183,0.2664560406604103,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
3MINDIA,EQ,3M INDIA LIMITED,35185.0,36065.0,34750.0,36000.0,4965,177323920.0,20260101,35230.0,34835.0,35115.0,35060.0,35032.5,35087.5,35087.5,35032.5,55.0,0.15662822155773887,Narrow,Bullish,Above CPR,Cash Only,Diversified,True,True,False,0.38333333333333336,60,93177205.0,True,False,Overlapping,True,Risk On,False,None,832.8571428571429,34295.7,32237.3,0.0660377358490566,1.9030826262710927,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
3PLAND,EQ,3P LAND HOLDINGS LIMITED,37.2,37.9,35.91,37.39,5262,195652.07,20260101,37.0,36.08,36.63,36.57,36.54,36.6,36.6,36.54,0.060000000000002274,0.16380016380016998,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.25,60,218198.83500000002,False,False,Overlapping,True,Risk On,True,None,2.1471428571428572,39.5958,42.4477,0.027944111776448163,0.8966687196107165,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AADHARHFC,EQ,AADHAR HOUSING FINANCE L,489.0,489.9,479.35,481.4,279305,135285501.05,20260101,487.5,476.2,485.05,482.9166666666667,481.85,483.98333333333335,483.98333333333335,481.85,2.1333333333333258,0.4398172009758428,Moderate,Bullish,Below CPR,Cash Only,Financial Services,True,False,False,0.7666666666666667,60,121384451.225,False,False,Higher,True,Risk On,False,Bullish Virgin,10.503571428571425,492.436,503.17799999999994,0.20310551966451257,1.114520844183188,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
AAKASH,EQ,AAKASH EXPLORATION SER L,8.91,8.91,8.66,8.71,34685,303864.11,20260101,8.85,8.6,8.74,8.729999999999999,8.725,8.734999999999998,8.734999999999998,8.725,0.00999999999999801,0.11441647597251728,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.18333333333333332,60,601478.615,True,True,Higher,True,Risk On,True,None,0.5228571428571429,8.8824,,0.019125683060105484,0.5051952013289782,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTIDRUGS,EQ,AARTI DRUGS LTD.,412.55,417.7,411.9,416.65,58630,24303450.65,20260101,413.5,407.45,411.65,410.8666666666666,410.475,411.2583333333332,411.2583333333332,410.475,0.7833333333331893,0.19029110490299753,Narrow,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,True,False,0.26666666666666666,60,65183844.625,False,False,Inside,True,Risk On,False,Bullish Virgin,10.660714285714294,440.366,468.35900000000004,0.07347850362924384,0.372844694721779,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTIIND,EQ,AARTI INDUSTRIES LTD,375.8,376.7,369.4,375.7,316338,118152432.15,20260101,375.85,369.5,373.9,373.0833333333333,372.675,373.4916666666666,373.4916666666666,372.675,0.816666666666606,0.21841847196218406,Narrow,Bullish,Above CPR,Cash Only,Chemicals,True,True,False,0.38333333333333336,60,153341177.525,False,False,Higher,True,Risk On,False,None,9.871428571428575,377.964,379.848,0.08273034249878784,0.7705199220264042,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
AARTIPHARM,EQ,AARTI PHARMALABS LIMITED,752.4,752.5,737.65,744.2,51452,38230611.9,20260101,757.35,742.1,752.4,750.6166666666667,749.725,751.5083333333333,751.5083333333333,749.725,1.783333333333303,0.23701931596668036,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.21666666666666667,60,104819359.975,True,True,Higher,True,Risk On,True,None,20.97857142857143,756.6469999999999,805.7985000000001,0.08500737714220714,0.36472853783039905,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ABBOTINDIA,EQ,ABBOTT INDIA LIMITED,28860.0,28990.0,28405.0,28485.0,3948,112856135.0,20260101,29250.0,28600.0,29025.0,28958.333333333332,28925.0,28991.666666666664,28991.666666666664,28925.0,66.66666666666424,0.2296870513924694,Narrow,Bullish,Below CPR,Cash Only,Healthcare,True,False,False,0.55,60,162659155.0,False,False,Higher,True,Risk On,False,None,533.9285714285714,29090.7,30088.0,0.12486064659977249,0.6938197545659204,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ABCAPITAL,EQ,ADITYA BIRLA CAPITAL LTD.,357.7,362.75,353.7,361.95,3449064,1241123088.95,20260101,359.65,349.05,357.7,355.4666666666667,354.35,356.58333333333337,356.58333333333337,354.35,2.2333333333333485,0.6243593327742099,Moderate,Bullish,Above CPR,Cash Only,Financial Services,True,False,False,0.7666666666666667,60,1257120141.975,False,False,Higher,True,Risk On,False,Bullish Virgin,7.896428571428568,339.81800000000004,313.83349999999996,0.28282828282828487,0.9872748415279803,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied
