SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260116,194.94,197.0,184.1,186.11,78908014.95,20 MICRONS LTD,Diversified,Cash Only,20260116,189.07000000000002,190.55,187.59000000000003,190.55,187.59000000000003,2.9599999999999795,1.5904572564612214,Wide,Bearish,Below CPR,False,False,0.9047619047619048,21,96310838.02,False,False,Lower,True,Risk Off,False,None,15.795000000000002,,,0.18740107628996386,0.819305662500973,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
21STCENMGM,20260116,46.0,46.61,43.76,43.76,725147.6499999999,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260116,44.71,45.185,44.235,45.185,44.235,0.9500000000000028,2.1709323583181055,Wide,Bearish,Below CPR,False,False,0.6666666666666666,21,1323645.04,False,False,Lower,True,Risk Off,False,None,3.6864285714285723,,,0.25770199573726094,0.5478414741764907,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
360ONE,20260116,1140.9,1236.2,1117.5,1197.7,9339274815.9,360 ONE WAM LIMITED,Financial Services,Cash Only,20260116,1183.8,1176.85,1190.75,1190.75,1176.85,13.900000000000091,1.1605577356600225,Wide,Bullish,Above CPR,False,False,0.6666666666666666,21,3615862854.2,False,False,Higher,True,Risk Off,False,None,79.7071428571429,,,0.17438838605609927,2.5828620145401753,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
3IINFOLTD,20260116,15.4,16.65,14.6,15.18,29614110.06,3I INFOTECH LIMITED,Information Technology,Cash Only,20260116,15.476666666666667,15.625,15.328333333333333,15.625,15.328333333333333,0.29666666666666686,1.9543258673693469,Wide,Bearish,Below CPR,False,False,0.7619047619047619,21,37291813.0,False,False,Lower,True,Risk Off,False,None,1.5042857142857142,,,0.19721430832541956,0.794118270945958,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
3MINDIA,20260116,34135.0,35625.0,33675.0,35250.0,539661000.0,3M INDIA LIMITED,Diversified,Cash Only,20260116,34850.0,34650.0,35050.0,35050.0,34650.0,400.0,1.1347517730496455,Wide,Bullish,Above CPR,False,False,0.8571428571428571,21,595692630.0,False,False,Inside,True,Risk Off,False,None,1982.857142857143,,,0.20172910662824206,0.9059386885481527,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
3PLAND,20260116,36.37,39.89,35.5,36.33,667350.87,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260116,37.24,37.695,36.785000000000004,37.695,36.785000000000004,0.9099999999999966,2.5048169556839985,Wide,Bearish,Below CPR,False,False,1.0,21,1184212.93,False,False,Overlapping,True,Risk Off,False,None,3.9914285714285715,,,0.2279885468861838,0.5635395908065284,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
5PAISA,20260116,361.8,393.55,331.0,374.7,732017900.9,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260116,366.4166666666667,362.275,370.5583333333334,370.5583333333334,362.275,8.283333333333417,2.210657414820768,Wide,Bullish,Above CPR,False,False,0.8095238095238095,21,83346314.9,False,False,Overlapping,True,Risk Off,False,None,32.48571428571428,,,0.25498387569627934,8.782846629491473,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
63MOONS,20260116,650.05,703.5,625.95,678.7,465752819.75,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260116,669.3833333333333,664.725,674.0416666666666,674.0416666666666,664.725,9.316666666666606,1.3727223613771335,Wide,Bullish,Above CPR,False,False,0.5714285714285714,21,411521023.6,False,False,Overlapping,True,Risk Off,False,None,72.54285714285714,,,0.12842982801627853,1.1317837802685713,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
A2ZINFRA,20260116,14.8,15.69,14.1,15.1,12675401.16,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260116,14.963333333333333,14.895,15.031666666666666,15.031666666666666,14.895,0.13666666666666671,0.9050772626931571,Wide,Bullish,Above CPR,False,False,0.25,12,16477107.775000002,True,True,Overlapping,True,Risk Off,True,None,,,,,0.7692734266891083,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
AAATECH,20260116,97.0,128.5,93.41,124.76,114999142.58000001,AAA TECHNOLOGIES LIMITED,Information Technology,Cash Only,20260116,115.55666666666667,110.955,120.15833333333335,120.15833333333335,110.955,9.203333333333347,7.376830180613456,Wide,Bullish,Above CPR,False,False,0.75,8,37985957.385000005,False,False,Overlapping,False,Risk Off,False,None,,,,,3.027411983182269,False,False,No setup,0.0,None,Week 19 Jan – 23 Jan 2026,Weekly
