SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20251226,194.24,237.4,193.58,217.71,2473762351.41,20 MICRONS LTD,Diversified,Cash Only,20251226,216.23000000000002,215.49,216.97000000000003,216.97000000000003,215.49,1.4800000000000182,0.6798034082035819,Moderate,Bullish,Above CPR,False,False,0.6666666666666666,18,86120663.065,False,False,Higher,True,Neutral,False,None,14.83857142857143,,,0.09974005968999833,28.724376512787824,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
21STCENMGM,20251226,49.71,52.74,49.7,52.74,1059019.81,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20251226,51.72666666666667,51.22,52.233333333333334,52.233333333333334,51.22,1.0133333333333354,1.9213753002148943,Wide,Bullish,Above CPR,False,False,0.6666666666666666,18,1320666.08,True,False,Higher,True,Neutral,False,None,3.4235714285714294,,,0.29598720356074887,0.8018830997764401,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
360ONE,20251226,1134.4,1217.0,1120.0,1179.4,2757412925.0,360 ONE WAM LIMITED,Financial Services,Cash Only,20251226,1172.1333333333334,1168.5,1175.7666666666669,1175.7666666666669,1168.5,7.266666666666879,0.6161324967497778,Moderate,Bullish,Above CPR,False,False,0.3888888888888889,18,3464965128.05,False,False,Higher,True,Neutral,False,None,75.12142857142861,,,0.09673227472980532,0.795798174901635,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
3IINFOLTD,20251226,16.2,17.62,16.2,16.75,25867529.810000002,3I INFOTECH LIMITED,Information Technology,Cash Only,20251226,16.856666666666666,16.91,16.80333333333333,16.91,16.80333333333333,0.10666666666666913,0.6368159203980247,Moderate,Bearish,Below CPR,False,False,0.4444444444444444,18,39844127.78,False,False,Higher,True,Neutral,False,None,1.7507142857142857,,,0.06092751257990077,0.6492181219985035,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
3MINDIA,20251226,35300.0,35845.0,34400.0,34575.0,286194340.0,3M INDIA LIMITED,Diversified,Cash Only,20251226,34940.0,35122.5,34757.5,35122.5,34757.5,365.0,1.0556760665220535,Wide,Bearish,Below CPR,False,False,0.8333333333333334,18,549320745.0,False,False,Overlapping,True,Neutral,False,None,1635.357142857143,,,0.2231928368639441,0.5209967812156812,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
3PLAND,20251226,37.3,39.4,36.5,37.32,839570.7,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20251226,37.74,37.95,37.53,37.95,37.53,0.4200000000000017,1.1254019292604547,Wide,Bearish,Below CPR,False,False,0.6111111111111112,18,1300325.645,False,False,Lower,True,Neutral,False,None,3.9578571428571427,,,0.10611802923660033,0.6456618795670988,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
5PAISA,20251226,310.8,356.4,309.85,337.9,854694028.4,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20251226,334.71666666666664,333.125,336.3083333333333,336.3083333333333,333.125,3.1833333333332803,0.9420933214954957,Wide,Bullish,Above CPR,False,False,0.5,18,67226486.825,False,False,Higher,True,Neutral,False,None,29.846428571428568,,,0.10665709385345441,12.713650062138287,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
63MOONS,20251226,754.0,767.9,728.0,730.8,225103497.25,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20251226,742.2333333333332,747.95,736.5166666666664,747.95,736.5166666666664,11.433333333333621,1.564495530012811,Wide,Bearish,Below CPR,False,False,0.6111111111111112,18,422003858.82500005,False,False,Lower,True,Neutral,False,None,72.67142857142856,,,0.15732913963698714,0.5334157319716542,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
A2ZINFRA,20251226,14.0,18.0,14.0,17.63,23512920.99,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20251226,16.543333333333333,16.0,17.086666666666666,17.086666666666666,16.0,1.086666666666666,6.163736055965208,Wide,Bullish,Above CPR,False,False,1.0,9,18546484.6,False,False,Higher,False,Neutral,False,None,,,,,1.2677831673825668,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
AADHARHFC,20251226,492.1,492.1,480.5,484.0,611327165.6,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20251226,485.5333333333333,486.3,484.7666666666666,486.3,484.7666666666666,1.5333333333334167,0.31680440771351587,Moderate,Bearish,Below CPR,False,False,0.3333333333333333,18,785365823.0,False,False,Lower,True,Neutral,False,None,22.064285714285713,,,0.06949390309701468,0.7783979741629271,False,False,No setup,0.0,None,Week 29 Dec – 02 Jan 2026,Weekly
