SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
JHS,EQ,JHS SVEND. LAB. LTD,11.9,12.9,11.31,11.62,1385164,16673159.86,20260108,10.86,8.96,10.86,10.226666666666667,9.91,10.543333333333333,10.543333333333333,9.91,0.6333333333333329,5.831798649478204,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,768208.635,False,False,Higher,True,Risk Off,False,Bullish Virgin,0.8135714285714287,10.878800000000002,11.1919,0.7784606379865372,21.703947469947405,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
AHLADA,EQ,AHLADA ENGINEERS LIMITED,64.0,66.44,58.6,60.27,655989,40995410.28,20260108,57.91,48.26,57.91,54.69333333333333,53.084999999999994,56.30166666666666,56.30166666666666,53.084999999999994,3.2166666666666686,5.554596212513674,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,525215.785,False,False,Higher,True,Risk Off,False,Bullish Virgin,2.807142857142857,52.6008,56.2346,1.1458863443596277,78.05441392055648,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
LAL,EQ,LORENZINI APPARELS LTD,9.5,9.62,8.75,9.01,266373,2424589.03,20260108,11.02,9.12,9.38,9.840000000000002,10.07,9.610000000000003,10.07,9.610000000000003,0.4599999999999973,4.90405117270786,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,259463.78999999998,False,False,Higher,True,Risk Off,False,None,0.6650000000000001,9.4604,,0.6917293233082664,9.344614252339412,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
TBZ,EQ,TRIB BHIMJI ZAVERI LTD,185.0,193.31,167.61,170.66,12866074,2374713900.81,20260108,190.37,165.75,187.13,181.08333333333334,178.06,184.10666666666668,184.10666666666668,178.06,6.046666666666681,3.2312652523201417,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,21207910.6,False,False,Higher,True,Risk Off,False,Bullish Virgin,7.768571428571424,173.6104,180.15200000000002,0.7783498835356158,111.97302485846954,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SILVERTUC,EQ,SILVER TOUCH TECHNO LTD,1625.0,1650.0,1502.6,1609.8,1078346,1707169632.1,20260108,1581.6,1432.1,1581.6,1531.7666666666664,1506.85,1556.683333333333,1556.683333333333,1506.85,49.83333333333303,3.150817737312407,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,1.0,60,55272487.15,False,False,Higher,True,Risk Off,False,Bullish Virgin,94.875,884.586,801.362,0.5252525252525221,30.886426866716455,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
ASTRON,EQ,ASTRON PAPER BORD MIL LTD,5.85,6.0,5.74,5.74,196862,1144759.22,20260108,6.59,6.04,6.04,6.223333333333333,6.3149999999999995,6.131666666666666,6.3149999999999995,6.131666666666666,0.18333333333333357,3.035320088300225,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,559855.855,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.2900000000000001,7.1898,10.4245,0.6321839080459777,2.04473921238173,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
THANGAMAYL,EQ,THANGAMAYIL JEWELLERY LTD,3835.7,4149.0,3767.8,3882.3,1137496,4493125405.4,20260108,3835.7,3498.0,3835.7,3723.133333333333,3666.85,3779.4166666666665,3779.4166666666665,3666.85,112.5666666666666,2.934709874772965,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.95,60,183506180.65,False,False,Higher,True,Risk Off,False,Bullish Virgin,160.87142857142854,3190.134,2642.7470000000003,0.6997306337507028,24.484872332282393,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
SVLL,EQ,SHREE VASU LOGISTICS LTD,681.0,710.0,655.6,681.0,1492,1008533.75,20260108,747.0,681.0,687.85,705.2833333333333,714.0,696.5666666666666,714.0,696.5666666666666,17.433333333333394,2.534467301495005,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,56,566786.0,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,38.864285714285735,723.21,,0.4485695031550586,1.7793907224243366,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
MEDICAMEQ,EQ,MEDICAMEN BIOTECH LIMITED,399.8,406.6,382.2,400.2,63958,25306797.85,20260108,400.0,363.45,396.7,386.7166666666667,381.725,391.70833333333337,391.70833333333337,381.725,9.983333333333348,2.5165952440971386,Wide,Bullish,Above CPR,Cash Only,Healthcare & Pharma,False,False,False,0.9833333333333333,60,12903303.35,False,False,Higher,True,Risk Off,False,Bullish Virgin,14.985714285714286,390.33399999999995,361.86949999999996,0.6661900222434074,1.9612650469075426,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
VARDMNPOLY,EQ,VARDHMAN POLYTEX LTD.,5.72,5.93,5.44,5.48,553209,3109910.11,20260108,6.19,5.66,5.71,5.853333333333334,5.925000000000001,5.781666666666668,5.925000000000001,5.781666666666668,0.14333333333333265,2.5102159953298187,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9666666666666667,60,1982354.25,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.3735714285714285,6.656600000000001,7.6962,0.38368387507966684,1.5687963490884638,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
BALAJITELE,EQ,BALAJI TELEFILMS LIMITED.,111.0,111.06,104.5,105.25,280264,30240724.93,20260108,112.73,102.56,111.49,108.92666666666668,107.64500000000001,110.20833333333334,110.20833333333334,107.64500000000001,2.5633333333333326,2.299159864860824,Wide,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,15384602.855,False,False,Higher,True,Risk Off,False,Bullish Virgin,5.957142857142857,112.67620000000001,,0.43029576338928843,1.9656487213234597,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
