SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
SHANKARA,EQ,SHANKARA BLDG PRODUCT LTD,111.4,118.0,107.1,109.17,981176,109912933.49,20260112,130.79,105.25,108.4,114.81333333333333,118.02,111.60666666666667,118.02,111.60666666666667,6.413333333333327,5.916359163591629,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,11721377.025,False,False,Lower,True,Risk Off,False,Bearish Virgin,9.189285714285711,119.33400000000002,,0.6979142375955429,9.377134892561823,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
KAMOPAINTS,EQ,KAMDHENU VENTURES LIMITED,7.0,7.04,6.32,6.39,3255740,21380785.49,20260112,7.95,7.0,7.04,7.329999999999999,7.475,7.184999999999999,7.475,7.184999999999999,0.2900000000000009,4.119318181818195,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,1.0,60,3283405.35,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,0.47571428571428587,6.982200000000001,7.994799999999999,0.6096096096096113,6.511771533173629,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
DAVANGERE,EQ,DAVANGERE SUGAR COMPANY L,4.4,4.58,4.09,4.55,33077441,145003090.3,20260112,4.41,3.86,4.38,4.216666666666666,4.135,4.298333333333332,4.298333333333332,4.135,0.16333333333333222,3.7290715372906904,Wide,Bullish,Above CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,20429866.395,False,False,Higher,True,Risk Off,False,Bullish Virgin,0.23571428571428585,3.8442000000000003,3.7744,0.6929292929292878,7.09760345449386,True,True,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Upside Breakout,Confirmed,Wide CPR + close above CPR + trend aligned + participation confirmed
JHS,EQ,JHS SVEND. LAB. LTD,10.57,11.01,9.77,10.07,261597,2675367.38,20260112,11.87,10.43,10.56,10.953333333333333,11.149999999999999,10.756666666666668,11.149999999999999,10.756666666666668,0.39333333333333087,3.7247474747474514,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,827217.0700000001,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.8864285714285716,10.7696,11.1703,0.4437281762019848,3.2341781583399865,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
LAL,EQ,LORENZINI APPARELS LTD,8.21,8.46,7.95,8.04,154244,1262983.46,20260112,9.28,8.34,8.38,8.666666666666666,8.809999999999999,8.523333333333333,8.809999999999999,8.523333333333333,0.2866666666666653,3.4208432776451705,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,263311.78,False,False,Lower,True,Risk Off,False,Bearish Virgin,0.6857142857142858,9.374,,0.41805555555555346,4.796532308581104,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
AYMSYNTEX,EQ,AYM SYNTEX LIMITED,162.95,162.95,155.5,159.12,14269,2259265.7,20260112,181.98,160.1,162.71,168.26333333333332,171.04,165.48666666666665,171.04,165.48666666666665,5.553333333333342,3.4130252186917467,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,2222091.715,False,False,Higher,True,Risk Off,False,None,9.798571428571426,166.77100000000002,177.3075,0.5667492831802508,1.0167292757310875,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
EIMCOELECO,EQ,EIMCO ELECON (INDIA) LTD,1602.0,1622.4,1488.0,1532.3,191358,293390518.3,20260112,1798.0,1602.0,1618.9,1672.9666666666665,1700.0,1645.933333333333,1700.0,1645.933333333333,54.06666666666706,3.3397162682480115,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9833333333333333,60,33393513.45,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,102.00000000000003,1626.9119999999998,1817.006,0.5300653594771279,8.785853538271517,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
SHILCTECH,EQ,SHILCHAR TECHNOLOGIES LTD,3376.9,3400.0,3141.0,3156.5,54530,175855284.3,20260112,3751.0,3360.0,3393.9,3501.633333333333,3555.5,3447.7666666666664,3555.5,3447.7666666666664,107.73333333333358,3.1743225591011393,Wide,Bearish,Below CPR,Cash Only,Information Technology,False,False,False,1.0,35,36666021.3,False,False,Lower,True,Risk Off,False,Bearish Virgin,134.85,,,0.7989123717711055,4.796137624564136,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
PANACHE,EQ,PANACHE DIGILIFE LIMITED,305.15,305.15,289.9,294.1,25376,7458530.45,20260112,333.9,305.0,305.15,314.68333333333334,319.45,309.9166666666667,319.45,309.9166666666667,9.533333333333303,3.1241465945709663,Wide,Bearish,Below CPR,Cash Only,Diversified,False,False,False,0.9523809523809523,22,4847973.47,False,False,Lower,True,Risk Off,False,Bearish Virgin,28.38071428571428,,,0.3359088582957901,1.5384841720266262,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
TARIL,EQ,TRANS & RECTI. LTD,275.85,276.5,259.15,267.5,9691560,2580071450.5,20260112,301.5,271.85,274.3,282.55,286.675,278.425,286.675,278.425,8.25,3.007655851257747,Wide,Bearish,Below CPR,Cash Only,Capital Goods,True,False,False,0.95,60,880244850.35,False,False,Lower,True,Risk Off,False,Bearish Virgin,19.589285714285705,300.62800000000004,398.727,0.4211485870556064,2.931083833633472,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Wide CPR,Wide Downside Breakout,Confirmed,Wide CPR + close below CPR + trend aligned + participation confirmed
