SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,JCurve_Stage,JCurve_Score,JCurve_Explanation,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation
ACCURACY,EQ,ACCURACY SHIPPING LIMITED,4.9,5.08,4.9,4.93,82983,410707.25,20260220,5.1,4.9,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.025,60,434198.305,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.21142857142857144,5.353000000000001,5.900600000000001,0.0,0.9458978657228982,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
SADHNANIQ,EQ,SADHANA NITROCHEM LIMITED,2.0,2.0,2.0,2.0,1677286,3354572.0,20260220,1.82,1.82,1.82,1.82,1.82,1.82,1.82,1.82,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Diversified,False,False,False,0.02727272727272727,56,4386580.16,True,True,Higher,True,Risk Off,False,Bullish Virgin,0.6264285714285714,6.321000000000001,,0.0,0.7647351416461975,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NECCLTD,EQ,NORTH EAST CARRY CORP LTD,14.78,14.89,14.37,14.5,44194,646336.66,20260220,15.06,14.5,14.78,14.780000000000001,14.780000000000001,14.780000000000001,14.780000000000001,14.780000000000001,0.0,0.0,Narrow,Neutral,Below CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,895917.2849999999,True,True,Lower,True,Risk Off,False,Bearish Virgin,0.7100000000000003,16.6864,18.6545,0.0,0.7214244783769297,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
WILLAMAGOR,EQ,WILLIAMSON MAGOR,28.71,28.71,27.8,27.81,3766,105258.08,20260220,29.01,28.41,28.71,28.709999999999997,28.71,28.709999999999994,28.71,28.709999999999994,7.105427357601002e-15,2.4748963279696976e-14,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.03333333333333333,60,63060.625,True,True,Inside,True,Risk Off,True,None,1.6528571428571432,29.1922,31.095399999999998,4.298875670112965e-15,1.6691569422282129,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
ASTRAMICRO,EQ,ASTRA MICROWAVE LTD,904.7,932.8,893.55,899.9,224782,205318058.45,20260220,919.0,900.1,909.55,909.5499999999998,909.55,909.5499999999997,909.55,909.5499999999997,2.2737367544323206e-13,2.4998480066322035e-14,Narrow,Bearish,Below CPR,Cash Only,Diversified,False,False,True,0.016666666666666666,60,187874879.6,True,True,Lower,True,Risk Off,True,None,33.771428571428565,936.156,979.422,6.732723046119394e-15,1.0928446575036421,False,False,Short,0.5,None,None,0,No active J-Curve setup.,Short,90,Strong confirmation,CPR width: Narrow (20/20); Price location: Below CPR (20/20); Trend: aligned with SMA50/SMA100 (20/20); Participation: confirmed (1.09x) (20/20); Higher timeframe: unavailable (10/20),Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
GLOBALE,EQ,GLOBALE TESSILE LIMITED,12.04,12.04,10.7,11.48,4713,53836.65,20260220,12.2,11.4,11.8,11.800000000000002,11.8,11.800000000000004,11.800000000000004,11.8,3.552713678800501e-15,3.0107743040682207e-14,Narrow,Bullish,Below CPR,Cash Only,Diversified,False,False,False,0.03333333333333333,60,98005.83,True,True,Lower,True,Risk Off,True,None,0.9921428571428572,11.8776,12.278400000000001,3.580848920317279e-15,0.5493208924407864,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BLUECHIP,EQ,BLUE CHIP INDIA LIMITED,2.76,2.76,2.76,2.76,16620,45871.2,20260220,2.71,2.71,2.71,2.7099999999999995,2.71,2.709999999999999,2.71,2.709999999999999,8.881784197001252e-16,3.27741114280489e-14,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,1.0,10,43075.66499999999,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.0648982435906678,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
INDOAMIN,EQ,INDO AMINES LIMITED,113.0,114.95,112.27,113.53,34744,3944204.07,20260220,114.18,112.03,113.1,113.10333333333334,113.105,113.10166666666667,113.105,113.10166666666667,0.0033333333333303017,0.002947244326551991,Narrow,Bearish,Above CPR,Cash Only,Diversified,False,False,False,0.016666666666666666,60,5194122.005,True,True,Inside,True,Risk Off,True,None,3.653571428571432,120.4614,125.5183,0.000912349299445243,0.759359149862711,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
BRIGADE,EQ,BRIGADE ENTER. LTD,740.1,742.45,731.6,740.65,180145,132829556.75,20260220,744.0,736.1,740.1,740.0666666666666,740.05,740.0833333333333,740.0833333333333,740.05,0.03333333333330302,0.004503895869923391,Narrow,Bullish,Above CPR,Cash Only,Realty,True,True,False,0.03333333333333333,60,235132413.675,True,True,Higher,True,Risk Off,True,None,24.446428571428573,822.653,881.6615,0.001363525687848772,0.564913848643586,False,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
NKIND,EQ,NK INDUSTRIES LTD,63.0,66.0,56.01,65.33,212,13063.28,20260220,63.51,63.5,63.51,63.50666666666666,63.504999999999995,63.508333333333326,63.508333333333326,63.504999999999995,0.0033333333333303017,0.00524851729385971,Narrow,Bullish,Above CPR,Cash Only,Diversified,False,True,False,0.06666666666666667,60,25994.715,True,True,Lower,True,Risk Off,True,None,5.387857142857143,65.1922,67.21889999999999,0.0006186751513538939,0.5025359962592396,True,False,No setup,0.0,None,None,0,No active J-Curve setup.,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Narrow CPR,Not applicable,Not applicable,Narrow CPR; Wide CPR rules not applied
