SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe
20MICRONS,20260213,172.6,201.5,172.6,181.07,225213112.22,20 MICRONS LTD,Diversified,Cash Only,20260213,185.0566666666667,187.05,183.0633333333334,187.05,183.0633333333334,3.986666666666622,2.2017267723348,Wide,Bearish,Below CPR,False,False,0.92,25,98751774.09,False,False,Higher,True,Neutral,False,None,18.07785714285714,,,0.22052761204841248,2.2805981390749106,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
21STCENMGM,20260213,41.11,41.11,38.01,38.28,746448.07,21ST CENTURY MGMT SERVICE,Diversified,Cash Only,20260213,39.13333333333333,39.56,38.70666666666666,39.56,38.70666666666666,0.8533333333333388,2.229188436085002,Wide,Bearish,Below CPR,False,False,0.64,25,1174010.99,False,False,Overlapping,True,Neutral,False,None,4.035000000000001,,,0.21148285832300834,0.6358101213345541,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
360ONE,20260213,1114.9,1170.3,1110.6,1126.8,3666253318.9,360 ONE WAM LIMITED,Financial Services,Cash Only,20260213,1135.8999999999999,1140.4499999999998,1131.35,1140.4499999999998,1131.35,9.099999999999909,0.807596734114298,Wide,Bearish,Below CPR,False,False,0.56,25,4239289385.9,False,False,Higher,True,Neutral,False,None,83.58571428571433,,,0.10887027858485614,0.8648273295741653,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
3IINFOLTD,20260213,15.21,16.9,15.07,15.92,33417461.88,3I INFOTECH LIMITED,Information Technology,Cash Only,20260213,15.963333333333333,15.985,15.941666666666666,15.985,15.941666666666666,0.043333333333333,0.27219430485761936,Moderate,Bearish,Below CPR,False,False,0.24,25,33417461.88,False,False,Higher,True,Neutral,True,None,1.257142857142857,,,0.03446969696969671,1.0,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
3MINDIA,20260213,35355.0,38030.0,34705.0,35115.0,1964301035.0,3M INDIA LIMITED,Diversified,Cash Only,20260213,35950.0,36367.5,35532.5,36367.5,35532.5,835.0,2.377901181831126,Wide,Bearish,Below CPR,False,False,0.92,25,595692630.0,False,False,Higher,True,Neutral,False,None,2034.642857142857,,,0.41039143408811657,3.2975077012451877,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
3PLAND,20260213,34.56,36.5,32.8,34.7,619585.47,3P LAND HOLDINGS LIMITED,Diversified,Cash Only,20260213,34.666666666666664,34.65,34.68333333333333,34.68333333333333,34.65,0.03333333333333144,0.09606147934677647,Narrow,Bullish,Above CPR,True,False,0.12,25,1093989.31,False,False,Higher,True,Neutral,True,None,4.047142857142858,,,0.008236263089774798,0.5663542269896585,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
5PAISA,20260213,329.6,344.45,321.0,323.45,61100810.95,5PAISA CAPITAL LIMITED,Stock Broking,Cash Only,20260213,329.6333333333334,332.725,326.54166666666674,332.725,326.54166666666674,6.18333333333328,1.9116813520894358,Wide,Bearish,Below CPR,False,False,0.64,25,85622394.5,False,False,Lower,True,Neutral,False,None,38.746428571428574,,,0.1595846007312488,0.7136078277979017,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
63MOONS,20260213,634.0,739.95,633.95,687.0,1203954152.0,63 MOONS TECHNOLOGIES LTD,Diversified,Cash Only,20260213,686.9666666666667,686.95,686.9833333333333,686.9833333333333,686.95,0.03333333333330302,0.004852013585633627,Narrow,Bullish,Above CPR,True,False,0.04,25,411521023.6,True,True,Higher,True,Neutral,True,None,85.52857142857144,,,0.0003897333110625039,2.925620036293086,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
A2ZINFRA,20260213,14.04,15.75,13.9,14.53,15130807.780000001,A2Z INFRA ENGINEERING LTD,Real Estate & Infra,Cash Only,20260213,14.726666666666667,14.825,14.628333333333334,14.825,14.628333333333334,0.19666666666666544,1.353521449873816,Wide,Bearish,Below CPR,False,False,0.4375,16,14769269.365000002,False,False,Higher,True,Neutral,False,None,1.9049999999999996,,,0.10323709536307898,1.0244790995454907,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
AADHARHFC,20260213,474.85,479.95,464.4,466.65,707086922.5,AADHAR HOUSING FINANCE L,Financial Services,Cash Only,20260213,470.3333333333333,472.17499999999995,468.4916666666667,472.17499999999995,468.4916666666667,3.6833333333332803,0.7893139040679911,Wide,Bearish,Below CPR,False,False,0.56,25,781564142.75,False,False,Lower,True,Neutral,False,None,19.307142857142857,,,0.19077568134171632,0.9047074754633119,False,False,No setup,0.0,None,Week 16 Feb – 20 Feb 2026,Weekly
